System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
19:36:42:770, 222736292463807,    1.201,    4.000, 2000,   7.955,  10.558,   2.933,   3.774,   5.919,   1.644, 49,  0,   0.434,   0.603,   0.168,   2.993,   3.177,   0.883,  35.000,  650,   1.460
19:36:42:879, 222736531752097,    1.310,    9.000, 2300,  11.138,  11.765,   3.268,   8.117,   6.799,   1.889, 51,  0,   0.580,   0.666,   0.185,   1.841,   3.377,   0.938,  35.000,  700,   2.105
19:36:42:989, 222736776983411,    1.421,   11.000, 2300,  11.406,  13.032,   3.620,   8.456,   7.738,   2.150, 50,  0,   0.640,   0.737,   0.205,   1.694,   3.565,   0.990,  35.000,  600,   1.850
19:36:43:098, 222737016254573,    1.529,    8.000, 2900,  10.513,  14.171,   3.937,   7.208,   8.519,   2.366, 50,  0,   0.573,   0.799,   0.222,   2.025,   3.785,   1.051,  35.000,  850,   1.967
19:36:43:206, 222737256675202,    1.638,    7.000, 2100,   9.406,  15.196,   4.221,   5.614,   9.131,   2.536, 51,  0,   0.552,   0.859,   0.239,   2.668,   4.075,   1.132,  35.000,  800,   1.713
19:36:43:313, 222737490006425,    1.744,    2.000, 2600,   8.061,  16.047,   4.458,   3.836,   9.536,   2.649, 49,  0,   0.489,   0.911,   0.253,   2.942,   4.386,   1.218,  35.000,  950,   1.893
19:36:43:422, 222737732613863,    1.854,    4.000, 2900,   8.369,  16.967,   4.713,   4.393,  10.019,   2.783, 49,  0,   0.470,   0.962,   0.267,   2.796,   4.693,   1.304,  35.000,  700,   1.613
19:36:43:536, 222737983626927,    1.967,    1.000, 2100,   7.288,  17.796,   4.943,   2.801,  10.337,   2.871, 49,  0,   0.381,   1.006,   0.279,   3.273,   5.065,   1.407,  35.000, 1050,   0.794
19:36:43:641, 222738216665224,    2.073,   18.000, 2100,  10.574,  18.912,   5.253,   7.729,  11.153,   3.098, 50,  0,   0.669,   1.076,   0.299,   1.642,   5.239,   1.455,  35.000,  700,   5.618
19:36:43:755, 222738467230503,    2.186,    6.000, 2900,   9.347,  19.972,   5.548,   6.233,  11.860,   3.294, 50,  0,   0.513,   1.134,   0.315,   1.845,   5.448,   1.513,  35.000,  700,   8.206
19:36:43:862, 222738703343491,    2.293,   15.000, 2200,  10.432,  21.088,   5.858,   7.644,  12.678,   3.522, 50,  0,   0.667,   1.206,   0.335,   1.521,   5.611,   1.558,  35.000,  650,   8.793
19:36:43:970, 222738941208152,    2.401,   12.000, 2100,  10.333,  22.201,   6.167,   7.616,  13.498,   3.749, 51,  0,   0.668,   1.278,   0.355,   1.522,   5.775,   1.604,  35.000,  500,   9.261
19:36:44:082, 222739187680999,    2.513,    9.000, 2700,  10.178,  23.337,   6.483,   7.158,  14.297,   3.971, 51,  0,   0.594,   1.344,   0.373,   1.753,   5.970,   1.658,  35.000,  700,   9.496
19:36:44:190, 222739427674290,    2.621,    6.000, 2400,   9.687,  24.390,   6.775,   6.526,  15.006,   4.168, 51,  0,   0.494,   1.398,   0.388,   1.929,   6.180,   1.717,  35.000,  550,   9.063
19:36:44:299, 222739667844006,    2.730,    8.000, 2300,  10.120,  25.491,   7.081,   6.741,  15.740,   4.372, 52,  0,   0.567,   1.459,   0.405,   2.128,   6.411,   1.781,  35.000,  950,   3.648
19:36:44:409, 222739911016047,    2.840,    1.000, 3500,   7.972,  26.369,   7.325,   3.689,  16.146,   4.485, 49,  0,   0.430,   1.507,   0.419,   3.091,   6.752,   1.876,  35.000,  900,   2.130
19:36:44:519, 222740153770293,    2.950,    9.000, 2800,  11.024,  27.581,   7.661,   7.439,  16.964,   4.712, 49,  0,   0.697,   1.583,   0.440,   2.318,   7.007,   1.946,  35.000,  950,   2.174
19:36:44:627, 222740391860827,    3.058,    3.000, 2600,   8.597,  28.508,   7.919,   4.516,  17.451,   4.847, 49,  0,   0.445,   1.631,   0.453,   2.949,   7.325,   2.035,  35.000,  700,   2.694
19:36:44:735, 222740630831117,    3.166,    4.000, 3200,   8.993,  29.481,   8.189,   5.025,  17.995,   4.999, 49,  0,   0.489,   1.684,   0.468,   2.717,   7.619,   2.116,  35.000,  950,   1.629
19:36:44:846, 222740875276211,    3.277,    2.000, 2900,   7.835,  30.348,   8.430,   3.663,  18.400,   5.111, 49,  0,   0.426,   1.731,   0.481,   3.044,   7.956,   2.210,  35.000,  950,   1.629
19:36:44:955, 222741117491661,    3.387,    3.000, 2900,   8.587,  31.290,   8.692,   4.576,  18.902,   5.251, 49,  0,   0.479,   1.784,   0.496,   2.781,   8.261,   2.295,  35.000,  950,   1.944
19:36:45:064, 222741357690453,    3.495,    3.000, 2900,   8.214,  32.184,   8.940,   3.968,  19.334,   5.370, 49,  0,   0.442,   1.832,   0.509,   3.026,   8.590,   2.386,  35.000,  700,   1.365
19:36:45:174, 222741599111257,    3.605,    1.000, 3200,   8.208,  33.081,   9.189,   4.090,  19.781,   5.495, 49,  0,   0.452,   1.881,   0.523,   2.943,   8.912,   2.475,  35.000,  950,   1.890
19:36:45:286, 222741848847101,    3.718,    5.000, 2300,   8.518,  34.045,   9.457,   4.403,  20.279,   5.633, 50,  0,   0.435,   1.931,   0.536,   2.919,   9.242,   2.567,  35.000,  550,   1.207
19:36:45:391, 222742079038959,    3.822,    3.000, 2900,   8.939,  34.977,   9.716,   5.032,  20.803,   5.779, 49,  0,   0.515,   1.984,   0.551,   2.616,   9.515,   2.643,  35.000,  950,   4.074
19:36:45:501, 222742322756009,    3.933,   10.000, 2800,  11.175,  36.210,  10.058,   8.149,  21.703,   6.029, 51,  0,   0.604,   2.051,   0.570,   1.823,   9.716,   2.699,  35.000,  800,   2.265
19:36:45:610, 222742564481009,    4.042,   10.000, 2400,  11.354,  37.453,  10.404,   8.338,  22.616,   6.282, 51,  0,   0.548,   2.111,   0.586,   1.832,   9.916,   2.755,  35.000,  600,   0.995
19:36:45:720, 222742806026870,    4.151,   11.000, 2300,  11.431,  38.704,  10.751,   8.378,  23.532,   6.537, 56,  0,   0.624,   2.179,   0.605,   1.779,  10.111,   2.809,  35.000,  550,   0.624
19:36:45:833, 222743055167357,    4.264,    2.000, 2500,   7.994,  39.606,  11.002,   3.848,  23.966,   6.657, 50,  0,   0.402,   2.225,   0.618,   2.944,  10.443,   2.901,  35.000,  950,   0.416
19:36:45:940, 222743289863097,    4.371,    5.000, 3200,   9.230,  40.587,  11.274,   5.337,  24.534,   6.815, 49,  0,   0.541,   2.282,   0.634,   2.724,  10.733,   2.981,  35.000,  950,   1.633
19:36:46:052, 222743538663605,    4.483,    2.000, 2600,   8.007,  41.489,  11.525,   3.657,  24.946,   6.929, 49,  0,   0.420,   2.329,   0.647,   3.120,  11.084,   3.079,  35.000,  800,   1.117
19:36:46:158, 222743773432013,    4.590,    4.000, 2900,   8.670,  42.411,  11.781,   4.839,  25.460,   7.072, 49,  0,   0.488,   2.381,   0.661,   2.646,  11.366,   3.157,  35.000,  950,   1.557
19:36:46:269, 222744017308207,    4.700,    1.000, 2600,   7.528,  43.242,  12.012,   3.240,  25.818,   7.172, 49,  0,   0.403,   2.426,   0.674,   3.130,  11.711,   3.253,  35.000,  950,   1.329
19:36:46:379, 222744261487137,    4.811,    3.000, 2900,   8.321,  44.162,  12.267,   4.267,  26.290,   7.303, 49,  0,   0.468,   2.478,   0.688,   2.843,  12.026,   3.341,  35.000,  950,   1.507
19:36:46:488, 222744501065941,    4.919,    8.000, 2000,  10.939,  45.349,  12.597,   7.845,  27.141,   7.539, 50,  0,   0.510,   2.533,   0.704,   1.933,  12.236,   3.399,  35.000,  500,   1.688
19:36:46:600, 222744748829501,    5.031,   12.000, 2400,  11.258,  46.613,  12.948,   8.318,  28.075,   7.799, 51,  0,   0.634,   2.604,   0.723,   1.621,  12.418,   3.449,  35.000,  700,   2.721
19:36:46:705, 222744981968792,    5.137,    5.000, 2600,   9.375,  47.603,  13.223,   5.875,  28.695,   7.971, 50,  0,   0.492,   2.656,   0.738,   2.366,  12.667,   3.519,  35.000,  800,   1.876
19:36:46:818, 222745229832104,    5.249,    7.000, 2300,   9.445,  48.663,  13.517,   6.044,  29.373,   8.159, 49,  0,   0.568,   2.720,   0.756,   2.087,  12.902,   3.584,  35.000,  550,   1.925
19:36:46:923, 222745461558437,    5.354,    4.000, 2300,   9.367,  49.646,  13.791,   6.006,  30.004,   8.334, 50,  0,   0.599,   2.783,   0.773,   2.174,  13.130,   3.647,  35.000,  600,   1.895
19:36:47:033, 222745704403455,    5.464,    6.000, 3100,   9.763,  50.720,  14.089,   6.301,  30.697,   8.527, 49,  0,   0.569,   2.845,   0.790,   2.174,  13.369,   3.714,  35.000,  950,   1.761
19:36:47:146, 222745953066723,    5.577,    4.000, 2300,   9.137,  51.749,  14.375,   5.523,  31.319,   8.700, 49,  0,   0.490,   2.901,   0.806,   2.430,  13.643,   3.790,  35.000,  700,   1.591
19:36:47:255, 222746194962505,    5.686,    7.000, 3100,  10.007,  52.845,  14.679,   6.213,  31.999,   8.889, 49,  0,   0.647,   2.971,   0.825,   2.514,  13.918,   3.866,  35.000,  950,   1.724
19:36:47:362, 222746431158555,    5.793,    1.000, 2800,   7.633,  53.661,  14.906,   3.258,  32.348,   8.986, 50,  0,   0.400,   3.014,   0.837,   3.196,  14.260,   3.961,  35.000,  950,   1.031
19:36:47:470, 222746668697213,    5.901,    3.000, 2500,   8.457,  54.571,  15.159,   4.531,  32.835,   9.121, 49,  0,   0.469,   3.065,   0.851,   2.770,  14.558,   4.044,  35.000,  700,   1.524
19:36:47:583, 222746919993395,    6.015,   13.000, 2300,   7.807,  55.460,  15.406,   3.637,  33.249,   9.236, 50,  0,   0.390,   3.109,   0.864,   2.995,  14.899,   4.139,  35.000,  550,   0.807
19:36:47:688, 222747152120247,    6.120,   11.000, 2500,  10.176,  56.530,  15.703,   7.466,  34.034,   9.454, 52,  0,   0.534,   3.165,   0.879,   1.510,  15.057,   4.183,  35.000,  700,   0.658
19:36:47:797, 222747392000619,    6.228,   24.000, 2100,  11.727,  57.804,  16.057,   9.103,  35.023,   9.729, 51,  0,   0.761,   3.248,   0.902,   1.322,  15.201,   4.223,  35.000,  500,   2.133
19:36:47:907, 222747635794535,    6.339,   29.000, 2300,  12.599,  59.195,  16.443,   9.909,  36.117,  10.033, 52,  0,   0.946,   3.352,   0.931,   1.370,  15.352,   4.265,  35.000,  600,  11.658
19:36:48:018, 222747879038089,    6.449,    4.000, 2700,   8.328,  60.112,  16.698,   4.275,  36.588,  10.163, 50,  0,   0.550,   3.413,   0.948,   2.803,  15.661,   4.350,  35.000,  850,   7.971
19:36:48:127, 222748120087393,    6.558,    8.000, 2200,  10.142,  61.219,  17.005,   6.912,  37.343,  10.373, 50,  0,   0.593,   3.478,   0.966,   2.045,  15.884,   4.412,  35.000,  700,   4.856
19:36:48:236, 222748361084621,    6.667,   11.000, 2100,  10.914,  62.411,  17.336,   7.865,  38.201,  10.611, 51,  0,   0.606,   3.544,   0.984,   1.731,  16.073,   4.465,  35.000,  550,   1.434
19:36:48:350, 222748612819269,    6.781,   10.000, 2400,  11.219,  63.690,  17.692,   8.238,  39.141,  10.872, 51,  0,   0.642,   3.617,   1.005,   1.730,  16.271,   4.520,  35.000,  500,   2.239
19:36:48:455, 222748846804493,    6.887,    3.000, 2400,   7.894,  64.526,  17.924,   3.842,  39.548,  10.985, 49,  0,   0.453,   3.665,   1.018,   2.844,  16.572,   4.603,  35.000,  850,   1.620
19:36:48:568, 222749094888761,    7.000,    9.000, 3300,   8.385,  65.468,  18.186,   4.437,  40.046,  11.124, 56,  0,   0.433,   3.714,   1.032,   2.806,  16.887,   4.691,  35.000,  850,   1.467
19:36:48:677, 222749334456635,    7.108,    7.000, 2300,   9.432,  66.492,  18.470,   5.586,  40.652,  11.292, 51,  0,   0.572,   3.776,   1.049,   2.688,  17.179,   4.772,  35.000,  700,   2.174
19:36:48:785, 222749572247471,    7.216,    3.000, 2900,   8.409,  67.397,  18.721,   4.433,  41.130,  11.425, 49,  0,   0.528,   3.833,   1.065,   2.680,  17.467,   4.852,  35.000,  600,   1.800
19:36:48:896, 222749817202893,    7.327,    4.000, 2800,   8.617,  68.353,  18.987,   4.742,  41.656,  11.571, 49,  0,   0.484,   3.886,   1.080,   2.668,  17.763,   4.934,  35.000,  950,   2.332
19:36:49:004, 222750057904494,    7.436,    9.000, 2300,   9.483,  69.387,  19.274,   6.401,  42.354,  11.765, 50,  0,   0.576,   3.949,   1.097,   1.870,  17.967,   4.991,  35.000,  550,   3.240
19:36:49:116, 222750304380497,    7.547,   16.000, 2100,  11.436,  70.664,  19.629,   8.578,  43.311,  12.031, 51,  0,   0.704,   4.028,   1.119,   1.556,  18.141,   5.039,  35.000,  550,   4.806
19:36:49:223, 222750541046833,    7.655,   14.000, 2000,  10.701,  71.811,  19.947,   7.853,  44.153,  12.265, 50,  0,   0.784,   4.112,   1.142,   1.567,  18.309,   5.086,  35.000,  600,  20.042
19:36:49:335, 222750786218275,    7.766,   12.000, 2300,  10.496,  72.976,  20.271,   7.716,  45.010,  12.503, 51,  0,   0.685,   4.188,   1.163,   1.522,  18.478,   5.133,  35.000,  550,   1.551
19:36:49:439, 222751016040166,    7.870,    3.000, 2000,   8.373,  73.848,  20.513,   4.534,  45.482,  12.634, 49,  0,   0.473,   4.237,   1.177,   2.649,  18.754,   5.209,  35.000,  850,   1.587
19:36:49:567, 222751301135007,    7.999,    8.000, 3300,   9.015,  75.012,  20.837,   5.149,  46.146,  12.818, 53,  0,   0.453,   4.296,   1.193,   2.697,  19.102,   5.306,  35.000,  800,   0.929
19:36:49:659, 222751502893221,    8.090,    3.000, 3200,   9.146,  75.847,  21.069,   4.883,  46.593,  12.942, 49,  0,   0.442,   4.336,   1.204,   2.960,  19.372,   5.381,  35.000,  700,   0.915
19:36:49:767, 222751740471727,    8.198,    3.000, 2500,   8.524,  76.764,  21.323,   4.752,  47.104,  13.084, 49,  0,   0.445,   4.384,   1.218,   2.620,  19.654,   5.460,  35.000,  900,   0.816
19:36:49:877, 222751984800873,    8.308,    3.000, 2300,   7.737,  77.621,  21.561,   3.572,  47.499,  13.194, 49,  0,   0.422,   4.430,   1.231,   2.964,  19.982,   5.551,  35.000,  500,   1.555
19:36:49:986, 222752224303521,    8.417,    6.000, 2700,   9.623,  78.664,  21.851,   5.837,  48.132,  13.370, 49,  0,   0.620,   4.498,   1.249,   2.568,  20.261,   5.628,  35.000,  700,   1.722
19:36:50:096, 222752467859923,    8.527,    5.000, 2100,   8.510,  79.603,  22.112,   4.581,  48.638,  13.510, 50,  0,   0.469,   4.549,   1.264,   2.691,  20.558,   5.710,  35.000,  500,   1.730
19:36:50:203, 222752706088201,    8.635,   11.000, 2100,  11.074,  80.798,  22.444,   8.159,  49.518,  13.755, 50,  0,   0.624,   4.617,   1.282,   1.668,  20.738,   5.760,  35.000,  550,   2.251
19:36:50:317, 222752956087165,    8.748,   12.000, 2600,  10.412,  81.977,  22.771,   7.153,  50.328,  13.980, 51,  0,   0.633,   4.689,   1.302,   1.967,  20.960,   5.822,  35.000,  700,   1.603
19:36:50:423, 222753189517811,    8.854,   20.000, 2000,  10.534,  83.091,  23.081,   7.967,  51.170,  14.214, 51,  0,   0.781,   4.771,   1.325,   1.376,  21.106,   5.863,  35.000,  550,  12.400
19:36:50:532, 222753431213525,    8.964,   15.000, 2200,  10.038,  84.189,  23.386,   7.150,  51.953,  14.431, 51,  0,   0.769,   4.855,   1.349,   1.520,  21.272,   5.909,  35.000,  550,  10.218
19:36:50:647, 222753684084718,    9.078,   11.000, 2600,  10.381,  85.378,  23.716,   7.467,  52.808,  14.669, 50,  0,   0.690,   4.934,   1.371,   1.665,  21.463,   5.962,  35.000,  700,  10.725
19:36:50:753, 222753918333093,    9.184,    9.000, 2200,   9.590,  86.396,  23.999,   6.453,  53.492,  14.859, 50,  0,   0.549,   4.993,   1.387,   1.834,  21.657,   6.016,  35.000,  700,   9.389
19:36:50:866, 222754167062447,    9.297,    8.000, 2700,   9.998,  87.522,  24.312,   6.938,  54.274,  15.076, 51,  0,   0.535,   5.053,   1.404,   1.887,  21.870,   6.075,  35.000,  700,   9.399
19:36:50:969, 222754396149421,    9.401,   13.000, 2100,  11.724,  88.738,  24.649,   8.552,  55.161,  15.323, 52,  0,   0.748,   5.130,   1.425,   1.848,  22.062,   6.128,  35.000,  500,   2.706
19:36:51:080, 222754641547497,    9.512,    9.000, 2500,  11.139,  89.976,  24.993,   7.626,  56.009,  15.558, 50,  0,   0.718,   5.210,   1.447,   2.196,  22.306,   6.196,  35.000,  950,   2.500
19:36:51:188, 222754879597083,    9.619,    4.000, 2200,   8.905,  90.936,  25.260,   4.968,  56.544,  15.707, 50,  0,   0.481,   5.262,   1.462,   2.731,  22.600,   6.278,  35.000,  800,   1.603
19:36:51:299, 222755123170131,    9.730,    2.000, 3200,   7.776,  91.794,  25.498,   3.515,  56.932,  15.815, 49,  0,   0.420,   5.308,   1.475,   3.081,  22.940,   6.372,  35.000,  950,   1.438
19:36:51:411, 222755371460609,    9.842,    6.000, 2800,   9.833,  92.900,  25.805,   5.976,  57.604,  16.001, 49,  0,   0.630,   5.379,   1.494,   2.572,  23.229,   6.453,  35.000,  950,   1.611
19:36:51:520, 222755612441563,    9.951,    1.000, 2100,   7.420,  93.710,  26.030,   3.003,  57.932,  16.092, 49,  0,   0.386,   5.421,   1.506,   3.258,  23.585,   6.551,  35.000, 1050,   1.097
19:36:51:629, 222755852972279,   10.060,    5.000, 2300,   8.640,  94.651,  26.292,   4.617,  58.435,  16.232, 49,  0,   0.435,   5.469,   1.519,   2.831,  23.893,   6.637,  35.000,  650,   1.409
19:36:51:739, 222756095186707,   10.170,    6.000, 2400,   9.490,  95.692,  26.581,   6.170,  59.112,  16.420, 49,  0,   0.466,   5.520,   1.533,   2.177,  24.132,   6.703,  35.000,  650,   0.263
19:36:51:850, 222756341160505,   10.281,   13.000, 2200,  10.487,  96.860,  26.906,   7.672,  59.966,  16.657, 50,  0,   0.685,   5.596,   1.554,   1.493,  24.298,   6.750,  35.000,  500,   1.040
19:36:51:955, 222756573856777,   10.387,   10.000, 2700,  10.408,  97.957,  27.210,   7.633,  60.771,  16.881, 50,  0,   0.761,   5.676,   1.577,   1.534,  24.460,   6.794,  35.000,  850,   2.077
19:36:52:065, 222756814268649,   10.496,    6.000, 2600,   9.532,  98.995,  27.499,   6.176,  61.443,  17.068, 49,  0,   0.584,   5.740,   1.594,   2.079,  24.686,   6.857,  35.000,  950,   1.785
19:36:52:174, 222757056123247,   10.605,    3.000, 2400,   9.108,  99.992,  27.776,   5.399,  62.035,  17.232, 50,  0,   0.515,   5.796,   1.610,   2.442,  24.954,   6.932,  35.000,  700,   1.889
19:36:52:283, 222757297008853,   10.714,    3.000, 2700,   8.249, 100.892,  28.026,   4.232,  62.496,  17.360, 49,  0,   0.454,   5.846,   1.624,   2.829,  25.262,   7.017,  35.000,  850,   1.752
19:36:52:392, 222757536791843,   10.823,    2.000, 2900,   7.668, 101.725,  28.257,   3.539,  62.881,  17.467, 50,  0,   0.427,   5.892,   1.637,   2.985,  25.587,   7.107,  35.000,  950,   1.706
19:36:52:502, 222757779274057,   10.933,    3.000, 2300,   8.321, 102.639,  28.511,   4.215,  63.344,  17.595, 49,  0,   0.462,   5.943,   1.651,   2.888,  25.904,   7.195,  35.000,  950,   1.853
19:36:52:612, 222758022095461,   11.043,    7.000, 3700,   8.679, 103.593,  28.776,   4.634,  63.853,  17.737, 49,  0,   0.462,   5.994,   1.665,   2.854,  26.218,   7.283,  35.000,  700,   2.904
19:36:52:722, 222758266369417,   11.153,    7.000, 2500,  10.171, 104.718,  29.088,   6.735,  64.598,  17.944, 50,  0,   0.546,   6.054,   1.682,   2.198,  26.461,   7.350,  35.000,  700,   1.978
19:36:52:832, 222758508501469,   11.263,   14.000, 2500,  11.577, 105.988,  29.441,   8.639,  65.546,  18.207, 51,  0,   0.681,   6.129,   1.702,   1.748,  26.652,   7.403,  35.000,  600,   1.792
19:36:52:938, 222758743488229,   11.369,    5.000, 2700,   9.785, 107.029,  29.730,   6.195,  66.205,  18.390, 49,  0,   0.555,   6.188,   1.719,   2.297,  26.897,   7.471,  35.000,  850,   2.035
19:36:53:050, 222758991083965,   11.482,    5.000, 2600,   8.884, 108.026,  30.007,   4.926,  66.757,  18.544, 53,  0,   0.521,   6.246,   1.735,   2.773,  27.208,   7.558,  35.000,  600,   1.404
19:36:53:158, 222759227358567,   11.589,    2.000, 3100,   7.855, 108.866,  30.241,   3.573,  67.140,  18.650, 49,  0,   0.437,   6.293,   1.748,   3.045,  27.534,   7.648,  35.000,  950,   1.888
19:36:53:269, 222759474870475,   11.701,    4.000, 2300,   8.381, 109.806,  30.502,   4.297,  67.621,  18.784, 49,  0,   0.465,   6.345,   1.763,   2.890,  27.858,   7.738,  35.000,  700,   1.322
19:36:53:378, 222759714733501,   11.809,    1.000, 2900,   7.570, 110.628,  30.730,   3.224,  67.972,  18.881, 49,  0,   0.407,   6.389,   1.775,   3.151,  28.200,   7.833,  35.000,  950,   1.453
19:36:53:486, 222759953284219,   11.917,    5.000, 2300,   9.250, 111.627,  31.008,   5.486,  68.564,  19.046, 49,  0,   0.524,   6.446,   1.791,   2.535,  28.474,   7.909,  35.000,  700,   5.003
19:36:53:595, 222760193515575,   12.026,    4.000, 2100,   7.962, 112.494,  31.248,   3.554,  68.951,  19.153, 49,  0,   0.377,   6.487,   1.802,   3.222,  28.824,   8.007,  35.000, 1050,   0.603
19:36:53:707, 222760440364623,   12.138,    2.000, 2600,   7.598, 113.343,  31.484,   3.263,  69.316,  19.254, 49,  0,   0.378,   6.529,   1.814,   3.211,  29.183,   8.107,  35.000,  950,   0.271
19:36:53:819, 222760688806586,   12.250,    1.000, 1800,   6.647, 114.091,  31.692,   1.984,  69.539,  19.316, 50,  0,   0.322,   6.566,   1.824,   3.493,  29.576,   8.216,  35.000, 1050,   0.149
19:36:53:926, 222760923983111,   12.357,    3.000, 3100,   8.224, 114.967,  31.935,   4.196,  69.986,  19.441, 49,  0,   0.456,   6.614,   1.837,   2.858,  29.881,   8.300,  35.000,  950,   1.485
19:36:54:033, 222761161126385,   12.464,    2.000, 2100,   7.206, 115.741,  32.150,   2.479,  70.252,  19.514, 49,  0,   0.390,   6.656,   1.849,   3.525,  30.259,   8.405,  35.000, 1050,   0.654
19:36:54:144, 222761405981567,   12.575,    4.000, 2700,   8.999, 116.739,  32.427,   5.059,  70.813,  19.670, 50,  0,   0.535,   6.715,   1.865,   2.717,  30.561,   8.489,  35.000,  850,   5.252
19:36:54:252, 222761643621887,   12.683,    2.000, 2900,   7.479, 117.544,  32.651,   3.218,  71.160,  19.767, 49,  0,   0.399,   6.758,   1.877,   3.134,  30.898,   8.583,  35.000,  700,   1.359
19:36:54:362, 222761886078209,   12.793,   13.000, 2400,  11.504, 118.807,  33.002,   8.445,  72.087,  20.024, 50,  0,   0.779,   6.844,   1.901,   1.770,  31.092,   8.637,  35.000,  700,   5.660
19:36:54:472, 222762130104815,   12.903,   10.000, 2400,  10.896, 120.011,  33.336,   7.852,  72.955,  20.265, 50,  0,   0.619,   6.912,   1.920,   1.754,  31.286,   8.691,  35.000,  700,   6.076
19:36:54:594, 222762400375921,   13.026,   14.000, 2300,  10.962, 121.353,  33.709,   8.148,  73.952,  20.542, 50,  0,   0.682,   6.996,   1.943,   1.580,  31.480,   8.744,  35.000,  600,   5.941
19:36:54:688, 222762607436905,   13.119,    1.000, 2900,   7.703, 122.075,  33.910,   3.515,  74.282,  20.634, 49,  0,   0.437,   7.037,   1.955,   2.970,  31.758,   8.822,  35.000,  700,   3.527
19:36:54:802, 222762857606681,   13.233,    5.000, 2600,   9.205, 123.118,  34.199,   5.477,  74.902,  20.806, 49,  0,   0.518,   7.095,   1.971,   2.516,  32.043,   8.901,  35.000,  950,   4.677
19:36:54:907, 222763089525725,   13.338,    1.000, 2500,   7.704, 123.927,  34.424,   3.413,  75.261,  20.906, 49,  0,   0.409,   7.138,   1.983,   3.114,  32.370,   8.992,  35.000,  950,   2.011
19:36:55:017, 222763333074211,   13.448,    3.000, 3200,   8.307, 124.844,  34.679,   4.228,  75.727,  21.035, 49,  0,   0.457,   7.189,   1.997,   2.908,  32.691,   9.081,  35.000,  950,   1.515
19:36:55:129, 222763580054135,   13.560,    3.000, 2800,   8.310, 125.773,  34.937,   4.265,  76.204,  21.168, 50,  0,   0.452,   7.239,   2.011,   2.856,  33.011,   9.170,  35.000,  800,   4.419
