System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
16:40:26:440, 220459692314092,    0.112,    9.000, 2600,  12.829,   1.433,   0.398,  11.471,   1.281,   0.356, 50,  0,   0.614,   0.069,   0.019,   0.101,   0.011,   0.003,  35.000,    0,   2.175
16:40:26:547, 220459929216052,    0.219,   12.000, 2300,  11.749,   2.693,   0.748,  10.403,   2.397,   0.666, 50,  0,   0.760,   0.150,   0.042,   0.113,   0.023,   0.006,  35.000,    0,   2.532
16:40:26:661, 220460182341156,    0.334,   11.000, 2500,  11.359,   3.995,   1.110,   9.943,   3.537,   0.983, 49,  0,   0.724,   0.233,   0.065,   0.108,   0.036,   0.010,  35.000,    0,   2.338
16:40:26:768, 220460417287946,    0.440,   13.000, 2500,  11.225,   5.190,   1.442,   9.863,   4.587,   1.274, 49,  0,   0.803,   0.319,   0.088,   0.134,   0.050,   0.014,  35.000,    0,   2.331
16:40:26:878, 220460659457978,    0.550,   10.000, 2800,  11.865,   6.491,   1.803,  10.477,   5.736,   1.593, 49,  0,   0.671,   0.392,   0.109,   0.088,   0.060,   0.017,  35.000,    0,   1.816
16:40:26:985, 220460897483052,    0.657,   14.000, 2600,  12.959,   7.888,   2.191,  11.661,   6.993,   1.942, 51,  0,   0.867,   0.486,   0.135,   0.104,   0.071,   0.020,  35.000,    0,   1.793
16:40:27:096, 220461140337066,    0.767,   20.000, 2600,  13.115,   9.331,   2.592,  11.785,   8.289,   2.302, 53,  0,   0.658,   0.558,   0.155,   0.092,   0.081,   0.022,  35.000,    0,   2.061
16:40:27:204, 220461379249050,    0.876,   10.000, 2200,  12.989,  10.736,   2.982,  11.486,   9.532,   2.648, 50,  0,   0.692,   0.633,   0.176,   0.109,   0.093,   0.026,  35.000,    0,   1.842
16:40:27:313, 220461620462370,    0.985,   11.000, 2800,  12.534,  12.105,   3.363,  11.260,  10.762,   2.989, 51,  0,   0.629,   0.702,   0.195,   0.089,   0.103,   0.028,  35.000,    0,   1.668
16:40:27:426, 220461868988538,    1.097,    9.000, 2500,  12.361,  13.497,   3.749,  11.101,  12.011,   3.336, 50,  0,   0.600,   0.769,   0.214,   0.098,   0.114,   0.032,  35.000,    0,   1.585
16:40:27:532, 220462104313360,    1.204,   15.000, 2100,  12.207,  14.798,   4.110,  10.847,  13.167,   3.658, 51,  0,   0.721,   0.846,   0.235,   0.064,   0.120,   0.033,  35.000,  450,   0.892
16:40:27:642, 220462347343810,    1.314,   10.000, 2800,  12.224,  16.143,   4.484,  10.930,  14.370,   3.992, 49,  0,   0.602,   0.912,   0.253,   0.079,   0.129,   0.036,  35.000,    0,   1.207
16:40:27:753, 220462591067800,    1.425,   18.000, 2600,  11.246,  17.385,   4.829,   9.994,  15.473,   4.298, 49,  0,   0.746,   0.995,   0.276,   0.027,   0.132,   0.037,  35.000,    0,   0.199
16:40:27:860, 220462828308423,    1.532,   32.000, 2200,  13.945,  18.883,   5.245,  12.443,  16.810,   4.670, 49,  0,   1.101,   1.113,   0.309,   0.119,   0.145,   0.040,  35.000,    0,   4.611
16:40:27:970, 220463070971571,    1.642,   36.000, 2300,  13.600,  20.378,   5.660,  11.833,  18.111,   5.031, 49,  0,   1.157,   1.240,   0.344,   0.339,   0.182,   0.051,  35.000,    0,  12.098
