System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
16:22:43:719, 218113198802306,    0.110,    1.000, 2000,   3.084,   0.340,   0.094,   2.245,   0.247,   0.069, 42,  0,   0.378,   0.042,   0.012,   0.027,   0.003,   0.001,  35.000,    0,   0.261
16:22:43:831, 218113447271866,    0.223,    3.000, 4000,   4.719,   0.871,   0.242,   3.597,   0.652,   0.181, 42,  0,   0.479,   0.096,   0.027,   0.069,   0.011,   0.003,  35.000,    0,   0.324
16:22:43:940, 218113686531550,    0.331,    3.000, 2300,   4.982,   1.411,   0.392,   4.036,   1.089,   0.303, 45,  0,   0.495,   0.149,   0.041,   0.089,   0.020,   0.006,  35.000,    0,   1.219
16:22:44:054, 218113939035056,    0.445,    8.000, 3900,   8.304,   2.360,   0.656,   7.058,   1.896,   0.527, 48,  0,   0.682,   0.227,   0.063,   0.143,   0.037,   0.010,  35.000,    0,   1.735
16:22:44:158, 218114168742206,    0.549,    2.000, 2000,   4.530,   2.832,   0.787,   3.585,   2.269,   0.630, 44,  0,   0.492,   0.278,   0.077,   0.124,   0.050,   0.014,  35.000,  700,   1.830
16:22:44:269, 218114412858220,    0.660,    3.000, 3100,   5.042,   3.389,   0.941,   4.015,   2.713,   0.754, 43,  0,   0.510,   0.335,   0.093,   0.122,   0.063,   0.018,  35.000,    0,   1.674
16:22:44:377, 218114651950730,    0.768,    3.000, 3700,   4.718,   3.900,   1.083,   3.679,   3.112,   0.864, 44,  0,   0.511,   0.390,   0.108,   0.130,   0.077,   0.021,  35.000,    0,   1.353
16:22:44:488, 218114895277292,    0.878,    3.000, 3900,   4.783,   4.427,   1.230,   3.818,   3.532,   0.981, 42,  0,   0.500,   0.445,   0.124,   0.141,   0.093,   0.026,  35.000,    0,   1.641
16:22:44:594, 218115130766928,    0.985,    3.000, 2400,   5.193,   4.981,   1.384,   4.167,   3.977,   1.105, 44,  0,   0.518,   0.500,   0.139,   0.140,   0.108,   0.030,  35.000,    0,   1.387
16:22:44:706, 218115378138512,    1.097,    8.000, 2500,  11.551,   6.275,   1.743,  10.330,   5.134,   1.426, 47,  0,   0.605,   0.568,   0.158,   0.123,   0.121,   0.034,  35.000,    0,   2.105
16:22:44:817, 218115622969816,    1.208,   10.000, 3100,  13.162,   7.734,   2.148,  11.800,   6.443,   1.790, 48,  0,   0.648,   0.640,   0.178,   0.118,   0.134,   0.037,  35.000,    0,   1.905
16:22:44:926, 218115863420904,    1.317,    8.000, 3500,  12.777,   9.126,   2.535,  11.410,   7.685,   2.135, 47,  0,   0.565,   0.702,   0.195,   0.117,   0.147,   0.041,  35.000,    0,   1.919
16:22:45:032, 218116096888662,    1.423,    3.000, 2500,   5.481,   9.705,   2.696,   4.428,   8.153,   2.265, 44,  0,   0.506,   0.755,   0.210,   0.114,   0.159,   0.044,  35.000,    0,   1.597
16:22:45:142, 218116342083116,    1.534,    2.000, 3900,   4.767,  10.235,   2.843,   3.823,   8.578,   2.383, 43,  0,   0.486,   0.809,   0.225,   0.130,   0.174,   0.048,  35.000,    0,   2.044
16:22:45:250, 218116581048092,    1.642,    6.000, 4000,   8.118,  11.113,   3.087,   6.783,   9.312,   2.587, 43,  0,   0.551,   0.869,   0.241,   0.148,   0.190,   0.053,  35.000,    0,   2.073
16:22:45:361, 218116823591696,    1.752,    3.000, 3900,   6.081,  11.781,   3.273,   4.920,   9.852,   2.737, 45,  0,   0.498,   0.923,   0.257,   0.206,   0.212,   0.059,  35.000,    0,   1.518
16:22:45:470, 218117065080812,    1.861,    6.000, 2600,   8.407,  12.701,   3.528,   7.161,  10.636,   2.954, 44,  0,   0.669,   0.997,   0.277,   0.198,   0.234,   0.065,  35.000,  800,   1.468
16:22:45:584, 218117317126736,    1.975,    1.000, 2000,   2.778,  13.018,   3.616,   1.957,  10.859,   3.016, 42,  0,   0.410,   1.043,   0.290,   0.076,   0.242,   0.067,  35.000,    0,   1.833
16:22:45:695, 218117561921178,    2.086,    7.000, 2300,   9.874,  14.113,   3.920,   8.707,  11.824,   3.285, 48,  0,   0.525,   1.101,   0.306,   0.096,   0.253,   0.070,  35.000,    0,   0.489
16:22:45:798, 218117790205420,    2.190,    5.000, 3400,   9.143,  15.058,   4.183,   7.892,  12.640,   3.511, 44,  0,   0.507,   1.154,   0.321,   0.084,   0.262,   0.073,  35.000,    0,   0.533
16:22:45:907, 218118030171748,    2.298,    3.000, 2500,   4.348,  15.530,   4.314,   3.447,  13.015,   3.615, 43,  0,   0.455,   1.203,   0.334,   0.078,   0.270,   0.075,  35.000,  750,   0.896
16:22:46:021, 218118281222090,    2.412,    4.000, 2300,   5.719,  16.181,   4.495,   4.745,  13.554,   3.765, 43,  0,   0.558,   1.267,   0.352,   0.098,   0.281,   0.078,  35.000,    0,   1.186
16:22:46:126, 218118513928659,    2.517,    3.000, 2200,   6.384,  16.853,   4.682,   5.200,  14.102,   3.917, 44,  0,   0.541,   1.324,   0.368,   0.206,   0.303,   0.084,  35.000,  750,   1.934
16:22:46:239, 218118762274470,    2.630,    3.000, 2600,   5.322,  17.452,   4.848,   4.348,  14.591,   4.053, 45,  0,   0.504,   1.380,   0.383,   0.121,   0.317,   0.088,  35.000,    0,   1.381
16:22:46:354, 218119017549762,    2.745,    4.000, 2200,   4.200,  17.938,   4.983,   3.332,  14.977,   4.160, 44,  0,   0.473,   1.435,   0.399,   0.114,   0.330,   0.092,  35.000,    0,   1.449
16:22:46:460, 218119250277204,    2.851,    9.000, 2300,  10.690,  19.064,   5.296,   9.207,  15.947,   4.430, 44,  0,   0.675,   1.506,   0.418,   0.289,   0.360,   0.100,  35.000,    0,   3.330
16:22:46:570, 218119493594224,    2.961,    3.000, 3900,   8.800,  20.034,   5.565,   7.314,  16.753,   4.654, 44,  0,   0.573,   1.569,   0.436,   0.192,   0.382,   0.106,  35.000,    0,   2.289
16:22:46:672, 218119719746118,    3.063,    8.000, 3000,  10.864,  21.147,   5.874,   9.520,  17.728,   4.924, 46,  0,   0.698,   1.641,   0.456,   0.134,   0.395,   0.110,  35.000,  550,   1.729
16:22:46:784, 218119966939744,    3.175,    3.000, 2800,   8.462,  22.094,   6.137,   7.055,  18.518,   5.144, 44,  0,   0.563,   1.704,   0.473,   0.195,   0.417,   0.116,  35.000,    0,   2.319
16:22:46:892, 218120206421880,    3.284,    7.000, 3900,  10.277,  23.209,   6.447,   8.954,  19.489,   5.414, 44,  0,   0.660,   1.776,   0.493,   0.139,   0.432,   0.120,  35.000,    0,   1.685
16:22:47:003, 218120448676638,    3.394,    1.000, 4000,   4.156,  23.665,   6.574,   3.187,  19.839,   5.511, 43,  0,   0.464,   1.826,   0.507,   0.122,   0.446,   0.124,  35.000,    0,   1.354
16:22:47:116, 218120698979306,    3.507,    4.000, 3400,   6.300,  24.379,   6.772,   5.209,  20.429,   5.675, 43,  0,   0.532,   1.887,   0.524,   0.121,   0.459,   0.128,  35.000,    0,   1.828
16:22:47:221, 218120932104834,    3.613,    6.000, 2900,   9.430,  25.375,   7.048,   8.361,  21.312,   5.920, 48,  0,   0.532,   1.943,   0.540,   0.099,   0.470,   0.130,  35.000,    0,   1.452
16:22:47:329, 218121169146356,    3.720,   10.000, 2600,  13.222,  26.794,   7.443,  11.787,  22.578,   6.272, 46,  0,   0.675,   2.015,   0.560,   0.117,   0.482,   0.134,  35.000,    0,   1.902
16:22:47:441, 218121416923358,    3.832,    8.000, 2200,  13.255,  28.281,   7.856,  11.983,  23.922,   6.645, 47,  0,   0.558,   2.078,   0.577,   0.080,   0.491,   0.136,  35.000,  700,   1.240
16:22:47:550, 218121656727270,    3.941,    6.000, 3500,   8.325,  29.186,   8.107,   7.142,  24.698,   6.861, 43,  0,   0.584,   2.141,   0.595,   0.114,   0.504,   0.140,  35.000,    0,   1.874
16:22:47:658, 218121895936496,    4.049,    1.000, 2900,   3.914,  29.610,   8.225,   2.924,  25.015,   6.949, 44,  0,   0.405,   2.185,   0.607,   0.061,   0.510,   0.142,  35.000,    0,   0.177
16:22:47:771, 218122145399694,    4.162,    4.000, 4000,   6.144,  30.304,   8.418,   5.038,  25.584,   7.107, 43,  0,   0.483,   2.240,   0.622,   0.044,   0.515,   0.143,  35.000,    0,   0.462
16:22:47:876, 218122378767486,    4.268,    2.000, 3000,   3.892,  30.715,   8.532,   3.001,  25.901,   7.195, 43,  0,   0.435,   2.286,   0.635,   0.096,   0.525,   0.146,  35.000,    0,   0.639
