System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
16:45:32:424, 221135307148564,    0.123,    3.000, 2900,   8.851,   1.084,   0.301,   4.962,   0.608,   0.169, 47,  0,   0.458,   0.056,   0.016,   2.743,   0.336,   0.093,  35.000,  850,   2.050
16:45:32:533, 221135546425430,    0.231,    7.000, 2500,  10.666,   2.240,   0.622,   7.269,   1.396,   0.388, 50,  0,   0.522,   0.113,   0.031,   2.134,   0.567,   0.158,  35.000,  700,   1.772
16:45:32:641, 221135787432440,    0.340,   11.000, 2500,  11.198,   3.462,   0.962,   8.229,   2.294,   0.637, 49,  0,   0.646,   0.183,   0.051,   1.731,   0.756,   0.210,  35.000,  700,   2.207
16:45:32:756, 221136039142964,    0.454,    7.000, 2100,  10.845,   4.699,   1.305,   7.505,   3.149,   0.875, 47,  0,   0.538,   0.245,   0.068,   2.146,   1.001,   0.278,  35.000,  600,   1.785
16:45:32:862, 221136273886398,    0.560,    5.000, 2300,   8.633,   5.617,   1.560,   4.786,   3.658,   1.016, 48,  0,   0.486,   0.296,   0.082,   2.664,   1.284,   0.357,  35.000,  900,   1.622
16:45:32:969, 221136509822134,    0.667,    2.000, 2400,   8.647,   6.541,   1.817,   4.562,   4.146,   1.152, 47,  0,   0.424,   0.342,   0.095,   2.887,   1.593,   0.442,  35.000, 1000,   1.298
16:45:33:082, 221136758574146,    0.780,    7.000, 2900,  10.731,   7.750,   2.153,   7.288,   4.967,   1.380, 49,  0,   0.665,   0.416,   0.116,   2.177,   1.838,   0.511,  35.000,  850,   2.197
16:45:33:188, 221136993327940,    0.886,    1.000, 3200,   7.780,   8.577,   2.382,   3.440,   5.332,   1.481, 47,  0,   0.424,   0.461,   0.128,   3.186,   2.177,   0.605,  35.000,  950,   1.723
16:45:33:300, 221137243257354,    0.999,    5.000, 2600,   8.870,   9.581,   2.661,   4.801,   5.876,   1.632, 47,  0,   0.505,   0.519,   0.144,   2.885,   2.503,   0.695,  35.000,  700,   1.748
16:45:33:407, 221137477437553,    1.105,    1.000, 2800,   7.660,  10.393,   2.887,   3.395,   6.236,   1.732, 47,  0,   0.413,   0.563,   0.156,   3.133,   2.835,   0.788,  35.000,  950,   1.244
