System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
21:54:34:274, 516449860391020,    3.832,    1.000, 2600,   3.363,  11.907,   3.308,   1.385,   4.690,   1.303, 30,  0,   1.019,   3.699,   1.027,   0.043,   0.130,   0.036,  45.000,    0,   0.045
21:54:34:382, 516450140809054,    3.941,    1.000, 2600,   3.263,  12.260,   3.406,   1.383,   4.840,   1.344, 30,  0,   0.994,   3.806,   1.057,   0.032,   0.133,   0.037,  45.000,    0,   0.000
21:54:34:491, 516450422545056,    4.049,    3.000, 2600,   4.661,  12.767,   3.546,   2.618,   5.124,   1.423, 29,  0,   1.049,   3.920,   1.089,   0.076,   0.141,   0.039,  45.000,    0,   0.191
21:54:34:599, 516450701287359,    4.157,    1.000, 2600,   3.145,  13.105,   3.640,   1.301,   5.264,   1.462, 30,  0,   0.994,   4.027,   1.119,   0.011,   0.142,   0.040,  45.000,    0,   0.000
21:54:34:708, 516450984242752,    4.266,    1.000, 2600,   3.122,  13.446,   3.735,   1.287,   5.405,   1.501, 29,  0,   0.983,   4.135,   1.149,   0.003,   0.143,   0.040,  45.000,    0,   0.000
21:54:34:818, 516451268750929,    4.376,    2.000, 2600,   3.853,  13.869,   3.853,   1.972,   5.621,   1.561, 29,  0,   1.028,   4.247,   1.180,   0.004,   0.143,   0.040,  45.000,    0,   0.000
21:54:34:925, 516451548161180,    4.484,    1.000, 2600,   3.040,  14.197,   3.944,   1.180,   5.749,   1.597, 29,  0,   0.982,   4.353,   1.209,   0.014,   0.145,   0.040,  45.000,    0,   0.000
21:54:35:034, 516451829457949,    4.592,    1.000, 2600,   2.989,  14.521,   4.034,   1.192,   5.878,   1.633, 30,  0,   0.973,   4.459,   1.239,   0.002,   0.145,   0.040,  45.000,    0,   0.000
21:54:35:141, 516452107578688,    4.699,    2.000, 2600,   3.319,  14.877,   4.133,   1.408,   6.029,   1.675, 30,  0,   1.015,   4.568,   1.269,   0.041,   0.149,   0.041,  45.000,    0,   0.052
21:54:35:250, 516452389285316,    4.808,    1.000, 2600,   3.630,  15.272,   4.242,   1.564,   6.199,   1.722, 30,  0,   1.041,   4.681,   1.300,   0.097,   0.160,   0.044,  45.000,    0,   0.089
21:54:35:357, 516452666657320,    4.915,    1.000, 2600,   3.104,  15.604,   4.334,   1.262,   6.334,   1.759, 30,  0,   0.963,   4.784,   1.329,   0.007,   0.161,   0.045,  45.000,    0,   0.000
21:54:35:466, 516452948671010,    5.024,    3.000, 2600,   4.010,  16.040,   4.456,   2.026,   6.554,   1.821, 30,  0,   0.988,   4.892,   1.359,   0.078,   0.169,   0.047,  45.000,    0,   0.176
21:54:35:574, 516453228731452,    5.132,    7.000, 2600,   7.014,  16.798,   4.666,   4.951,   7.089,   1.969, 31,  0,   1.065,   5.007,   1.391,   0.117,   0.182,   0.050,  45.000,    0,   0.784
21:54:35:687, 516453522372996,    5.245,    7.000, 3100,   5.994,  17.477,   4.855,   3.852,   7.526,   2.091, 33,  0,   1.100,   5.131,   1.425,   0.112,   0.194,   0.054,  45.000,    0,   0.456
21:54:35:807, 516453834712062,    5.366,   19.000, 3200,  15.996,  19.405,   5.390,  13.747,   9.182,   2.551, 37,  0,   1.371,   5.296,   1.471,   0.128,   0.210,   0.058,  45.000,    0,   0.268
21:54:35:903, 516454084815201,    5.462,   20.000, 3100,  16.317,  20.979,   5.828,  13.727,  10.507,   2.919, 41,  0,   1.295,   5.421,   1.506,   0.322,   0.241,   0.067,  45.000,    0,   1.152
21:54:36:011, 516454363345811,    5.570,   14.000, 3100,  16.344,  22.735,   6.315,  13.729,  11.982,   3.328, 34,  0,   1.221,   5.553,   1.542,   0.449,   0.289,   0.080,  45.000,    0,   5.020
21:54:36:121, 516454647717438,    5.679,   13.000, 3100,  14.668,  24.345,   6.762,  11.570,  13.252,   3.681, 45,  0,   1.263,   5.691,   1.581,   0.831,   0.380,   0.106,  45.000,    0,   8.234
21:54:36:231, 516454931608590,    5.789,   13.000, 3100,  14.946,  25.982,   7.217,  11.728,  14.536,   4.038, 45,  0,   1.297,   5.833,   1.620,   0.908,   0.480,   0.133,  45.000,    0,   9.094
21:54:36:341, 516455217573378,    5.899,   13.000, 3100,  15.842,  27.729,   7.703,  12.909,  15.960,   4.433, 46,  0,   1.235,   5.969,   1.658,   0.764,   0.564,   0.157,  45.000,    0,   6.756
21:54:36:452, 516455504532982,    6.010,   21.000, 3100,  20.156,  29.961,   8.322,  16.986,  17.841,   4.956, 39,  0,   1.278,   6.111,   1.697,   0.870,   0.660,   0.183,  45.000,    0,   8.164
21:54:36:562, 516455790277616,    6.120,    5.000, 2600,  10.069,  31.071,   8.631,   7.865,  18.708,   5.197, 31,  0,   0.966,   6.217,   1.727,   0.081,   0.669,   0.186,  45.000,    0,   1.970
21:54:36:673, 516456077493273,    6.231,    0.000, 2600,   2.375,  31.334,   8.704,   0.609,  18.775,   5.215, 31,  0,   0.918,   6.319,   1.755,   0.016,   0.671,   0.186,  45.000,    0,   0.000
21:54:36:781, 516456358305368,    6.339,    5.000, 3100,   5.946,  31.978,   8.883,   3.825,  19.190,   5.330, 30,  0,   1.118,   6.440,   1.789,   0.119,   0.684,   0.190,  45.000,    0,   0.456
21:54:36:889, 516456639378381,    6.448,    2.000, 2600,   3.203,  32.326,   8.979,   1.347,  19.336,   5.371, 30,  0,   0.968,   6.545,   1.818,   0.025,   0.687,   0.191,  45.000,    0,   0.000
21:54:36:998, 516456921165686,    6.556,    2.000, 2600,   3.008,  32.653,   9.070,   1.144,  19.460,   5.406, 30,  0,   0.957,   6.649,   1.847,   0.007,   0.688,   0.191,  45.000,    0,   0.000
21:54:37:106, 516457201695858,    6.665,    2.000, 2600,   3.354,  33.016,   9.171,   1.379,  19.609,   5.447, 30,  0,   1.028,   6.760,   1.878,   0.051,   0.693,   0.192,  45.000,    0,   0.095
21:54:37:216, 516457484878332,    6.774,    0.000, 2600,   2.723,  33.313,   9.254,   0.954,  19.713,   5.476, 30,  0,   0.927,   6.862,   1.906,   0.009,   0.694,   0.193,  45.000,    0,   0.000
21:54:37:324, 516457765938113,    6.882,    0.000, 2600,   2.731,  33.609,   9.336,   0.910,  19.812,   5.503, 30,  0,   0.934,   6.963,   1.934,   0.003,   0.694,   0.193,  45.000,    0,   0.000
21:54:37:448, 516458087378214,    7.006,    9.000, 3200,   4.399,  34.155,   9.487,   2.449,  20.116,   5.588, 30,  0,   1.008,   7.088,   1.969,   0.092,   0.706,   0.196,  45.000,    0,   0.270
21:54:37:558, 516458374619348,    7.117,    1.000, 2600,   3.100,  34.498,   9.583,   1.249,  20.254,   5.626, 30,  0,   0.947,   7.193,   1.998,   0.033,   0.709,   0.197,  45.000,    0,   0.000
21:54:37:683, 516458695609530,    7.241,    1.000, 2600,   2.938,  34.862,   9.684,   1.026,  20.381,   5.661, 30,  0,   0.939,   7.309,   2.030,   0.057,   0.716,   0.199,  45.000,    0,   0.673
21:54:37:792, 516458977367924,    7.350,    2.000, 3100,   3.680,  35.262,   9.795,   1.788,  20.576,   5.715, 29,  0,   1.034,   7.422,   2.062,   0.020,   0.719,   0.200,  45.000,    0,   0.000
21:54:37:901, 516459261000860,    7.459,    0.000, 2600,   2.804,  35.569,   9.880,   0.977,  20.682,   5.745, 30,  0,   0.948,   7.526,   2.090,   0.022,   0.721,   0.200,  45.000,    0,   0.000
21:54:38:010, 516459543562170,    7.568,    0.000, 2600,   2.365,  35.827,   9.952,   0.589,  20.747,   5.763, 30,  0,   0.910,   7.625,   2.118,   0.020,   0.723,   0.201,  45.000,    0,   0.000
21:54:38:116, 516459817930650,    7.674,    5.000, 3100,   6.361,  36.500,  10.139,   4.280,  21.200,   5.889, 33,  0,   1.123,   7.744,   2.151,   0.067,   0.730,   0.203,  45.000,    0,   0.083
21:54:38:228, 516460108013155,    7.786,    7.000, 3200,   7.686,  37.360,  10.378,   5.346,  21.798,   6.055, 31,  0,   1.177,   7.875,   2.188,   0.338,   0.768,   0.213,  45.000,    0,   1.584
21:54:38:337, 516460391685024,    7.895,    4.000, 2600,   6.028,  38.020,  10.561,   3.635,  22.196,   6.166, 30,  0,   1.167,   8.003,   2.223,   0.364,   0.808,   0.224,  45.000,    0,   2.208
21:54:38:446, 516460674399570,    8.004,    6.000, 3300,   5.154,  38.582,  10.717,   3.021,  22.525,   6.257, 30,  0,   1.096,   8.123,   2.256,   0.250,   0.835,   0.232,  45.000,    0,   1.405
21:54:38:555, 516460955198372,    8.113,    0.000, 2600,   3.235,  38.933,  10.815,   1.246,  22.660,   6.295, 30,  0,   0.967,   8.227,   2.285,   0.061,   0.842,   0.234,  45.000,    0,   0.000
21:54:38:663, 516461236222233,    8.221,    0.000, 2600,   2.460,  39.199,  10.889,   0.690,  22.735,   6.315, 30,  0,   0.916,   8.327,   2.313,   0.005,   0.842,   0.234,  45.000,    0,   0.000
21:54:38:765, 516461500879238,    8.323,    5.000, 3100,   5.407,  39.751,  11.042,   3.397,  23.082,   6.412, 33,  0,   1.093,   8.438,   2.344,   0.137,   0.856,   0.238,  45.000,    0,   0.322
21:54:38:881, 516461801616090,    8.439,    3.000, 2600,   4.734,  40.301,  11.195,   2.572,  23.380,   6.495, 31,  0,   1.081,   8.564,   2.379,   0.134,   0.872,   0.242,  45.000,    0,   0.783
21:54:38:989, 516462081231768,    8.547,    2.000, 2600,   3.598,  40.689,  11.302,   1.736,  23.568,   6.547, 30,  0,   1.003,   8.672,   2.409,   0.006,   0.872,   0.242,  45.000,    0,   0.000
21:54:39:100, 516462367631602,    8.658,    1.000, 2600,   2.972,  41.017,  11.394,   1.030,  23.681,   6.578, 30,  0,   0.977,   8.780,   2.439,   0.067,   0.880,   0.244,  45.000,    0,   0.126
21:54:39:208, 516462648343385,    8.766,    0.000, 2600,   2.453,  41.283,  11.467,   0.695,  23.757,   6.599, 30,  0,   0.914,   8.879,   2.466,   0.004,   0.880,   0.245,  45.000,    0,   0.000
21:54:39:317, 516462932953042,    8.876,    0.000, 2600,   2.396,  41.546,  11.541,   0.630,  23.826,   6.618, 30,  0,   0.916,   8.979,   2.494,   0.006,   0.881,   0.245,  45.000,    0,   0.000
21:54:39:426, 516463214174188,    8.984,    9.000, 3200,   3.654,  41.942,  11.651,   1.747,  24.015,   6.671, 30,  0,   0.942,   9.082,   2.523,   0.073,   0.889,   0.247,  45.000,    0,   0.180
21:54:39:535, 516463497236520,    9.094,    0.000, 2600,   2.726,  42.240,  11.733,   0.889,  24.112,   6.698, 30,  0,   0.934,   9.184,   2.551,   0.022,   0.891,   0.248,  45.000,    0,   0.000
21:54:39:645, 516463780399984,    9.203,    0.000, 2600,   2.524,  42.516,  11.810,   0.726,  24.192,   6.720, 30,  0,   0.923,   9.284,   2.579,   0.020,   0.893,   0.248,  45.000,    0,   0.000
21:54:39:755, 516464065830484,    9.313,    0.000, 2600,   2.448,  42.785,  11.885,   0.690,  24.268,   6.741, 30,  0,   0.909,   9.384,   2.607,   0.004,   0.894,   0.248,  45.000,    0,   0.000
21:54:39:864, 516464349534077,    9.422,    0.000, 2600,   2.562,  43.066,  11.963,   0.739,  24.349,   6.763, 30,  0,   0.920,   9.485,   2.635,   0.004,   0.894,   0.248,  45.000,    0,   0.000
21:54:39:974, 516464634264362,    9.532,    5.000, 3200,   5.747,  43.697,  12.138,   3.861,  24.773,   6.881, 30,  0,   1.033,   9.599,   2.666,   0.027,   0.897,   0.249,  45.000,    0,   0.000
21:54:40:082, 516464913449066,    9.640,    1.000, 2600,   3.020,  44.023,  12.228,   1.059,  24.887,   6.913, 30,  0,   0.968,   9.703,   2.695,   0.092,   0.907,   0.252,  45.000,    0,   0.096
21:54:40:191, 516465195416692,    9.749,    3.000, 2600,   3.229,  44.374,  12.326,   1.376,  25.036,   6.955, 30,  0,   0.993,   9.811,   2.725,   0.008,   0.908,   0.252,  45.000,    0,   0.000
21:54:40:299, 516465476514716,    9.857,    0.000, 2600,   2.509,  44.646,  12.402,   0.767,  25.120,   6.978, 30,  0,   0.911,   9.910,   2.753,   0.007,   0.909,   0.252,  45.000,    0,   0.000
21:54:40:420, 516465789158230,    9.978,   12.000, 3500,   3.455,  45.063,  12.517,   1.720,  25.327,   7.035, 35,  0,   0.945,  10.024,   2.784,   0.003,   0.909,   0.253,  45.000,    0,   0.000
21:54:40:517, 516466040703226,   10.075,    1.000, 2600,   3.369,  45.390,  12.608,   1.295,  25.453,   7.070, 30,  0,   0.972,  10.118,   2.811,   0.062,   0.915,   0.254,  45.000,    0,   0.229
21:54:40:628, 516466328572630,   10.186,    0.000, 2600,   2.343,  45.650,  12.680,   0.619,  25.521,   7.089, 30,  0,   0.906,  10.219,   2.839,   0.005,   0.916,   0.254,  45.000,    0,   0.000
21:54:40:738, 516466615300232,   10.296,    0.000, 2600,   2.469,  45.923,  12.756,   0.671,  25.596,   7.110, 30,  0,   0.915,  10.320,   2.867,   0.012,   0.917,   0.255,  45.000,    0,   0.000
21:54:40:847, 516466898038458,   10.406,    1.000, 2600,   2.755,  46.223,  12.840,   0.958,  25.700,   7.139, 31,  0,   0.924,  10.421,   2.895,   0.011,   0.918,   0.255,  45.000,    0,   0.000
21:54:40:956, 516467180311005,   10.514,    0.000, 2600,   2.580,  46.504,  12.918,   0.786,  25.786,   7.163, 30,  0,   0.925,  10.522,   2.923,   0.011,   0.920,   0.255,  45.000,    0,   0.000
21:54:41:068, 516467468416466,   10.626,    1.000, 2600,   2.695,  46.804,  13.001,   0.882,  25.884,   7.190, 30,  0,   0.941,  10.626,   2.952,   0.055,   0.926,   0.257,  45.000,    0,   0.102
21:54:41:176, 516467749889858,   10.734,    0.000, 2600,   2.783,  47.106,  13.085,   0.852,  25.977,   7.216, 30,  0,   0.950,  10.729,   2.980,   0.034,   0.930,   0.258,  45.000,    0,   0.000
21:54:41:286, 516468035943038,   10.845,    0.000, 2600,   2.478,  47.380,  13.161,   0.700,  26.054,   7.237, 30,  0,   0.914,  10.830,   3.008,   0.018,   0.932,   0.259,  45.000,    0,   0.000
21:54:41:395, 516468318149538,   10.953,    0.000, 2600,   2.501,  47.652,  13.237,   0.708,  26.131,   7.259, 30,  0,   0.914,  10.930,   3.036,   0.031,   0.935,   0.260,  45.000,    0,   0.000
21:54:41:504, 516468599144122,   11.062,    2.000, 2600,   3.883,  48.073,  13.354,   1.911,  26.338,   7.316, 30,  0,   0.975,  11.036,   3.065,   0.070,   0.943,   0.262,  45.000,    0,   0.218
21:54:41:613, 516468881471682,   11.171,    0.000, 2600,   2.539,  48.349,  13.430,   0.760,  26.421,   7.339, 30,  0,   0.917,  11.135,   3.093,   0.010,   0.944,   0.262,  45.000,    0,   0.000
21:54:41:722, 516469164256402,   11.280,    1.000, 2900,   3.102,  48.688,  13.524,   1.313,  26.564,   7.379, 30,  0,   0.951,  11.239,   3.122,   0.002,   0.944,   0.262,  45.000,    0,   0.000
21:54:41:832, 516469451355757,   11.391,    3.000, 2600,   3.807,  49.109,  13.642,   1.917,  26.776,   7.438, 30,  0,   1.070,  11.358,   3.155,   0.010,   0.945,   0.262,  45.000,    0,   0.000
21:54:41:941, 516469731834440,   11.499,    3.000, 2600,   3.613,  49.500,  13.750,   1.770,  26.968,   7.491, 30,  0,   0.996,  11.465,   3.185,   0.012,   0.946,   0.263,  45.000,    0,   0.000
21:54:42:048, 516470010789176,   11.606,    0.000, 2600,   2.713,  49.792,  13.831,   0.906,  27.065,   7.518, 30,  0,   0.935,  11.566,   3.213,   0.014,   0.948,   0.263,  45.000,    0,   0.018
21:54:42:157, 516470291367118,   11.715,    2.000, 2600,   3.393,  50.160,  13.933,   1.436,  27.221,   7.561, 30,  0,   1.006,  11.675,   3.243,   0.037,   0.952,   0.264,  45.000,    0,   0.168
21:54:42:266, 516470574596101,   11.824,    0.000, 2600,   2.588,  50.443,  14.012,   0.788,  27.307,   7.585, 30,  0,   0.926,  11.776,   3.271,   0.032,   0.955,   0.265,  45.000,    0,   0.000
21:54:42:375, 516470856594928,   11.933,    1.000, 2600,   2.686,  50.735,  14.093,   0.893,  27.404,   7.612, 30,  0,   0.928,  11.877,   3.299,   0.029,   0.958,   0.266,  45.000,    0,   0.000
21:54:42:485, 516471142507052,   12.043,    2.000, 2600,   3.954,  51.171,  14.214,   1.992,  27.624,   7.673, 30,  0,   0.963,  11.983,   3.329,   0.056,   0.964,   0.268,  45.000,    0,   0.214
21:54:42:594, 516471424848058,   12.152,    0.000, 2600,   2.571,  51.451,  14.292,   0.786,  27.710,   7.697, 30,  0,   0.921,  12.084,   3.357,   0.019,   0.966,   0.268,  45.000,    0,   0.000
21:54:42:704, 516471709515370,   12.262,    0.000, 2600,   2.488,  51.724,  14.368,   0.704,  27.787,   7.719, 30,  0,   0.916,  12.184,   3.384,   0.007,   0.967,   0.269,  45.000,    0,   0.000
21:54:42:812, 516471990322754,   12.370,    0.000, 2600,   2.405,  51.985,  14.440,   0.612,  27.853,   7.737, 30,  0,   0.913,  12.283,   3.412,   0.030,   0.971,   0.270,  45.000,    0,   0.000
21:54:42:922, 516472275018604,   12.480,    0.000, 2600,   2.442,  52.253,  14.515,   0.679,  27.928,   7.758, 29,  0,   0.915,  12.384,   3.440,   0.005,   0.971,   0.270,  45.000,    0,   0.000
21:54:43:030, 516472554582312,   12.588,    0.000, 2600,   2.622,  52.536,  14.593,   0.838,  28.018,   7.783, 30,  0,   0.917,  12.482,   3.467,   0.006,   0.972,   0.270,  45.000,    0,   0.000
21:54:43:138, 516472834923867,   12.696,    1.000, 2600,   3.110,  52.872,  14.687,   1.166,  28.144,   7.818, 30,  0,   0.981,  12.589,   3.497,   0.062,   0.978,   0.272,  45.000,    0,   0.099
21:54:43:247, 516473117292678,   12.805,    0.000, 2600,   2.401,  53.134,  14.759,   0.647,  28.215,   7.837, 29,  0,   0.914,  12.688,   3.525,   0.011,   0.980,   0.272,  45.000,    0,   0.000
21:54:43:356, 516473399685982,   12.914,    0.000, 2600,   2.599,  53.417,  14.838,   0.773,  28.299,   7.861, 30,  0,   0.924,  12.789,   3.552,   0.030,   0.983,   0.273,  45.000,    0,   0.000
21:54:43:479, 516473720231028,   13.038,    2.000, 2600,   3.828,  53.890,  14.970,   1.858,  28.529,   7.925, 30,  0,   0.972,  12.909,   3.586,   0.070,   0.992,   0.275,  45.000,    0,   0.288
21:54:43:589, 516474003105948,   13.147,    0.000, 2600,   2.544,  54.168,  15.047,   0.761,  28.612,   7.948, 30,  0,   0.921,  13.010,   3.614,   0.006,   0.992,   0.276,  45.000,    0,   0.000
21:54:43:683, 516474248996102,   13.242,    0.000, 2600,   2.440,  54.399,  15.111,   0.658,  28.674,   7.965, 30,  0,   0.912,  13.096,   3.638,   0.031,   0.995,   0.276,  45.000,    0,   0.330
21:54:43:808, 516474571196073,   13.366,    0.000, 2600,   2.434,  54.702,  15.195,   0.662,  28.756,   7.988, 30,  0,   0.918,  13.210,   3.669,   0.003,   0.995,   0.277,  45.000,    0,   0.000
21:54:43:902, 516474816799407,   13.461,    0.000, 2600,   2.540,  54.943,  15.262,   0.763,  28.829,   8.008, 30,  0,   0.921,  13.297,   3.694,   0.004,   0.996,   0.277,  45.000,    0,   0.000
21:54:44:025, 516475133951886,   13.583,    0.000, 2600,   2.427,  55.240,  15.344,   0.661,  28.909,   8.030, 30,  0,   0.916,  13.409,   3.725,   0.002,   0.996,   0.277,  45.000,    0,   0.000
