System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
14:51:20:785,9.21766E+12,0.103,1,2000,6.321,0.651,0.181,5.307,0.547,0.152,47,0,0.405,0.042,0.012,0.05,0.005,0.001,35,0,0.266,,0.547
14:51:20:894,9.21791E+12,0.212,0,1200,0.919,0.752,0.209,0.373,0.588,0.163,46,0,0.329,0.078,0.022,0.033,0.009,0.002,35,0,0.26,,0.041
14:51:21:003,9.21815E+12,0.322,5,1800,6.808,1.496,0.416,5.793,1.221,0.339,47,0,0.547,0.137,0.038,0.051,0.014,0.004,35,0,0.165,,0.633
14:51:21:113,9.21839E+12,0.431,0,900,0.465,1.547,0.43,0.172,1.24,0.344,46,0,0.305,0.171,0.047,0.016,0.016,0.004,35,0,0,,0.019
14:51:21:222,9.21863E+12,0.541,3,2100,3.222,1.9,0.528,2.434,1.507,0.418,47,0,0.39,0.214,0.059,0.081,0.025,0.007,35,0,0.238,,0.267
14:51:21:331,9.21887E+12,0.65,0,1100,0.498,1.954,0.543,0.208,1.529,0.425,46,0,0.297,0.246,0.068,0.014,0.027,0.007,35,0,0,,0.022
14:51:21:441,9.21911E+12,0.759,9,2100,12.501,3.319,0.922,11.286,2.762,0.767,52,0,0.516,0.302,0.084,0.046,0.032,0.009,35,0,0.31,,1.233
14:51:21:550,9.21935E+12,0.869,7,2300,13.448,4.795,1.332,12.355,4.117,1.144,53,0,0.377,0.344,0.095,0.015,0.033,0.009,35,0,0,,1.355
14:51:21:660,9.2196E+12,0.978,6,2000,7.307,5.593,1.554,6.22,4.796,1.332,48,0,0.533,0.402,0.112,0.042,0.038,0.011,35,0,0.096,,0.679
14:51:21:769,9.21984E+12,1.087,3,2100,3.093,5.932,1.648,2.167,5.034,1.398,47,0,0.353,0.44,0.122,0.065,0.045,0.013,35,0,0.361,,0.238
