System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
14:18:02:722,4.80593E+12,0.096,1,2100,3.798,0.365,0.101,2.83,0.272,0.076,46,0,0.409,0.039,0.011,0.063,0.006,0.002,35,0,0.773,,0.272
14:18:02:831,4.80617E+12,0.205,3,2600,3.797,0.78,0.217,2.929,0.592,0.164,46,0,0.423,0.085,0.024,0.052,0.012,0.003,35,0,0.161,,0.32
14:18:02:940,4.80641E+12,0.315,1,2400,3.242,1.135,0.315,2.414,0.856,0.238,47,0,0.398,0.129,0.036,0.023,0.014,0.004,35,0,0.23,,0.264
14:18:03:050,4.80665E+12,0.424,11,2600,12.719,2.522,0.701,11.524,2.113,0.587,51,0,0.666,0.202,0.056,0.061,0.021,0.006,35,0,0.494,,1.257
14:18:03:159,4.8069E+12,0.533,8,2300,13.275,3.974,1.104,12.125,3.439,0.955,53,0,0.5,0.256,0.071,0.018,0.023,0.006,35,0,0.182,,1.326
14:18:03:269,4.80714E+12,0.643,9,2300,12.296,5.322,1.478,11.002,4.645,1.29,49,0,0.583,0.32,0.089,0.033,0.027,0.007,35,0,0.184,,1.206
14:18:03:378,4.80738E+12,0.752,0,2400,2.747,5.622,1.562,2.027,4.867,1.352,47,0,0.35,0.359,0.1,0.025,0.029,0.008,35,0,0,,0.222
14:18:03:487,4.80762E+12,0.862,8,3900,8.525,6.557,1.821,7.379,5.676,1.577,47,0,0.551,0.419,0.116,0.102,0.04,0.011,35,0,0.623,,0.809
14:18:03:612,4.8079E+12,0.99,8,4000,2.57,6.886,1.913,1.632,5.885,1.635,51,0,0.357,0.465,0.129,0.038,0.045,0.013,35,1100,0.127,,0.209
14:18:03:706,4.8081E+12,1.081,2,2100,4.318,7.279,2.022,3.33,6.188,1.719,46,0,0.437,0.505,0.14,0.087,0.053,0.015,35,0,0.607,,0.303
14:18:03:815,4.80834E+12,1.189,0,1100,0.823,7.368,2.047,0.349,6.226,1.729,45,0,0.32,0.539,0.15,0.014,0.055,0.015,35,0,0,,0.038
14:18:03:924,4.80859E+12,1.299,2,2000,2.705,7.664,2.129,2.002,6.445,1.79,46,0,0.375,0.58,0.161,0.061,0.061,0.017,35,0,0.165,,0.219
14:18:04:034,4.80883E+12,1.408,5,3700,9.009,8.649,2.403,8.016,7.321,2.034,51,0,0.342,0.618,0.172,0.013,0.063,0.017,35,0,0,,0.876
14:18:04:143,4.80907E+12,1.517,9,2200,13.934,10.172,2.825,12.766,8.716,2.421,52,0,0.474,0.669,0.186,0.03,0.066,0.018,35,0,0.105,,1.395
