System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
23:39:12:907,3.7022E+13,0.103,2,2200,4.059,0.419,0.116,3.043,0.314,0.087,44,0,0.417,0.043,0.012,0.063,0.007,0.002,35,0,0.303,,0.314
23:39:13:016,3.70222E+13,0.212,1,2000,2.582,0.701,0.195,1.734,0.504,0.14,44,0,0.377,0.084,0.023,0.037,0.011,0.003,35,0,0.116,,0.19
23:39:13:126,3.70225E+13,0.322,4,2600,5.774,1.334,0.37,4.767,1.026,0.285,44,0,0.54,0.143,0.04,0.06,0.017,0.005,35,0,0.255,,0.522
23:39:13:235,3.70227E+13,0.431,12,2700,13.866,2.846,0.791,12.736,2.415,0.671,48,0,0.433,0.191,0.053,0.046,0.022,0.006,35,0,0.34,,1.389
23:39:13:344,3.70229E+13,0.54,11,2900,14.611,4.444,1.234,13.295,3.869,1.075,51,0,0.548,0.25,0.07,0.039,0.026,0.007,35,0,0.482,,1.454
23:39:13:454,3.70232E+13,0.65,6,2100,10.28,5.57,1.547,9.236,4.881,1.356,45,0,0.373,0.291,0.081,0.004,0.027,0.007,35,0,0,,1.012
23:39:13:563,3.70234E+13,0.759,2,2000,2.173,5.808,1.613,1.492,5.044,1.401,44,0,0.389,0.334,0.093,0.054,0.033,0.009,35,0,0.13,,0.163
23:39:13:673,3.70237E+13,0.869,2,1800,1.218,5.941,1.65,0.732,5.124,1.423,44,0,0.357,0.373,0.104,0.007,0.034,0.009,35,0,0,,0.08
23:39:13:782,3.70239E+13,0.978,1,1600,1.839,6.142,1.706,1.19,5.254,1.459,44,0,0.38,0.414,0.115,0.045,0.038,0.011,35,0,0.096,,0.13
23:39:13:892,3.70242E+13,1.088,2,4000,1.759,6.335,1.76,1.252,5.391,1.498,44,0,0.367,0.455,0.126,0.018,0.04,0.011,35,0,0.02,,0.137
23:39:14:001,3.70244E+13,1.197,1,3700,2.219,6.577,1.827,1.543,5.56,1.544,44,0,0.376,0.496,0.138,0.034,0.044,0.012,35,0,0.423,,0.169
23:39:14:110,3.70246E+13,1.306,2,3600,2.916,6.896,1.916,2.226,5.803,1.612,44,0,0.393,0.539,0.15,0.028,0.047,0.013,35,0,0.08,,0.243
23:39:14:219,3.70249E+13,1.429,14,3400,12.835,8.466,2.352,11.737,7.239,2.011,51,0,0.502,0.6,0.167,0.082,0.057,0.016,35,0,0.454,,1.436
23:39:14:329,3.70251E+13,1.525,12,3000,14.669,9.88,2.744,13.252,8.516,2.366,50,0,0.74,0.672,0.187,0.041,0.061,0.017,35,0,0.668,,1.277
23:39:14:438,3.70254E+13,1.634,3,2500,7.274,10.676,2.965,6.273,9.202,2.556,45,0,0.457,0.721,0.2,0.088,0.071,0.02,35,0,0.612,,0.686
23:39:14:548,3.70256E+13,1.744,2,2500,4.209,11.136,3.093,3.4,9.574,2.659,45,0,0.462,0.772,0.214,0.072,0.079,0.022,35,0,0.252,,0.372
23:39:14:657,3.70258E+13,1.853,0,1400,1.358,11.284,3.134,0.826,9.664,2.684,45,0,0.358,0.811,0.225,0.027,0.082,0.023,35,0,0.85,,0.09
23:39:14:766,3.70261E+13,1.962,2,2100,2.406,11.547,3.208,1.679,9.848,2.735,44,0,0.386,0.853,0.237,0.052,0.087,0.024,35,0,0.178,,0.184
23:39:14:875,3.70263E+13,2.072,0,1200,0.679,11.621,3.228,0.319,9.883,2.745,43,0,0.336,0.89,0.247,0.009,0.088,0.025,35,0,0,,0.035
23:39:14:985,3.70266E+13,2.181,3,1600,1.933,11.833,3.287,1.174,10.011,2.781,44,0,0.381,0.932,0.259,0.046,0.093,0.026,35,0,0.099,,0.128
23:39:15:094,3.70268E+13,2.29,9,2400,8.057,12.713,3.531,7.033,10.78,2.994,48,0,0.545,0.991,0.275,0.106,0.105,0.029,35,0,1.037,,0.769
23:39:15:204,3.70271E+13,2.4,2,2300,4.63,13.221,3.672,3.715,11.187,3.107,44,0,0.475,1.043,0.29,0.129,0.119,0.033,35,0,1.542,,0.407
23:39:15:313,3.70273E+13,2.509,3,2900,4.077,13.667,3.797,3.254,11.543,3.206,44,0,0.438,1.091,0.303,0.124,0.133,0.037,35,0,1.219,,0.356
