System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
19:56:19:895,4.50752E+13,2.515,1,2800,1.307,15.339,4.261,0.594,13.001,3.611,47,0,0.323,1.081,0.3,0.023,0.126,0.035,35,0,0.248
19:56:20:004,4.50755E+13,2.624,6,2300,9.409,16.368,4.547,8.449,13.925,3.868,50,0,0.472,1.133,0.315,0.029,0.129,0.036,35,0,0.069
19:56:20:114,4.50757E+13,2.734,6,2300,13.27,17.827,4.952,12.069,15.252,4.237,52,0,0.433,1.181,0.328,0.029,0.132,0.037,35,0,0.175
19:56:20:223,4.5076E+13,2.843,5,2100,9.169,18.825,5.229,8.168,16.141,4.483,49,0,0.418,1.226,0.341,0.044,0.137,0.038,35,0,0.137
19:56:20:334,4.50762E+13,2.954,0,1400,1.256,18.964,5.268,0.612,16.208,4.502,47,0,0.362,1.266,0.352,0.026,0.14,0.039,35,0,0.144
19:56:20:443,4.50764E+13,3.063,3,2400,3.751,19.375,5.382,3.041,16.542,4.595,48,0,0.402,1.31,0.364,0.08,0.149,0.041,35,0,0.494
19:56:20:552,4.50767E+13,3.172,0,1400,1.202,19.506,5.418,0.674,16.615,4.615,47,0,0.344,1.348,0.374,0.008,0.15,0.042,35,0,0
19:56:20:662,4.50769E+13,3.282,5,2100,4.385,19.988,5.552,3.528,17.003,4.723,47,0,0.52,1.405,0.39,0.059,0.156,0.043,35,0,0.147
19:56:20:772,4.50772E+13,3.391,0,1800,1.36,20.136,5.593,0.645,17.073,4.743,47,0,0.359,1.444,0.401,0.034,0.16,0.044,35,0,0.094
19:56:20:881,4.50774E+13,3.501,1,1600,2.936,20.458,5.683,2.08,17.301,4.806,47,0,0.404,1.488,0.413,0.066,0.167,0.046,35,0,0.245
19:56:20:991,4.50777E+13,3.611,2,2200,1.582,20.631,5.731,1.033,17.414,4.837,47,0,0.323,1.524,0.423,0.037,0.171,0.048,35,0,0.126
19:56:21:100,4.50779E+13,3.72,1,3400,3.46,21.01,5.836,2.757,17.716,4.921,47,0,0.438,1.572,0.437,0.108,0.183,0.051,35,0,0.867
19:56:21:209,4.50781E+13,3.829,2,1600,1.931,21.221,5.895,1.144,17.841,4.956,47,0,0.388,1.614,0.448,0.061,0.19,0.053,35,0,0.659
19:56:21:320,4.50784E+13,3.94,0,1800,2.09,21.453,5.959,1.251,17.98,4.994,47,0,0.383,1.657,0.46,0.059,0.196,0.055,35,0,0.202
19:56:21:430,4.50786E+13,4.05,6,3000,2.608,21.739,6.039,2.017,18.201,5.056,47,0,0.358,1.696,0.471,0.048,0.201,0.056,35,0,0.393
19:56:21:539,4.50789E+13,4.159,0,1400,1.584,21.912,6.087,0.889,18.298,5.083,48,0,0.351,1.734,0.482,0.053,0.207,0.058,35,0,0.701
19:56:21:648,4.50791E+13,4.268,5,2900,6.676,22.641,6.289,5.905,18.943,5.262,52,0,0.389,1.777,0.494,0.015,0.209,0.058,35,0,0.017
19:56:21:758,4.50793E+13,4.377,7,2300,14.034,24.175,6.715,12.893,20.352,5.653,52,0,0.399,1.82,0.506,0.034,0.213,0.059,35,0,0.444
19:56:21:867,4.50796E+13,4.487,8,2300,13.9,25.696,7.138,12.597,21.73,6.036,52,0,0.466,1.871,0.52,0.059,0.219,0.061,35,0,0.233
19:56:21:976,4.50798E+13,4.596,1,1400,2.84,26.007,7.224,2.233,21.975,6.104,47,0,0.341,1.909,0.53,0.008,0.22,0.061,35,0,29.211
19:56:22:086,4.50801E+13,4.706,5,2100,4.872,26.541,7.372,4.017,22.415,6.226,47,0,0.513,1.965,0.546,0.057,0.226,0.063,35,0,0.173
19:56:22:195,4.50803E+13,4.815,1,2000,1.714,26.727,7.424,0.935,22.517,6.255,47,0,0.384,2.007,0.557,0.032,0.23,0.064,35,0,0.061
19:56:22:306,4.50806E+13,4.926,2,2200,4.131,27.186,7.552,3.151,22.867,6.352,48,0,0.446,2.056,0.571,0.073,0.238,0.066,35,0,0.21
19:56:22:415,4.50808E+13,5.035,5,2200,3.181,27.534,7.648,2.351,23.124,6.423,47,0,0.371,2.097,0.582,0.052,0.243,0.068,35,0,0.273
19:56:22:525,4.5081E+13,5.145,1,3600,4.009,27.973,7.77,3.026,23.455,6.515,48,0,0.436,2.144,0.596,0.071,0.251,0.07,35,0,0.469
19:56:22:634,4.50813E+13,5.254,4,2500,7.561,28.797,7.999,6.63,24.178,6.716,50,0,0.409,2.189,0.608,0.01,0.252,0.07,35,0,0
19:56:22:743,4.50815E+13,5.363,8,2500,13.483,30.269,8.408,12.299,25.52,7.089,52,0,0.484,2.242,0.623,0.04,0.257,0.071,35,0,0.162
19:56:22:852,4.50818E+13,5.472,8,2500,13.445,31.733,8.815,12.225,26.852,7.459,52,0,0.435,2.289,0.636,0.025,0.259,0.072,35,0,0.052
19:56:22:962,4.5082E+13,5.581,2,2100,5.508,32.336,8.982,4.597,27.355,7.599,48,0,0.426,2.336,0.649,0.044,0.264,0.073,35,0,0.479
19:56:23:071,4.50822E+13,5.691,1,2400,3.929,32.767,9.102,3.133,27.699,7.694,49,0,0.377,2.377,0.66,0.017,0.266,0.074,35,0,0.026
19:56:23:180,4.50825E+13,5.8,0,2000,2.522,33.042,9.178,1.749,27.89,7.747,46,0,0.357,2.416,0.671,0.043,0.271,0.075,35,0,0.371
19:56:23:291,4.50827E+13,5.911,3,2800,3.066,33.382,9.273,2.328,28.147,7.819,47,0,0.385,2.459,0.683,0.027,0.274,0.076,35,0,0.087
19:56:23:401,4.5083E+13,6.021,5,2600,4.718,33.899,9.416,3.701,28.553,7.931,51,0,0.386,2.501,0.695,0.062,0.281,0.078,35,0,0.118
19:56:23:510,4.50832E+13,6.13,4,3100,5.538,34.505,9.585,4.507,29.047,8.069,47,0,0.534,2.56,0.711,0.089,0.29,0.081,35,0,1.25
19:56:23:619,4.50835E+13,6.239,2,2200,5.922,35.15,9.764,5.083,29.6,8.222,50,0,0.397,2.603,0.723,0.03,0.294,0.082,35,0,0.363
19:56:23:729,4.50837E+13,6.348,8,2200,13.665,36.646,10.179,12.478,30.966,8.602,51,0,0.526,2.66,0.739,0.059,0.3,0.083,35,0,0.184
19:56:23:838,4.50839E+13,6.458,5,2100,10.593,37.807,10.502,9.399,31.996,8.888,49,0,0.42,2.706,0.752,0.055,0.306,0.085,35,0,2.917
19:56:23:948,4.50842E+13,6.568,2,2600,3.216,38.159,10.6,2.536,32.274,8.965,47,0,0.413,2.752,0.764,0.06,0.313,0.087,35,0,0.173
19:56:24:045,4.50844E+13,6.665,0,2000,2.991,38.45,10.68,1.946,32.463,9.017,47,0,0.396,2.79,0.775,0.089,0.321,0.089,35,0,0.133
19:56:24:154,4.50846E+13,6.774,1,2000,2.078,38.677,10.744,1.263,32.601,9.056,47,0,0.38,2.832,0.787,0.05,0.327,0.091,35,0,0.135
19:56:24:262,4.50849E+13,6.882,1,4100,1.916,38.883,10.801,1.054,32.715,9.087,47,0,0.378,2.872,0.798,0.058,0.333,0.092,35,0,0.178
19:56:24:385,4.50852E+13,7.016,7,4000,6.16,39.712,11.031,5.203,33.414,9.282,55,0,0.499,2.939,0.817,0.088,0.345,0.096,35,0,0.535
19:56:24:494,4.50854E+13,7.114,2,2300,2.094,39.916,11.088,1.183,33.53,9.314,46,0,0.381,2.977,0.827,0.06,0.351,0.097,35,0,0.348
19:56:24:603,4.50856E+13,7.223,1,1800,2.896,40.233,11.176,2.048,33.754,9.376,47,0,0.409,3.021,0.839,0.072,0.358,0.1,35,0,0.619
19:56:24:713,4.50859E+13,7.333,1,2400,2.069,40.459,11.239,1.337,33.9,9.417,47,0,0.368,3.062,0.85,0.044,0.363,0.101,35,0,0.101
19:56:24:822,4.50861E+13,7.442,0,1600,1.444,40.617,11.283,0.853,33.994,9.443,47,0,0.346,3.1,0.861,0.056,0.369,0.103,35,0,0.204
19:56:24:932,4.50864E+13,7.552,5,3600,5.613,41.233,11.454,4.612,34.5,9.583,47,0,0.489,3.153,0.876,0.052,0.375,0.104,35,0,0.139
19:56:25:041,4.50866E+13,7.661,2,4000,3.82,41.65,11.57,2.885,34.815,9.671,47,0,0.445,3.202,0.889,0.065,0.382,0.106,35,0,0.246
19:56:25:151,4.50868E+13,7.77,2,2300,3.694,42.055,11.682,2.957,35.139,9.761,47,0,0.436,3.25,0.903,0.089,0.392,0.109,35,0,0.555
19:56:25:261,4.50871E+13,7.881,4,3400,8.589,43.001,11.945,7.702,35.987,9.996,52,0,0.459,3.3,0.917,0.076,0.4,0.111,35,0,1
19:56:25:370,4.50873E+13,7.99,8,2600,14.2,44.556,12.377,12.863,37.395,10.388,52,0,0.517,3.357,0.932,0.067,0.408,0.113,35,0,0.601
19:56:25:479,4.50876E+13,8.099,8,3000,14.258,46.115,12.81,13.089,38.826,10.785,53,0,0.439,3.405,0.946,0.039,0.412,0.114,35,0,1.078
19:56:25:589,4.50878E+13,8.209,3,1800,5.779,46.747,12.985,4.866,39.358,10.933,48,0,0.407,3.449,0.958,0.034,0.416,0.115,35,0,0.107
19:56:25:698,4.5088E+13,8.318,1,900,0.87,46.842,13.012,0.351,39.397,10.944,47,0,0.328,3.485,0.968,0.021,0.418,0.116,35,0,0.11
19:56:25:808,4.50883E+13,8.427,1,1800,2.124,47.074,13.076,1.471,39.558,10.988,47,0,0.363,3.525,0.979,0.044,0.423,0.117,35,0,0.164
19:56:25:917,4.50885E+13,8.537,0,900,0.464,47.125,13.09,0.173,39.576,10.993,47,0,0.3,3.558,0.988,0.008,0.424,0.118,35,0,0
19:56:26:026,4.50888E+13,8.646,2,4000,3.364,47.494,13.193,2.594,39.861,11.072,48,0,0.404,3.602,1.001,0.078,0.432,0.12,35,0,0.158
19:56:26:136,4.5089E+13,8.755,0,1800,1.522,47.659,13.239,0.763,39.944,11.096,47,0,0.36,3.641,1.011,0.05,0.438,0.122,35,0,0.084
19:56:26:231,4.50892E+13,8.851,6,2600,4.662,48.106,13.363,3.85,40.313,11.198,47,0,0.515,3.691,1.025,0.039,0.441,0.123,35,0,0.229
19:56:26:340,4.50895E+13,8.96,7,2300,14.444,49.675,13.799,13.188,41.745,11.596,52,0,0.47,3.742,1.039,0.032,0.445,0.124,35,0,0.079
19:56:26:449,4.50897E+13,9.069,8,2300,13.588,51.161,14.211,12.404,43.102,11.973,52,0,0.502,3.796,1.055,0.055,0.451,0.125,35,0,0.921
19:56:26:559,4.50899E+13,9.179,2,2900,4.573,51.664,14.351,3.744,43.514,12.087,48,0,0.375,3.838,1.066,0.049,0.456,0.127,35,0,0.205
19:56:26:668,4.50902E+13,9.288,0,2100,2.906,51.98,14.439,2.012,43.732,12.148,47,0,0.389,3.88,1.078,0.086,0.466,0.129,35,0,0.329
19:56:26:777,4.50904E+13,9.398,2,4000,1.679,52.164,14.49,0.908,43.832,12.176,47,0,0.381,3.922,1.089,0.046,0.471,0.131,35,0,0.096
19:56:26:887,4.50907E+13,9.507,0,1800,1.909,52.372,14.548,1.264,43.97,12.214,47,0,0.375,3.963,1.101,0.052,0.476,0.132,35,0,0.473
19:56:26:996,4.50909E+13,9.616,2,2600,1.795,52.569,14.602,1.298,44.112,12.253,47,0,0.361,4.002,1.112,0.018,0.478,0.133,35,0,0.012
19:56:27:106,4.50912E+13,9.725,0,2000,2.982,52.894,14.693,2.117,44.343,12.318,47,0,0.389,4.045,1.123,0.05,0.484,0.134,35,0,0.271
19:56:27:215,4.50914E+13,9.835,2,3100,2.444,53.162,14.767,1.804,44.541,12.372,47,0,0.385,4.087,1.135,0.029,0.487,0.135,35,0,0.116
19:56:27:326,4.50916E+13,9.946,1,3100,3.728,53.576,14.882,2.84,44.856,12.46,47,0,0.437,4.135,1.149,0.101,0.498,0.138,35,0,0.428
19:56:27:435,4.50919E+13,10.056,4,2600,5.502,54.18,15.05,4.501,45.35,12.597,47,0,0.455,4.185,1.163,0.122,0.511,0.142,35,0,0.768
19:56:27:544,4.50921E+13,10.164,1,2100,2.412,54.442,15.123,1.477,45.511,12.642,46,0,0.405,4.229,1.175,0.07,0.519,0.144,35,0,0.206
19:56:27:654,4.50924E+13,10.274,3,2100,5.51,55.044,15.29,4.51,46.003,12.779,47,0,0.488,4.282,1.19,0.089,0.529,0.147,35,0,0.29
19:56:27:763,4.50926E+13,10.383,1,2700,3.086,55.383,15.384,2.155,46.24,12.844,47,0,0.384,4.325,1.201,0.053,0.535,0.149,35,0,0.276
19:56:27:873,4.50928E+13,10.493,3,3100,5.876,56.024,15.562,4.812,46.766,12.99,48,0,0.521,4.382,1.217,0.13,0.549,0.152,35,0,1.087
19:56:27:982,4.50931E+13,10.602,7,2700,13.75,57.522,15.978,12.503,48.128,13.369,51,0,0.503,4.436,1.232,0.08,0.558,0.155,35,0,0.788
19:56:28:091,4.50933E+13,10.711,8,2800,13.503,59,16.389,12.318,49.476,13.743,51,0,0.515,4.493,1.248,0.05,0.563,0.156,35,0,0.346
19:56:28:201,4.50936E+13,10.821,5,2100,10.464,60.148,16.708,9.361,50.502,14.028,50,0,0.362,4.532,1.259,0.012,0.564,0.157,35,0,0
19:56:28:311,4.50938E+13,10.931,2,1600,2.132,60.383,16.773,1.27,50.643,14.067,48,0,0.4,4.577,1.271,0.06,0.571,0.159,35,0,0.086
19:56:28:421,4.50941E+13,11.041,6,2800,2.954,60.708,16.863,2.152,50.879,14.133,47,0,0.381,4.619,1.283,0.043,0.576,0.16,35,0,0.359
19:56:28:530,4.50943E+13,11.15,0,2000,3.014,61.036,16.955,2.156,51.114,14.198,47,0,0.382,4.66,1.294,0.056,0.582,0.162,35,0,0.377
19:56:28:640,4.50945E+13,11.26,1,3100,1.376,61.187,16.996,0.752,51.196,14.221,48,0,0.355,4.699,1.305,0.018,0.584,0.162,35,0,0.353
19:56:28:749,4.50948E+13,11.369,1,3000,3.03,61.519,17.089,2.15,51.432,14.287,47,0,0.377,4.74,1.317,0.113,0.596,0.166,35,0,0.123
19:56:28:858,4.5095E+13,11.478,2,2700,2.216,61.761,17.156,1.449,51.59,14.331,47,0,0.372,4.781,1.328,0.023,0.599,0.166,35,0,0.099
19:56:28:968,4.50953E+13,11.588,6,2500,12.486,63.131,17.536,11.362,52.837,14.677,51,0,0.45,4.83,1.342,0.057,0.605,0.168,35,0,0.298
19:56:29:081,4.50955E+13,11.701,10,2500,14.236,64.74,17.983,13.035,54.31,15.086,54,0,0.583,4.896,1.36,0.023,0.607,0.169,35,0,0.092
19:56:29:191,4.50958E+13,11.811,6,2100,11.942,66.05,18.347,10.855,55.501,15.417,49,0,0.392,4.939,1.372,0.023,0.61,0.169,35,0,0.459
19:56:29:296,4.5096E+13,11.916,3,3100,4.546,66.529,18.48,3.708,55.891,15.525,50,0,0.489,4.991,1.386,0.066,0.617,0.171,35,0,0.144
19:56:29:410,4.50962E+13,12.03,5,4000,2.811,66.849,18.569,1.888,56.106,15.585,48,0,0.382,5.034,1.398,0.077,0.626,0.174,35,0,0.474
19:56:29:519,4.50965E+13,12.139,2,2300,3.036,67.181,18.661,2.128,56.339,15.65,47,0,0.422,5.08,1.411,0.092,0.636,0.177,35,0,0.439
19:56:29:628,4.50967E+13,12.248,0,1800,1.499,67.344,18.707,0.758,56.422,15.673,47,0,0.358,5.119,1.422,0.042,0.64,0.178,35,0,0.12
19:56:29:738,4.5097E+13,12.358,1,2100,3.317,67.707,18.807,2.405,56.685,15.746,47,0,0.416,5.165,1.435,0.069,0.648,0.18,35,0,0.239
19:56:29:847,4.50972E+13,12.467,1,1600,1.534,67.875,18.854,0.676,56.759,15.766,46,0,0.377,5.206,1.446,0.057,0.654,0.182,35,0,0.169
19:56:29:956,4.50974E+13,12.577,9,3000,10.563,69.034,19.176,9.352,57.785,16.051,51,0,0.5,5.261,1.461,0.066,0.661,0.184,35,0,0.386
19:56:30:066,4.50977E+13,12.686,9,2300,13.887,70.545,19.596,12.733,59.17,16.436,51,0,0.548,5.321,1.478,0.058,0.668,0.185,35,0,0.267
19:56:30:175,4.50979E+13,12.795,4,3500,8.648,71.495,19.86,7.414,59.985,16.662,48,0,0.477,5.373,1.492,0.087,0.677,0.188,35,0,0.573
19:56:30:286,4.50982E+13,12.906,3,2700,3.474,71.88,19.967,2.549,60.267,16.741,49,0,0.414,5.419,1.505,0.042,0.682,0.189,35,0,0.104
19:56:30:395,4.50984E+13,13.016,8,4000,3.423,72.257,20.071,2.545,60.547,16.819,50,0,0.401,5.463,1.518,0.074,0.69,0.192,35,0,0.523
19:56:30:505,4.50987E+13,13.125,5,3400,5.262,72.829,20.23,4.278,61.013,16.948,47,0,0.521,5.52,1.533,0.067,0.697,0.194,35,0,0.442
19:56:30:614,4.50989E+13,13.234,0,2000,2.28,73.078,20.299,1.496,61.176,16.993,48,0,0.391,5.562,1.545,0.073,0.705,0.196,35,0,0.284
19:56:30:724,4.50991E+13,13.344,1,3700,2.55,73.358,20.377,1.774,61.371,17.047,47,0,0.384,5.605,1.557,0.063,0.712,0.198,35,0,0.216
19:56:30:833,4.50994E+13,13.453,0,1200,1.391,73.51,20.419,0.693,61.446,17.068,47,0,0.343,5.642,1.567,0.02,0.714,0.198,35,0,0.063
19:56:30:942,4.50996E+13,13.562,3,3600,4.001,73.947,20.541,3.128,61.788,17.163,47,0,0.438,5.69,1.581,0.121,0.728,0.202,35,0,1.183
19:56:31:051,4.50999E+13,13.671,0,1400,1.646,74.126,20.591,1.043,61.902,17.195,47,0,0.361,5.729,1.591,0.072,0.735,0.204,35,0,0.365
19:56:31:161,4.51001E+13,13.781,1,2100,3.091,74.465,20.685,2.338,62.158,17.266,47,0,0.415,5.775,1.604,0.069,0.743,0.206,35,0,0.421
19:56:31:272,4.51004E+13,13.892,0,1200,0.879,74.562,20.712,0.371,62.199,17.278,47,0,0.339,5.812,1.614,0.01,0.744,0.207,35,0,0
19:56:31:397,4.51006E+13,14.018,8,4000,2.753,74.909,20.808,2.003,62.452,17.348,53,0,0.391,5.862,1.628,0.056,0.751,0.209,35,0,0.156
19:56:31:490,4.51008E+13,14.11,1,2800,1.78,75.074,20.854,1.102,62.554,17.376,48,0,0.374,5.896,1.638,0.059,0.757,0.21,35,0,2.273
19:56:31:600,4.51011E+13,14.219,4,2200,9.777,76.141,21.15,8.797,63.513,17.643,52,0,0.416,5.942,1.65,0.068,0.764,0.212,35,0,0.41
19:56:31:709,4.51013E+13,14.329,8,2300,14.33,77.712,21.587,13.121,64.952,18.042,52,0,0.429,5.989,1.664,0.014,0.766,0.213,35,0,0.04
19:56:31:818,4.51016E+13,14.438,6,2500,13.449,79.18,21.994,12.268,66.291,18.414,52,0,0.412,6.034,1.676,0.031,0.769,0.214,35,0,0.772
19:56:31:928,4.51018E+13,14.548,4,2400,5.085,79.738,22.149,4.168,66.748,18.541,47,0,0.455,6.084,1.69,0.054,0.775,0.215,35,0,0.118
19:56:32:037,4.5102E+13,14.657,2,2100,5.041,80.29,22.303,4.058,67.193,18.665,48,0,0.45,6.133,1.704,0.08,0.784,0.218,35,0,0.347
19:56:32:147,4.51023E+13,14.767,2,3100,3.469,80.669,22.408,2.599,67.476,18.743,48,0,0.406,6.177,1.716,0.054,0.789,0.219,35,0,0.141
19:56:32:258,4.51025E+13,14.877,1,3000,3.326,81.037,22.51,2.474,67.751,18.82,48,0,0.418,6.223,1.729,0.066,0.797,0.221,35,0,0.501
19:56:32:367,4.51028E+13,14.987,1,3100,4.366,81.514,22.643,3.602,68.144,18.929,48,0,0.404,6.268,1.741,0.053,0.803,0.223,35,0,0.157
19:56:32:476,4.5103E+13,15.096,1,3600,4.39,81.995,22.776,3.481,68.526,19.035,48,0,0.4,6.311,1.753,0.038,0.807,0.224,35,0,0.473
19:56:32:585,4.51033E+13,15.205,5,2300,8.883,82.964,23.046,7.807,69.377,19.271,50,0,0.494,6.365,1.768,0.096,0.817,0.227,35,0,0.415
19:56:32:695,4.51035E+13,15.315,8,2200,13.803,84.472,23.464,12.553,70.748,19.652,53,0,0.499,6.42,1.783,0.071,0.825,0.229,35,0,0.392
19:56:32:804,4.51037E+13,15.424,8,2600,12.213,85.814,23.837,10.952,71.952,19.987,49,0,0.581,6.484,1.801,0.084,0.834,0.232,35,0,0.507
19:56:32:913,4.5104E+13,15.533,3,2100,3.952,86.244,23.957,2.963,72.274,20.076,49,0,0.434,6.531,1.814,0.079,0.843,0.234,35,0,0.385
19:56:33:023,4.51042E+13,15.643,2,3100,4.548,86.741,24.095,3.64,72.673,20.187,47,0,0.483,6.584,1.829,0.147,0.859,0.239,35,0,1.106
19:56:33:132,4.51045E+13,15.752,2,2800,3.854,87.163,24.212,3.013,73.002,20.278,47,0,0.43,6.631,1.842,0.082,0.868,0.241,35,0,0.405
19:56:33:241,4.51047E+13,15.861,1,2100,3.627,87.559,24.322,2.683,73.295,20.36,47,0,0.413,6.676,1.854,0.072,0.876,0.243,35,0,0.508
19:56:33:353,4.51049E+13,15.973,4,3700,4.255,88.033,24.454,3.342,73.667,20.463,48,0,0.472,6.728,1.869,0.045,0.881,0.245,35,0,0.143
19:56:33:462,4.51052E+13,16.082,2,3100,3.598,88.427,24.563,2.675,73.96,20.544,48,0,0.41,6.773,1.881,0.109,0.893,0.248,35,0,1.241
19:56:33:571,4.51054E+13,16.191,3,2500,4.779,88.948,24.708,3.934,74.389,20.664,47,0,0.441,6.821,1.895,0.052,0.898,0.25,35,0,0.206
19:56:33:680,4.51057E+13,16.3,0,1600,1.747,89.139,24.761,1.082,74.507,20.696,48,0,0.344,6.859,1.905,0.011,0.9,0.25,35,0,0
19:56:33:790,4.51059E+13,16.41,2,3000,3.607,89.534,24.871,2.793,74.813,20.781,47,0,0.395,6.902,1.917,0.062,0.906,0.252,35,0,0.1
19:56:33:899,4.51062E+13,16.519,0,1600,1.787,89.729,24.925,1.131,74.937,20.816,47,0,0.336,6.939,1.928,0.011,0.908,0.252,35,0,0
19:56:34:011,4.51064E+13,16.631,3,1600,1.869,89.938,24.983,1.052,75.054,20.848,47,0,0.409,6.985,1.94,0.054,0.914,0.254,35,0,0.091
19:56:34:120,4.51066E+13,16.74,0,1200,0.942,90.041,25.011,0.475,75.106,20.863,46,0,0.316,7.019,1.95,0.009,0.915,0.254,35,0,0
19:56:34:229,4.51069E+13,16.849,3,2500,4.332,90.514,25.143,3.609,75.5,20.972,50,0,0.387,7.062,1.962,0.042,0.919,0.255,35,0,0.126
19:56:34:332,4.51071E+13,16.952,7,2500,13.428,91.895,25.526,12.321,76.767,21.324,52,0,0.437,7.106,1.974,0.024,0.922,0.256,35,0,0.105
19:56:34:441,4.51074E+13,17.061,8,2300,14.432,93.471,25.964,13.123,78.201,21.722,52,0,0.497,7.161,1.989,0.046,0.927,0.257,35,0,0.986
19:56:34:551,4.51076E+13,17.171,3,2600,6.651,94.199,26.166,5.892,78.846,21.902,48,0,0.365,7.201,2,0.016,0.929,0.258,35,0,0.022
19:56:34:660,4.51078E+13,17.28,1,2000,2.707,94.495,26.249,1.958,79.06,21.961,47,0,0.395,7.244,2.012,0.057,0.935,0.26,35,0,0.591
