System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
23:32:42:411,3.62E+13,0.109,1,2000,2.581,0.281,0.078,1.745,0.19,0.053,45,0,0.378,0.041,0.011,0.045,0.005,0.001,35,0,0.38,,0.19
23:32:42:520,3.62E+13,0.218,3,2400,4.736,0.8,0.222,3.836,0.61,0.17,45,0,0.471,0.093,0.026,0.057,0.011,0.003,35,0,0.217,,0.42
23:32:42:630,3.62E+13,0.327,18,2100,9.949,1.885,0.524,8.792,1.569,0.436,49,0,0.448,0.142,0.039,0.02,0.013,0.004,35,0,0.318,,0.959
23:32:42:739,3.62E+13,0.437,20,2500,12.027,3.201,0.889,10.822,2.754,0.765,50,0,0.646,0.212,0.059,0.047,0.019,0.005,35,0,0.287,,1.185
23:32:42:848,3.62E+13,0.546,24,2100,12.258,4.539,1.261,11.029,3.957,1.099,50,0,0.519,0.269,0.075,0.027,0.021,0.006,35,0,0.454,,1.203
23:32:42:958,3.62E+13,0.655,17,2400,9.861,5.618,1.561,8.552,4.893,1.359,50,0,0.458,0.319,0.089,0.06,0.028,0.008,35,0,0.999,,0.936
23:32:43:067,3.62E+13,0.765,3,2000,3.924,6.047,1.68,2.912,5.211,1.448,46,0,0.354,0.358,0.099,0.013,0.029,0.008,35,0,0,,0.318
23:32:43:176,3.62E+13,0.874,6,2400,4.376,6.525,1.813,3.479,5.592,1.553,50,0,0.377,0.399,0.111,0.054,0.035,0.01,35,0,0.17,,0.381
23:32:43:286,3.62E+13,0.984,16,2300,10.339,7.66,2.128,9.27,6.609,1.836,49,0,0.329,0.435,0.121,0.016,0.037,0.01,35,0,0.015,,1.017
23:32:43:395,3.62E+13,1.093,5,2000,4.189,8.117,2.255,3.195,6.957,1.933,45,0,0.33,0.471,0.131,0.039,0.041,0.011,35,0,0.406,,0.348
23:32:43:505,3.62E+13,1.203,2,2500,1.842,8.319,2.311,1.343,7.104,1.973,45,0,0.343,0.509,0.141,0.036,0.045,0.013,35,0,0.077,,0.147
23:32:43:614,3.62E+13,1.312,12,2100,9.942,9.404,2.612,8.921,8.078,2.244,48,0,0.452,0.558,0.155,0.017,0.047,0.013,35,0,0.215,,0.974
23:32:43:723,3.62E+13,1.421,22,2100,11.438,10.653,2.959,10.225,9.195,2.554,47,0,0.58,0.621,0.173,0.048,0.052,0.015,35,0,0.371,,1.117
