System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
16:50:07:356,2.79411E+13,0.111,1,1400,2.83,0.314,0.087,1.968,0.218,0.061,45,0,0.401,0.044,0.012,0.052,0.006,0.002,35,0,0.689
16:50:07:465,2.79413E+13,0.221,3,4000,2.756,0.617,0.171,1.91,0.428,0.119,46,0,0.483,0.097,0.027,0.034,0.01,0.003,35,0,0.09
16:50:07:574,2.79415E+13,0.33,2,2000,3.815,1.032,0.287,3.04,0.759,0.211,45,0,0.432,0.144,0.04,0.058,0.016,0.004,35,0,0.176
16:50:07:684,2.79418E+13,0.443,19,2800,3.605,1.44,0.4,2.773,1.073,0.298,49,0,0.461,0.197,0.055,0.028,0.019,0.005,35,0,0.574
16:50:07:793,2.7942E+13,0.548,7,2800,13.136,2.826,0.785,11.942,2.333,0.648,51,0,0.482,0.247,0.069,0.062,0.026,0.007,35,0,1.825
16:50:07:902,2.79423E+13,0.658,8,2500,13.28,4.282,1.189,12.07,3.656,1.016,51,0,0.456,0.297,0.083,0.01,0.027,0.007,35,0,0
16:50:08:012,2.79425E+13,0.767,6,3500,8.901,5.254,1.459,7.772,4.505,1.251,46,0,0.545,0.357,0.099,0.063,0.034,0.009,35,0,0.403
16:50:08:121,2.79427E+13,0.876,2,2300,2.804,5.561,1.545,2.054,4.73,1.314,45,0,0.391,0.4,0.111,0.009,0.035,0.01,35,0,0
16:50:08:230,2.7943E+13,0.986,4,2400,3.612,5.956,1.654,2.655,5.02,1.394,46,0,0.431,0.447,0.124,0.054,0.04,0.011,35,0,0.117
16:50:08:340,2.79432E+13,1.095,6,2400,8.791,6.918,1.922,7.482,5.839,1.622,46,0,0.565,0.509,0.141,0.189,0.061,0.017,35,0,1.939
16:50:08:449,2.79435E+13,1.205,2,2100,4.296,7.388,2.052,3.411,6.213,1.726,45,0,0.454,0.559,0.155,0.084,0.07,0.02,35,0,0.553
16:50:08:559,2.79437E+13,1.314,2,2300,4.714,7.902,2.195,3.903,6.638,1.844,46,0,0.43,0.605,0.168,0.026,0.073,0.02,35,500,0.12
16:50:08:683,2.7944E+13,1.442,15,2800,3.746,8.384,2.329,2.902,7.011,1.948,47,0,0.424,0.66,0.183,0.038,0.078,0.022,35,0,0.43
16:50:08:777,2.79442E+13,1.532,13,2500,14.141,9.659,2.683,12.864,8.171,2.27,50,0,0.745,0.727,0.202,0.041,0.082,0.023,35,0,0.444
16:50:08:887,2.79444E+13,1.642,8,2800,13.459,11.132,3.092,12.25,9.512,2.642,53,0,0.536,0.786,0.218,0.046,0.087,0.024,35,0,0.347
16:50:08:996,2.79447E+13,1.751,8,2300,11.515,12.394,3.443,10.262,10.636,2.955,48,0,0.525,0.843,0.234,0.051,0.092,0.026,35,0,0.28
16:50:09:106,2.79449E+13,1.861,1,2900,3.225,12.747,3.541,2.36,10.895,3.026,45,0,0.405,0.888,0.247,0.049,0.098,0.027,35,0,0.142
16:50:09:215,2.79452E+13,1.97,3,2900,5.58,13.357,3.71,4.641,11.402,3.167,46,0,0.455,0.937,0.26,0.052,0.103,0.029,35,0,0.252
16:50:09:324,2.79454E+13,2.079,0,2500,3.595,13.75,3.819,2.645,11.691,3.248,46,0,0.409,0.982,0.273,0.06,0.11,0.031,35,0,0.467
16:50:09:434,2.79456E+13,2.189,2,2200,3.194,14.099,3.916,2.572,11.973,3.326,45,0,0.377,1.023,0.284,0.021,0.112,0.031,35,0,0.014
16:50:09:543,2.79459E+13,2.298,0,1600,2.027,14.32,3.978,1.318,12.116,3.366,45,0,0.37,1.064,0.295,0.036,0.116,0.032,35,0,0.596
16:50:09:652,2.79461E+13,2.408,2,3100,2.292,14.572,4.048,1.754,12.309,3.419,45,0,0.374,1.105,0.307,0.021,0.118,0.033,35,0,0.01
16:50:09:761,2.79464E+13,2.517,8,2800,12.345,15.916,4.421,11.172,13.525,3.757,51,0,0.528,1.162,0.323,0.087,0.128,0.036,35,0,0.867
16:50:09:871,2.79466E+13,2.626,7,2300,10.932,17.113,4.754,9.816,14.6,4.055,53,0,0.501,1.217,0.338,0.019,0.13,0.036,35,0,0.269
16:50:09:980,2.79468E+13,2.735,8,2000,9.927,18.197,5.055,7.44,15.412,4.281,47,0,0.671,1.29,0.358,1.247,0.266,0.074,35,550,11.04
