System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
16:34:49:025,2.59134E+13,1.762,6,3000,8.33,11.096,3.082,7.39,9.318,2.588,51,0,0.474,0.84,0.233,0.036,0.096,0.027,35,0,0.106
16:34:49:130,2.59136E+13,1.867,7,2500,13.522,12.517,3.477,12.372,10.618,2.949,53,0,0.412,0.884,0.245,0.007,0.097,0.027,35,0,0
16:34:49:241,2.59139E+13,1.978,12,2100,13.706,14.038,3.9,12.385,11.993,3.331,51,0,0.722,0.964,0.268,0.049,0.102,0.028,35,0,0.153
16:34:49:350,2.59141E+13,2.088,4,3600,6.501,14.749,4.097,5.282,12.57,3.492,46,0,0.469,1.015,0.282,0.151,0.119,0.033,35,0,2.078
16:34:49:459,2.59143E+13,2.196,2,4000,4.845,15.273,4.242,3.875,12.989,3.608,46,0,0.455,1.064,0.296,0.1,0.13,0.036,35,0,0.473
16:34:49:567,2.59146E+13,2.305,2,1600,2.239,15.517,4.31,1.48,13.15,3.653,46,0,0.389,1.107,0.307,0.019,0.132,0.037,35,0,0.066
16:34:49:676,2.59148E+13,2.413,2,3000,4.197,15.973,4.437,3.249,13.503,3.751,46,0,0.437,1.154,0.321,0.076,0.14,0.039,35,0,0.57
16:34:49:791,2.59151E+13,2.528,2,1600,2.049,16.208,4.502,1.311,13.654,3.793,45,0,0.381,1.198,0.333,0.016,0.142,0.039,35,0,0.016
16:34:49:899,2.59153E+13,2.636,1,3700,3.941,16.635,4.621,2.949,13.973,3.881,45,0,0.422,1.244,0.345,0.054,0.148,0.041,35,0,0.522
16:34:50:009,2.59156E+13,2.746,6,2800,5.968,17.291,4.803,5.188,14.543,4.04,50,0,0.488,1.297,0.36,0.017,0.15,0.042,35,0,0.077
16:34:50:119,2.59158E+13,2.856,8,2800,13.072,18.725,5.202,11.912,15.851,4.403,52,0,0.521,1.355,0.376,0.053,0.156,0.043,35,0,0.897
16:34:50:225,2.5916E+13,2.963,13,2500,13.387,20.157,5.599,12.096,17.144,4.762,50,0,0.612,1.42,0.394,0.039,0.16,0.044,35,0,0.421
16:34:50:338,2.59163E+13,3.075,7,2600,10.658,21.352,5.931,8.367,18.082,5.023,47,0,0.746,1.504,0.418,1.033,0.275,0.077,35,850,12.395
16:34:50:446,2.59165E+13,3.184,9,3500,10.448,22.485,6.246,8.263,18.978,5.272,47,0,0.806,1.591,0.442,0.881,0.371,0.103,35,0,16.468
16:34:50:558,2.59168E+13,3.296,1,2000,3.524,22.88,6.355,1.785,19.178,5.327,45,0,0.577,1.656,0.46,1.002,0.483,0.134,35,0,10.934
16:34:50:665,2.5917E+13,3.403,6,3700,6.689,23.599,6.555,5.534,19.773,5.493,45,0,0.647,1.725,0.479,0.169,0.501,0.139,35,0,2.501
16:34:50:773,2.59172E+13,3.51,1,2100,2.159,23.83,6.62,1.246,19.907,5.53,45,0,0.408,1.769,0.491,0.088,0.511,0.142,35,0,0.241
16:34:50:884,2.59175E+13,3.622,2,2300,4.302,24.311,6.753,3.262,20.271,5.631,45,0,0.454,1.82,0.506,0.084,0.52,0.144,35,950,0.61
16:34:50:990,2.59177E+13,3.727,3,2300,5.334,24.871,6.909,4.321,20.725,5.757,48,0,0.458,1.868,0.519,0.088,0.529,0.147,35,0,0.746
16:34:51:102,2.5918E+13,3.839,8,2300,13.562,26.39,7.33,12.305,22.103,6.14,51,0,0.548,1.929,0.536,0.064,0.536,0.149,35,700,0.605
16:34:51:211,2.59182E+13,3.949,9,2900,13.279,27.844,7.734,12.068,23.424,6.507,51,0,0.546,1.989,0.553,0.071,0.544,0.151,35,0,0.266
16:34:51:321,2.59184E+13,4.059,3,2900,8.662,28.797,7.999,7.46,24.245,6.735,46,0,0.463,2.04,0.567,0.094,0.555,0.154,35,0,0.748
16:34:51:430,2.59187E+13,4.167,1,2600,2.336,29.051,8.07,1.585,24.417,6.783,46,0,0.382,2.082,0.578,0.02,0.557,0.155,35,0,0.024
16:34:51:535,2.59189E+13,4.273,1,1800,2.661,29.332,8.148,1.771,24.604,6.835,45,0,0.402,2.124,0.59,0.068,0.564,0.157,35,0,0.773
16:34:51:647,2.59192E+13,4.385,2,4100,2.671,29.63,8.231,2.044,24.833,6.898,45,0,0.372,2.166,0.602,0.028,0.567,0.158,35,0,0.192
16:34:51:754,2.59194E+13,4.491,0,1600,1.983,29.841,8.289,1.145,24.955,6.932,44,0,0.363,2.204,0.612,0.04,0.571,0.159,35,0,0.263
16:34:51:863,2.59196E+13,4.601,7,2100,6.56,30.56,8.489,5.643,25.573,7.104,45,0,0.531,2.262,0.628,0.031,0.575,0.16,35,0,0.106
16:34:51:977,2.59199E+13,4.715,1,1400,1.305,30.709,8.53,0.669,25.65,7.125,45,0,0.359,2.303,0.64,0.025,0.578,0.16,35,0,0.054
16:34:52:083,2.59201E+13,4.821,8,2500,13.018,32.094,8.915,11.89,26.914,7.476,52,0,0.498,2.356,0.655,0.033,0.581,0.161,35,600,0.163
16:34:52:192,2.59204E+13,4.93,6,2100,13.615,33.572,9.326,12.389,28.26,7.85,52,0,0.41,2.401,0.667,0.017,0.583,0.162,35,0,0.973
16:34:52:301,2.59206E+13,5.038,7,2800,10.31,34.69,9.636,9.195,29.256,8.127,52,0,0.45,2.45,0.68,0.038,0.587,0.163,35,0,0.117
16:34:52:413,2.59209E+13,5.151,0,1200,1.421,34.85,9.68,0.817,29.348,8.152,45,0,0.37,2.491,0.692,0.025,0.59,0.164,35,0,0
16:34:52:523,2.59211E+13,5.26,3,3100,3.668,35.252,9.792,2.701,29.644,8.235,45,0,0.444,2.54,0.706,0.092,0.6,0.167,35,0,0.269
16:34:52:630,2.59213E+13,5.368,0,2900,1.76,35.441,9.845,1.15,29.768,8.269,45,0,0.356,2.578,0.716,0.01,0.601,0.167,35,0,0
16:34:52:740,2.59216E+13,5.478,2,1800,3.512,35.827,9.952,2.535,30.047,8.346,44,0,0.404,2.623,0.729,0.066,0.608,0.169,35,0,0.143
16:34:52:849,2.59218E+13,5.586,7,2700,12.894,37.229,10.341,11.784,31.328,8.702,48,0,0.409,2.667,0.741,0.007,0.609,0.169,35,0,0
16:34:52:957,2.59221E+13,5.694,7,2800,12.144,38.54,10.705,10.872,32.501,9.028,46,0,0.532,2.725,0.757,0.051,0.615,0.171,35,0,0.166
16:34:53:067,2.59223E+13,5.804,7,2200,12.538,39.919,11.089,11.33,33.747,9.374,50,0,0.542,2.784,0.773,0.019,0.617,0.171,35,0,0.147
16:34:53:177,2.59225E+13,5.914,9,2300,12.733,41.318,11.477,11.422,35.002,9.723,50,0,0.623,2.853,0.792,0.04,0.621,0.173,35,0,0.717
16:34:53:304,2.59228E+13,6.042,9,4000,12.646,42.928,11.924,11.553,36.473,10.131,49,0,0.504,2.917,0.81,0.038,0.626,0.174,35,0,0.312
16:34:53:394,2.5923E+13,6.132,0,3700,3.107,43.208,12.002,2.112,36.664,10.184,45,0,0.396,2.953,0.82,0.035,0.629,0.175,35,0,2.932
16:34:53:508,2.59233E+13,6.245,3,3400,3.783,43.636,12.121,3.02,37.005,10.279,46,0,0.457,3.004,0.835,0.017,0.631,0.175,35,0,0.015
16:34:53:616,2.59235E+13,6.353,0,2100,2.747,43.933,12.204,1.815,37.202,10.334,45,0,0.413,3.049,0.847,0.073,0.639,0.177,35,0,0.592
16:34:53:726,2.59238E+13,6.463,2,3100,4.063,44.382,12.328,3.293,37.565,10.435,45,0,0.416,3.095,0.86,0.033,0.643,0.178,35,0,0.123
16:34:53:835,2.5924E+13,6.572,0,2000,1.97,44.596,12.388,1.264,37.702,10.473,44,0,0.379,3.136,0.871,0.023,0.645,0.179,35,0,0.319
16:34:53:946,2.59242E+13,6.684,2,4000,2.752,44.903,12.473,1.992,37.925,10.535,45,0,0.4,3.181,0.884,0.041,0.65,0.18,35,0,0.089
16:34:54:054,2.59245E+13,6.791,5,2300,11.78,46.173,12.826,10.66,39.074,10.854,52,0,0.396,3.223,0.895,0.02,0.652,0.181,35,0,0.274
16:34:54:164,2.59247E+13,6.902,12,3000,13.962,47.709,13.253,12.685,40.47,11.242,49,0,0.58,3.287,0.913,0.048,0.657,0.183,35,0,0.239
16:34:54:272,2.5925E+13,7.01,5,3500,11.445,48.949,13.597,10.412,41.597,11.555,46,0,0.379,3.328,0.925,0.008,0.658,0.183,35,0,0
16:34:54:384,2.59252E+13,7.122,2,2000,4.414,49.443,13.734,3.52,41.991,11.664,45,0,0.435,3.377,0.938,0.056,0.664,0.184,35,0,0.605
16:34:54:489,2.59254E+13,7.227,1,1200,1.051,49.553,13.765,0.536,42.048,11.68,45,0,0.343,3.413,0.948,0.007,0.665,0.185,35,0,0
16:34:54:598,2.59257E+13,7.335,1,2000,3.185,49.899,13.861,2.235,42.29,11.747,45,0,0.409,3.457,0.96,0.055,0.671,0.186,35,0,0.164
16:34:54:712,2.59259E+13,7.449,3,3600,2.709,50.208,13.947,2.145,42.535,11.815,51,0,0.42,3.505,0.974,0.032,0.674,0.187,35,0,0.068
16:34:54:821,2.59262E+13,7.558,2,1800,4.826,50.734,14.093,3.738,42.943,11.929,44,0,0.48,3.558,0.988,0.06,0.681,0.189,35,0,0.171
16:34:54:929,2.59264E+13,7.666,2,3100,1.726,50.92,14.145,1.168,43.069,11.963,45,0,0.36,3.596,0.999,0.018,0.683,0.19,35,0,0.015
16:34:55:039,2.59267E+13,7.776,5,2500,10.464,52.073,14.465,9.4,44.104,12.251,50,0,0.439,3.645,1.012,0.039,0.687,0.191,35,0,0.301
16:34:55:148,2.59269E+13,7.885,8,2500,13.352,53.525,14.868,12.131,45.423,12.617,50,0,0.449,3.694,1.026,0.017,0.689,0.191,35,0,0.032
16:34:55:257,2.59271E+13,7.994,7,2500,13.273,54.972,15.27,11.996,46.732,12.981,50,0,0.455,3.743,1.04,0.042,0.694,0.193,35,0,0.535
16:34:55:367,2.59274E+13,8.105,3,2800,4.721,55.494,15.415,3.863,47.158,13.099,46,0,0.41,3.789,1.052,0.043,0.698,0.194,35,500,0.351
16:34:55:476,2.59276E+13,8.213,0,1400,1.25,55.63,15.453,0.636,47.227,13.119,45,0,0.36,3.828,1.063,0.024,0.701,0.195,35,0,0.514
16:34:55:584,2.59279E+13,8.321,2,2900,2.908,55.944,15.54,2.292,47.475,13.187,45,0,0.372,3.868,1.074,0.023,0.703,0.195,35,0,0.078
16:34:55:693,2.59281E+13,8.43,2,2100,4.871,56.475,15.688,3.927,47.903,13.306,45,0,0.459,3.918,1.088,0.062,0.71,0.197,35,0,0.521
16:34:55:801,2.59283E+13,8.538,3,2400,3.158,56.816,15.782,2.437,48.166,13.379,45,0,0.414,3.963,1.101,0.046,0.715,0.199,35,600,0.239
16:34:55:911,2.59286E+13,8.648,0,2100,3.1,57.156,15.877,2.125,48.399,13.444,45,0,0.417,4.009,1.113,0.054,0.721,0.2,35,0,0.599
16:34:56:023,2.59288E+13,8.761,7,3500,9.094,58.181,16.161,8.007,49.301,13.695,46,0,0.602,4.076,1.132,0.044,0.726,0.202,35,0,0.138
16:34:56:131,2.59291E+13,8.868,0,1600,1.268,58.317,16.199,0.706,49.377,13.716,45,0,0.342,4.113,1.143,0.009,0.727,0.202,35,0,0
16:34:56:243,2.59293E+13,8.98,4,3500,6.681,59.064,16.407,5.626,50.006,13.891,45,0,0.504,4.169,1.158,0.084,0.736,0.205,35,0,0.323
16:34:56:347,2.59295E+13,9.085,3,3100,4.325,59.517,16.533,3.226,50.344,13.985,45,0,0.428,4.214,1.171,0.061,0.743,0.206,35,0,0.616
16:34:56:460,2.59298E+13,9.198,3,2900,5.679,60.158,16.711,4.688,50.874,14.132,45,0,0.482,4.269,1.186,0.088,0.753,0.209,35,0,0.66
16:34:56:567,2.593E+13,9.304,2,4000,3.513,60.533,16.815,2.551,51.146,14.207,45,0,0.416,4.313,1.198,0.037,0.757,0.21,35,0,0.128
16:34:56:676,2.59303E+13,9.414,13,2300,10.291,61.657,17.127,9.144,52.145,14.485,49,0,0.388,4.356,1.21,0.045,0.762,0.212,35,0,0.242
16:34:56:786,2.59305E+13,9.523,12,3900,9.388,62.683,17.412,8.201,53.041,14.734,50,0,0.411,4.4,1.222,0.033,0.765,0.213,35,0,0.094
16:34:56:900,2.59308E+13,9.638,10,2300,8.257,63.63,17.675,7.09,53.854,14.959,50,0,0.361,4.442,1.234,0.034,0.769,0.214,35,0,0.596
16:34:57:007,2.5931E+13,9.744,16,3600,10.057,64.702,17.973,8.858,54.798,15.222,46,0,0.413,4.486,1.246,0.04,0.773,0.215,35,0,0.224
16:34:57:117,2.59312E+13,9.855,0,1800,2.037,64.927,18.035,1.31,54.943,15.262,45,0,0.372,4.527,1.258,0.036,0.777,0.216,35,0,0.478
16:34:57:225,2.59315E+13,9.962,13,2500,6.78,65.654,18.237,5.998,55.586,15.441,47,0,0.515,4.582,1.273,0.017,0.779,0.216,35,0,0.079
16:34:57:332,2.59317E+13,10.07,17,2300,11.217,66.861,18.573,9.937,56.656,15.738,49,0,0.426,4.628,1.286,0.047,0.784,0.218,35,0,0.789
16:34:57:447,2.5932E+13,10.185,4,3000,6.777,67.643,18.79,5.673,57.31,15.919,50,0,0.445,4.679,1.3,0.046,0.789,0.219,35,0,0.371
16:34:57:553,2.59322E+13,10.29,14,2500,12.326,68.944,19.151,11.05,58.476,16.243,49,0,0.489,4.731,1.314,0.024,0.792,0.22,35,0,0.195
16:34:57:664,2.59325E+13,10.401,21,2800,11.677,70.234,19.509,10.499,59.636,16.566,47,0,0.554,4.792,1.331,0.029,0.795,0.221,35,0,0.233
16:34:57:774,2.59327E+13,10.512,5,3700,11.324,71.486,19.857,10.177,60.762,16.878,46,0,0.374,4.834,1.343,0.006,0.796,0.221,35,0,0
16:34:57:883,2.59329E+13,10.621,3,3100,8.388,72.403,20.112,7.143,61.542,17.095,46,0,0.502,4.888,1.358,0.046,0.801,0.222,35,0,0.186
16:34:57:995,2.59332E+13,10.732,14,2300,8.731,73.372,20.381,7.544,62.38,17.328,48,0,0.471,4.941,1.372,0.01,0.802,0.223,35,0,0
16:34:58:104,2.59334E+13,10.842,13,2600,8.507,74.307,20.641,7.248,63.176,17.549,47,0,0.552,5.001,1.389,0.019,0.804,0.223,35,0,0.227
16:34:58:207,2.59337E+13,10.945,1,1400,2.059,74.519,20.7,1.372,63.317,17.588,45,0,0.346,5.037,1.399,0.01,0.805,0.224,35,0,0
16:34:58:318,2.59339E+13,11.056,8,2200,4.963,75.071,20.853,3.998,63.762,17.712,46,0,0.41,5.083,1.412,0.091,0.815,0.226,35,0,0.409
16:34:58:427,2.59341E+13,11.165,16,2200,10.108,76.172,21.159,8.936,64.736,17.982,49,0,0.382,5.124,1.423,0.012,0.817,0.227,35,0,0
16:34:58:537,2.59344E+13,11.274,7,2000,5.414,76.762,21.323,4.397,65.215,18.115,45,0,0.401,5.168,1.436,0.05,0.822,0.228,35,0,0.19
16:34:58:647,2.59346E+13,11.385,4,3100,3.979,77.203,21.445,3.344,65.585,18.218,53,0,0.452,5.218,1.449,0.018,0.824,0.229,35,0,0.041
16:34:58:754,2.59349E+13,11.491,1,1600,2.732,77.494,21.526,1.753,65.772,18.27,45,0,0.43,5.264,1.462,0.043,0.829,0.23,35,0,0.441
16:34:58:866,2.59351E+13,11.604,11,2300,6.495,78.226,21.729,5.683,66.413,18.448,49,0,0.362,5.305,1.474,0.007,0.829,0.23,35,750,0.014
16:34:58:973,2.59353E+13,11.71,15,3600,10.229,79.314,22.032,9.057,67.376,18.715,47,0,0.352,5.342,1.484,0.053,0.835,0.232,35,0,0.386
16:34:59:083,2.59356E+13,11.821,2,3500,3.44,79.694,22.137,2.513,67.654,18.793,45,0,0.396,5.386,1.496,0.018,0.837,0.233,35,700,0.119
16:34:59:194,2.59358E+13,11.932,4,3100,9.83,80.785,22.44,8.871,68.638,19.066,51,0,0.393,5.43,1.508,0.027,0.84,0.233,35,0,0.876
16:34:59:307,2.59361E+13,12.045,13,3900,13.985,82.366,22.88,12.821,70.088,19.469,52,0,0.489,5.485,1.524,0.041,0.845,0.235,35,0,0.292
16:34:59:414,2.59363E+13,12.151,11,2100,12.848,83.737,23.26,11.548,71.319,19.811,49,0,0.438,5.531,1.537,0.029,0.848,0.235,35,0,2.584
16:34:59:523,2.59366E+13,12.26,17,2100,9.856,84.807,23.558,8.706,72.265,20.074,49,0,0.401,5.575,1.549,0.035,0.852,0.237,35,0,0.217
16:34:59:631,2.59368E+13,12.368,4,2000,3.687,85.206,23.668,2.837,72.572,20.159,45,0,0.372,5.615,1.56,0.016,0.853,0.237,35,0,1.271
16:34:59:744,2.5937E+13,12.481,3,3100,5.473,85.822,23.84,4.657,73.096,20.304,45,0,0.397,5.66,1.572,0.037,0.857,0.238,35,0,0.122
16:34:59:849,2.59373E+13,12.586,0,1400,1.351,85.964,23.879,0.761,73.176,20.327,45,0,0.358,5.698,1.583,0.01,0.858,0.238,35,0,0
16:34:59:960,2.59375E+13,12.697,3,2100,3.845,86.392,23.998,2.874,73.496,20.415,45,0,0.448,5.748,1.597,0.055,0.865,0.24,35,0,0.093
16:35:00:067,2.59378E+13,12.805,18,3000,9.656,87.434,24.287,8.458,74.408,20.669,47,0,0.463,5.797,1.61,0.053,0.87,0.242,35,0,0.316
16:35:00:177,2.5938E+13,12.915,17,2300,13.269,88.888,24.691,12.094,75.733,21.037,51,0,0.655,5.869,1.63,0.037,0.874,0.243,35,0,0.203
16:35:00:306,2.59383E+13,13.043,12,3400,13.161,90.581,25.161,11.947,77.271,21.464,49,0,0.458,5.928,1.647,0.019,0.877,0.244,35,0,0.349
16:35:00:398,2.59385E+13,13.135,9,2800,13.281,91.804,25.501,11.987,78.374,21.771,51,0,0.595,5.983,1.662,0.068,0.883,0.245,35,0,0.865
16:35:00:508,2.59387E+13,13.246,2,2900,3.292,92.167,25.602,2.433,78.643,21.845,45,0,0.4,6.027,1.674,0.012,0.885,0.246,35,0,0.379
16:35:00:613,2.5939E+13,13.351,1,2100,3.951,92.583,25.717,2.974,78.956,21.932,46,0,0.428,6.072,1.687,0.058,0.891,0.247,35,0,0.132
16:35:00:728,2.59392E+13,13.466,16,2300,9.958,93.727,26.035,8.782,79.964,22.212,48,0,0.445,6.123,1.701,0.022,0.893,0.248,35,0,0.155
16:35:00:836,2.59395E+13,13.574,27,3900,10.885,94.902,26.362,9.527,80.993,22.498,46,0,0.708,6.2,1.722,0.181,0.913,0.254,35,0,3.327
16:35:00:947,2.59397E+13,13.685,14,2200,8.33,95.83,26.619,7.272,81.803,22.723,49,0,0.478,6.253,1.737,0.074,0.921,0.256,35,0,0.852
16:35:01:052,2.59399E+13,13.789,13,3800,8.863,96.754,26.876,7.557,82.591,22.942,46,0,0.422,6.297,1.749,0.098,0.931,0.259,35,0,0.967
16:35:01:162,2.59402E+13,13.899,8,2200,5.915,97.405,27.057,4.944,83.135,23.093,47,0,0.435,6.345,1.762,0.038,0.935,0.26,35,0,0.317
16:35:01:271,2.59404E+13,14.008,15,2300,9.778,98.466,27.352,8.526,84.06,23.35,49,0,0.361,6.384,1.773,0.048,0.941,0.261,35,0,0.308
16:35:01:379,2.59407E+13,14.116,3,3900,7.152,99.241,27.567,5.991,84.709,23.53,45,0,0.479,6.436,1.788,0.099,0.951,0.264,35,0,0.98
16:35:01:495,2.59409E+13,14.232,7,3100,4.751,99.79,27.719,3.805,85.149,23.653,48,0,0.381,6.48,1.8,0.046,0.957,0.266,35,0,0.126
16:35:01:598,2.59411E+13,14.336,19,3100,11.792,101.016,28.06,10.549,86.245,23.957,51,0,0.583,6.541,1.817,0.038,0.961,0.267,35,0,0.263
16:35:01:710,2.59414E+13,14.447,8,3900,6.891,101.782,28.273,5.56,86.864,24.129,49,0,0.538,6.6,1.833,0.286,0.992,0.276,35,0,6.403
16:35:01:817,2.59416E+13,14.554,4,3300,7.967,102.634,28.509,5.807,87.485,24.301,47,0,0.671,6.672,1.853,1.013,1.101,0.306,35,0,14.559
16:35:01:933,2.59419E+13,14.67,7,2500,13.241,104.17,28.936,11.576,88.828,24.674,51,0,0.603,6.742,1.873,0.461,1.154,0.321,35,0,14.535
16:35:02:038,2.59421E+13,14.775,9,3000,13.486,105.591,29.331,12.26,90.12,25.033,51,0,0.535,6.799,1.888,0.093,1.164,0.323,35,0,1.448
16:35:02:145,2.59423E+13,14.883,5,2100,10.802,106.753,29.654,9.752,91.169,25.325,47,0,0.404,6.842,1.901,0.006,1.164,0.323,35,0,0
16:35:02:258,2.59426E+13,14.996,3,3700,6.285,107.463,29.851,5.223,91.758,25.488,45,0,0.489,6.897,1.916,0.062,1.172,0.325,35,0,0.335
16:35:02:367,2.59428E+13,15.104,4,4000,4.379,107.937,29.983,3.408,92.128,25.591,45,0,0.443,6.945,1.929,0.056,1.178,0.327,35,950,0.269
16:35:02:475,2.59431E+13,15.213,2,3500,5.256,108.511,30.142,4.197,92.586,25.718,45,0,0.456,6.995,1.943,0.072,1.185,0.329,35,0,0.903
16:35:02:583,2.59433E+13,15.321,2,3000,4.087,108.95,30.264,3.332,92.944,25.818,45,0,0.423,7.041,1.956,0.009,1.186,0.33,35,700,0.07
16:35:02:695,2.59436E+13,15.433,1,1600,2.071,109.182,30.328,1.271,93.086,25.857,44,0,0.374,7.082,1.967,0.028,1.19,0.33,35,0,0.694
16:35:02:807,2.59438E+13,15.545,6,3600,5.75,109.826,30.507,4.829,93.627,26.008,50,0,0.547,7.144,1.984,0.04,1.194,0.332,35,0,0.189
16:35:02:911,2.5944E+13,15.648,7,3000,11.856,111.052,30.848,10.682,94.732,26.314,49,0,0.544,7.2,2,0.026,1.197,0.332,35,0,0.717
16:35:03:019,2.59443E+13,15.757,12,2600,12.628,112.427,31.23,11.321,95.964,26.657,48,0,0.736,7.28,2.022,0.039,1.201,0.334,35,0,0.297
16:35:03:135,2.59445E+13,15.872,7,3800,12.131,113.823,31.618,10.795,97.207,27.002,47,0,0.614,7.351,2.042,0.069,1.209,0.336,35,0,0.574
16:35:03:239,2.59448E+13,15.976,3,3000,6.718,114.521,31.811,5.612,97.79,27.164,45,0,0.508,7.404,2.057,0.062,1.215,0.338,35,0,0.356
16:35:03:354,2.5945E+13,16.092,1,1800,4.094,114.994,31.943,3.137,98.152,27.265,45,0,0.406,7.45,2.07,0.055,1.222,0.339,35,0,0.534
16:35:03:461,2.59453E+13,16.198,1,2100,3.894,115.408,32.058,3.013,98.473,27.354,45,0,0.411,7.494,2.082,0.055,1.228,0.341,35,0,0.226
16:35:03:569,2.59455E+13,16.307,0,2000,1.353,115.555,32.099,0.711,98.55,27.375,45,0,0.36,7.533,2.093,0.021,1.23,0.342,35,0,0.071
16:35:03:675,2.59457E+13,16.413,9,2100,9.456,116.565,32.379,8.359,99.442,27.623,47,0,0.534,7.59,2.108,0.078,1.238,0.344,35,450,0.842
16:35:03:789,2.5946E+13,16.526,8,3500,10.245,117.724,32.701,7.625,100.305,27.863,46,0,0.713,7.671,2.131,1.339,1.39,0.386,35,0,16.782
16:35:03:894,2.59462E+13,16.632,7,2200,10.833,118.865,33.018,7.994,101.147,28.096,48,0,0.725,7.747,2.152,1.624,1.561,0.434,35,700,14.172
16:35:04:004,2.59465E+13,16.742,8,2300,11.004,120.075,33.354,7.499,101.972,28.325,47,0,0.682,7.822,2.173,2.238,1.807,0.502,35,850,10.417
16:35:04:116,2.59467E+13,16.853,1,2300,7.394,120.899,33.583,3.353,102.345,28.429,45,0,0.401,7.867,2.185,2.91,2.131,0.592,35,550,1.276
16:35:04:223,2.59469E+13,16.961,5,2500,8.951,121.864,33.851,4.969,102.881,28.578,50,0,0.522,7.923,2.201,2.756,2.428,0.674,35,950,0.632
16:35:04:333,2.59472E+13,17.071,4,2300,7.503,122.686,34.079,3.055,103.216,28.671,45,0,0.394,7.966,2.213,3.255,2.785,0.774,35,950,1.071
16:35:04:445,2.59474E+13,17.183,4,3300,8.107,123.598,34.333,3.902,103.655,28.793,45,0,0.489,8.021,2.228,3.045,3.127,0.869,35,850,0.308
16:35:04:551,2.59477E+13,17.289,1,2500,6.905,124.329,34.536,2.5,103.919,28.866,45,0,0.386,8.062,2.24,3.226,3.469,0.964,35,700,0.489
