System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
18:17:17:720,1.1116E+14,0.099,2,3400,2.483,0.245,0.068,1.699,0.167,0.047,43,0,0.399,0.039,0.011,0.044,0.004,0.001,35,0,0.259,,0.167
18:17:17:829,1.11161E+14,0.208,1,1800,2.32,0.498,0.138,1.645,0.347,0.096,43,0,0.367,0.079,0.022,0.054,0.01,0.003,35,0,0.288,,0.18
18:17:17:939,1.11161E+14,0.318,2,3600,2.794,0.806,0.224,2.074,0.576,0.16,43,0,0.414,0.125,0.035,0.037,0.014,0.004,35,0,0.098,,0.229
18:17:18:048,1.11161E+14,0.427,1,4000,3.698,1.207,0.335,2.735,0.873,0.242,43,0,0.42,0.171,0.047,0.076,0.023,0.006,35,0,0.357,,0.297
18:17:18:157,1.11161E+14,0.536,6,2900,6.923,1.967,0.546,5.526,1.479,0.411,43,0,0.5,0.225,0.063,0.44,0.071,0.02,35,0,1.573,,0.606
18:17:18:266,1.11162E+14,0.645,8,2900,13.963,3.486,0.968,12.766,2.868,0.797,48,0,0.506,0.28,0.078,0.036,0.075,0.021,35,0,0.869,,1.389
18:17:18:376,1.11162E+14,0.754,17,2100,13.373,4.947,1.374,12.123,4.193,1.165,46,0,0.623,0.349,0.097,0.05,0.08,0.022,35,0,0.824,,1.325
18:17:18:485,1.11162E+14,0.864,3,2900,6.644,5.676,1.577,5.024,4.744,1.318,45,0,0.46,0.399,0.111,0.463,0.131,0.036,35,0,1.515,,0.551
18:17:18:595,1.11162E+14,0.973,3,2000,3.268,6.033,1.676,2.443,5.01,1.392,43,0,0.41,0.444,0.123,0.037,0.135,0.038,35,0,0.165,,0.266
18:17:18:704,1.11163E+14,1.083,0,1800,1.205,6.165,1.712,0.661,5.083,1.412,42,0,0.348,0.482,0.134,0.011,0.136,0.038,35,0,0,,0.073
