System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
17:01:02:936,1.06611E+14,0.112,1,1800,3.059,0.342,0.095,2.067,0.231,0.064,45,0,0.415,0.046,0.013,0.064,0.007,0.002,35,0,0.934,,0.231
17:01:03:046,1.06611E+14,0.222,4,2800,5.802,0.982,0.273,4.779,0.758,0.211,46,0,0.44,0.095,0.026,0.07,0.015,0.004,35,0,0.452,,0.527
17:01:03:156,1.06611E+14,0.332,1,2900,4.323,1.456,0.404,3.198,1.109,0.308,45,0,0.434,0.143,0.04,0.048,0.02,0.006,35,0,0.898,,0.351
17:01:03:265,1.06611E+14,0.441,3,2300,5.958,2.107,0.585,4.855,1.639,0.455,46,0,0.451,0.192,0.053,0.059,0.027,0.007,35,0,0.182,,0.53
17:01:03:375,1.06612E+14,0.551,1,2100,3.433,2.484,0.69,2.381,1.901,0.528,45,0,0.408,0.237,0.066,0.047,0.032,0.009,35,0,0.215,,0.262
17:01:03:485,1.06612E+14,0.66,2,4000,5.067,3.039,0.844,3.993,2.338,0.649,46,0,0.444,0.285,0.079,0.055,0.038,0.01,35,0,0.238,,0.437
17:01:03:596,1.06612E+14,0.772,0,4000,2.796,3.35,0.931,1.984,2.559,0.711,46,0,0.368,0.326,0.091,0.008,0.039,0.011,35,0,0,,0.221
17:01:03:702,1.06612E+14,0.878,4,2800,7.332,4.131,1.147,6.221,3.221,0.895,46,0,0.53,0.383,0.106,0.049,0.044,0.012,35,0,0.163,,0.662
17:01:03:813,1.06613E+14,0.989,4,3600,5.303,4.718,1.31,4.187,3.685,1.024,46,0,0.462,0.434,0.12,0.103,0.055,0.015,35,1000,0.941,,0.464
17:01:03:926,1.06613E+14,1.102,4,3100,5.715,5.363,1.49,4.62,4.207,1.169,52,0,0.496,0.49,0.136,0.114,0.068,0.019,35,0,0.967,,0.522
17:01:04:075,1.06613E+14,1.252,26,2300,11.248,7.05,1.958,9.385,5.614,1.559,47,0,0.919,0.628,0.174,0.525,0.147,0.041,35,0,13.25,,1.407
17:01:04:139,1.06613E+14,1.315,9,2400,12.97,7.87,2.186,11.225,6.323,1.757,50,0,0.808,0.679,0.189,0.506,0.179,0.05,35,0,16.569,,0.709
17:01:04:249,1.06613E+14,1.425,11,2400,12.993,9.297,2.583,11.425,7.579,2.105,50,0,0.774,0.764,0.212,0.292,0.211,0.059,35,0,6.131,,1.256
17:01:04:358,1.06614E+14,1.534,2,3000,5.663,9.914,2.754,4.354,8.053,2.237,47,0,0.462,0.814,0.226,0.105,0.223,0.062,35,0,0.584,,0.474
17:01:04:468,1.06614E+14,1.644,3,2400,6.318,10.608,2.947,5.123,8.616,2.393,47,0,0.497,0.869,0.241,0.099,0.233,0.065,35,0,0.665,,0.563
17:01:04:577,1.06614E+14,1.753,2,3900,4.791,11.134,3.093,3.683,9.02,2.506,46,0,0.456,0.919,0.255,0.12,0.247,0.069,35,0,0.743,,0.404
17:01:04:688,1.06614E+14,1.864,4,3000,6.807,11.89,3.303,5.66,9.649,2.68,46,0,0.552,0.98,0.272,0.095,0.257,0.071,35,0,0.809,,0.629
17:01:04:798,1.06615E+14,1.974,2,4000,5.062,12.447,3.458,3.908,10.079,2.8,46,0,0.46,1.031,0.286,0.106,0.269,0.075,35,0,0.481,,0.43
17:01:04:905,1.06615E+14,2.081,4,2400,6.411,13.131,3.647,5.194,10.633,2.954,45,0,0.486,1.083,0.301,0.092,0.279,0.077,35,0,0.994,,0.554
17:01:05:035,1.06615E+14,2.211,16,2500,9.751,14.397,3.999,8.503,11.737,3.26,51,0,0.523,1.15,0.32,0.095,0.291,0.081,35,0,0.848,,1.104
17:01:05:126,1.06615E+14,2.301,10,2800,12.742,15.55,4.319,11.482,12.776,3.549,51,0,0.645,1.209,0.336,0.098,0.3,0.083,35,0,1.449,,1.039
