System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
18:39:39:784,1.14124E+14,0.106,1,2000,3.158,0.334,0.093,2.177,0.231,0.064,44,0,0.402,0.043,0.012,0.032,0.003,0.001,35,0,0.303,,0.231
18:39:39:894,1.14124E+14,0.216,3,3000,6.176,1.014,0.282,4.997,0.781,0.217,45,0,0.492,0.097,0.027,0.063,0.01,0.003,35,0,0.377,,0.55
18:39:39:998,1.14124E+14,0.32,2,2400,5.619,1.601,0.445,4.533,1.254,0.348,44,0,0.449,0.144,0.04,0.033,0.014,0.004,35,0,0.122,,0.473
18:39:40:108,1.14124E+14,0.43,4,3000,8.438,2.529,0.703,7.162,2.042,0.567,45,0,0.526,0.202,0.056,0.056,0.02,0.006,35,0,0.402,,0.788
18:39:40:221,1.14125E+14,0.543,5,2300,9.184,3.56,0.989,7.967,2.936,0.816,45,0,0.559,0.264,0.073,0.044,0.025,0.007,35,0,0.34,,0.894
18:39:40:327,1.14125E+14,0.649,10,2200,11.34,4.767,1.324,10.057,4.006,1.113,46,0,0.674,0.336,0.093,0.065,0.032,0.009,35,0,1.227,,1.07
18:39:40:437,1.14125E+14,0.76,10,3100,12.702,6.17,1.714,11.393,5.265,1.462,48,0,0.625,0.405,0.112,0.026,0.035,0.01,35,0,0.932,,1.259
18:39:40:550,1.14125E+14,0.872,7,2900,12.333,7.557,2.099,11.071,6.51,1.808,45,0,0.686,0.482,0.134,0.058,0.041,0.011,35,0,0.893,,1.245
18:39:40:658,1.14126E+14,0.98,3,2500,4.445,8.036,2.232,3.5,6.887,1.913,46,0,0.413,0.527,0.146,0.02,0.043,0.012,35,0,0.058,,0.377
18:39:40:770,1.14126E+14,1.092,0,1800,2.512,8.317,2.31,1.668,7.074,1.965,45,0,0.38,0.569,0.158,0.042,0.048,0.013,35,0,0.807,,0.187
18:39:40:875,1.14126E+14,1.197,7,3700,5.663,8.915,2.476,4.669,7.566,2.102,45,0,0.507,0.623,0.173,0.088,0.057,0.016,35,0,0.753,,0.492
18:39:40:987,1.14126E+14,1.309,5,3100,7.863,9.791,2.72,6.703,8.313,2.309,48,0,0.5,0.678,0.188,0.103,0.069,0.019,35,0,1.239,,0.747
18:39:41:095,1.14127E+14,1.417,9,3600,10.816,10.962,3.045,9.605,9.353,2.598,50,0,0.554,0.738,0.205,0.044,0.074,0.02,35,0,0.167,,1.04
18:39:41:202,1.14127E+14,1.524,10,2400,9.341,11.962,3.323,7.682,10.175,2.827,46,0,0.609,0.804,0.223,0.327,0.109,0.03,35,0,5.844,,0.822
18:39:41:313,1.14127E+14,1.636,11,2900,11.821,13.28,3.689,9.736,11.262,3.128,47,0,0.777,0.89,0.247,0.758,0.193,0.054,35,0,11.895,,1.087
18:39:41:425,1.14127E+14,1.747,9,2600,13.336,14.769,4.102,11.976,12.598,3.5,50,0,0.593,0.957,0.266,0.255,0.222,0.062,35,0,6.435,,1.336
18:39:41:535,1.14128E+14,1.857,7,3000,12.751,16.171,4.492,11.335,13.845,3.846,45,0,0.649,1.028,0.286,0.113,0.234,0.065,35,0,2.17,,1.247
18:39:41:640,1.14128E+14,1.962,2,4000,4.624,16.655,4.626,3.491,14.21,3.947,46,0,0.456,1.076,0.299,0.089,0.243,0.068,35,0,0.267,,0.365
18:39:41:749,1.14128E+14,2.071,2,2200,4.68,17.166,4.768,3.53,14.595,4.054,45,0,0.474,1.127,0.313,0.097,0.254,0.071,35,0,0.554,,0.385
18:39:41:860,1.14128E+14,2.182,7,2600,6.814,17.922,4.978,5.614,15.219,4.227,49,0,0.581,1.192,0.331,0.091,0.264,0.073,35,700,0.412,,0.624
18:39:41:968,1.14129E+14,2.29,2,2100,3.903,18.345,5.096,2.935,15.537,4.316,44,0,0.464,1.242,0.345,0.115,0.277,0.077,35,0,0.827,,0.318
18:39:42:078,1.14129E+14,2.4,3,2400,6.287,19.032,5.287,5.174,16.102,4.473,47,0,0.532,1.3,0.361,0.094,0.287,0.08,35,0,0.354,,0.565
18:39:42:187,1.14129E+14,2.509,1,2500,3.983,19.468,5.408,2.812,16.41,4.558,44,0,0.429,1.347,0.374,0.09,0.297,0.082,35,0,0.455,,0.308
18:39:42:301,1.14129E+14,2.623,2,2600,3.881,19.912,5.531,2.844,16.735,4.649,45,0,0.418,1.395,0.388,0.058,0.303,0.084,35,0,0.151,,0.325
18:39:42:409,1.1413E+14,2.731,1,2100,2.138,20.141,5.595,1.296,16.874,4.687,44,0,0.395,1.438,0.399,0.025,0.306,0.085,35,0,0.089,,0.139
18:39:42:516,1.1413E+14,2.838,6,3600,6.675,20.859,5.794,5.693,17.486,4.857,46,0,0.508,1.492,0.414,0.094,0.316,0.088,35,0,0.929,,0.612
18:39:42:626,1.1413E+14,2.948,1,3100,3.828,21.279,5.911,2.748,17.787,4.941,44,0,0.405,1.536,0.427,0.068,0.324,0.09,35,0,0.294,,0.301
18:39:42:736,1.1413E+14,3.058,5,2400,6.153,21.953,6.098,5.001,18.335,5.093,45,0,0.538,1.595,0.443,0.106,0.335,0.093,35,0,0.823,,0.548
18:39:42:844,1.14131E+14,3.166,1,3400,4.354,22.424,6.229,3.272,18.689,5.191,44,0,0.452,1.644,0.457,0.091,0.345,0.096,35,800,0.478,,0.354
18:39:42:957,1.14131E+14,3.279,5,3100,8.152,23.344,6.484,6.914,19.469,5.408,47,0,0.526,1.704,0.473,0.124,0.359,0.1,35,0,1.034,,0.78
18:39:43:063,1.14131E+14,3.385,8,3400,12.924,24.719,6.866,11.701,20.715,5.754,47,0,0.536,1.761,0.489,0.069,0.367,0.102,35,0,0.283,,1.246
18:39:43:172,1.14131E+14,3.494,8,2100,12.979,26.133,7.259,11.72,21.991,6.109,50,0,0.556,1.821,0.506,0.069,0.374,0.104,35,0,0.872,,1.276
18:39:43:284,1.14132E+14,3.605,5,2300,9.526,27.195,7.554,8.355,22.923,6.367,52,0,0.503,1.877,0.522,0.073,0.382,0.106,35,0,0.222,,0.932
18:39:43:396,1.14132E+14,3.718,2,2100,5.683,27.833,7.731,4.44,23.421,6.506,44,0,0.486,1.932,0.537,0.066,0.39,0.108,35,0,0.216,,0.498
18:39:43:502,1.14132E+14,3.824,9,2600,5.249,28.392,7.887,4.244,23.873,6.631,45,0,0.445,1.979,0.55,0.077,0.398,0.111,35,0,0.64,,0.452
18:39:43:609,1.14132E+14,3.931,1,2100,2.424,28.651,7.959,1.608,24.045,6.679,44,0,0.387,2.021,0.561,0.044,0.403,0.112,35,0,0.968,,0.172
18:39:43:719,1.14132E+14,4.041,2,3100,2.95,28.976,8.049,2.206,24.288,6.747,45,0,0.384,2.063,0.573,0.042,0.407,0.113,35,0,0.111,,0.243
18:39:43:831,1.14133E+14,4.153,1,2100,2.204,29.222,8.117,1.408,24.445,6.79,44,0,0.381,2.105,0.585,0.038,0.412,0.114,35,0,0.1,,0.157
18:39:43:937,1.14133E+14,4.259,3,2200,5.11,29.764,8.268,4.151,24.885,6.913,46,0,0.456,2.154,0.598,0.045,0.416,0.116,35,0,0.211,,0.44
18:39:44:051,1.14133E+14,4.373,8,2800,12.966,31.24,8.678,11.704,26.218,7.283,49,0,0.483,2.209,0.614,0.042,0.421,0.117,35,0,0.181,,1.333
18:39:44:158,1.14133E+14,4.48,15,2500,13.603,32.696,9.082,12.294,27.533,7.648,51,0,0.669,2.28,0.633,0.069,0.429,0.119,35,0,0.67,,1.315
18:39:44:268,1.14134E+14,4.59,11,3100,14.462,34.284,9.523,13.153,28.977,8.049,56,0,0.597,2.346,0.652,0.078,0.437,0.121,35,0,0.603,,1.444
18:39:44:377,1.14134E+14,4.7,10,3100,14.219,35.85,9.958,12.926,30.401,8.445,54,0,0.569,2.409,0.669,0.095,0.448,0.124,35,0,0.905,,1.424
18:39:44:489,1.14134E+14,4.811,11,4000,15.052,37.525,10.424,13.865,31.944,8.873,54,0,0.502,2.464,0.685,0.086,0.457,0.127,35,0,0.903,,1.543
18:39:44:592,1.14134E+14,4.914,13,2600,15.779,39.153,10.876,14.28,33.418,9.283,57,0,0.723,2.539,0.705,0.092,0.467,0.13,35,0,0.926,,1.474
18:39:44:702,1.14135E+14,5.024,9,3600,14.568,40.752,11.32,13.337,34.881,9.689,57,0,0.571,2.602,0.723,0.115,0.479,0.133,35,0,0.923,,1.463
18:39:44:813,1.14135E+14,5.135,10,2600,14.83,42.399,11.778,13.508,36.382,10.106,55,0,0.604,2.669,0.741,0.114,0.492,0.137,35,0,0.805,,1.501
18:39:44:921,1.14135E+14,5.242,9,2300,14.877,43.997,12.221,13.503,37.832,10.509,55,0,0.576,2.731,0.759,0.082,0.501,0.139,35,0,0.466,,1.45
18:39:45:031,1.14135E+14,5.353,11,3600,14.185,45.572,12.659,12.863,39.26,10.905,54,0,0.647,2.802,0.778,0.092,0.511,0.142,35,0,0.876,,1.428
18:39:45:140,1.14136E+14,5.462,10,2600,14.336,47.121,13.089,13.025,40.667,11.296,51,0,0.629,2.87,0.797,0.086,0.52,0.145,35,0,0.634,,1.407
18:39:45:250,1.14136E+14,5.572,12,3100,14.091,48.681,13.523,12.826,42.088,11.691,53,0,0.764,2.955,0.821,0.077,0.529,0.147,35,0,0.764,,1.421
18:39:45:359,1.14136E+14,5.681,10,2300,13.757,50.176,13.938,12.416,43.437,12.066,53,0,0.627,3.023,0.84,0.078,0.537,0.149,35,0,0.475,,1.349
18:39:45:489,1.14136E+14,5.812,11,3700,14.756,52.109,14.475,13.49,45.204,12.557,54,0,0.561,3.097,0.86,0.08,0.548,0.152,35,0,1.022,,1.767
18:39:45:583,1.14137E+14,5.905,11,2700,14.62,53.463,14.851,13.213,46.427,12.896,54,0,0.575,3.15,0.875,0.111,0.558,0.155,35,0,1.031,,1.223
18:39:45:686,1.14137E+14,6.008,12,2300,14.939,55.012,15.281,13.744,47.853,13.292,53,0,0.617,3.214,0.893,0.082,0.567,0.157,35,0,0.845,,1.426
18:39:45:801,1.14137E+14,6.124,16,2200,15,56.741,15.762,13.567,49.417,13.727,51,0,0.728,3.298,0.916,0.073,0.575,0.16,35,0,0.698,,1.564
18:39:45:906,1.14137E+14,6.228,15,2600,14.206,58.229,16.175,12.874,50.765,14.101,52,0,0.696,3.371,0.936,0.064,0.582,0.162,35,0,0.718,,1.348
18:39:46:021,1.14138E+14,6.343,13,2700,14.515,59.896,16.638,13.325,52.296,14.527,52,0,0.686,3.45,0.958,0.071,0.59,0.164,35,0,0.599,,1.531
18:39:46:124,1.14138E+14,6.446,8,2700,14.125,61.344,17.04,12.739,53.601,14.889,55,0,0.594,3.51,0.975,0.088,0.599,0.166,35,0,0.731,,1.305
18:39:46:233,1.14138E+14,6.555,11,3100,15.053,62.988,17.497,13.774,55.106,15.307,55,0,0.564,3.572,0.992,0.083,0.608,0.169,35,0,0.465,,1.505
18:39:46:344,1.14138E+14,6.666,8,2700,14.83,64.631,17.953,13.515,56.603,15.723,56,0,0.493,3.627,1.007,0.083,0.617,0.171,35,0,0.611,,1.497
18:39:46:453,1.14139E+14,6.775,11,2900,15,66.276,18.41,13.686,58.104,16.14,56,0,0.577,3.69,1.025,0.079,0.626,0.174,35,0,0.835,,1.501
18:39:46:564,1.14139E+14,6.887,9,2700,14.285,67.868,18.852,13.031,59.556,16.543,56,0,0.523,3.748,1.041,0.112,0.638,0.177,35,0,1.205,,1.452
18:39:46:676,1.14139E+14,6.998,14,2200,15.138,69.551,19.32,13.886,61.1,16.972,54,0,0.663,3.822,1.062,0.068,0.646,0.179,35,0,0.792,,1.544
18:39:46:783,1.14139E+14,7.105,14,2300,14.644,71.114,19.754,13.295,62.519,17.366,52,0,0.654,3.892,1.081,0.063,0.653,0.181,35,0,0.675,,1.419
18:39:46:892,1.14139E+14,7.214,13,2600,14.271,72.682,20.189,12.962,63.943,17.762,57,0,0.638,3.962,1.1,0.067,0.66,0.183,35,500,0.739,,1.424
