System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
18:33:38:052,1.13325E+14,0.113,2,2100,3.777,0.428,0.119,2.969,0.337,0.094,45,0,0.473,0.054,0.015,0.041,0.005,0.001,35,0,0.451,,0.337
18:33:38:162,1.13325E+14,0.223,3,3000,3.426,0.804,0.223,2.601,0.622,0.173,45,0,0.436,0.101,0.028,0.042,0.009,0.003,35,0,0.139,,0.285
18:33:38:271,1.13326E+14,0.332,0,2000,2.321,1.057,0.294,1.517,0.787,0.219,45,0,0.399,0.145,0.04,0.057,0.016,0.004,35,0,0.495,,0.165
18:33:38:380,1.13326E+14,0.441,4,2500,4.522,1.552,0.431,3.614,1.182,0.328,46,0,0.458,0.195,0.054,0.037,0.02,0.005,35,0,0.075,,0.395
18:33:38:490,1.13326E+14,0.554,9,3300,2.74,1.86,0.517,2.126,1.421,0.395,47,0,0.37,0.237,0.066,0.048,0.025,0.007,35,850,0.477,,0.239
18:33:38:599,1.13326E+14,0.66,2,3600,5.363,2.431,0.675,4.34,1.884,0.523,50,0,0.449,0.284,0.079,0.044,0.03,0.008,35,0,0.182,,0.463
18:33:38:708,1.13327E+14,0.769,1,2000,2.55,2.709,0.752,1.742,2.074,0.576,45,0,0.389,0.327,0.091,0.052,0.035,0.01,35,0,0.729,,0.19
18:33:38:818,1.13327E+14,0.879,2,3100,2.481,2.982,0.828,1.996,2.293,0.637,46,0,0.382,0.369,0.102,0.009,0.036,0.01,35,0,0,,0.219
18:33:38:927,1.13327E+14,0.989,1,2000,3.417,3.355,0.932,2.632,2.581,0.717,46,0,0.433,0.416,0.116,0.037,0.04,0.011,35,0,0.147,,0.288
18:33:39:036,1.13327E+14,1.098,2,4000,1.537,3.523,0.979,0.984,2.688,0.747,45,0,0.377,0.457,0.127,0.009,0.041,0.011,35,0,0,,0.107
18:33:39:146,1.13327E+14,1.207,1,2000,2.736,3.822,1.062,1.963,2.903,0.806,45,0,0.386,0.499,0.139,0.05,0.047,0.013,35,0,0.148,,0.215
18:33:39:255,1.13328E+14,1.317,10,2500,6.226,4.505,1.252,5.435,3.499,0.972,49,0,0.629,0.568,0.158,0.013,0.048,0.013,35,0,0.036,,0.596
18:33:39:364,1.13328E+14,1.425,8,2300,13.916,6.016,1.671,12.673,4.875,1.354,51,0,0.513,0.624,0.173,0.03,0.051,0.014,35,0,0.435,,1.376
18:33:39:489,1.13328E+14,1.565,22,3000,13.342,7.883,2.19,12.035,6.559,1.822,50,0,0.642,0.714,0.198,0.078,0.062,0.017,35,0,1.785,,1.684
18:33:39:583,1.13328E+14,1.644,4,3700,7.601,8.485,2.357,6.597,7.081,1.967,56,0,0.514,0.755,0.21,0.125,0.072,0.02,35,0,1.067,,0.522
18:33:39:692,1.13329E+14,1.753,10,2200,14.924,10.111,2.809,13.618,8.565,2.379,56,0,0.57,0.817,0.227,0.1,0.083,0.023,35,0,0.708,,1.484
18:33:39:802,1.13329E+14,1.863,9,2900,14.673,11.719,3.255,13.462,10.041,2.789,61,0,0.507,0.872,0.242,0.091,0.093,0.026,35,0,0.746,,1.476
18:33:39:911,1.13329E+14,1.972,10,3900,15.781,13.445,3.735,14.399,11.615,3.226,56,0,0.579,0.936,0.26,0.088,0.103,0.029,35,0,0.601,,1.574
18:33:40:020,1.13329E+14,2.082,9,3500,15.248,15.115,4.199,14.044,13.153,3.654,58,0,0.553,0.996,0.277,0.095,0.113,0.031,35,0,0.85,,1.538
18:33:40:130,1.1333E+14,2.191,11,2300,15.02,16.752,4.653,13.739,14.651,4.07,57,0,0.586,1.06,0.294,0.088,0.123,0.034,35,0,0.623,,1.498
18:33:40:239,1.1333E+14,2.3,12,2300,15.024,18.395,5.11,13.618,16.14,4.483,54,0,0.599,1.125,0.313,0.083,0.132,0.037,35,0,0.938,,1.489
18:33:40:348,1.1333E+14,2.409,20,2100,14.048,19.931,5.537,12.757,17.535,4.871,50,0,0.807,1.214,0.337,0.069,0.139,0.039,35,0,0.836,,1.395
18:33:40:458,1.1333E+14,2.519,16,2000,14.038,21.466,5.963,12.772,18.931,5.259,52,0,0.701,1.29,0.358,0.052,0.145,0.04,35,450,0.757,,1.396
18:33:40:567,1.13331E+14,2.628,14,2500,14.141,23.013,6.393,12.775,20.329,5.647,56,0,0.666,1.363,0.379,0.074,0.153,0.043,35,0,1.204,,1.398
18:33:40:677,1.13331E+14,2.737,10,2300,14.788,24.628,6.841,13.524,21.806,6.057,55,0,0.564,1.425,0.396,0.091,0.163,0.045,35,0,0.737,,1.477
18:33:40:786,1.13331E+14,2.847,13,2300,15.024,26.273,7.298,13.763,23.313,6.476,52,0,0.729,1.505,0.418,0.077,0.172,0.048,35,0,0.775,,1.507
18:33:40:895,1.13331E+14,2.956,9,2400,15.014,27.917,7.755,13.623,24.804,6.89,55,0,0.589,1.569,0.436,0.084,0.181,0.05,35,0,0.509,,1.491
18:33:41:005,1.13332E+14,3.066,11,2700,14.976,29.553,8.209,13.717,26.303,7.306,55,0,0.582,1.633,0.454,0.077,0.189,0.053,35,0,0.78,,1.499
18:33:41:114,1.13332E+14,3.175,9,2300,14.693,31.159,8.655,13.399,27.767,7.713,56,0,0.524,1.69,0.469,0.091,0.199,0.055,35,0,0.67,,1.464
18:33:41:223,1.13332E+14,3.284,14,2300,15.133,32.815,9.115,13.685,29.265,8.129,53,0,0.631,1.759,0.489,0.096,0.21,0.058,35,0,0.571,,1.498
18:33:41:333,1.13332E+14,3.394,15,2100,14.803,34.432,9.564,13.516,30.741,8.539,56,0,0.681,1.833,0.509,0.067,0.217,0.06,35,0,0.89,,1.476
18:33:41:442,1.13333E+14,3.503,13,2300,14.578,36.026,10.007,13.262,32.192,8.942,56,0,0.668,1.907,0.53,0.074,0.225,0.063,35,0,0.573,,1.451
18:33:41:551,1.13333E+14,3.612,10,2700,15.23,37.693,10.47,13.859,33.708,9.363,54,0,0.572,1.969,0.547,0.108,0.237,0.066,35,0,1.119,,1.516
18:33:41:661,1.13333E+14,3.722,10,2300,14.759,39.306,10.918,13.491,35.183,9.773,53,0,0.576,2.032,0.564,0.094,0.247,0.069,35,0,0.552,,1.475
18:33:41:770,1.13333E+14,3.831,8,2300,15.069,40.955,11.376,13.698,36.681,10.189,59,0,0.506,2.087,0.58,0.084,0.256,0.071,35,0,0.825,,1.498
18:33:41:879,1.13334E+14,3.94,10,2200,15.171,42.611,11.836,13.886,38.198,10.61,57,0,0.572,2.15,0.597,0.092,0.266,0.074,35,0,0.645,,1.517
18:33:41:989,1.13334E+14,4.05,9,2500,14.725,44.224,12.284,13.498,39.676,11.021,59,0,0.551,2.21,0.614,0.086,0.276,0.077,35,0,0.841,,1.478
18:33:42:098,1.13334E+14,4.159,10,2600,15.185,45.882,12.745,13.901,41.194,11.443,60,0,0.582,2.274,0.632,0.088,0.285,0.079,35,0,1.692,,1.518
18:33:42:207,1.13334E+14,4.268,9,2100,15.36,47.564,13.212,13.995,42.726,11.868,61,0,0.512,2.33,0.647,0.09,0.295,0.082,35,500,0.799,,1.532
18:33:42:317,1.13334E+14,4.378,13,2800,16.044,49.318,13.7,14.765,44.341,12.317,53,0,0.723,2.409,0.669,0.085,0.305,0.085,35,0,0.663,,1.615
18:33:42:426,1.13335E+14,4.487,9,2400,15.273,50.986,14.163,13.947,45.863,12.74,60,0,0.573,2.472,0.687,0.095,0.315,0.087,35,0,0.541,,1.522
18:33:42:535,1.13335E+14,4.597,15,2900,14.698,52.595,14.61,13.329,47.323,13.145,60,0,0.565,2.534,0.704,0.091,0.325,0.09,35,0,1.466,,1.46
18:33:42:645,1.13335E+14,4.706,9,2700,15.058,54.243,15.068,13.825,48.836,13.566,62,0,0.536,2.592,0.72,0.094,0.335,0.093,35,0,1.017,,1.513
18:33:42:754,1.13335E+14,4.815,10,3000,15.631,55.951,15.542,14.2,50.388,13.997,62,0,0.597,2.657,0.738,0.08,0.344,0.096,35,0,0.719,,1.552
18:33:42:864,1.13336E+14,4.925,14,2300,15.69,57.666,16.018,14.434,51.965,14.435,57,0,0.643,2.728,0.758,0.085,0.353,0.098,35,0,0.801,,1.577
18:33:42:973,1.13336E+14,5.034,18,2600,15.384,59.349,16.486,14.056,53.503,14.862,51,0,0.732,2.808,0.78,0.06,0.36,0.1,35,0,0.602,,1.538
18:33:43:082,1.13336E+14,5.143,16,2200,14.753,60.96,16.933,13.347,54.961,15.267,54,0,0.775,2.892,0.803,0.064,0.367,0.102,35,0,0.751,,1.458
18:33:43:192,1.13336E+14,5.253,10,2100,14.86,62.588,17.385,13.623,56.452,15.681,58,0,0.543,2.952,0.82,0.076,0.375,0.104,35,550,0.638,,1.491
18:33:43:301,1.13337E+14,5.362,9,2200,15.088,64.235,17.843,13.851,57.965,16.101,62,0,0.521,3.009,0.836,0.089,0.385,0.107,35,0,0.711,,1.513
18:33:43:410,1.13337E+14,5.471,11,3100,15.779,65.962,18.323,14.361,59.536,16.538,56,0,0.637,3.079,0.855,0.094,0.395,0.11,35,0,0.718,,1.571
18:33:43:520,1.13337E+14,5.581,10,2900,15.745,67.693,18.804,14.443,61.124,16.979,60,0,0.499,3.133,0.87,0.098,0.406,0.113,35,0,1.15,,1.588
18:33:43:629,1.13337E+14,5.69,13,2800,16.207,69.454,19.293,14.991,62.753,17.431,61,0,0.658,3.205,0.89,0.09,0.415,0.115,35,0,0.776,,1.629
18:33:43:738,1.13338E+14,5.799,9,3100,15.286,71.128,19.758,13.906,64.277,17.855,59,0,0.562,3.266,0.907,0.089,0.425,0.118,35,0,0.868,,1.524
18:33:43:848,1.13338E+14,5.909,17,2300,15.108,72.778,20.216,13.737,65.776,18.271,53,0,0.817,3.356,0.932,0.074,0.433,0.12,35,0,0.492,,1.499
18:33:43:957,1.13338E+14,6.018,15,2300,14.647,74.379,20.661,13.387,67.24,18.678,57,0,0.657,3.428,0.952,0.063,0.44,0.122,35,550,0.819,,1.464
18:33:44:066,1.13338E+14,6.128,14,3100,14.637,75.985,21.107,13.288,68.698,19.083,61,0,0.636,3.497,0.971,0.073,0.448,0.125,35,0,0.767,,1.458
18:33:44:176,1.13339E+14,6.237,9,2700,15,77.619,21.561,13.701,70.191,19.497,60,0,0.509,3.553,0.987,0.089,0.458,0.127,35,0,0.673,,1.493
18:33:44:285,1.13339E+14,6.346,11,2600,15.418,79.309,22.03,14.089,71.735,19.926,60,0,0.581,3.617,1.005,0.066,0.465,0.129,35,0,0.699,,1.544
18:33:44:394,1.13339E+14,6.455,9,2800,15.527,81.005,22.501,14.226,73.288,20.358,60,0,0.571,3.679,1.022,0.103,0.476,0.132,35,0,0.636,,1.553
18:33:44:504,1.13339E+14,6.566,17,3600,16.061,82.774,22.993,14.79,74.917,20.81,53,0,0.556,3.74,1.039,0.079,0.485,0.135,35,0,1.032,,1.629
18:33:44:613,1.1334E+14,6.674,9,3100,14.953,84.399,23.444,13.572,76.393,21.22,62,0,0.562,3.801,1.056,0.116,0.498,0.138,35,0,1.333,,1.476
18:33:44:722,1.1334E+14,6.784,11,3000,15.25,86.065,23.907,14.009,77.923,21.645,62,0,0.575,3.864,1.073,0.077,0.506,0.141,35,0,0.643,,1.53
18:33:44:832,1.1334E+14,6.893,9,2500,15.505,87.759,24.378,14.248,79.48,22.078,62,0,0.506,3.919,1.089,0.09,0.516,0.143,35,0,3.844,,1.557
18:33:44:941,1.1334E+14,7.002,10,2400,15.564,89.463,24.851,14.169,81.031,22.509,62,0,0.588,3.984,1.107,0.085,0.525,0.146,35,800,0.564,,1.551
18:33:45:050,1.13341E+14,7.111,9,2200,15.328,91.137,25.316,14.057,82.566,22.935,55,0,0.53,4.042,1.123,0.091,0.535,0.149,35,0,0.845,,1.535
18:33:45:160,1.13341E+14,7.221,13,2700,16.019,92.894,25.804,14.611,84.169,23.38,56,0,0.692,4.117,1.144,0.103,0.547,0.152,35,0,0.74,,1.603
18:33:45:269,1.13341E+14,7.33,9,2800,15.229,94.555,26.265,13.94,85.689,23.803,56,0,0.543,4.177,1.16,0.091,0.556,0.155,35,0,0.698,,1.52
18:33:45:379,1.13341E+14,7.439,13,2500,16.006,96.304,26.751,14.675,87.292,24.248,57,0,0.727,4.256,1.182,0.089,0.566,0.157,35,0,0.422,,1.603
18:33:45:488,1.13342E+14,7.559,18,2600,15.229,98.119,27.255,13.912,88.951,24.709,51,0,0.643,4.333,1.204,0.094,0.577,0.16,35,0,1.03,,1.659
18:33:45:597,1.13342E+14,7.658,18,2200,13.943,99.507,27.641,12.519,90.197,25.055,52,0,0.77,4.409,1.225,0.069,0.584,0.162,35,0,0.948,,1.246
18:33:45:707,1.13342E+14,7.768,15,2200,14.577,101.102,28.084,13.296,91.652,25.459,54,0,0.697,4.486,1.246,0.071,0.592,0.164,35,0,0.971,,1.455
18:33:45:816,1.13342E+14,7.877,11,2200,14.349,102.669,28.519,13.057,93.078,25.855,55,0,0.598,4.551,1.264,0.065,0.599,0.166,35,0,0.469,,1.426
18:33:45:925,1.13342E+14,7.986,9,2500,14.969,104.308,28.974,13.575,94.564,26.268,56,0,0.546,4.611,1.281,0.121,0.612,0.17,35,0,0.711,,1.486
18:33:46:035,1.13343E+14,8.096,11,3100,14.996,105.949,29.43,13.755,96.069,26.686,57,0,0.572,4.673,1.298,0.081,0.621,0.173,35,0,0.742,,1.505
18:33:46:144,1.13343E+14,8.205,9,2700,15.324,107.624,29.896,13.904,97.59,27.108,60,0,0.571,4.736,1.316,0.098,0.632,0.176,35,0,0.698,,1.521
18:33:46:253,1.13343E+14,8.314,12,2300,15.449,109.315,30.365,14.154,99.138,27.538,59,0,0.6,4.802,1.334,0.069,0.639,0.178,35,0,0.762,,1.548
18:33:46:363,1.13343E+14,8.424,9,2500,15.561,111.017,30.838,14.29,100.701,27.972,58,0,0.574,4.864,1.351,0.095,0.65,0.181,35,0,0.797,,1.563
18:33:46:503,1.13344E+14,8.569,26,2100,14.286,113.095,31.415,12.871,102.573,28.493,51,0,0.741,4.972,1.381,0.099,0.664,0.184,35,0,1.127,,1.872
18:33:46:581,1.13344E+14,8.642,15,2300,14.263,114.138,31.705,12.903,103.517,28.755,51,0,0.769,5.028,1.397,0.083,0.67,0.186,35,0,1.542,,0.944
18:33:46:691,1.13344E+14,8.752,24,2200,14.653,115.738,32.149,13.301,104.969,29.158,52,0,0.891,5.126,1.424,0.06,0.677,0.188,35,0,0.6,,1.452
18:33:46:800,1.13344E+14,8.861,15,3100,14.99,117.379,32.605,13.559,106.454,29.571,59,0,0.77,5.21,1.447,0.072,0.685,0.19,35,0,1.086,,1.485
18:33:46:909,1.13345E+14,8.97,11,2300,14.964,119.014,33.059,13.673,107.948,29.986,56,0,0.59,5.274,1.465,0.112,0.697,0.194,35,0,0.687,,1.494
18:33:47:019,1.13345E+14,9.08,9,2600,14.884,120.645,33.513,13.636,109.442,30.401,57,0,0.523,5.332,1.481,0.105,0.708,0.197,35,0,0.911,,1.494
18:33:47:128,1.13345E+14,9.189,10,2900,15.321,122.317,33.977,13.896,110.958,30.822,54,0,0.613,5.398,1.5,0.077,0.717,0.199,35,0,0.54,,1.516
18:33:47:237,1.13345E+14,9.298,9,2700,15.284,123.988,34.441,14.051,112.494,31.248,61,0,0.502,5.453,1.515,0.082,0.726,0.202,35,0,0.898,,1.536
18:33:47:347,1.13346E+14,9.408,10,2200,14.906,125.617,34.894,13.6,113.981,31.661,53,0,0.582,5.517,1.532,0.106,0.737,0.205,35,0,0.667,,1.487
18:33:47:456,1.13346E+14,9.517,11,2200,15.186,127.278,35.355,13.814,115.492,32.081,57,0,0.573,5.58,1.55,0.083,0.746,0.207,35,0,0.719,,1.511
18:33:47:566,1.13346E+14,9.626,19,2300,13.925,128.801,35.778,12.639,116.875,32.465,51,0,0.731,5.66,1.572,0.07,0.754,0.209,35,0,1.371,,1.383
18:33:47:675,1.13346E+14,9.736,10,3000,15.021,130.447,36.235,13.651,118.37,32.881,60,0,0.626,5.728,1.591,0.09,0.764,0.212,35,0,0.797,,1.495
18:33:47:784,1.13347E+14,9.846,11,2400,15.528,132.152,36.709,14.297,119.94,33.317,60,0,0.585,5.792,1.609,0.075,0.772,0.214,35,0,0.832,,1.57
18:33:47:894,1.13347E+14,9.955,8,2900,15.274,133.816,37.171,14.024,121.468,33.741,61,0,0.512,5.848,1.625,0.087,0.782,0.217,35,0,0.609,,1.528
18:33:48:003,1.13347E+14,10.064,13,2500,16.693,135.638,37.677,15.447,123.154,34.209,58,0,0.712,5.926,1.646,0.073,0.79,0.219,35,0,0.575,,1.686
18:33:48:112,1.13347E+14,10.173,10,3900,16.226,137.414,38.171,14.733,124.766,34.657,63,0,0.67,5.999,1.666,0.092,0.8,0.222,35,0,0.649,,1.612
18:33:48:222,1.13348E+14,10.283,11,2500,15.796,139.141,38.65,14.557,126.358,35.099,59,0,0.573,6.062,1.684,0.076,0.808,0.224,35,0,0.614,,1.592
18:33:48:331,1.13348E+14,10.392,9,2500,15.472,140.831,39.12,14.195,127.908,35.53,62,0,0.536,6.121,1.7,0.09,0.818,0.227,35,0,0.573,,1.55
18:33:48:440,1.13348E+14,10.502,11,2100,15.78,142.563,39.601,14.43,129.493,35.97,61,0,0.572,6.183,1.718,0.08,0.827,0.23,35,550,0.663,,1.585
18:33:48:550,1.13348E+14,10.611,10,2400,15.673,144.27,40.075,14.363,131.056,36.405,62,0,0.538,6.242,1.734,0.112,0.839,0.233,35,0,1.228,,1.563
18:33:48:659,1.13348E+14,10.72,11,2700,15.841,146.004,40.557,14.435,132.637,36.843,62,0,0.615,6.309,1.753,0.096,0.849,0.236,35,0,0.732,,1.581
18:33:48:768,1.13349E+14,10.829,8,2200,15.085,147.654,41.015,13.856,134.152,37.264,63,0,0.513,6.365,1.768,0.074,0.857,0.238,35,0,0.75,,1.515
18:33:48:878,1.13349E+14,10.939,12,4000,15.204,149.316,41.477,13.945,135.677,37.688,55,0,0.618,6.433,1.787,0.09,0.867,0.241,35,0,0.593,,1.525
18:33:48:987,1.13349E+14,11.048,9,3500,15.074,150.964,41.934,13.672,137.171,38.103,65,0,0.533,6.491,1.803,0.082,0.876,0.243,35,0,0.837,,1.494
18:33:49:096,1.13349E+14,11.157,16,2200,14.857,152.587,42.385,13.574,138.654,38.515,51,0,0.702,6.568,1.824,0.064,0.883,0.245,35,0,0.5,,1.483
18:33:49:206,1.1335E+14,11.267,15,2300,15.571,154.291,42.859,14.331,140.222,38.951,59,0,0.677,6.642,1.845,0.076,0.892,0.248,35,0,0.721,,1.568
18:33:49:315,1.1335E+14,11.376,18,2800,14.924,155.924,43.312,13.448,141.694,39.359,55,0,0.825,6.732,1.87,0.055,0.898,0.249,35,0,0.69,,1.472
18:33:49:424,1.1335E+14,11.485,9,2700,15.467,157.613,43.781,14.15,143.239,39.789,61,0,0.631,6.801,1.889,0.101,0.909,0.252,35,0,0.724,,1.545
18:33:49:534,1.1335E+14,11.595,14,2600,15.792,159.345,44.262,14.455,144.824,40.229,61,0,0.589,6.866,1.907,0.087,0.918,0.255,35,0,1.244,,1.585
18:33:49:643,1.13351E+14,11.704,9,3600,15.923,161.085,44.746,14.661,146.427,40.674,63,0,0.542,6.925,1.924,0.096,0.929,0.258,35,0,0.886,,1.603
18:33:49:753,1.13351E+14,11.813,11,3000,15.53,162.78,45.217,14.23,147.98,41.105,63,0,0.6,6.99,1.942,0.082,0.938,0.26,35,0,0.565,,1.553
18:33:49:862,1.13351E+14,11.923,9,2500,15.675,164.494,45.693,14.424,149.557,41.543,59,0,0.523,7.047,1.958,0.095,0.948,0.263,35,0,0.718,,1.577
18:33:49:971,1.13351E+14,12.032,11,2500,16.322,166.28,46.189,14.933,151.191,41.997,60,0,0.591,7.112,1.976,0.081,0.957,0.266,35,0,0.635,,1.634
18:33:50:081,1.13352E+14,12.142,13,2200,14.637,167.88,46.633,13.354,152.651,42.403,54,0,0.663,7.185,1.996,0.084,0.966,0.268,35,0,0.737,,1.46
18:33:50:190,1.13352E+14,12.251,17,2100,14.185,169.43,47.064,12.866,154.056,42.793,52,0,0.702,7.261,2.017,0.062,0.973,0.27,35,0,0.446,,1.405
18:33:50:299,1.13352E+14,12.36,12,3000,14.851,171.055,47.515,13.464,155.53,43.203,59,0,0.657,7.333,2.037,0.078,0.981,0.273,35,0,0.937,,1.474
18:33:50:409,1.13352E+14,12.47,12,3100,14.962,172.693,47.97,13.711,157.03,43.62,57,0,0.606,7.4,2.055,0.09,0.991,0.275,35,0,0.624,,1.5
18:33:50:518,1.13353E+14,12.579,13,2600,14.772,174.307,48.418,13.471,158.502,44.028,56,0,0.558,7.461,2.072,0.101,1.002,0.278,35,0,1.276,,1.472
18:33:50:627,1.13353E+14,12.688,10,2300,15.53,176.007,48.891,14.156,160.052,44.459,56,0,0.577,7.524,2.09,0.09,1.012,0.281,35,600,0.752,,1.55
18:33:50:737,1.13353E+14,12.798,9,2600,15.418,177.691,49.359,14.16,161.599,44.888,60,0,0.524,7.581,2.106,0.086,1.021,0.284,35,0,0.78,,1.547
18:33:50:846,1.13353E+14,12.907,15,2500,15.534,179.39,49.831,14.072,163.138,45.316,56,0,0.72,7.66,2.128,0.101,1.033,0.287,35,0,0.661,,1.539
18:33:50:955,1.13354E+14,13.016,9,3100,15.953,181.135,50.315,14.666,164.742,45.762,60,0,0.667,7.733,2.148,0.083,1.042,0.289,35,0,0.594,,1.604
18:33:51:065,1.13354E+14,13.126,11,2300,15.475,182.826,50.785,14.212,166.295,46.193,56,0,0.571,7.795,2.165,0.087,1.051,0.292,35,0,0.564,,1.553
18:33:51:174,1.13354E+14,13.235,10,2100,15.486,184.518,51.255,14.028,167.828,46.619,59,0,0.574,7.858,2.183,0.097,1.062,0.295,35,0,0.71,,1.533
18:33:51:283,1.13354E+14,13.345,11,2400,14.912,186.158,51.711,13.705,169.335,47.038,60,0,0.599,7.924,2.201,0.078,1.07,0.297,35,0,0.817,,1.507
18:33:51:393,1.13355E+14,13.454,9,3400,15.564,187.856,52.182,14.127,170.877,47.466,58,0,0.602,7.989,2.219,0.091,1.08,0.3,35,0,0.587,,1.542
18:33:51:502,1.13355E+14,13.569,21,2400,14.831,189.557,52.655,13.603,172.437,47.899,52,0,0.601,8.058,2.238,0.079,1.089,0.303,35,500,1.101,,1.56
18:33:51:611,1.13355E+14,13.672,9,2700,15.017,191.113,53.087,13.658,173.852,48.292,60,0,0.555,8.116,2.254,0.102,1.1,0.306,35,0,1.301,,1.415
18:33:51:721,1.13355E+14,13.782,17,2100,14.908,192.744,53.54,13.619,175.342,48.706,52,0,0.705,8.193,2.276,0.074,1.108,0.308,35,0,0.679,,1.49
18:33:51:830,1.13355E+14,13.891,15,2100,14.39,194.317,53.977,12.976,176.76,49.1,51,0,0.695,8.269,2.297,0.075,1.116,0.31,35,0,0.72,,1.418
18:33:51:939,1.13356E+14,14,18,2100,14.208,195.871,54.409,12.925,178.173,49.493,53,0,0.738,8.349,2.319,0.069,1.124,0.312,35,0,0.487,,1.413
18:33:52:049,1.13356E+14,14.11,8,2400,15.04,197.526,54.868,13.721,179.683,49.912,60,0,0.523,8.407,2.335,0.093,1.134,0.315,35,0,0.824,,1.51
18:33:52:158,1.13356E+14,14.219,11,2900,15.461,199.21,55.336,14.138,181.223,50.34,59,0,0.605,8.473,2.354,0.104,1.145,0.318,35,0,0.723,,1.54
