System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
17:13:10:246,1.08217E+14,0.116,2,2000,4.931,0.572,0.159,3.999,0.464,0.129,44,0,0.445,0.052,0.014,0.133,0.015,0.004,35,0,1.685,,0.464
17:13:10:356,1.08217E+14,0.226,2,4000,3.706,0.979,0.272,2.856,0.778,0.216,45,0,0.417,0.097,0.027,0.06,0.022,0.006,35,0,0.184,,0.314
17:13:10:465,1.08217E+14,0.334,2,2300,4.962,1.518,0.422,4.263,1.24,0.345,49,0,0.357,0.136,0.038,0.043,0.027,0.007,35,0,0.717,,0.462
17:13:10:574,1.08217E+14,0.444,8,2800,13.606,3.009,0.836,12.372,2.597,0.721,50,0,0.473,0.188,0.052,0.013,0.028,0.008,35,0,0.013,,1.357
17:13:10:684,1.08217E+14,0.553,7,2300,13.479,4.479,1.244,12.309,3.939,1.094,50,0,0.428,0.235,0.065,0.03,0.032,0.009,35,0,0.489,,1.342
17:13:10:793,1.08218E+14,0.663,7,2400,11.139,5.703,1.584,10.084,5.047,1.402,45,0,0.538,0.294,0.082,0.011,0.033,0.009,35,0,0.038,,1.108
17:13:10:903,1.08218E+14,0.772,1,2900,3.614,6.099,1.694,2.713,5.344,1.484,45,0,0.421,0.34,0.094,0.063,0.04,0.011,35,0,0.216,,0.297
17:13:11:012,1.08218E+14,0.882,3,2300,4.954,6.642,1.845,4.058,5.789,1.608,45,0,0.472,0.392,0.109,0.026,0.043,0.012,35,0,0.252,,0.445
17:13:11:121,1.08218E+14,0.991,2,2600,3.945,7.07,1.964,3.089,6.124,1.701,44,0,0.444,0.44,0.122,0.05,0.048,0.013,35,0,0.392,,0.335
17:13:11:230,1.08219E+14,1.1,5,2300,6.928,7.826,2.174,5.944,6.773,1.881,45,0,0.468,0.491,0.136,0.062,0.055,0.015,35,0,0.657,,0.649
17:13:11:340,1.08219E+14,1.21,1,2100,3.205,8.178,2.272,2.332,7.029,1.952,45,0,0.399,0.535,0.149,0.023,0.057,0.016,35,0,0.705,,0.256
17:13:11:449,1.08219E+14,1.319,2,2300,4.421,8.663,2.406,3.655,7.43,2.064,44,0,0.403,0.579,0.161,0.037,0.061,0.017,35,0,0.159,,0.401
17:13:11:559,1.08219E+14,1.428,0,3000,3.209,9.013,2.504,2.349,7.686,2.135,44,0,0.385,0.621,0.172,0.015,0.063,0.017,35,0,10.727,,0.256
17:13:11:668,1.0822E+14,1.537,4,2200,6.303,9.701,2.695,5.318,8.266,2.296,45,0,0.409,0.666,0.185,0.036,0.067,0.019,35,750,0.083,,0.58
17:13:11:777,1.0822E+14,1.647,1,2100,1.756,9.893,2.748,1.065,8.383,2.329,44,0,0.384,0.708,0.197,0.013,0.068,0.019,35,0,12.21,,0.117
17:13:11:886,1.0822E+14,1.756,3,3000,5.015,10.442,2.9,4.11,8.833,2.454,45,0,0.442,0.756,0.21,0.077,0.077,0.021,35,0,0.097,,0.45
17:13:11:996,1.0822E+14,1.866,1,3700,3.754,10.853,3.015,2.726,9.131,2.536,44,0,0.433,0.803,0.223,0.086,0.086,0.024,35,0,0.341,,0.298
17:13:12:105,1.08221E+14,1.975,6,2800,8.157,11.744,3.262,6.958,9.892,2.748,45,0,0.632,0.872,0.242,0.098,0.097,0.027,35,0,0.422,,0.761
17:13:12:214,1.08221E+14,2.084,9,2300,11.144,12.961,3.6,9.981,10.981,3.05,50,0,0.533,0.931,0.259,0.1,0.108,0.03,35,0,1.526,,1.089
17:13:12:324,1.08221E+14,2.193,9,2100,13.203,14.403,4.001,11.923,12.284,3.412,49,0,0.607,0.997,0.277,0.082,0.117,0.032,35,0,0.544,,1.303
17:13:12:433,1.08221E+14,2.303,7,2400,13.444,15.872,4.409,12.126,13.609,3.78,51,0,0.504,1.052,0.292,0.05,0.122,0.034,35,0,0.285,,1.325
17:13:12:542,1.08222E+14,2.413,5,2100,4.887,16.412,4.559,3.913,14.041,3.9,46,0,0.478,1.105,0.307,0.078,0.131,0.036,35,0,0.565,,0.432
17:13:12:652,1.08222E+14,2.522,4,3000,7.567,17.233,4.787,6.408,14.736,4.093,45,0,0.571,1.167,0.324,0.168,0.149,0.041,35,0,2.774,,0.695
17:13:12:761,1.08222E+14,2.631,4,2500,5.73,17.86,4.961,4.782,15.259,4.239,45,0,0.538,1.226,0.34,0.105,0.16,0.045,35,0,1.625,,0.523
17:13:12:871,1.08222E+14,2.741,1,2400,4.189,18.321,5.089,3.235,15.615,4.338,45,0,0.445,1.275,0.354,0.116,0.173,0.048,35,0,0.585,,0.356
17:13:12:980,1.08223E+14,2.853,5,2700,7.75,19.19,5.331,6.605,16.357,4.544,48,0,0.532,1.334,0.371,0.052,0.179,0.05,35,700,0.282,,0.742
17:13:13:090,1.08223E+14,2.959,1,2300,4.676,19.685,5.468,3.683,16.746,4.652,45,0,0.424,1.379,0.383,0.109,0.19,0.053,35,0,0.387,,0.389
17:13:13:199,1.08223E+14,3.068,11,2300,9.553,20.729,5.758,8.418,17.666,4.907,49,0,0.531,1.437,0.399,0.121,0.204,0.057,35,0,1.319,,0.92
17:13:13:308,1.08223E+14,3.178,7,3400,13.478,22.203,6.168,12.159,18.996,5.277,50,0,0.475,1.489,0.414,0.078,0.212,0.059,35,0,0.506,,1.33
17:13:13:417,1.08224E+14,3.287,11,2100,12.318,23.548,6.541,10.683,20.163,5.601,47,0,0.632,1.558,0.433,0.418,0.258,0.072,35,600,2.232,,1.167
17:13:13:527,1.08224E+14,3.396,1,2300,4.326,24.022,6.673,3.19,20.512,5.698,45,0,0.441,1.607,0.446,0.157,0.275,0.076,35,0,0.608,,0.349
17:13:13:636,1.08224E+14,3.506,5,2200,8.851,24.988,6.941,5.446,21.107,5.863,45,0,0.585,1.671,0.464,2.249,0.521,0.145,35,1000,0.819,,0.595
