System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
18:26:27:732,1.12375E+14,0.099,1,2400,2.23,0.221,0.061,1.472,0.146,0.04,47,0,0.374,0.037,0.01,0.04,0.004,0.001,35,0,0.266,,0.146
18:26:27:841,1.12375E+14,0.209,6,3100,10.529,1.374,0.382,9.6,1.197,0.333,51,0,0.454,0.087,0.024,0.052,0.01,0.003,35,0,0.324,,1.051
18:26:27:951,1.12375E+14,0.318,7,2200,14.282,2.93,0.814,13.105,2.625,0.729,54,0,0.387,0.129,0.036,0.017,0.011,0.003,35,0,0.138,,1.428
18:26:28:060,1.12376E+14,0.427,11,2200,14.556,4.522,1.256,13.234,4.072,1.131,52,0,0.618,0.197,0.055,0.042,0.016,0.004,35,0,0.267,,1.447
18:26:28:170,1.12376E+14,0.536,1,2100,3.772,4.935,1.371,2.858,4.385,1.218,47,0,0.406,0.241,0.067,0.023,0.019,0.005,35,0,0.19,,0.313
18:26:28:279,1.12376E+14,0.646,4,2100,5.77,5.568,1.547,4.803,4.912,1.365,47,0,0.523,0.298,0.083,0.043,0.023,0.006,35,0,0.134,,0.527
18:26:28:404,1.12376E+14,0.777,14,4100,2.571,5.906,1.64,1.933,5.166,1.435,50,0,0.386,0.349,0.097,0.027,0.027,0.007,35,0,0.181,,0.254
18:26:28:497,1.12377E+14,0.865,2,3900,4.272,6.279,1.744,3.218,5.447,1.513,47,0,0.445,0.388,0.108,0.102,0.036,0.01,35,0,0.681,,0.281
18:26:28:607,1.12377E+14,0.974,1,2100,3.127,6.62,1.839,2.237,5.691,1.581,47,0,0.393,0.431,0.12,0.092,0.046,0.013,35,0,0.266,,0.244
18:26:28:716,1.12377E+14,1.084,2,2800,4.293,7.092,1.97,3.262,6.049,1.68,47,0,0.456,0.481,0.134,0.103,0.057,0.016,35,0,0.366,,0.358
