System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
12:15:43:089,1.45491E+14,0.098,3,2200,4.495,0.442,0.123,3.588,0.353,0.098,48,0,0.429,0.042,0.012,0.043,0.004,0.001,35,0,0.266,,0.353
12:15:43:199,1.45491E+14,0.207,2,2300,5.085,0.994,0.276,3.961,0.783,0.217,47,0,0.448,0.091,0.025,0.108,0.016,0.004,35,0,0.378,,0.43
12:15:43:308,1.45491E+14,0.316,3,2500,5.021,1.542,0.428,4.185,1.239,0.344,47,0,0.455,0.141,0.039,0.015,0.018,0.005,35,0,0.278,,0.456
12:15:43:417,1.45492E+14,0.426,1,2700,4.212,2.003,0.556,3.204,1.59,0.442,47,0,0.439,0.189,0.052,0.067,0.025,0.007,35,0,0.326,,0.351
12:15:43:526,1.45492E+14,0.535,4,2300,4.651,2.511,0.697,3.813,2.006,0.557,55,0,0.479,0.241,0.067,0.011,0.026,0.007,35,0,0.043,,0.416
12:15:43:636,1.45492E+14,0.645,2,3900,5.317,3.095,0.86,4.378,2.488,0.691,47,0,0.433,0.288,0.08,0.067,0.033,0.009,35,0,1.537,,0.482
12:15:43:745,1.45492E+14,0.757,6,2100,7.203,3.908,1.085,6.085,3.174,0.882,48,0,0.538,0.349,0.097,0.096,0.044,0.012,35,0,0.889,,0.686
12:15:43:854,1.45493E+14,0.863,12,2100,13.651,5.346,1.485,12.267,4.466,1.241,53,0,0.64,0.417,0.116,0.103,0.055,0.015,35,0,2.446,,1.292
12:15:43:964,1.45493E+14,0.972,10,2500,13.1,6.778,1.883,11.845,5.761,1.6,52,0,0.536,0.475,0.132,0.043,0.06,0.017,35,0,0.279,,1.295
12:15:44:073,1.45493E+14,1.081,7,2300,13.615,8.267,2.296,12.475,7.126,1.979,55,0,0.441,0.523,0.145,0.035,0.064,0.018,35,0,0.79,,1.365
12:15:44:183,1.45493E+14,1.191,2,3100,3.631,8.666,2.407,2.87,7.441,2.067,48,0,0.389,0.566,0.157,0.027,0.067,0.018,35,0,0.117,,0.315
12:15:44:292,1.45494E+14,1.3,1,1800,2.876,8.979,2.494,2.023,7.661,2.128,47,0,0.38,0.607,0.169,0.043,0.071,0.02,35,0,0.256,,0.22
12:15:44:401,1.45494E+14,1.41,2,4000,2.83,9.29,2.581,2.243,7.907,2.197,47,0,0.377,0.649,0.18,0.035,0.075,0.021,35,0,0.082,,0.246
12:15:44:511,1.45494E+14,1.519,0,1200,1.201,9.421,2.617,0.624,7.976,2.215,47,0,0.353,0.687,0.191,0.039,0.079,0.022,35,0,0.11,,0.069
12:15:44:620,1.45494E+14,1.629,7,3700,3.778,9.836,2.732,3.013,8.307,2.307,47,0,0.419,0.733,0.204,0.062,0.086,0.024,35,0,0.643,,0.331
12:15:44:729,1.45495E+14,1.738,0,1400,1.498,9.999,2.777,0.765,8.39,2.331,46,0,0.344,0.771,0.214,0.045,0.091,0.025,35,0,0.426,,0.083
12:15:44:838,1.45495E+14,1.847,7,2300,6.771,10.738,2.983,5.957,9.04,2.511,51,0,0.457,0.821,0.228,0.038,0.095,0.026,35,0,0.15,,0.65
12:15:44:948,1.45495E+14,1.956,7,2200,13.752,12.241,3.4,12.616,10.419,2.894,54,0,0.398,0.864,0.24,0.025,0.098,0.027,35,0,0.364,,1.379
12:15:45:058,1.45495E+14,2.066,7,2600,11.77,13.534,3.759,10.574,11.58,3.217,49,0,0.543,0.924,0.257,0.029,0.101,0.028,35,0,0.094,,1.161
12:15:45:167,1.45496E+14,2.175,1,2000,1.671,13.716,3.81,0.998,11.689,3.247,48,0,0.347,0.962,0.267,0.031,0.104,0.029,35,0,0.07,,0.109
12:15:45:276,1.45496E+14,2.285,6,2500,4.587,14.219,3.95,3.713,12.096,3.36,47,0,0.457,1.012,0.281,0.042,0.109,0.03,35,0,0.416,,0.407
12:15:45:385,1.45496E+14,2.394,1,1800,3.659,14.618,4.061,2.803,12.402,3.445,47,0,0.408,1.056,0.293,0.042,0.113,0.032,35,0,0.766,,0.306
12:15:45:495,1.45496E+14,2.504,4,2800,4.098,15.068,4.186,3.408,12.776,3.549,50,0,0.416,1.102,0.306,0.049,0.119,0.033,35,0,0.237,,0.374
12:15:45:604,1.45497E+14,2.613,3,2100,4.41,15.549,4.319,3.443,13.152,3.653,47,0,0.472,1.154,0.32,0.092,0.129,0.036,35,0,0.809,,0.376
12:15:45:714,1.45497E+14,2.722,2,2400,2.916,15.867,4.408,2.306,13.404,3.723,47,0,0.375,1.195,0.332,0.055,0.135,0.038,35,0,0.273,,0.252
12:15:45:823,1.45497E+14,2.831,0,1400,0.947,15.971,4.436,0.498,13.458,3.738,47,0,0.32,1.229,0.342,0.008,0.136,0.038,35,0,0,,0.054
12:15:45:932,1.45497E+14,2.941,2,2100,2.19,16.211,4.503,1.576,13.631,3.786,47,0,0.368,1.27,0.353,0.046,0.141,0.039,35,0,0.088,,0.173
12:15:46:041,1.45498E+14,3.05,0,1100,0.874,16.306,4.529,0.333,13.667,3.796,47,0,0.324,1.305,0.363,0.02,0.143,0.04,35,0,0.279,,0.036
12:15:46:151,1.45498E+14,3.159,5,4000,4.402,16.789,4.664,3.503,14.051,3.903,47,0,0.47,1.357,0.377,0.067,0.151,0.042,35,0,0.128,,0.384
12:15:46:260,1.45498E+14,3.269,1,3100,1.84,16.99,4.719,1.042,14.165,3.935,47,0,0.377,1.398,0.388,0.031,0.154,0.043,35,0,0.286,,0.114
12:15:46:370,1.45498E+14,3.379,3,3700,3.704,17.397,4.833,3.036,14.499,4.027,47,0,0.423,1.444,0.401,0.032,0.157,0.044,35,0,0.086,,0.334
12:15:46:479,1.45498E+14,3.487,6,2300,10.563,18.544,5.151,9.286,15.508,4.308,53,0,0.51,1.5,0.417,0.219,0.181,0.05,35,0,1.244,,1.009
12:15:46:588,1.45499E+14,3.596,13,2100,14.384,20.116,5.588,13.018,16.93,4.703,52,0,0.763,1.583,0.44,0.136,0.196,0.054,35,0,1.033,,1.422
12:15:46:697,1.45499E+14,3.706,7,2300,12.729,21.507,5.974,11.194,18.154,5.043,51,0,0.507,1.638,0.455,0.359,0.235,0.065,35,0,1.652,,1.224
12:15:46:807,1.45499E+14,3.816,3,3500,4.839,22.039,6.122,3.68,18.558,5.155,47,0,0.45,1.688,0.469,0.189,0.256,0.071,35,0,1.129,,0.404
12:15:46:916,1.45499E+14,3.925,0,1400,1.174,22.167,6.158,0.788,18.644,5.179,47,0,0.318,1.723,0.478,0.01,0.257,0.071,35,0,0,,0.086
12:15:47:026,1.455E+14,4.034,3,2300,3.024,22.499,6.25,2.349,18.901,5.25,47,0,0.4,1.766,0.491,0.048,0.262,0.073,35,0,0.167,,0.257
12:15:47:135,1.455E+14,4.143,0,1200,1.09,22.618,6.283,0.617,18.969,5.269,46,0,0.334,1.803,0.501,0.01,0.263,0.073,35,0,24.136,,0.068
12:15:47:244,1.455E+14,4.253,3,2300,5.084,23.173,6.437,4.108,19.418,5.394,47,0,0.429,1.85,0.514,0.079,0.272,0.076,35,0,0.188,,0.449
