System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
14:17:57:913,1.47908E+14,0.112,16,2500,23.707,2.646,0.735,12.043,1.344,0.373,44,0,0.745,0.083,0.023,0.039,0.004,0.001,35,0,1.124,,1.344
14:17:58:019,1.47909E+14,0.217,17,2800,24.977,5.287,1.469,13.363,2.757,0.766,51,0,0.667,0.154,0.043,0.039,0.009,0.002,35,0,0.524,,1.413
14:17:58:130,1.47909E+14,0.329,14,2600,23.412,7.896,2.193,11.959,4.09,1.136,49,0,0.789,0.242,0.067,0.041,0.013,0.004,35,0,3.049,,1.333
14:17:58:241,1.47909E+14,0.44,14,2500,23.916,10.561,2.934,12.225,5.452,1.514,45,0,0.715,0.321,0.089,0.044,0.018,0.005,35,0,0.261,,1.362
14:17:58:354,1.47909E+14,0.553,15,3700,24.361,13.317,3.699,12.882,6.909,1.919,53,0,0.592,0.388,0.108,0.045,0.023,0.006,35,0,0.523,,1.457
14:17:58:457,1.4791E+14,0.656,10,3000,24.498,15.835,4.398,13.067,8.252,2.292,49,0,0.602,0.45,0.125,0.063,0.03,0.008,35,0,0.814,,1.343
14:17:58:564,1.4791E+14,0.762,8,3100,24.373,18.418,5.116,12.998,9.63,2.675,53,0,0.494,0.502,0.14,0.005,0.03,0.008,35,0,0,,1.378
14:17:58:673,1.4791E+14,0.872,11,2900,25.066,21.165,5.879,13.473,11.106,3.085,47,0,0.594,0.568,0.158,0.034,0.034,0.009,35,0,0.182,,1.476
14:17:58:788,1.4791E+14,0.986,10,2300,25.19,24.057,6.682,13.709,12.68,3.522,46,0,0.546,0.63,0.175,0.005,0.034,0.01,35,0,0,,1.574
14:17:58:894,1.4791E+14,1.093,16,2300,24.396,26.644,7.401,12.87,14.045,3.901,50,0,0.691,0.703,0.195,0.029,0.037,0.01,35,0,0.134,,1.365
14:17:59:001,1.47911E+14,1.2,18,2100,23.109,29.126,8.09,11.702,15.302,4.251,44,0,0.714,0.78,0.217,0.01,0.039,0.011,35,0,0.072,,1.257
14:17:59:111,1.47911E+14,1.31,15,2700,22.845,31.641,8.789,11.233,16.539,4.594,42,0,0.801,0.868,0.241,0.037,0.043,0.012,35,0,0.581,,1.237
14:17:59:225,1.47911E+14,1.424,8,3000,18.611,33.756,9.377,7.085,17.344,4.818,44,0,0.48,0.923,0.256,0.04,0.047,0.013,35,0,0.767,,0.805
14:17:59:329,1.47911E+14,1.527,5,2300,18.68,35.694,9.915,7.114,18.082,5.023,46,0,0.526,0.977,0.272,0.11,0.059,0.016,35,0,1.161,,0.738
14:17:59:446,1.47912E+14,1.644,19,2800,23.204,38.404,10.668,11.684,19.446,5.402,48,0,0.65,1.053,0.293,0.033,0.062,0.017,35,0,0.758,,1.364
14:17:59:547,1.47912E+14,1.746,18,3600,24.252,40.875,11.354,12.834,20.754,5.765,45,0,0.723,1.127,0.313,0.077,0.07,0.02,35,0,2.07,,1.308
14:17:59:664,1.47912E+14,1.862,16,2700,22.462,43.485,12.079,10.104,21.928,6.091,42,0,0.887,1.23,0.342,0.658,0.147,0.041,35,0,13.746,,1.174
14:17:59:768,1.47912E+14,1.966,2,3000,16.294,45.181,12.55,4.421,22.388,6.219,44,0,0.538,1.286,0.357,0.468,0.195,0.054,35,0,7.47,,0.46
14:17:59:881,1.47913E+14,2.079,9,2900,23.355,47.821,13.284,11.822,23.725,6.59,45,0,0.606,1.355,0.376,0.117,0.209,0.058,35,0,2.459,,1.337
14:17:59:991,1.47913E+14,2.19,7,3400,22.858,50.346,13.985,11.377,24.981,6.939,45,0,0.532,1.413,0.393,0.077,0.217,0.06,35,0,0.661,,1.256
14:18:00:095,1.47913E+14,2.293,5,3900,17.346,52.139,14.483,5.768,25.577,7.105,41,0,0.547,1.47,0.408,0.087,0.226,0.063,35,0,0.512,,0.596
14:18:00:205,1.47913E+14,2.404,2,2900,16.022,53.911,14.975,4.595,26.086,7.246,41,0,0.455,1.52,0.422,0.11,0.238,0.066,35,0,0.462,,0.509
14:18:00:318,1.47914E+14,2.517,3,3900,16.291,55.748,15.485,4.86,26.634,7.398,40,0,0.5,1.577,0.438,0.095,0.249,0.069,35,0,0.77,,0.548
14:18:00:423,1.47914E+14,2.621,2,2800,16.348,57.461,15.962,4.727,27.129,7.536,40,0,0.469,1.626,0.452,0.158,0.266,0.074,35,0,1.466,,0.495
14:18:00:534,1.47914E+14,2.733,5,3000,17.96,59.468,16.519,6.425,27.847,7.735,41,0,0.559,1.688,0.469,0.072,0.274,0.076,35,0,0.472,,0.718
14:18:00:642,1.47914E+14,2.841,2,3100,15.356,61.125,16.979,3.865,28.264,7.851,44,0,0.462,1.738,0.483,0.078,0.282,0.078,35,0,0.368,,0.417
14:18:00:757,1.47915E+14,2.956,13,2200,19.579,63.368,17.602,8.226,29.206,8.113,44,0,0.459,1.79,0.497,0.043,0.287,0.08,35,0,0.374,,0.942
14:18:00:866,1.47915E+14,3.065,17,3100,20.766,65.631,18.231,9.39,30.23,8.397,43,0,0.37,1.831,0.509,0.004,0.287,0.08,35,0,0,,1.024
14:18:00:971,1.47915E+14,3.169,16,2100,23.356,68.074,18.909,11.772,31.461,8.739,44,0,0.562,1.89,0.525,0.038,0.291,0.081,35,0,0.187,,1.231
14:18:01:079,1.47915E+14,3.278,31,2100,22.101,70.477,19.577,10.749,32.63,9.064,44,0,0.628,1.958,0.544,0.021,0.294,0.082,35,0,0.197,,1.169
14:18:01:194,1.47916E+14,3.392,17,2200,22.335,73.035,20.288,10.76,33.862,9.406,45,0,0.529,2.018,0.561,0.048,0.299,0.083,35,0,0.468,,1.232
14:18:01:298,1.47916E+14,3.496,25,2200,22.699,75.391,20.942,11.152,35.019,9.728,45,0,0.621,2.083,0.579,0.031,0.302,0.084,35,0,0.388,,1.157
14:18:01:408,1.47916E+14,3.606,11,2600,23.921,78.023,21.673,12.411,36.385,10.107,49,0,0.572,2.146,0.596,0.073,0.31,0.086,35,0,0.994,,1.366
14:18:01:516,1.47916E+14,3.715,41,2100,23.93,80.623,22.395,12.448,37.738,10.483,45,0,0.966,2.251,0.625,0.053,0.316,0.088,35,0,0.864,,1.353
14:18:01:630,1.47917E+14,3.829,27,2300,23.48,83.294,23.137,11.87,39.088,10.858,49,0,0.802,2.342,0.651,0.048,0.322,0.089,35,0,0.577,,1.35
14:18:01:735,1.47917E+14,3.933,24,2400,23.158,85.719,23.811,11.516,40.294,11.193,47,0,0.735,2.419,0.672,0.054,0.327,0.091,35,0,0.642,,1.206
14:18:01:845,1.47917E+14,4.043,23,2400,22.061,88.139,24.483,10.518,41.448,11.513,45,0,0.565,2.481,0.689,0.038,0.331,0.092,35,0,0.55,,1.154
14:18:01:957,1.47917E+14,4.155,18,2300,24.911,90.936,25.26,13.433,42.956,11.932,49,0,0.695,2.559,0.711,0.061,0.338,0.094,35,0,0.543,,1.508
14:18:02:067,1.47917E+14,4.266,27,2300,23.33,93.517,25.977,11.995,44.283,12.301,48,0,0.587,2.624,0.729,0.043,0.343,0.095,35,0,0.523,,1.327
14:18:02:174,1.47918E+14,4.372,13,2700,24.743,96.144,26.707,12.99,45.662,12.684,53,0,0.641,2.692,0.748,0.066,0.35,0.097,35,0,0.608,,1.379
14:18:02:282,1.47918E+14,4.481,29,2300,23.041,98.651,27.403,11.716,46.937,13.038,45,0,0.627,2.76,0.767,0.046,0.355,0.099,35,0,0.474,,1.275
14:18:02:394,1.47918E+14,4.592,10,2800,23.646,101.283,28.134,11.934,48.265,13.407,52,0,0.656,2.833,0.787,0.097,0.366,0.102,35,0,1.58,,1.328
14:18:02:501,1.47918E+14,4.7,29,2100,23.048,103.763,28.823,11.583,49.512,13.753,45,0,0.881,2.928,0.813,0.039,0.37,0.103,35,0,0.457,,1.247
14:18:02:612,1.47919E+14,4.811,29,2700,22.705,106.279,29.522,11.134,50.746,14.096,46,0,0.838,3.021,0.839,0.041,0.375,0.104,35,0,0.666,,1.234
14:18:02:722,1.47919E+14,4.92,26,2200,23.198,108.821,30.228,11.517,52.007,14.446,45,0,0.713,3.099,0.861,0.062,0.381,0.106,35,0,0.546,,1.261
14:18:02:830,1.47919E+14,5.028,33,2700,23.048,111.304,30.918,11.737,53.272,14.798,47,0,0.545,3.158,0.877,0.035,0.385,0.107,35,0,0.518,,1.265
14:18:02:940,1.47919E+14,5.138,18,2300,24.218,113.973,31.659,12.512,54.651,15.181,48,0,0.595,3.224,0.895,0.081,0.394,0.109,35,0,0.733,,1.379
14:18:03:049,1.4792E+14,5.248,35,2200,23.729,116.575,32.382,12.398,56.01,15.558,47,0,0.591,3.288,0.913,0.042,0.399,0.111,35,0,0.55,,1.359
14:18:03:159,1.4792E+14,5.357,19,2700,23.818,119.185,33.107,12.184,57.346,15.929,54,0,0.703,3.365,0.935,0.055,0.405,0.112,35,0,0.489,,1.336
14:18:03:270,1.4792E+14,5.468,31,2200,14.36,120.776,33.549,12.243,58.701,16.306,47,0,0.598,3.432,0.953,0.044,0.41,0.114,35,450,0.419,,1.355
14:18:03:379,1.4792E+14,5.578,13,3100,13.754,122.284,33.968,12.536,60.076,16.688,51,0,0.784,3.518,0.977,0.067,0.417,0.116,35,0,0.908,,1.375
14:18:03:487,1.47921E+14,5.685,19,2300,13.898,123.778,34.383,12.551,61.426,17.063,44,0,0.599,3.582,0.995,0.083,0.426,0.118,35,0,0.768,,1.35
14:18:03:596,1.47921E+14,5.794,41,2300,14.103,125.313,34.809,12.816,62.82,17.45,44,0,0.701,3.658,1.016,0.036,0.43,0.119,35,0,0.698,,1.394
