System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
12:05:38:045,1.44155E+14,0.098,9,2300,13.434,1.315,0.365,12.167,1.191,0.331,53,0,0.546,0.053,0.015,0.053,0.005,0.001,35,0,0.545,,1.191
12:05:38:154,1.44155E+14,0.208,2,2200,4.881,1.85,0.514,3.859,1.614,0.448,47,0,0.377,0.095,0.026,0.033,0.009,0.002,35,0,0.154,,0.423
12:05:38:264,1.44156E+14,0.317,2,2100,4.885,2.384,0.662,3.837,2.034,0.565,46,0,0.448,0.144,0.04,0.064,0.016,0.004,35,0,0.229,,0.42
12:05:38:373,1.44156E+14,0.426,2,2200,3.642,2.782,0.773,2.743,2.333,0.648,46,0,0.41,0.188,0.052,0.035,0.02,0.005,35,0,0.317,,0.299
12:05:38:482,1.44156E+14,0.536,3,2200,5.59,3.394,0.943,4.49,2.825,0.785,46,0,0.488,0.242,0.067,0.068,0.027,0.008,35,0,0.351,,0.492
12:05:38:592,1.44156E+14,0.645,6,2200,5.086,3.95,1.097,4.055,3.268,0.908,46,0,0.424,0.288,0.08,0.079,0.036,0.01,35,0,0.498,,0.443
12:05:38:701,1.44157E+14,0.755,3,3600,5.581,4.562,1.267,4.573,3.77,1.047,46,0,0.487,0.342,0.095,0.104,0.047,0.013,35,0,0.484,,0.502
12:05:38:810,1.44157E+14,0.863,4,2200,8.067,5.439,1.511,7.137,4.546,1.263,52,0,0.428,0.388,0.108,0.045,0.052,0.014,35,0,0.122,,0.776
12:05:38:919,1.44157E+14,0.973,11,2100,13.617,6.932,1.926,12.227,5.886,1.635,52,0,0.586,0.452,0.126,0.06,0.059,0.016,35,0,0.381,,1.34
12:05:39:029,1.44157E+14,1.082,8,2300,13.549,8.411,2.336,12.327,7.232,2.009,52,0,0.512,0.508,0.141,0.053,0.064,0.018,35,0,0.369,,1.346
