System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
14:28:38:061,1.49322E+14,0.108,1,2000,2.805,0.302,0.084,1.964,0.211,0.059,41,0,0.378,0.041,0.011,0.031,0.003,0.001,35,0,0.152,,0.211
14:28:38:171,1.49322E+14,0.217,2,2500,4.042,0.745,0.207,3.082,0.549,0.153,41,0,0.439,0.089,0.025,0.071,0.011,0.003,35,0,0.274,,0.338
14:28:38:280,1.49322E+14,0.326,1,1600,1.893,0.952,0.264,1.08,0.667,0.185,41,0,0.373,0.129,0.036,0.027,0.014,0.004,35,0,0.13,,0.118
14:28:38:390,1.49322E+14,0.436,4,2700,5.551,1.561,0.434,4.541,1.166,0.324,42,0,0.468,0.181,0.05,0.096,0.024,0.007,35,0,0.449,,0.499
14:28:38:499,1.49323E+14,0.545,3,2600,5.816,2.194,0.61,4.799,1.688,0.469,46,0,0.468,0.232,0.064,0.03,0.028,0.008,35,0,0.182,,0.522
14:28:38:608,1.49323E+14,0.654,9,2200,12.951,3.609,1.002,11.71,2.967,0.824,47,0,0.584,0.295,0.082,0.079,0.036,0.01,35,0,0.665,,1.279
14:28:38:717,1.49323E+14,0.764,9,2000,13.183,5.052,1.403,11.989,4.28,1.189,47,0,0.539,0.354,0.098,0.061,0.043,0.012,35,0,0.42,,1.313
14:28:38:827,1.49323E+14,0.874,8,3000,9.168,6.059,1.683,8.012,5.16,1.433,43,0,0.605,0.421,0.117,0.1,0.054,0.015,35,0,1.659,,0.88
14:28:38:936,1.49324E+14,0.982,4,2500,5.31,6.637,1.844,4.367,5.635,1.565,48,0,0.49,0.474,0.132,0.039,0.058,0.016,35,0,0.075,,0.475
14:28:39:046,1.49324E+14,1.092,6,2500,7.48,7.457,2.071,6.314,6.327,1.758,43,0,0.618,0.542,0.151,0.089,0.068,0.019,35,0,0.696,,0.692
14:28:39:155,1.49324E+14,1.202,2,3100,4.691,7.972,2.214,3.67,6.73,1.869,42,0,0.467,0.593,0.165,0.095,0.078,0.022,35,0,0.454,,0.403
14:28:39:264,1.49324E+14,1.31,2,2800,4.591,8.471,2.353,3.639,7.126,1.979,42,0,0.481,0.646,0.179,0.104,0.09,0.025,35,0,0.736,,0.396
14:28:39:374,1.49325E+14,1.42,12,2300,5.178,9.037,2.51,4.202,7.585,2.107,52,0,0.464,0.696,0.193,0.101,0.101,0.028,35,0,0.822,,0.459
14:28:39:483,1.49325E+14,1.53,3,2900,4.969,9.583,2.662,3.908,8.015,2.226,42,0,0.49,0.75,0.208,0.134,0.116,0.032,35,0,0.913,,0.43
14:28:39:592,1.49325E+14,1.639,9,2500,13.035,11.005,3.057,11.695,9.291,2.581,48,0,0.577,0.813,0.226,0.081,0.124,0.035,35,0,0.678,,1.276
14:28:39:701,1.49325E+14,1.748,9,2900,13.45,12.473,3.465,12.174,10.619,2.95,48,0,0.579,0.876,0.243,0.097,0.135,0.038,35,0,0.861,,1.328
14:28:39:811,1.49326E+14,1.858,6,3600,10.847,13.663,3.795,9.707,11.684,3.245,43,0,0.51,0.932,0.259,0.088,0.145,0.04,35,0,0.862,,1.065
14:28:39:920,1.49326E+14,1.967,2,2500,5.279,14.24,3.956,4.366,12.161,3.378,43,0,0.496,0.986,0.274,0.108,0.157,0.043,35,0,0.808,,0.477
14:28:40:030,1.49326E+14,2.077,2,2400,3.815,14.659,4.072,3.022,12.493,3.47,42,0,0.465,1.037,0.288,0.091,0.167,0.046,35,500,0.696,,0.332
14:28:40:139,1.49326E+14,2.185,3,3000,5.61,15.269,4.241,4.194,12.949,3.597,42,0,0.472,1.089,0.302,0.502,0.221,0.061,35,0,1.898,,0.456
14:28:40:248,1.49327E+14,2.295,2,2100,4.672,15.779,4.383,3.854,13.369,3.714,49,0,0.48,1.141,0.317,0.102,0.232,0.065,35,500,0.385,,0.42
14:28:40:358,1.49327E+14,2.417,8,3900,5.24,16.422,4.562,4.44,13.914,3.865,51,0,0.486,1.201,0.334,0.108,0.246,0.068,35,0,0.96,,0.545
14:28:40:467,1.49327E+14,2.513,9,3100,9.469,17.331,4.814,8.276,14.709,4.086,46,0,0.64,1.262,0.351,0.177,0.263,0.073,35,0,2.216,,0.795
14:28:40:576,1.49327E+14,2.623,8,2300,12.961,18.747,5.207,11.709,15.988,4.441,47,0,0.536,1.321,0.367,0.085,0.272,0.076,35,0,1.614,,1.279
14:28:40:686,1.49328E+14,2.732,7,2900,13.306,20.206,5.613,12.073,17.312,4.809,48,0,0.445,1.37,0.38,0.029,0.275,0.076,35,0,0.157,,1.324
14:28:40:795,1.49328E+14,2.841,1,1800,3.104,20.545,5.707,2.426,17.576,4.882,42,0,0.389,1.412,0.392,0.04,0.279,0.078,35,0,0.197,,0.264
14:28:40:904,1.49328E+14,2.951,2,2200,1.152,20.671,5.742,0.593,17.641,4.9,42,0,0.371,1.453,0.404,0.025,0.282,0.078,35,0,0.052,,0.065
14:28:41:014,1.49328E+14,3.061,2,2200,3.689,21.077,5.855,2.844,17.954,4.987,42,0,0.415,1.498,0.416,0.053,0.288,0.08,35,0,0.147,,0.313
14:28:41:123,1.49329E+14,3.17,2,2700,3.066,21.41,5.947,2.302,18.205,5.057,42,0,0.432,1.545,0.429,0.058,0.294,0.082,35,0,0.236,,0.251
14:28:41:233,1.49329E+14,3.279,1,3500,3.594,21.804,6.057,2.732,18.504,5.14,41,0,0.433,1.593,0.442,0.083,0.303,0.084,35,0,0.382,,0.299
14:28:41:342,1.49329E+14,3.388,2,4000,1.851,22.006,6.113,1.249,18.64,5.178,41,0,0.38,1.634,0.454,0.009,0.304,0.084,35,0,0,,0.136
14:28:41:451,1.49329E+14,3.498,1,3800,4.292,22.476,6.243,3.452,19.018,5.283,41,0,0.403,1.678,0.466,0.111,0.316,0.088,35,0,0.436,,0.378
14:28:41:560,1.49329E+14,3.607,6,2000,6.209,23.152,6.431,5.281,19.593,5.442,44,0,0.443,1.727,0.48,0.112,0.329,0.091,35,700,0.605,,0.575
14:28:41:670,1.4933E+14,3.716,4,2900,7.889,24.017,6.671,5.751,20.224,5.618,43,0,0.522,1.784,0.496,1.016,0.44,0.122,35,0,4.146,,0.631
14:28:41:779,1.4933E+14,3.827,5,2200,7.025,24.797,6.888,4.897,20.768,5.769,45,0,0.5,1.839,0.511,1.141,0.567,0.157,35,700,0.502,,0.544
14:28:41:889,1.4933E+14,3.935,3,2100,7.843,25.641,7.122,3.779,21.174,5.882,42,0,0.51,1.894,0.526,2.847,0.873,0.242,35,1050,0.751,,0.406
14:28:41:998,1.4933E+14,4.044,3,2300,7.984,26.511,7.364,3.983,21.609,6.002,45,0,0.449,1.943,0.54,2.864,1.185,0.329,35,500,0.439,,0.435
14:28:42:107,1.49331E+14,4.153,2,1800,6.619,27.235,7.565,2.171,21.846,6.068,43,0,0.383,1.985,0.551,3.305,1.547,0.43,35,1050,0.477,,0.237
14:28:42:217,1.49331E+14,4.263,9,2000,11.205,28.461,7.906,7.958,22.716,6.31,46,0,0.527,2.043,0.567,2.04,1.77,0.492,35,700,0.336,,0.87
14:28:42:326,1.49331E+14,4.372,9,2000,10.874,29.651,8.236,8.024,23.594,6.554,44,0,0.485,2.096,0.582,1.736,1.96,0.544,35,550,0.745,,0.878
14:28:42:435,1.49331E+14,4.482,9,2900,10.9,30.844,8.568,7.746,24.442,6.789,44,0,0.532,2.154,0.598,1.928,2.171,0.603,35,800,1.605,,0.848
14:28:42:545,1.49332E+14,4.591,2,1900,6.998,31.608,8.78,2.571,24.723,6.867,43,0,0.385,2.196,0.61,3.282,2.529,0.703,35,1050,0.501,,0.281
14:28:42:654,1.49332E+14,4.701,3,2100,7.713,32.454,9.015,3.822,25.142,6.984,44,0,0.43,2.243,0.623,2.792,2.835,0.788,35,800,0.339,,0.419
14:28:42:763,1.49332E+14,4.81,1,2000,7.384,33.259,9.239,3.32,25.504,7.084,42,0,0.411,2.288,0.636,2.904,3.152,0.876,35,700,0.638,,0.362
14:28:42:873,1.49332E+14,4.919,3,2100,7.468,34.076,9.466,3.488,25.886,7.19,42,0,0.435,2.336,0.649,2.799,3.458,0.961,35,700,0.563,,0.382
14:28:42:982,1.49333E+14,5.029,2,2100,7.58,34.907,9.696,3.665,26.287,7.302,43,0,0.447,2.385,0.662,2.79,3.764,1.046,35,550,0.692,,0.401
14:28:43:091,1.49333E+14,5.138,6,2800,8.75,35.863,9.962,5.117,26.846,7.457,45,0,0.543,2.444,0.679,2.418,4.028,1.119,35,650,0.45,,0.559
14:28:43:201,1.49333E+14,5.247,8,2000,11.429,37.11,10.308,8.239,27.745,7.707,45,0,0.563,2.505,0.696,1.986,4.245,1.179,35,550,0.733,,0.899
14:28:43:310,1.49333E+14,5.356,11,2000,11.347,38.351,10.653,8.414,28.666,7.963,45,0,0.586,2.569,0.714,1.814,4.444,1.234,35,550,0.695,,0.921
14:28:43:419,1.49334E+14,5.466,8,2000,10.891,39.543,10.984,7.673,29.505,8.196,43,0,0.624,2.638,0.733,1.935,4.655,1.293,35,600,2.806,,0.839
14:28:43:529,1.49334E+14,5.575,3,2300,7.926,40.41,11.225,4.099,29.954,8.321,43,0,0.445,2.686,0.746,2.698,4.951,1.375,35,850,0.344,,0.449
14:28:43:638,1.49334E+14,5.685,2,2100,7.246,41.203,11.445,3.252,30.31,8.419,43,0,0.422,2.733,0.759,2.874,5.265,1.462,35,500,0.73,,0.356
14:28:43:747,1.49334E+14,5.794,3,2700,8.022,42.079,11.689,4.074,30.754,8.543,43,0,0.442,2.781,0.772,2.74,5.564,1.546,35,750,0.437,,0.444
14:28:43:857,1.49335E+14,5.903,1,2000,7.01,42.845,11.901,2.717,31.051,8.625,43,0,0.38,2.822,0.784,3.174,5.911,1.642,35,1050,0.265,,0.297
14:28:43:966,1.49335E+14,6.013,4,2400,7.816,43.702,12.139,3.622,31.449,8.736,42,0,0.445,2.871,0.798,3.021,6.242,1.734,35,600,0.305,,0.398
14:28:44:076,1.49335E+14,6.122,1,2100,7.277,44.496,12.36,3.252,31.803,8.834,43,0,0.391,2.914,0.809,2.883,6.557,1.821,35,800,0.43,,0.354
14:28:44:185,1.49335E+14,6.231,8,2000,10.113,45.601,12.667,6.934,32.561,9.045,44,0,0.516,2.97,0.825,2.022,6.778,1.883,35,550,0.267,,0.758
14:28:44:294,1.49336E+14,6.34,3,2000,8.636,46.546,12.929,4.922,33.099,9.194,43,0,0.416,3.016,0.838,2.583,7.06,1.961,35,550,0.332,,0.538
14:28:44:404,1.49336E+14,6.45,12,2100,8.4,47.464,13.185,4.464,33.588,9.33,43,0,0.462,3.066,0.852,2.738,7.36,2.044,35,750,1.148,,0.489
