System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
12:10:43:003,1.44828E+14,0.098,9,2000,13.32,1.306,0.363,12.095,1.186,0.329,48,0,0.548,0.054,0.015,0.052,0.005,0.001,35,0,0.409,,1.186
12:10:43:113,1.44829E+14,0.208,3,2500,6.353,2.003,0.556,5.284,1.765,0.49,42,0,0.41,0.099,0.027,0.038,0.009,0.003,35,0,0.264,,0.579
12:10:43:222,1.44829E+14,0.317,3,2600,5.189,2.572,0.714,4.282,2.235,0.621,41,0,0.455,0.149,0.041,0.054,0.015,0.004,35,0,0.231,,0.47
12:10:43:332,1.44829E+14,0.427,1,2600,3.741,2.981,0.828,2.892,2.551,0.709,41,0,0.414,0.194,0.054,0.032,0.019,0.005,35,0,0.201,,0.316
12:10:43:441,1.44829E+14,0.536,2,2700,5.066,3.534,0.982,3.991,2.987,0.83,41,0,0.442,0.242,0.067,0.059,0.025,0.007,35,0,0.183,,0.436
12:10:43:550,1.4483E+14,0.656,8,3900,3.875,3.999,1.111,2.988,3.345,0.929,47,0,0.367,0.286,0.079,0.039,0.03,0.008,35,0,0.191,,0.358
12:10:43:660,1.4483E+14,0.755,6,2200,7.36,4.725,1.313,6.284,3.965,1.101,41,0,0.586,0.344,0.096,0.065,0.036,0.01,35,0,0.485,,0.62
12:10:43:769,1.4483E+14,0.864,0,2800,3.338,5.089,1.414,2.471,4.235,1.176,41,0,0.398,0.387,0.108,0.047,0.041,0.012,35,0,0.264,,0.27
12:10:43:878,1.4483E+14,0.973,6,2600,8.294,5.997,1.666,7.205,5.024,1.395,45,0,0.563,0.449,0.125,0.047,0.047,0.013,35,0,0.147,,0.789
12:10:43:988,1.44831E+14,1.083,1,2600,3.999,6.435,1.787,2.93,5.344,1.485,41,0,0.429,0.496,0.138,0.086,0.056,0.016,35,0,0.234,,0.32
12:10:44:097,1.44831E+14,1.192,3,2800,4.661,6.945,1.929,3.835,5.764,1.601,41,0,0.456,0.546,0.152,0.068,0.063,0.018,35,0,0.439,,0.42
12:10:44:207,1.44831E+14,1.301,1,2900,3.895,7.371,2.047,2.826,6.073,1.687,40,0,0.431,0.593,0.165,0.093,0.074,0.02,35,0,0.414,,0.309
12:10:44:316,1.44831E+14,1.411,2,2400,4.432,7.855,2.182,3.572,6.463,1.795,41,0,0.421,0.639,0.177,0.046,0.079,0.022,35,0,0.178,,0.39
12:10:44:425,1.44832E+14,1.52,1,2100,2.319,8.108,2.252,1.437,6.62,1.839,40,0,0.42,0.685,0.19,0.073,0.087,0.024,35,0,0.338,,0.157
12:10:44:534,1.44832E+14,1.629,8,2800,11.891,9.41,2.614,10.8,7.802,2.167,45,0,0.52,0.742,0.206,0.047,0.092,0.025,35,0,0.323,,1.182
12:10:44:644,1.44832E+14,1.738,8,2100,13.608,10.893,3.026,12.373,9.151,2.542,46,0,0.513,0.798,0.222,0.062,0.099,0.027,35,0,1.034,,1.349
12:10:44:753,1.44832E+14,1.848,7,4000,11.699,12.177,3.383,10.584,10.313,2.865,43,0,0.462,0.848,0.236,0.024,0.101,0.028,35,850,0.274,,1.162
12:10:44:862,1.44833E+14,1.957,0,1100,0.802,12.265,3.407,0.342,10.35,2.875,40,0,0.32,0.883,0.245,0.01,0.102,0.028,35,0,0,,0.037
12:10:44:972,1.44833E+14,2.067,3,2600,2.62,12.553,3.487,1.948,10.564,2.934,41,0,0.372,0.924,0.257,0.048,0.108,0.03,35,0,0.1,,0.214
12:10:45:081,1.44833E+14,2.176,0,1200,0.963,12.657,3.516,0.525,10.621,2.95,40,0,0.322,0.959,0.266,0.007,0.108,0.03,35,0,0,,0.057
12:10:45:191,1.44833E+14,2.285,11,2600,6.938,13.416,3.727,5.961,11.273,3.131,47,0,0.571,1.022,0.284,0.058,0.115,0.032,35,0,0.725,,0.652
12:10:45:300,1.44833E+14,2.395,2,2400,4.961,13.959,3.877,3.988,11.709,3.253,41,0,0.437,1.07,0.297,0.113,0.127,0.035,35,0,0.852,,0.436
12:10:45:409,1.44834E+14,2.504,4,3100,6.798,14.703,4.084,5.68,12.331,3.425,41,0,0.603,1.136,0.315,0.21,0.15,0.042,35,0,2.746,,0.622
12:10:45:518,1.44834E+14,2.613,6,2300,10.609,15.858,4.405,9.552,13.371,3.714,46,0,0.511,1.191,0.331,0.073,0.158,0.044,35,0,0.6,,1.04
12:10:45:628,1.44834E+14,2.722,12,2100,13.467,17.331,4.814,12.216,14.707,4.085,47,0,0.635,1.261,0.35,0.089,0.168,0.047,35,0,2.115,,1.336
