System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
02:10:13:478,1.36375E+14,0.112,5,2800,5.719,0.64,0.178,4.785,0.536,0.149,50,0,0.46,0.052,0.014,0.07,0.008,0.002,35,0,0.412,,0.536
02:10:13:588,1.36375E+14,0.222,1,3400,3.387,1.012,0.281,2.551,0.815,0.226,46,0,0.394,0.095,0.026,0.083,0.017,0.005,35,0,0.715,,0.279
02:10:13:697,1.36376E+14,0.33,9,2200,5.859,1.649,0.458,4.911,1.35,0.375,52,0,0.594,0.159,0.044,0.032,0.02,0.006,35,0,0.214,,0.535
02:10:13:806,1.36376E+14,0.44,11,2800,14.222,3.205,0.89,12.832,2.754,0.765,50,0,0.696,0.236,0.065,0.051,0.026,0.007,35,0,0.8,,1.404
02:10:13:915,1.36376E+14,0.549,9,2300,13.378,4.669,1.297,12.198,4.088,1.136,50,0,0.522,0.293,0.081,0.023,0.029,0.008,35,0,0.073,,1.334
02:10:14:025,1.36376E+14,0.659,3,2500,5.406,5.26,1.461,4.417,4.572,1.27,47,0,0.445,0.341,0.095,0.055,0.035,0.01,35,0,1.025,,0.484
02:10:14:134,1.36377E+14,0.769,2,2500,2.33,5.517,1.532,1.811,4.771,1.325,47,0,0.359,0.381,0.106,0.017,0.036,0.01,35,0,0.018,,0.199
02:10:14:244,1.36377E+14,0.878,2,2600,4.727,6.032,1.675,3.777,5.182,1.439,46,0,0.471,0.432,0.12,0.105,0.048,0.013,35,0,0.867,,0.411
02:10:14:353,1.36377E+14,0.987,4,4000,3.015,6.362,1.767,2.331,5.438,1.51,46,0,0.411,0.477,0.133,0.015,0.049,0.014,35,0,0.04,,0.256
02:10:14:462,1.36377E+14,1.096,1,2100,3.187,6.709,1.864,2.244,5.682,1.578,46,0,0.397,0.52,0.145,0.08,0.058,0.016,35,0,1.312,,0.244
02:10:14:572,1.36377E+14,1.206,7,4000,3.855,7.132,1.981,3.118,6.024,1.673,46,0,0.46,0.571,0.159,0.07,0.066,0.018,35,0,0.921,,0.342
02:10:14:681,1.36378E+14,1.315,6,2300,7.053,7.9,2.195,5.84,6.66,1.85,49,0,0.506,0.626,0.174,0.116,0.079,0.022,35,0,0.831,,0.636
02:10:14:790,1.36378E+14,1.424,17,2100,11.877,9.198,2.555,10.592,7.818,2.172,49,0,0.689,0.701,0.195,0.05,0.084,0.023,35,0,1.106,,1.158
02:10:14:899,1.36378E+14,1.533,17,2300,14.073,10.737,2.982,12.907,9.229,2.563,61,0,0.538,0.76,0.211,0.016,0.086,0.024,35,0,0.499,,1.411
02:10:15:009,1.36378E+14,1.643,15,2300,14.232,12.293,3.415,12.874,10.637,2.955,51,0,0.627,0.828,0.23,0.042,0.09,0.025,35,0,0.221,,1.408
02:10:15:118,1.36379E+14,1.752,2,2100,2.713,12.59,3.497,1.998,10.855,3.015,48,0,0.437,0.876,0.243,0.007,0.091,0.025,35,0,29.013,,0.218
