System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
14:48:58:562,1.52017E+14,0.105,2,2100,4.521,0.476,0.132,3.426,0.361,0.1,42,0,0.454,0.048,0.013,0.096,0.01,0.003,35,0,0.789,,0.361
14:48:58:671,1.52017E+14,0.215,3,2100,3.765,0.887,0.246,3.014,0.69,0.192,43,0,0.435,0.095,0.026,0.044,0.015,0.004,35,0,0.285,,0.329
14:48:58:780,1.52017E+14,0.324,3,2200,5.8,1.522,0.423,4.639,1.198,0.333,42,0,0.502,0.15,0.042,0.073,0.023,0.006,35,0,0.586,,0.508
14:48:58:890,1.52017E+14,0.433,3,2300,5.84,2.161,0.6,4.824,1.726,0.479,44,0,0.469,0.202,0.056,0.056,0.029,0.008,35,0,0.269,,0.528
14:48:58:999,1.52018E+14,0.543,3,2900,5.626,2.779,0.772,4.539,2.224,0.618,42,0,0.498,0.256,0.071,0.117,0.042,0.012,35,0,0.838,,0.498
14:48:59:108,1.52018E+14,0.653,3,2300,5.714,3.404,0.946,4.631,2.73,0.758,45,0,0.466,0.307,0.085,0.076,0.05,0.014,35,0,0.282,,0.506
14:48:59:217,1.52018E+14,0.761,11,2300,13.517,4.872,1.353,12.277,4.064,1.129,46,0,0.699,0.383,0.106,0.083,0.059,0.016,35,0,1.392,,1.334
14:48:59:327,1.52018E+14,0.871,12,2000,13.488,6.348,1.763,12.15,5.393,1.498,47,0,0.651,0.454,0.126,0.062,0.066,0.018,35,0,0.47,,1.329
14:48:59:436,1.52019E+14,0.995,8,3700,5.965,7.09,1.97,4.955,6.01,1.669,54,0,0.46,0.512,0.142,0.068,0.074,0.021,35,0,0.682,,0.617
14:48:59:546,1.52019E+14,1.09,4,2200,6.748,7.728,2.147,5.682,6.547,1.819,43,0,0.565,0.565,0.157,0.101,0.084,0.023,35,0,0.749,,0.537
14:48:59:655,1.52019E+14,1.199,5,2100,4.6,8.23,2.286,3.501,6.929,1.925,42,0,0.488,0.618,0.172,0.197,0.105,0.029,35,0,2.911,,0.382
14:48:59:764,1.52019E+14,1.309,3,4000,5.312,8.813,2.448,4.325,7.404,2.057,43,0,0.511,0.674,0.187,0.087,0.115,0.032,35,0,0.563,,0.475
14:48:59:874,1.5202E+14,1.418,0,1600,1.505,8.978,2.494,0.954,7.508,2.086,41,0,0.347,0.712,0.198,0.037,0.119,0.033,35,0,0.548,,0.104
14:48:59:983,1.5202E+14,1.527,2,3700,1.868,9.182,2.551,1.407,7.662,2.128,41,0,0.352,0.751,0.209,0.009,0.12,0.033,35,0,0,,0.154
14:49:00:092,1.5202E+14,1.636,2,1800,3.476,9.56,2.656,2.763,7.962,2.212,41,0,0.447,0.799,0.222,0.048,0.125,0.035,35,0,0.16,,0.3
14:49:00:202,1.5202E+14,1.746,2,3400,2.132,9.794,2.721,1.616,8.14,2.261,42,0,0.346,0.837,0.233,0.009,0.126,0.035,35,0,0,,0.178
14:49:00:311,1.52021E+14,1.856,0,1400,1.395,9.948,2.763,0.857,8.234,2.287,41,0,0.348,0.876,0.243,0.051,0.132,0.037,35,0,0.111,,0.094
14:49:00:420,1.52021E+14,1.965,2,3700,1.921,10.156,2.821,1.272,8.372,2.326,40,0,0.377,0.917,0.255,0.051,0.137,0.038,35,0,0.218,,0.138
14:49:00:530,1.52021E+14,2.073,1,1800,3.748,10.565,2.935,2.908,8.689,2.414,40,0,0.399,0.96,0.267,0.078,0.146,0.041,35,0,1.173,,0.317
14:49:00:639,1.52021E+14,2.183,2,3400,1.485,10.728,2.98,1.08,8.808,2.447,41,0,0.352,0.999,0.277,0.01,0.147,0.041,35,0,0,,0.119
14:49:00:748,1.52021E+14,2.292,1,2000,3.137,11.069,3.075,2.3,9.058,2.516,41,0,0.384,1.041,0.289,0.065,0.154,0.043,35,0,0.2,,0.25
14:49:00:858,1.52022E+14,2.401,10,3100,12.894,12.479,3.466,11.797,10.348,2.875,48,0,0.526,1.098,0.305,0.008,0.155,0.043,35,0,0,,1.29
14:49:00:967,1.52022E+14,2.511,7,2900,13.563,13.961,3.878,12.358,11.698,3.249,47,0,0.458,1.148,0.319,0.044,0.16,0.044,35,0,0.355,,1.35
14:49:01:076,1.52022E+14,2.62,7,2200,13.623,15.45,4.292,12.395,13.053,3.626,45,0,0.468,1.199,0.333,0.006,0.16,0.045,35,600,0.051,,1.355
14:49:01:186,1.52022E+14,2.73,0,1600,1.163,15.577,4.327,0.669,13.126,3.646,42,0,0.334,1.236,0.343,0.035,0.164,0.046,35,0,0.544,,0.073
14:49:01:295,1.52023E+14,2.839,3,3000,3.544,15.967,4.435,2.792,13.433,3.731,42,0,0.431,1.283,0.356,0.051,0.17,0.047,35,0,0.114,,0.307
14:49:01:404,1.52023E+14,2.948,2,2100,4.103,16.413,4.559,3.158,13.777,3.827,42,0,0.437,1.331,0.37,0.25,0.197,0.055,35,600,1.142,,0.344
14:49:01:514,1.52023E+14,3.058,4,3100,7.147,17.198,4.777,5.844,14.419,4.005,44,0,0.489,1.385,0.385,0.312,0.231,0.064,35,0,1.386,,0.642
14:49:01:623,1.52023E+14,3.167,0,2000,2.085,17.425,4.84,1.411,14.573,4.048,41,0,0.368,1.425,0.396,0.069,0.239,0.066,35,0,0.465,,0.154
14:49:01:732,1.52024E+14,3.276,3,2200,5.233,17.998,4.999,4.053,15.016,4.171,43,0,0.468,1.476,0.41,0.318,0.273,0.076,35,0,0.691,,0.443
14:49:01:842,1.52024E+14,3.386,8,2100,12.96,19.414,5.393,11.65,16.289,4.525,48,0,0.488,1.529,0.425,0.169,0.292,0.081,35,0,0.837,,1.273
14:49:01:951,1.52024E+14,3.495,9,2500,13.787,20.921,5.811,12.46,17.651,4.903,47,0,0.524,1.586,0.441,0.05,0.297,0.083,35,0,0.49,,1.362
14:49:02:061,1.52024E+14,3.604,7,2200,12.969,22.342,6.206,11.767,18.94,5.261,44,0,0.441,1.635,0.454,0.06,0.304,0.084,35,0,0.334,,1.289
14:49:02:170,1.52025E+14,3.714,2,2900,1.94,22.554,6.265,1.159,19.067,5.296,41,0,0.384,1.677,0.466,0.041,0.308,0.086,35,0,0.189,,0.127
14:49:02:279,1.52025E+14,3.823,1,4000,3.793,22.969,6.38,2.856,19.379,5.383,42,0,0.405,1.721,0.478,0.088,0.318,0.088,35,0,0.243,,0.312
