System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
14:59:33:636,1.53419E+14,0.103,1,2100,3.203,0.33,0.092,2.251,0.232,0.065,43,0,0.422,0.044,0.012,0.061,0.006,0.002,35,0,0.452,,0.232
14:59:33:745,1.53419E+14,0.212,4,2400,5.859,0.965,0.268,4.827,0.755,0.21,44,0,0.492,0.097,0.027,0.061,0.013,0.004,35,0,0.516,,0.523
14:59:33:854,1.53419E+14,0.321,1,2300,3.812,1.381,0.384,2.816,1.063,0.295,44,0,0.44,0.145,0.04,0.072,0.021,0.006,35,800,0.403,,0.308
14:59:33:964,1.5342E+14,0.43,3,2900,4.866,1.915,0.532,3.954,1.496,0.416,43,0,0.486,0.198,0.055,0.083,0.03,0.008,35,0,0.736,,0.433
14:59:34:073,1.5342E+14,0.54,1,3000,3.706,2.321,0.645,2.768,1.799,0.5,44,0,0.415,0.244,0.068,0.076,0.038,0.011,35,0,0.171,,0.303
14:59:34:182,1.5342E+14,0.649,2,2300,4.994,2.865,0.796,4.079,2.244,0.623,44,0,0.446,0.292,0.081,0.059,0.045,0.012,35,0,0.346,,0.445
14:59:34:292,1.5342E+14,0.758,6,2500,12.059,4.185,1.163,10.966,3.445,0.957,49,0,0.453,0.342,0.095,0.038,0.049,0.014,35,0,0.167,,1.201
14:59:34:401,1.53421E+14,0.868,17,2500,13.209,5.633,1.565,11.827,4.741,1.317,48,0,0.807,0.43,0.12,0.084,0.058,0.016,35,0,2.058,,1.296
14:59:34:511,1.53421E+14,0.977,8,2500,12.684,7.019,1.95,11.378,5.984,1.662,45,0,0.621,0.498,0.138,0.101,0.069,0.019,35,0,1.297,,1.243
14:59:34:620,1.53421E+14,1.086,19,2200,9.367,8.039,2.233,8.183,6.875,1.91,49,0,0.574,0.561,0.156,0.055,0.075,0.021,35,0,0.383,,0.891
14:59:34:729,1.53421E+14,1.195,11,3700,7.105,8.817,2.449,5.954,7.527,2.091,44,0,0.35,0.599,0.166,0.018,0.077,0.021,35,0,0.341,,0.652
14:59:34:839,1.53422E+14,1.305,9,2300,7.572,9.643,2.679,6.426,8.228,2.286,45,0,0.431,0.646,0.179,0.06,0.084,0.023,35,0,0.27,,0.701
14:59:34:948,1.53422E+14,1.414,17,2300,9.609,10.695,2.971,8.472,9.155,2.543,46,0,0.361,0.685,0.19,0.031,0.087,0.024,35,0,0.31,,0.927
14:59:35:057,1.53422E+14,1.523,5,2300,5.19,11.262,3.128,4.193,9.614,2.67,45,0,0.459,0.736,0.204,0.08,0.096,0.027,35,0,0.33,,0.459
14:59:35:167,1.53422E+14,1.633,6,2300,3.089,11.6,3.222,2.273,9.862,2.74,44,0,0.369,0.776,0.216,0.033,0.099,0.028,35,0,0.118,,0.248
14:59:35:276,1.53423E+14,1.742,19,2200,9.795,12.671,3.52,8.638,10.806,3.002,49,0,0.413,0.821,0.228,0.035,0.103,0.029,35,0,0.376,,0.944
14:59:35:385,1.53423E+14,1.852,5,1600,3.185,13.02,3.617,2.542,11.085,3.079,43,0,0.328,0.857,0.238,0.004,0.104,0.029,35,0,0,,0.279
14:59:35:495,1.53423E+14,1.961,19,2300,9.706,14.078,3.911,8.613,12.024,3.34,49,0,0.414,0.902,0.251,0.038,0.108,0.03,35,0,0.462,,0.939
14:59:35:604,1.53423E+14,2.07,12,2100,8.847,15.045,4.179,7.685,12.864,3.573,44,0,0.333,0.939,0.261,0.004,0.108,0.03,35,0,0,,0.84
14:59:35:713,1.53423E+14,2.18,1,1600,2.166,15.282,4.245,1.479,13.026,3.618,43,0,0.385,0.981,0.273,0.055,0.114,0.032,35,0,0.253,,0.162
14:59:35:823,1.53424E+14,2.289,17,2300,7.087,16.056,4.46,6.242,13.708,3.808,48,0,0.465,1.032,0.287,0.02,0.117,0.032,35,0,0.079,,0.682
14:59:35:932,1.53424E+14,2.399,16,2800,10.426,17.201,4.778,9.225,14.72,4.089,49,0,0.386,1.074,0.298,0.016,0.118,0.033,35,0,0.659,,1.012
14:59:36:041,1.53424E+14,2.508,11,2500,13.156,18.635,5.176,11.968,16.025,4.451,50,0,0.576,1.137,0.316,0.01,0.119,0.033,35,0,0.016,,1.305
14:59:36:151,1.53424E+14,2.617,7,2200,13.45,20.105,5.585,12.287,17.368,4.824,50,0,0.409,1.182,0.328,0.028,0.122,0.034,35,0,0.618,,1.343
14:59:36:260,1.53425E+14,2.726,19,2100,10.673,21.272,5.909,9.41,18.397,5.11,48,0,0.419,1.228,0.341,0.015,0.124,0.034,35,0,0.059,,1.029
14:59:36:369,1.53425E+14,2.836,11,2100,6.727,22.008,6.113,5.554,19.004,5.279,44,0,0.338,1.265,0.351,0.019,0.126,0.035,35,0,0.339,,0.607
14:59:36:479,1.53425E+14,2.945,26,2500,5.923,22.655,6.293,4.918,19.542,5.428,49,0,0.423,1.311,0.364,0.045,0.131,0.036,35,0,0.58,,0.538
14:59:36:588,1.53425E+14,3.054,18,2700,10.185,23.769,6.602,8.972,20.523,5.701,46,0,0.429,1.358,0.377,0.012,0.132,0.037,35,0,1.25,,0.981
14:59:36:698,1.53426E+14,3.164,4,4000,4.026,24.211,6.725,3.218,20.877,5.799,44,0,0.399,1.401,0.389,0.04,0.137,0.038,35,0,0.131,,0.354
14:59:36:807,1.53426E+14,3.273,5,2300,3.553,24.598,6.833,2.663,21.167,5.88,45,0,0.349,1.439,0.4,0.03,0.14,0.039,35,0,0.28,,0.29
14:59:36:916,1.53426E+14,3.382,22,2100,9.755,25.664,7.129,8.585,22.105,6.14,47,0,0.417,1.485,0.413,0.012,0.141,0.039,35,0,0.082,,0.938
14:59:37:026,1.53426E+14,3.492,11,2800,12.403,27.022,7.506,11.178,23.328,6.48,50,0,0.425,1.532,0.425,0.012,0.143,0.04,35,0,0.486,,1.223
14:59:37:135,1.53427E+14,3.601,9,2500,13.332,28.482,7.912,12.194,24.664,6.851,50,0,0.472,1.583,0.44,0.038,0.147,0.041,35,0,0.137,,1.336
14:59:37:244,1.53427E+14,3.71,11,2300,11.622,29.749,8.264,10.454,25.804,7.168,49,0,0.348,1.621,0.45,0.006,0.147,0.041,35,0,0,,1.14
14:59:37:354,1.53427E+14,3.82,21,2200,9.976,30.84,8.567,8.73,26.759,7.433,46,0,0.492,1.675,0.465,0.017,0.149,0.041,35,0,0.139,,0.955
14:59:37:463,1.53427E+14,3.929,6,2400,3.285,31.201,8.667,2.459,27.029,7.508,45,0,0.361,1.715,0.476,0.061,0.156,0.043,35,0,0.448,,0.27
14:59:37:572,1.53428E+14,4.038,21,2300,10.993,32.399,9,9.764,28.092,7.803,49,0,0.564,1.776,0.493,0.029,0.159,0.044,35,0,0.342,,1.063
14:59:37:682,1.53428E+14,4.148,10,2100,6.252,33.082,9.19,5.115,28.652,7.959,44,0,0.33,1.812,0.503,0.006,0.16,0.044,35,0,0,,0.56
14:59:37:791,1.53428E+14,4.257,2,2100,3.877,33.508,9.308,3.02,28.983,8.051,44,0,0.416,1.858,0.516,0.055,0.166,0.046,35,0,0.104,,0.331
14:59:37:900,1.53428E+14,4.366,15,2200,7.817,34.359,9.544,6.712,29.714,8.254,49,0,0.342,1.895,0.526,0.016,0.168,0.047,35,0,0.11,,0.731
14:59:38:010,1.53429E+14,4.476,21,2200,11.518,35.619,9.894,10.28,30.839,8.566,49,0,0.593,1.96,0.544,0.032,0.171,0.048,35,0,0.255,,1.125
14:59:38:119,1.53429E+14,4.585,9,2500,12.956,37.037,10.288,11.784,32.128,8.925,50,0,0.541,2.019,0.561,0.019,0.173,0.048,35,0,0.11,,1.289
14:59:38:229,1.53429E+14,4.695,3,2400,4.573,37.539,10.427,3.554,32.518,9.033,44,0,0.429,2.066,0.574,0.056,0.179,0.05,35,0,0.305,,0.39
14:59:38:338,1.53429E+14,4.804,17,2200,8.964,38.515,10.699,7.83,33.371,9.27,49,0,0.335,2.103,0.584,0.01,0.18,0.05,35,0,0,,0.853
14:59:38:447,1.5343E+14,4.914,6,3600,8.339,39.432,10.953,7.158,34.158,9.488,49,0,0.422,2.149,0.597,0.049,0.186,0.052,35,0,0.177,,0.787
14:59:38:556,1.5343E+14,5.023,11,2300,6.529,40.142,11.15,5.51,34.757,9.655,49,0,0.378,2.19,0.608,0.029,0.189,0.052,35,0,1.307,,0.599
14:59:38:666,1.5343E+14,5.132,19,2300,9.84,41.218,11.449,8.694,35.708,9.919,49,0,0.423,2.236,0.621,0.027,0.192,0.053,35,0,0.217,,0.951
14:59:38:775,1.5343E+14,5.241,0,1800,2.073,41.445,11.512,1.273,35.847,9.958,43,0,0.337,2.273,0.631,0.006,0.192,0.053,35,0,0,,0.139
14:59:38:884,1.5343E+14,5.351,12,2800,10.325,42.573,11.826,9.195,36.852,10.237,49,0,0.578,2.337,0.649,0.052,0.198,0.055,35,0,0.213,,1.005
14:59:38:994,1.53431E+14,5.46,17,2300,9.665,43.629,12.119,8.552,37.787,10.496,49,0,0.315,2.371,0.659,0.007,0.199,0.055,35,0,0,,0.935
14:59:39:103,1.53431E+14,5.57,4,1800,4.968,44.175,12.271,3.831,38.207,10.613,44,0,0.415,2.417,0.671,0.042,0.203,0.056,35,0,0.105,,0.42
14:59:39:213,1.53431E+14,5.679,1,2000,1.483,44.337,12.316,0.818,38.297,10.638,43,0,0.346,2.454,0.682,0.028,0.206,0.057,35,0,0.055,,0.09
14:59:39:322,1.53431E+14,5.788,12,2300,8.142,45.225,12.563,7.133,39.075,10.854,49,0,0.413,2.499,0.694,0.048,0.212,0.059,35,0,0.171,,0.778
14:59:39:447,1.53432E+14,5.916,14,3700,10.726,46.597,12.944,9.592,40.302,11.195,48,0,0.384,2.549,0.708,0.019,0.214,0.059,35,0,0.224,,1.227
14:59:39:541,1.53432E+14,6.007,4,2200,7.647,47.294,13.137,6.339,40.88,11.355,48,0,0.513,2.595,0.721,0.111,0.224,0.062,35,0,1.162,,0.578
14:59:39:650,1.53432E+14,6.116,8,2300,13.431,48.759,13.544,12.241,42.215,11.726,51,0,0.481,2.648,0.735,0.025,0.227,0.063,35,0,0.109,,1.335
14:59:39:759,1.53432E+14,6.226,9,2600,13.58,50.249,13.958,12.291,43.563,12.101,50,0,0.536,2.707,0.752,0.058,0.233,0.065,35,0,0.368,,1.348
14:59:39:869,1.53433E+14,6.335,4,2100,8.457,51.172,14.215,7.513,44.384,12.329,45,0,0.391,2.749,0.764,0.024,0.236,0.066,35,0,0.275,,0.821
14:59:39:978,1.53433E+14,6.445,1,2100,2.675,51.466,14.296,1.894,44.591,12.387,45,0,0.38,2.791,0.775,0.049,0.241,0.067,35,0,0.138,,0.207
14:59:40:087,1.53433E+14,6.553,2,3100,2.134,51.698,14.36,1.621,44.768,12.435,44,0,0.35,2.829,0.786,0.007,0.242,0.067,35,0,0,,0.177
14:59:40:197,1.53433E+14,6.663,0,1800,1.301,51.84,14.4,0.772,44.852,12.459,43,0,0.341,2.866,0.796,0.034,0.246,0.068,35,0,0.814,,0.084
14:59:40:306,1.53434E+14,6.772,4,2300,3.104,52.179,14.494,2.546,45.13,12.536,51,0,0.431,2.913,0.809,0.018,0.248,0.069,35,0,0.022,,0.278
14:59:40:415,1.53434E+14,6.882,0,1600,1.958,52.393,14.554,1.402,45.284,12.579,43,0,0.341,2.951,0.82,0.038,0.252,0.07,35,0,0.481,,0.154
14:59:40:525,1.53434E+14,6.991,6,3100,4.557,52.894,14.693,3.631,45.682,12.689,46,0,0.489,3.004,0.835,0.063,0.259,0.072,35,0,0.338,,0.398
14:59:40:634,1.53434E+14,7.1,7,2200,13.698,54.383,15.106,12.545,47.046,13.068,50,0,0.434,3.052,0.848,0.037,0.263,0.073,35,0,0.605,,1.364
14:59:40:743,1.53435E+14,7.21,8,3100,13.785,55.896,15.527,12.593,48.428,13.452,50,0,0.429,3.099,0.861,0.016,0.265,0.073,35,0,0.026,,1.382
14:59:40:853,1.53435E+14,7.319,5,2100,9.976,56.988,15.83,8.954,49.408,13.724,45,0,0.399,3.142,0.873,0.032,0.268,0.074,35,0,0.704,,0.98
14:59:40:962,1.53435E+14,7.428,2,2400,0.983,57.095,15.86,0.548,49.468,13.741,44,0,0.338,3.179,0.883,0.008,0.269,0.075,35,0,0,,0.06
14:59:41:072,1.53435E+14,7.538,0,2000,2.179,57.333,15.926,1.528,49.635,13.787,44,0,0.372,3.22,0.894,0.056,0.275,0.076,35,0,0.122,,0.167
14:59:41:181,1.53436E+14,7.647,2,2900,2.057,57.558,15.988,1.505,49.8,13.833,44,0,0.352,3.259,0.905,0.008,0.276,0.077,35,0,0,,0.165
14:59:41:290,1.53436E+14,7.756,0,1600,1.338,57.704,16.029,0.755,49.882,13.856,43,0,0.33,3.295,0.915,0.045,0.281,0.078,35,0,0.099,,0.082
14:59:41:400,1.53436E+14,7.866,2,3700,1.702,57.891,16.081,1.104,50.003,13.89,44,0,0.38,3.336,0.927,0.027,0.284,0.079,35,0,0.053,,0.121
14:59:41:509,1.53436E+14,7.975,1,2000,3.911,58.318,16.199,3.137,50.345,13.985,44,0,0.398,3.38,0.939,0.067,0.291,0.081,35,0,0.957,,0.342
14:59:41:618,1.53437E+14,8.085,8,2900,10.088,59.421,16.506,9.081,51.339,14.261,48,0,0.491,3.433,0.954,0.008,0.292,0.081,35,0,0,,0.994
14:59:41:728,1.53437E+14,8.194,8,2800,13.45,60.889,16.914,12.156,52.666,14.629,50,0,0.465,3.484,0.968,0.044,0.297,0.082,35,0,0.327,,1.327
14:59:41:837,1.53437E+14,8.303,4,2300,4.995,61.437,17.066,4.323,53.139,14.761,52,0,0.425,3.531,0.981,0.008,0.298,0.083,35,500,0.044,,0.473
14:59:41:947,1.53437E+14,8.413,3,2400,4.663,61.949,17.208,3.803,53.557,14.877,45,0,0.425,3.577,0.994,0.067,0.305,0.085,35,0,0.314,,0.418
14:59:42:056,1.53437E+14,8.522,5,4000,4.324,62.419,17.339,3.515,53.939,14.983,47,0,0.495,3.631,1.009,0.071,0.313,0.087,35,0,0.234,,0.382
14:59:42:165,1.53438E+14,8.632,1,2100,2.141,62.654,17.404,1.298,54.082,15.023,44,0,0.393,3.674,1.021,0.081,0.322,0.089,35,0,0.586,,0.143
14:59:42:275,1.53438E+14,8.741,2,2200,3.405,63.025,17.507,2.442,54.348,15.097,44,0,0.421,3.72,1.033,0.075,0.33,0.092,35,0,0.252,,0.266
14:59:42:384,1.53438E+14,8.85,0,2000,1.559,63.195,17.554,0.962,54.453,15.126,43,0,0.362,3.76,1.044,0.033,0.333,0.093,35,0,0.495,,0.105
14:59:42:493,1.53438E+14,8.959,7,2400,5.945,63.847,17.735,4.95,54.995,15.276,44,0,0.458,3.81,1.058,0.103,0.344,0.096,35,0,0.612,,0.542
14:59:42:602,1.53439E+14,9.069,12,2300,8.695,64.795,17.999,7.583,55.822,15.506,49,0,0.39,3.853,1.07,0.043,0.349,0.097,35,0,0.281,,0.827
14:59:42:712,1.53439E+14,9.178,15,2400,10.11,65.903,18.306,8.939,56.802,15.778,45,0,0.452,3.902,1.084,0.037,0.353,0.098,35,0,0.179,,0.98
14:59:42:821,1.53439E+14,9.288,6,2300,5.621,66.519,18.478,4.631,57.31,15.919,49,0,0.403,3.946,1.096,0.034,0.357,0.099,35,0,0.324,,0.508
14:59:42:930,1.53439E+14,9.397,18,2200,10.704,67.684,18.801,9.488,58.342,16.206,49,0,0.416,3.991,1.109,0.024,0.36,0.1,35,0,0.092,,1.032
14:59:43:040,1.5344E+14,9.506,6,2400,6.273,68.371,18.992,5.159,58.907,16.363,45,0,0.382,4.033,1.12,0.037,0.364,0.101,35,0,0.151,,0.565
14:59:43:149,1.5344E+14,9.615,7,2200,7.259,69.164,19.212,6.307,59.596,16.554,46,0,0.526,4.091,1.136,0.06,0.37,0.103,35,0,0.389,,0.689
14:59:43:258,1.5344E+14,9.725,21,2100,11.285,70.398,19.555,10.047,60.695,16.86,49,0,0.584,4.155,1.154,0.059,0.377,0.105,35,0,0.448,,1.099
14:59:43:368,1.5344E+14,9.834,18,2800,12.613,71.777,19.938,11.22,61.922,17.2,50,0,0.753,4.237,1.177,0.052,0.382,0.106,35,0,0.57,,1.227
14:59:43:477,1.53441E+14,9.944,6,2300,10.158,72.892,20.248,8.879,62.896,17.471,45,0,0.495,4.291,1.192,0.048,0.388,0.108,35,0,0.657,,0.974
14:59:43:586,1.53441E+14,10.053,9,2400,8.309,73.797,20.499,7.184,63.679,17.689,50,0,0.516,4.347,1.208,0.072,0.395,0.11,35,0,0.434,,0.783
14:59:43:696,1.53441E+14,10.162,17,2100,9.986,74.888,20.802,8.78,64.638,17.955,48,0,0.414,4.393,1.22,0.039,0.4,0.111,35,0,0.249,,0.959
14:59:43:805,1.53441E+14,10.272,7,2700,7.189,75.677,21.021,5.907,65.286,18.135,45,0,0.482,4.445,1.235,0.073,0.408,0.113,35,0,0.721,,0.648
14:59:43:914,1.53442E+14,10.381,14,2200,9.313,76.693,21.304,8.129,66.173,18.381,50,0,0.375,4.486,1.246,0.051,0.413,0.115,35,0,0.298,,0.887
14:59:44:024,1.53442E+14,10.49,13,2400,8.939,77.672,21.576,7.642,67.01,18.614,45,0,0.443,4.535,1.26,0.045,0.418,0.116,35,0,0.139,,0.837
