System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
02:26:01:357,1.38468E+14,0.102,1,2100,3.798,0.386,0.107,2.803,0.285,0.079,41,0,0.438,0.045,0.012,0.051,0.005,0.001,35,0,0.355,,0.285
02:26:01:467,1.38468E+14,0.212,3,2600,5.503,0.993,0.276,4.528,0.784,0.218,42,0,0.469,0.096,0.027,0.061,0.012,0.003,35,0,0.164,,0.499
02:26:01:576,1.38468E+14,0.321,3,2400,5.464,1.588,0.441,4.413,1.265,0.351,41,0,0.452,0.145,0.04,0.08,0.021,0.006,35,0,0.67,,0.481
02:26:01:686,1.38469E+14,0.43,2,2200,4.266,2.054,0.571,3.316,1.627,0.452,42,0,0.427,0.192,0.053,0.026,0.024,0.007,35,0,0.302,,0.362
02:26:01:795,1.38469E+14,0.539,1,2400,3.258,2.41,0.669,2.428,1.892,0.526,42,0,0.4,0.236,0.066,0.047,0.029,0.008,35,0,0.467,,0.265
02:26:01:904,1.38469E+14,0.649,1,2200,3.587,2.803,0.779,2.888,2.209,0.614,42,0,0.383,0.278,0.077,0.009,0.03,0.008,35,0,0,,0.317
02:26:02:014,1.38469E+14,0.758,2,2800,4.777,3.325,0.924,3.781,2.622,0.728,42,0,0.444,0.326,0.091,0.059,0.036,0.01,35,0,0.14,,0.413
02:26:02:123,1.3847E+14,0.868,1,2500,3.735,3.733,1.037,3.044,2.955,0.821,42,0,0.379,0.368,0.102,0.009,0.037,0.01,35,0,0,,0.333
02:26:02:232,1.3847E+14,0.976,1,2100,3.94,4.163,1.156,2.98,3.279,0.911,42,0,0.411,0.412,0.115,0.053,0.043,0.012,35,0,0.143,,0.324
02:26:02:341,1.3847E+14,1.086,15,2100,10.273,5.286,1.468,9.147,4.28,1.189,46,0,0.672,0.486,0.135,0.064,0.05,0.014,35,0,1.043,,1.001
