System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
02:15:49:001,1.37116E+14,0.099,10,2500,13.595,1.341,0.372,12.315,1.214,0.337,52,0,0.572,0.056,0.016,0.038,0.004,0.001,35,0,0.538,,1.214
02:15:49:110,1.37116E+14,0.208,10,2800,13.592,2.829,0.786,12.349,2.567,0.713,51,0,0.571,0.119,0.033,0.078,0.012,0.003,35,0,0.885,,1.353
02:15:49:220,1.37116E+14,0.317,10,2100,13.513,4.305,1.196,12.185,3.897,1.083,50,0,0.539,0.178,0.049,0.034,0.016,0.004,35,0,0.178,,1.33
02:15:49:329,1.37117E+14,0.427,13,2300,14.1,5.846,1.624,12.826,5.299,1.472,51,0,0.777,0.263,0.073,0.055,0.022,0.006,35,0,0.686,,1.402
02:15:49:438,1.37117E+14,0.536,14,2800,13.139,7.284,2.023,11.879,6.599,1.833,51,0,0.558,0.324,0.09,0.081,0.031,0.009,35,0,0.913,,1.3
02:15:49:548,1.37117E+14,0.645,8,2800,13.74,8.786,2.441,12.408,7.956,2.21,52,0,0.547,0.384,0.107,0.063,0.038,0.01,35,0,0.95,,1.357
02:15:49:657,1.37117E+14,0.755,8,2500,13.344,10.248,2.847,12.166,9.289,2.58,52,0,0.482,0.436,0.121,0.043,0.042,0.012,35,0,0.147,,1.333
02:15:49:766,1.37118E+14,0.864,8,2600,13.182,11.687,3.246,11.955,10.594,2.943,53,0,0.519,0.493,0.137,0.051,0.048,0.013,35,0,0.377,,1.305
02:15:49:876,1.37118E+14,0.974,8,2800,13.775,13.196,3.665,12.491,11.962,3.323,51,0,0.477,0.545,0.152,0.041,0.052,0.015,35,0,0.111,,1.368
02:15:49:985,1.37118E+14,1.083,11,2100,13.778,14.699,4.083,12.491,13.325,3.701,52,0,0.687,0.62,0.172,0.063,0.059,0.016,35,0,0.258,,1.363
02:15:50:095,1.37118E+14,1.192,8,2300,13.081,16.131,4.481,11.791,14.615,4.06,51,0,0.481,0.673,0.187,0.039,0.064,0.018,35,0,0.246,,1.29
02:15:50:204,1.37119E+14,1.301,10,2100,12.552,17.502,4.862,11.043,15.821,4.395,51,0,0.634,0.742,0.206,0.309,0.097,0.027,35,0,1.994,,1.206
02:15:50:313,1.37119E+14,1.411,7,2500,13.596,18.99,5.275,12.466,17.186,4.774,52,0,0.434,0.79,0.219,0.007,0.098,0.027,35,0,0,,1.365
02:15:50:423,1.37119E+14,1.523,21,2100,13.513,20.507,5.696,12.059,18.54,5.15,52,0,0.562,0.853,0.237,0.151,0.115,0.032,35,0,0.499,,1.354
02:15:50:532,1.37119E+14,1.63,11,2600,13.275,21.921,6.089,11.895,19.807,5.502,53,0,0.596,0.916,0.255,0.212,0.138,0.038,35,0,1.237,,1.267
02:15:50:641,1.3712E+14,1.739,9,3500,13.788,23.43,6.508,12.572,21.183,5.884,51,0,0.576,0.979,0.272,0.039,0.142,0.039,35,0,0.534,,1.376
02:15:50:751,1.3712E+14,1.848,8,2300,14.121,24.972,6.937,12.833,22.584,6.273,51,0,0.476,1.031,0.287,0.013,0.143,0.04,35,0,0.026,,1.401
02:15:50:860,1.3712E+14,1.958,9,2300,13.749,26.475,7.354,12.531,23.954,6.654,52,0,0.543,1.091,0.303,0.042,0.148,0.041,35,0,0.689,,1.37
