System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
02:31:13:752,1.39158E+14,0.109,2,2200,4.021,0.436,0.121,3.162,0.343,0.095,44,0,0.414,0.045,0.012,0.067,0.007,0.002,35,0,0.307,,0.343
02:31:13:861,1.39158E+14,0.218,2,2400,3.598,0.829,0.23,2.775,0.646,0.179,49,0,0.371,0.086,0.024,0.025,0.01,0.003,35,0,0.147,,0.303
02:31:13:970,1.39158E+14,0.327,9,2800,13.477,2.305,0.64,12.342,1.998,0.555,48,0,0.519,0.142,0.04,0.048,0.015,0.004,35,0,0.326,,1.352
02:31:14:080,1.39158E+14,0.436,7,2800,13.752,3.807,1.058,12.464,3.359,0.933,50,0,0.436,0.19,0.053,0.024,0.018,0.005,35,0,0.169,,1.361
02:31:14:189,1.39159E+14,0.546,5,3400,9.119,4.808,1.336,8.061,4.244,1.179,45,0,0.483,0.243,0.067,0.046,0.023,0.006,35,0,0.393,,0.885
02:31:14:299,1.39159E+14,0.655,1,2900,2.682,5.101,1.417,1.869,4.448,1.236,44,0,0.417,0.289,0.08,0.034,0.027,0.007,35,0,0.202,,0.204
02:31:14:408,1.39159E+14,0.765,2,3700,3.045,5.434,1.509,2.413,4.712,1.309,44,0,0.399,0.332,0.092,0.04,0.031,0.009,35,0,0.133,,0.264
02:31:14:517,1.39159E+14,0.874,1,2000,1.855,5.636,1.566,1.156,4.838,1.344,45,0,0.383,0.374,0.104,0.041,0.035,0.01,35,0,0.167,,0.126
02:31:14:627,1.3916E+14,0.984,9,3900,6.425,6.342,1.762,5.385,5.429,1.508,44,0,0.604,0.44,0.122,0.082,0.044,0.012,35,0,0.818,,0.591
02:31:14:736,1.3916E+14,1.093,1,1800,1.888,6.548,1.819,1.098,5.549,1.541,44,0,0.395,0.483,0.134,0.055,0.05,0.014,35,0,0.137,,0.12
02:31:14:845,1.3916E+14,1.202,3,2500,5.611,7.163,1.99,4.768,6.071,1.687,49,0,0.447,0.532,0.148,0.068,0.058,0.016,35,0,0.276,,0.522
02:31:14:955,1.3916E+14,1.311,7,2800,13.585,8.647,2.402,12.384,7.425,2.062,50,0,0.503,0.587,0.163,0.075,0.066,0.018,35,0,0.471,,1.354
02:31:15:064,1.39161E+14,1.421,11,2800,12.832,10.047,2.791,11.376,8.666,2.407,47,0,0.662,0.66,0.183,0.223,0.09,0.025,35,0,1.258,,1.241
