System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
00:59:27:854,1.75546E+14,0.102,0,1800,2.018,0.206,0.057,1.276,0.13,0.036,47,0,0.357,0.036,0.01,0.044,0.005,0.001,35,0,0.173,,0.13
00:59:27:963,1.75547E+14,0.212,2,2200,3.521,0.592,0.164,2.556,0.41,0.114,46,0,0.426,0.083,0.023,0.066,0.012,0.003,35,0,0.305,,0.28
00:59:28:072,1.75547E+14,0.321,1,2000,2.205,0.832,0.231,1.344,0.557,0.155,46,0,0.393,0.126,0.035,0.032,0.015,0.004,35,0,0.165,,0.147
00:59:28:182,1.75547E+14,0.43,5,2100,5.179,1.401,0.389,4.127,1.01,0.28,46,0,0.545,0.186,0.052,0.09,0.025,0.007,35,0,0.735,,0.453
00:59:28:291,1.75547E+14,0.547,11,4000,2.138,1.649,0.458,1.607,1.196,0.332,52,0,0.367,0.228,0.063,0.038,0.03,0.008,35,0,0.328,,0.186
00:59:28:400,1.75547E+14,0.649,3,2000,5.814,2.245,0.624,4.535,1.661,0.461,45,0,0.548,0.285,0.079,0.108,0.041,0.011,35,0,2.475,,0.465
00:59:28:510,1.75548E+14,0.759,3,3100,2.921,2.565,0.713,2.312,1.915,0.532,46,0,0.471,0.336,0.093,0.011,0.042,0.012,35,0,0,,0.254
00:59:28:619,1.75548E+14,0.868,2,1800,3.842,2.984,0.829,3.041,2.246,0.624,47,0,0.413,0.381,0.106,0.041,0.046,0.013,35,0,0.152,,0.331
00:59:28:728,1.75548E+14,0.977,0,2000,1.08,3.102,0.862,0.619,2.313,0.643,46,0,0.341,0.418,0.116,0.011,0.048,0.013,35,0,0,,0.067
00:59:28:838,1.75548E+14,1.086,3,2200,3.956,3.534,0.982,3.1,2.653,0.737,46,0,0.427,0.465,0.129,0.047,0.053,0.015,35,0,0.138,,0.34
00:59:28:947,1.75549E+14,1.196,3,2400,4.543,4.031,1.12,3.734,3.061,0.85,46,0,0.407,0.51,0.142,0.045,0.058,0.016,35,0,0.149,,0.408
00:59:29:056,1.75549E+14,1.305,1,2000,3.273,4.389,1.219,2.36,3.319,0.922,46,0,0.395,0.553,0.154,0.064,0.065,0.018,35,0,0.212,,0.258
00:59:29:166,1.75549E+14,1.415,14,2800,11.784,5.68,1.578,10.678,4.489,1.247,51,0,0.683,0.628,0.174,0.08,0.073,0.02,35,0,1.582,,1.17
00:59:29:306,1.75549E+14,1.56,18,3700,14.149,7.745,2.151,12.881,6.368,1.769,54,0,0.588,0.714,0.198,0.061,0.082,0.023,35,0,0.788,,1.879
00:59:29:384,1.7555E+14,1.633,14,2700,16.038,8.911,2.475,14.669,7.435,2.065,55,0,0.718,0.766,0.213,0.022,0.084,0.023,35,0,2.597,,1.067
00:59:29:494,1.7555E+14,1.743,9,3000,9.51,9.953,2.765,8.298,8.344,2.318,47,0,0.667,0.839,0.233,0.07,0.092,0.025,35,0,0.42,,0.909
00:59:29:603,1.7555E+14,1.852,3,2400,3.247,10.307,2.863,2.399,8.606,2.39,48,0,0.459,0.889,0.247,0.082,0.101,0.028,35,0,0.478,,0.262
00:59:29:713,1.7555E+14,1.961,3,2100,5.78,10.94,3.039,4.731,9.124,2.534,47,0,0.536,0.948,0.263,0.072,0.108,0.03,35,0,0.298,,0.518
00:59:29:822,1.75551E+14,2.07,2,2600,3.012,11.269,3.13,2.259,9.371,2.603,47,0,0.416,0.993,0.276,0.048,0.114,0.032,35,600,0.134,,0.247
00:59:29:931,1.75551E+14,2.18,0,2100,1.986,11.486,3.191,1.201,9.502,2.639,46,0,0.377,1.034,0.287,0.065,0.121,0.034,35,0,0.269,,0.131
00:59:30:041,1.75551E+14,2.29,4,3700,6.691,12.222,3.395,5.545,10.112,2.809,47,0,0.49,1.088,0.302,0.083,0.13,0.036,35,0,0.309,,0.61
00:59:30:150,1.75551E+14,2.398,0,1800,1.672,12.404,3.446,0.959,10.216,2.838,46,0,0.371,1.128,0.313,0.051,0.135,0.038,35,0,0.293,,0.104
00:59:30:259,1.75552E+14,2.508,14,2100,13.033,13.828,3.841,11.877,11.514,3.198,53,0,0.661,1.201,0.334,0.031,0.139,0.039,35,0,0.176,,1.298
00:59:30:368,1.75552E+14,2.617,14,2100,15.961,15.573,4.326,14.606,13.111,3.642,56,0,0.656,1.272,0.353,0.057,0.145,0.04,35,0,0.904,,1.597
00:59:30:478,1.75552E+14,2.726,13,2100,15.309,17.247,4.791,14.007,14.642,4.067,61,0,0.625,1.341,0.372,0.069,0.153,0.042,35,0,0.192,,1.531
00:59:30:587,1.75552E+14,2.836,7,2400,10.73,18.422,5.117,9.359,15.668,4.352,47,0,0.553,1.401,0.389,0.095,0.163,0.045,35,0,1.553,,1.026
00:59:30:697,1.75553E+14,2.946,3,3800,4.367,18.901,5.25,3.558,16.058,4.46,47,0,0.489,1.455,0.404,0.087,0.173,0.048,35,0,0.673,,0.39
00:59:30:806,1.75553E+14,3.054,1,2400,3.551,19.287,5.358,2.625,16.344,4.54,47,0,0.441,1.503,0.417,0.123,0.186,0.052,35,0,0.578,,0.286
00:59:30:916,1.75553E+14,3.164,5,2700,6.117,19.96,5.544,5.158,16.911,4.697,47,0,0.559,1.564,0.435,0.032,0.19,0.053,35,0,0.142,,0.567
00:59:31:025,1.75553E+14,3.273,1,2000,2.243,20.205,5.612,1.353,17.058,4.738,46,0,0.39,1.607,0.446,0.041,0.194,0.054,35,0,0.13,,0.147
00:59:31:134,1.75554E+14,3.383,3,2200,5.092,20.765,5.768,4.086,17.508,4.863,46,0,0.452,1.656,0.46,0.067,0.201,0.056,35,0,0.506,,0.45
00:59:31:244,1.75554E+14,3.492,0,2200,3.641,21.161,5.878,2.616,17.792,4.942,46,0,0.394,1.699,0.472,0.056,0.207,0.058,35,0,0.153,,0.284
00:59:31:353,1.75554E+14,3.602,5,2700,4.83,21.69,6.025,3.911,18.221,5.061,47,0,0.463,1.75,0.486,0.097,0.218,0.061,35,0,1.222,,0.429
00:59:31:462,1.75554E+14,3.711,5,2400,6.019,22.346,6.207,4.859,18.75,5.208,55,0,0.479,1.802,0.501,0.106,0.23,0.064,35,0,0.862,,0.529
00:59:31:571,1.75554E+14,3.82,7,2200,9.829,23.419,6.505,8.578,19.686,5.468,56,0,0.643,1.872,0.52,0.128,0.244,0.068,35,600,1.353,,0.936
00:59:31:681,1.75555E+14,3.929,2,2700,4.702,23.934,6.648,3.825,20.105,5.585,47,0,0.428,1.919,0.533,0.037,0.248,0.069,35,0,1.115,,0.419
00:59:31:790,1.75555E+14,4.039,9,2200,12.411,25.289,7.025,11.24,21.333,5.926,56,0,0.596,1.984,0.551,0.102,0.259,0.072,35,0,0.407,,1.228
00:59:31:899,1.75555E+14,4.148,7,2900,12.693,26.681,7.411,11.446,22.588,6.274,52,0,0.522,2.042,0.567,0.072,0.267,0.074,35,0,0.44,,1.255
00:59:32:009,1.75555E+14,4.257,15,2300,14.168,28.225,7.84,12.815,23.985,6.662,51,0,0.792,2.128,0.591,0.061,0.273,0.076,35,0,0.462,,1.397
00:59:32:118,1.75556E+14,4.367,9,2300,13.391,29.69,8.247,12.184,25.318,7.033,51,0,0.513,2.184,0.607,0.056,0.279,0.078,35,0,0.458,,1.333
00:59:32:228,1.75556E+14,4.477,9,3100,11.006,30.899,8.583,9.786,26.393,7.331,49,0,0.744,2.266,0.629,0.084,0.289,0.08,35,0,0.61,,1.075
00:59:32:337,1.75556E+14,4.586,2,2600,4.665,31.409,8.725,3.694,26.796,7.443,47,0,0.423,2.312,0.642,0.13,0.303,0.084,35,0,0.745,,0.403
00:59:32:446,1.75556E+14,4.695,3,2100,4.661,31.917,8.866,3.691,27.199,7.555,47,0,0.46,2.362,0.656,0.082,0.312,0.087,35,0,0.451,,0.403
00:59:32:556,1.75557E+14,4.804,6,2200,6.496,32.628,9.063,5.527,27.804,7.723,48,0,0.483,2.415,0.671,0.047,0.317,0.088,35,0,0.177,,0.605
00:59:32:665,1.75557E+14,4.914,2,2100,2.734,32.927,9.146,2.055,28.028,7.786,47,0,0.391,2.458,0.683,0.054,0.323,0.09,35,0,0.171,,0.224
00:59:32:774,1.75557E+14,5.023,0,900,0.587,32.991,9.164,0.292,28.06,7.795,47,0,0.309,2.492,0.692,0.007,0.323,0.09,35,0,0,,0.032
00:59:32:883,1.75557E+14,5.132,6,2200,10.002,34.081,9.467,8.925,29.033,8.065,52,0,0.438,2.539,0.705,0.047,0.329,0.091,35,0,0.159,,0.973
00:59:32:993,1.75558E+14,5.242,7,2500,13.715,35.583,9.884,12.602,30.413,8.448,54,0,0.382,2.581,0.717,0.027,0.331,0.092,35,0,0.229,,1.38
00:59:33:102,1.75558E+14,5.351,9,2100,13.922,37.103,10.306,12.733,31.803,8.834,54,0,0.491,2.635,0.732,0.034,0.335,0.093,35,0,0.177,,1.39
00:59:33:212,1.75558E+14,5.461,1,1200,2.396,37.366,10.379,1.921,32.014,8.893,47,0,0.307,2.668,0.741,0.007,0.336,0.093,35,0,0,,0.211
00:59:33:321,1.75558E+14,5.57,2,2000,4.702,37.879,10.522,3.806,32.429,9.008,47,0,0.425,2.715,0.754,0.066,0.343,0.095,35,0,0.248,,0.415
00:59:33:430,1.75559E+14,5.679,1,1800,1.187,38.008,10.558,0.673,32.502,9.028,46,0,0.355,2.754,0.765,0.026,0.346,0.096,35,0,0.095,,0.073
00:59:33:540,1.75559E+14,5.788,9,2800,11.217,39.234,10.898,10.008,33.596,9.332,57,0,0.757,2.836,0.788,0.075,0.354,0.098,35,0,0.425,,1.094
00:59:33:649,1.75559E+14,5.898,10,3700,15.163,40.9,11.361,13.867,35.119,9.755,52,0,0.628,2.905,0.807,0.062,0.361,0.1,35,0,0.242,,1.523
00:59:33:759,1.75559E+14,6.007,4,3900,7.268,41.694,11.582,6.216,35.799,9.944,47,0,0.517,2.962,0.823,0.112,0.373,0.104,35,0,0.518,,0.68
00:59:33:868,1.7556E+14,6.116,5,2900,6.208,42.371,11.77,5.198,36.366,10.102,52,0,0.449,3.011,0.836,0.099,0.384,0.107,35,0,0.421,,0.567
00:59:33:977,1.7556E+14,6.226,8,2800,13.743,43.871,12.186,12.497,37.729,10.48,53,0,0.535,3.069,0.853,0.073,0.392,0.109,35,0,0.57,,1.363
00:59:34:086,1.7556E+14,6.336,2,2200,3.503,44.257,12.294,2.658,38.022,10.562,47,0,0.382,3.111,0.864,0.025,0.395,0.11,35,0,0.042,,0.293
00:59:34:196,1.7556E+14,6.445,8,2400,11.416,45.5,12.639,10.234,39.136,10.871,47,0,0.557,3.172,0.881,0.091,0.405,0.112,35,0,0.902,,1.114
00:59:34:305,1.75561E+14,6.554,10,2100,5.493,46.099,12.805,4.7,39.649,11.014,51,0,0.456,3.222,0.895,0.101,0.416,0.115,35,600,0.848,,0.513
00:59:34:415,1.75561E+14,6.663,0,1800,1.863,46.303,12.862,1.105,39.77,11.047,47,0,0.395,3.265,0.907,0.096,0.426,0.118,35,0,1.05,,0.121
00:59:34:524,1.75561E+14,6.773,2,3100,2.794,46.61,12.947,2.067,39.997,11.11,47,0,0.379,3.307,0.919,0.051,0.432,0.12,35,0,0.075,,0.227
00:59:34:633,1.75561E+14,6.882,0,1800,2.097,46.838,13.01,1.517,40.162,11.156,46,0,0.348,3.344,0.929,0.024,0.434,0.121,35,0,0.413,,0.165
00:59:34:743,1.75561E+14,6.991,2,3400,2.301,47.09,13.081,1.776,40.357,11.21,47,0,0.368,3.385,0.94,0.019,0.437,0.121,35,0,0.011,,0.195
00:59:34:852,1.75562E+14,7.1,0,1600,1.468,47.25,13.125,0.932,40.458,11.238,46,0,0.344,3.422,0.951,0.037,0.441,0.122,35,0,0.718,,0.101
00:59:34:961,1.75562E+14,7.21,4,2600,3.549,47.64,13.233,2.816,40.767,11.324,53,0,0.456,3.472,0.965,0.033,0.444,0.123,35,0,0.053,,0.309
00:59:35:070,1.75562E+14,7.319,1,1600,2.936,47.959,13.322,2.235,41.011,11.392,45,0,0.424,3.519,0.977,0.05,0.45,0.125,35,0,0.723,,0.244
00:59:35:180,1.75562E+14,7.429,5,3600,5.398,48.552,13.487,4.534,41.509,11.53,48,0,0.477,3.571,0.992,0.042,0.454,0.126,35,0,0.069,,0.498
00:59:35:289,1.75563E+14,7.541,8,3600,2.759,48.861,13.573,1.982,41.731,11.592,51,0,0.383,3.614,1.004,0.05,0.46,0.128,35,0,0.384,,0.222
00:59:35:399,1.75563E+14,7.649,6,2500,6.687,49.582,13.773,5.74,42.35,11.764,47,0,0.482,3.666,1.018,0.034,0.464,0.129,35,0,0.18,,0.619
00:59:35:508,1.75563E+14,7.757,11,2800,14.698,51.167,14.213,13.377,43.792,12.164,52,0,0.637,3.734,1.037,0.074,0.471,0.131,35,0,0.759,,1.442
00:59:35:617,1.75563E+14,7.866,11,2100,13.738,52.67,14.631,12.394,45.148,12.541,52,0,0.621,3.802,1.056,0.056,0.478,0.133,35,0,0.268,,1.356
00:59:35:727,1.75564E+14,7.975,5,2200,10.546,53.825,14.951,9.383,46.175,12.826,48,0,0.477,3.855,1.071,0.082,0.487,0.135,35,0,0.453,,1.027
00:59:35:836,1.75564E+14,8.085,6,2600,7.743,54.674,15.187,6.685,46.909,13.03,49,0,0.528,3.912,1.087,0.043,0.491,0.136,35,0,0.175,,0.734
00:59:35:945,1.75564E+14,8.194,6,2400,10.674,55.836,15.51,9.568,47.95,13.319,58,0,0.533,3.97,1.103,0.076,0.5,0.139,35,0,0.61,,1.041
00:59:36:055,1.75564E+14,8.303,2,2100,5.386,56.425,15.674,4.336,48.424,13.451,47,0,0.451,4.02,1.117,0.084,0.509,0.141,35,600,0.485,,0.474
00:59:36:164,1.75565E+14,8.413,2,2800,4.161,56.881,15.8,3.141,48.769,13.547,49,0,0.439,4.068,1.13,0.091,0.519,0.144,35,0,0.817,,0.345
00:59:36:289,1.75565E+14,8.539,8,3900,7.975,57.889,16.08,6.946,49.647,13.791,55,0,0.493,4.13,1.147,0.089,0.53,0.147,35,0,0.647,,0.878
00:59:36:383,1.75565E+14,8.632,3,2300,7.704,58.599,16.278,6.629,50.258,13.96,47,0,0.466,4.173,1.159,0.06,0.536,0.149,35,0,0.569,,0.611
00:59:36:492,1.75565E+14,8.741,11,2100,12.607,59.975,16.66,11.39,51.5,14.306,52,0,0.634,4.242,1.178,0.044,0.54,0.15,35,0,0.206,,1.242
00:59:36:601,1.75566E+14,8.85,8,2100,12.369,61.327,17.035,11.121,52.716,14.643,49,0,0.491,4.296,1.193,0.057,0.547,0.152,35,0,0.501,,1.216
00:59:36:711,1.75566E+14,8.96,9,2300,12.969,62.752,17.431,11.727,54.005,15.001,49,0,0.682,4.371,1.214,0.067,0.554,0.154,35,0,0.394,,1.289
00:59:36:820,1.75566E+14,9.069,1,2100,3.717,63.157,17.544,2.74,54.304,15.084,47,0,0.432,4.418,1.227,0.116,0.567,0.157,35,0,0.53,,0.299
00:59:36:930,1.75566E+14,9.179,2,2400,4.791,63.683,17.69,3.831,54.724,15.201,47,0,0.458,4.468,1.241,0.082,0.576,0.16,35,0,0.344,,0.42
00:59:37:039,1.75567E+14,9.287,3,2400,5.656,64.298,17.861,4.624,55.227,15.341,47,0,0.445,4.517,1.255,0.069,0.583,0.162,35,0,0.308,,0.503
00:59:37:148,1.75567E+14,9.398,5,2400,7.595,65.135,18.093,6.598,55.954,15.543,47,0,0.479,4.57,1.269,0.054,0.589,0.164,35,0,0.225,,0.727
00:59:37:258,1.75567E+14,9.506,1,2000,3.347,65.499,18.194,2.395,56.214,15.615,47,0,0.403,4.613,1.281,0.073,0.597,0.166,35,0,0.241,,0.26
00:59:37:367,1.75567E+14,9.616,9,2400,10.762,66.677,18.521,9.758,57.282,15.912,60,0,0.547,4.673,1.298,0.063,0.604,0.168,35,0,0.629,,1.068
00:59:37:476,1.75568E+14,9.725,2,2200,6.307,67.365,18.712,5.065,57.835,16.065,50,0,0.461,4.724,1.312,0.093,0.614,0.171,35,0,0.501,,0.553
00:59:37:586,1.75568E+14,9.835,2,2900,4.447,67.854,18.848,3.501,58.22,16.172,47,0,0.43,4.771,1.325,0.078,0.623,0.173,35,0,0.354,,0.385
00:59:37:695,1.75568E+14,9.943,2,3100,4.706,68.366,18.99,3.847,58.638,16.288,56,0,0.449,4.82,1.339,0.076,0.631,0.175,35,0,0.344,,0.418
00:59:37:804,1.75568E+14,10.053,7,2100,10.544,69.518,19.311,9.338,59.659,16.572,55,0,0.518,4.876,1.355,0.064,0.638,0.177,35,550,0.435,,1.021
00:59:37:914,1.75568E+14,10.163,4,3900,9.589,70.573,19.604,8.47,60.59,16.831,50,0,0.543,4.936,1.371,0.097,0.648,0.18,35,0,0.958,,0.931
00:59:38:023,1.75569E+14,10.272,11,2400,7.507,71.392,19.831,6.503,61.3,17.028,49,0,0.654,5.007,1.391,0.108,0.66,0.183,35,0,0.65,,0.71
00:59:38:132,1.75569E+14,10.381,15,2100,15.786,73.112,20.309,14.462,62.876,17.465,53,0,0.805,5.095,1.415,0.039,0.664,0.185,35,0,0.392,,1.576
00:59:38:242,1.75569E+14,10.49,10,2100,13.18,74.552,20.709,11.904,64.176,17.827,51,0,0.585,5.159,1.433,0.094,0.675,0.187,35,0,0.791,,1.3
00:59:38:351,1.75569E+14,10.6,3,2900,7.28,75.351,20.931,6.246,64.862,18.017,48,0,0.467,5.21,1.447,0.091,0.685,0.19,35,0,1.199,,0.686
00:59:38:461,1.7557E+14,10.709,4,2900,6.761,76.09,21.136,5.729,65.488,18.191,48,0,0.512,5.266,1.463,0.084,0.694,0.193,35,0,0.346,,0.626
00:59:38:570,1.7557E+14,10.818,2,2400,4.467,76.577,21.271,3.489,65.868,18.297,47,0,0.474,5.318,1.477,0.076,0.702,0.195,35,0,0.354,,0.38
00:59:38:679,1.7557E+14,10.928,3,4000,3.468,76.957,21.377,2.876,66.184,18.384,49,0,0.425,5.365,1.49,0.019,0.704,0.196,35,0,0.016,,0.316
00:59:38:788,1.7557E+14,11.037,0,1800,1.493,77.12,21.422,0.848,66.276,18.41,46,0,0.354,5.403,1.501,0.034,0.708,0.197,35,0,0.557,,0.092
00:59:38:898,1.75571E+14,11.147,5,2700,4.408,77.604,21.557,3.744,66.687,18.524,47,0,0.428,5.45,1.514,0.017,0.71,0.197,35,0,0.025,,0.411
00:59:39:007,1.75571E+14,11.256,2,2200,2.372,77.862,21.628,1.619,66.863,18.573,47,0,0.399,5.494,1.526,0.047,0.715,0.199,35,0,0.589,,0.176
00:59:39:116,1.75571E+14,11.365,15,2800,14.797,79.485,22.079,13.514,68.345,18.985,52,0,0.718,5.572,1.548,0.036,0.719,0.2,35,0,0.185,,1.482
00:59:39:226,1.75571E+14,11.474,14,2300,13.937,81.005,22.501,12.623,69.722,19.367,52,0,0.754,5.655,1.571,0.074,0.727,0.202,35,0,1.129,,1.377
00:59:39:335,1.75572E+14,11.584,9,3400,9.902,82.092,22.803,8.581,70.664,19.629,50,0,0.635,5.724,1.59,0.107,0.739,0.205,35,0,1.946,,0.942
00:59:39:445,1.75572E+14,11.693,3,2600,4.297,82.561,22.934,3.536,71.05,19.736,58,0,0.446,5.773,1.604,0.095,0.749,0.208,35,0,0.681,,0.386
00:59:39:554,1.75572E+14,11.802,2,2200,3.304,82.921,23.034,2.578,71.331,19.814,48,0,0.401,5.817,1.616,0.041,0.754,0.209,35,0,0.152,,0.281
00:59:39:663,1.75572E+14,11.912,1,1600,1.607,83.097,23.083,0.915,71.432,19.842,46,0,0.379,5.858,1.627,0.033,0.757,0.21,35,0,1.523,,0.101
00:59:39:773,1.75573E+14,12.022,2,2400,2.373,83.358,23.155,1.798,71.629,19.897,47,0,0.371,5.899,1.639,0.047,0.762,0.212,35,0,0.105,,0.197
00:59:39:882,1.75573E+14,12.13,0,1200,1.168,83.485,23.19,0.56,71.69,19.914,45,0,0.33,5.935,1.649,0.021,0.765,0.212,35,0,0.278,,0.061
00:59:39:991,1.75573E+14,12.24,2,2100,2.731,83.784,23.273,2.143,71.924,19.979,46,0,0.374,5.976,1.66,0.047,0.77,0.214,35,0,0.1,,0.234
00:59:40:101,1.75573E+14,12.349,0,1100,0.86,83.878,23.299,0.383,71.966,19.991,46,0,0.326,6.012,1.67,0.008,0.771,0.214,35,0,0,,0.042
00:59:40:210,1.75574E+14,12.459,3,3700,3.168,84.226,23.396,2.589,72.251,20.07,47,0,0.376,6.053,1.681,0.048,0.776,0.216,35,0,0.099,,0.285
00:59:40:320,1.75574E+14,12.568,3,2100,2.276,84.474,23.465,1.564,72.421,20.117,46,0,0.349,6.091,1.692,0.041,0.78,0.217,35,0,0.406,,0.17
00:59:40:429,1.75574E+14,12.678,3,3000,3.178,84.822,23.562,2.376,72.681,20.189,45,0,0.415,6.136,1.705,0.059,0.787,0.219,35,0,0.306,,0.26
00:59:40:538,1.75574E+14,12.787,1,1200,1.493,84.985,23.607,0.867,72.776,20.215,46,0,0.345,6.174,1.715,0.013,0.788,0.219,35,0,0,,0.095
00:59:40:647,1.75575E+14,12.896,6,2100,6.797,85.728,23.813,6.023,73.434,20.398,52,0,0.503,6.229,1.73,0.034,0.792,0.22,35,0,0.124,,0.658
00:59:40:757,1.75575E+14,13.005,7,2100,13.701,87.224,24.229,12.392,74.787,20.774,53,0,0.444,6.278,1.744,0.021,0.794,0.221,35,0,0.308,,1.353
00:59:40:866,1.75575E+14,13.115,14,2500,14.637,88.824,24.673,13.396,76.252,21.181,57,0,0.63,6.347,1.763,0.032,0.798,0.222,35,0,0.133,,1.465
00:59:40:975,1.75575E+14,13.224,4,2100,8.395,89.743,24.929,7.461,77.069,21.408,48,0,0.373,6.387,1.774,0.012,0.799,0.222,35,0,0,,0.817
00:59:41:085,1.75575E+14,13.334,2,2500,3.625,90.141,25.039,2.879,77.384,21.496,47,0,0.399,6.431,1.786,0.05,0.804,0.223,35,0,0.109,,0.315
00:59:41:194,1.75576E+14,13.443,0,2600,2.002,90.359,25.1,1.232,77.519,21.533,47,0,0.349,6.469,1.797,0.008,0.805,0.224,35,0,0,,0.135
00:59:41:303,1.75576E+14,13.552,3,2800,5.894,91.002,25.278,5.011,78.066,21.685,47,0,0.427,6.516,1.81,0.072,0.813,0.226,35,0,0.355,,0.547
00:59:41:413,1.75576E+14,13.661,0,2000,1.913,91.212,25.337,1.164,78.193,21.72,45,0,0.343,6.553,1.82,0.01,0.814,0.226,35,0,0,,0.127
00:59:41:522,1.75576E+14,13.771,3,2100,3.943,91.645,25.457,2.97,78.52,21.811,46,0,0.434,6.601,1.834,0.061,0.821,0.228,35,0,0.174,,0.327
00:59:41:632,1.75577E+14,13.88,1,1800,1.664,91.826,25.507,0.958,78.624,21.84,46,0,0.334,6.637,1.844,0.007,0.822,0.228,35,0,0,,0.104
00:59:41:741,1.75577E+14,13.989,10,2500,12.521,93.195,25.888,11.305,79.86,22.183,52,0,0.568,6.699,1.861,0.058,0.828,0.23,35,0,0.156,,1.236
00:59:41:850,1.75577E+14,14.099,7,2300,13.958,94.72,26.311,12.826,81.261,22.572,55,0,0.379,6.741,1.872,0.012,0.829,0.23,35,0,0,,1.401
00:59:41:960,1.75577E+14,14.208,6,2100,9.195,95.727,26.591,7.948,82.132,22.814,48,0,0.49,6.794,1.887,0.053,0.835,0.232,35,0,0.097,,0.871
00:59:42:069,1.75578E+14,14.318,0,1600,1.726,95.916,26.643,1.072,82.249,22.847,47,0,0.331,6.831,1.897,0.01,0.836,0.232,35,0,0,,0.117
00:59:42:178,1.75578E+14,14.427,5,3100,6.651,96.646,26.846,5.504,82.853,23.015,47,0,0.561,6.892,1.914,0.07,0.844,0.234,35,0,0.086,,0.604
00:59:42:288,1.75578E+14,14.54,10,2900,2.56,96.935,26.926,1.853,83.062,23.073,48,0,0.36,6.933,1.926,0.034,0.848,0.235,35,0,0.443,,0.209
00:59:42:397,1.75578E+14,14.646,2,2100,4.36,97.395,27.054,3.309,83.412,23.17,47,0,0.44,6.979,1.939,0.054,0.853,0.237,35,0,0.889,,0.35
00:59:42:507,1.75579E+14,14.755,3,2100,2.539,97.673,27.131,1.781,83.607,23.224,47,0,0.348,7.017,1.949,0.009,0.854,0.237,35,0,0,,0.195
00:59:42:616,1.75579E+14,14.864,0,1600,1.945,97.885,27.19,1.266,83.745,23.262,46,0,0.365,7.057,1.96,0.05,0.86,0.239,35,0,0.153,,0.138
00:59:42:725,1.75579E+14,14.974,3,2100,1.584,98.059,27.239,1.062,83.861,23.295,46,0,0.362,7.097,1.971,0.009,0.861,0.239,35,0,0,,0.116
00:59:42:834,1.75579E+14,15.083,1,1400,2.193,98.298,27.305,1.457,84.02,23.339,47,0,0.371,7.137,1.983,0.043,0.865,0.24,35,0,0.132,,0.159
00:59:42:944,1.7558E+14,15.192,2,2900,0.688,98.373,27.326,0.297,84.053,23.348,46,0,0.328,7.173,1.993,0.008,0.866,0.241,35,0,0,,0.033
00:59:43:053,1.7558E+14,15.302,1,1600,2.893,98.689,27.414,2.201,84.293,23.415,46,0,0.366,7.213,2.004,0.046,0.871,0.242,35,0,0.161,,0.24
00:59:43:162,1.7558E+14,15.411,1,3600,0.611,98.756,27.432,0.28,84.324,23.423,47,0,0.318,7.248,2.013,0.007,0.872,0.242,35,0,0,,0.031
00:59:43:287,1.7558E+14,15.539,8,4000,3.343,99.185,27.551,2.671,84.666,23.518,50,0,0.371,7.296,2.027,0.054,0.879,0.244,35,0,0.221,,0.342
00:59:43:381,1.75581E+14,15.63,7,2700,10.605,100.143,27.817,9.628,85.536,23.76,54,0,0.461,7.337,2.038,0.028,0.881,0.245,35,0,0.908,,0.87
