System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
01:26:18:646,1.79103E+14,0.101,10,2500,14.045,1.413,0.392,12.822,1.29,0.358,54,0,0.53,0.053,0.015,0.078,0.008,0.002,35,0,1.334,,1.29
01:26:18:755,1.79103E+14,0.21,8,3000,13.643,2.911,0.808,12.358,2.646,0.735,55,0,0.512,0.109,0.03,0.051,0.013,0.004,35,0,0.525,,1.356
01:26:18:865,1.79103E+14,0.319,16,2100,14.68,4.508,1.252,13.365,4.101,1.139,54,0,0.75,0.191,0.053,0.021,0.016,0.004,35,0,0.069,,1.455
01:26:18:974,1.79104E+14,0.429,11,2100,15.01,6.15,1.708,13.717,5.601,1.556,55,0,0.666,0.264,0.073,0.07,0.023,0.007,35,0,0.716,,1.5
01:26:19:083,1.79104E+14,0.538,10,2400,14.16,7.697,2.138,12.861,7.007,1.946,52,0,0.614,0.331,0.092,0.068,0.031,0.009,35,0,0.292,,1.406
01:26:19:193,1.79104E+14,0.647,8,2100,13.797,9.206,2.557,12.457,8.369,2.325,55,0,0.538,0.39,0.108,0.068,0.038,0.011,35,0,0.747,,1.362
01:26:19:302,1.79104E+14,0.757,9,3400,13.818,10.725,2.979,12.553,9.749,2.708,52,0,0.515,0.446,0.124,0.039,0.043,0.012,35,0,0.125,,1.38
01:26:19:412,1.79105E+14,0.866,13,2100,15.611,12.424,3.451,14.288,11.304,3.14,61,0,0.668,0.519,0.144,0.045,0.048,0.013,35,0,0.352,,1.555
01:26:19:521,1.79105E+14,0.975,10,2600,13.306,13.879,3.855,12.025,12.618,3.505,52,0,0.654,0.591,0.164,0.071,0.055,0.015,35,0,0.499,,1.314
01:26:19:630,1.79105E+14,1.085,8,2500,13.856,15.397,4.277,12.6,13.999,3.889,56,0,0.522,0.648,0.18,0.1,0.066,0.018,35,0,1.246,,1.381
01:26:19:740,1.79105E+14,1.194,9,2600,14.045,16.93,4.703,12.678,15.383,4.273,56,0,0.543,0.707,0.196,0.062,0.073,0.02,35,0,0.361,,1.384
01:26:19:849,1.79106E+14,1.303,7,2200,14.019,18.462,5.128,12.811,16.783,4.662,56,0,0.432,0.754,0.21,0.038,0.077,0.021,35,0,0.29,,1.4
01:26:19:958,1.79106E+14,1.413,9,2600,13.81,19.976,5.549,12.65,18.169,5.047,55,0,0.51,0.81,0.225,0.043,0.082,0.023,35,0,0.169,,1.386
01:26:20:068,1.79106E+14,1.522,7,2200,13.886,21.49,5.969,12.531,19.536,5.427,56,0,0.445,0.859,0.239,0.057,0.088,0.024,35,0,0.257,,1.367
01:26:20:177,1.79106E+14,1.632,9,2200,13.984,23.025,6.396,12.817,20.943,5.817,55,0,0.498,0.914,0.254,0.037,0.092,0.026,35,0,0.209,,1.407
01:26:20:286,1.79107E+14,1.741,7,3100,13.545,24.507,6.807,12.279,22.286,6.191,56,0,0.451,0.963,0.267,0.026,0.095,0.026,35,0,0.605,,1.343
01:26:20:396,1.79107E+14,1.85,11,2300,14.163,26.053,7.237,12.948,23.7,6.583,55,0,0.555,1.023,0.284,0.012,0.096,0.027,35,0,0.025,,1.414
01:26:20:505,1.79107E+14,1.959,9,2100,13.818,27.561,7.656,12.579,25.072,6.964,56,0,0.546,1.083,0.301,0.036,0.1,0.028,35,0,0.309,,1.372
01:26:20:614,1.79107E+14,2.069,11,2300,13.868,29.078,8.077,12.646,26.456,7.349,54,0,0.527,1.141,0.317,0.047,0.105,0.029,35,0,0.264,,1.384
01:26:20:724,1.79107E+14,2.178,7,2500,13.708,30.577,8.494,12.442,27.817,7.727,53,0,0.432,1.188,0.33,0.02,0.108,0.03,35,0,2.19,,1.361
01:26:20:833,1.79108E+14,2.288,9,2400,13.575,32.062,8.906,12.396,29.173,8.104,54,0,0.471,1.239,0.344,0.029,0.111,0.031,35,0,0.146,,1.356
01:26:20:942,1.79108E+14,2.397,7,2300,13.618,33.55,9.319,12.459,30.534,8.482,54,0,0.431,1.286,0.357,0.021,0.113,0.031,35,0,0.779,,1.361
01:26:21:052,1.79108E+14,2.506,9,2300,13.966,35.078,9.744,12.667,31.92,8.867,53,0,0.482,1.339,0.372,0.028,0.116,0.032,35,0,0.092,,1.386
01:26:21:161,1.79108E+14,2.615,7,2100,13.444,36.547,10.152,12.267,33.26,9.239,56,0,0.428,1.386,0.385,0.023,0.119,0.033,35,0,0.315,,1.34
01:26:21:270,1.79109E+14,2.725,9,2300,13.517,38.025,10.563,12.321,34.607,9.613,54,0,0.508,1.442,0.4,0.027,0.122,0.034,35,0,0.056,,1.347
01:26:21:380,1.79109E+14,2.834,7,2300,13.616,39.514,10.976,12.33,35.956,9.988,56,0,0.43,1.489,0.414,0.037,0.126,0.035,35,0,0.296,,1.349
01:26:21:489,1.79109E+14,2.944,9,2100,13.831,41.027,11.396,12.626,37.336,10.371,54,0,0.489,1.542,0.428,0.03,0.129,0.036,35,0,0.069,,1.38
01:26:21:598,1.79109E+14,3.053,11,2300,14.629,42.627,11.841,13.245,38.785,10.774,55,0,0.552,1.603,0.445,0.05,0.134,0.037,35,0,0.655,,1.449
01:26:21:708,1.7911E+14,3.162,9,2100,13.375,44.09,12.247,12.163,40.116,11.143,54,0,0.467,1.654,0.459,0.023,0.137,0.038,35,0,0.032,,1.331
01:26:21:817,1.7911E+14,3.272,7,2600,13.429,45.557,12.655,12.249,41.454,11.515,55,0,0.458,1.704,0.473,0.04,0.141,0.039,35,0,0.711,,1.338
01:26:21:927,1.7911E+14,3.382,11,2300,14.196,47.125,13.09,12.86,42.874,11.91,52,0,0.621,1.772,0.492,0.021,0.144,0.04,35,0,0.015,,1.42
01:26:22:036,1.7911E+14,3.49,7,2200,13.909,48.633,13.509,12.728,44.254,12.293,56,0,0.469,1.823,0.506,0.034,0.147,0.041,35,0,0.473,,1.38
01:26:22:145,1.79111E+14,3.6,9,2300,13.855,50.152,13.931,12.589,45.634,12.676,56,0,0.477,1.875,0.521,0.023,0.15,0.042,35,0,0.03,,1.38
01:26:22:255,1.79111E+14,3.709,8,2100,13.789,51.653,14.348,12.551,47.001,13.056,55,0,0.477,1.927,0.535,0.035,0.154,0.043,35,0,0.369,,1.367
01:26:22:364,1.79111E+14,3.819,10,2500,13.803,53.165,14.768,12.661,48.388,13.441,54,0,0.517,1.984,0.551,0.024,0.156,0.043,35,0,0.075,,1.387
01:26:22:473,1.79111E+14,3.928,9,2100,13.684,54.665,15.185,12.344,49.741,13.817,55,0,0.537,2.043,0.567,0.051,0.162,0.045,35,0,0.997,,1.353
01:26:22:583,1.79112E+14,4.037,16,2000,13.561,56.142,15.595,12.304,51.081,14.189,54,0,0.517,2.099,0.583,0.041,0.166,0.046,35,0,0.767,,1.34
01:26:22:692,1.79112E+14,4.146,8,2900,13.656,57.636,16.01,12.494,52.448,14.569,56,0,0.461,2.149,0.597,0.04,0.171,0.047,35,0,0.807,,1.367
01:26:22:801,1.79112E+14,4.256,9,2600,13.881,59.156,16.432,12.545,53.822,14.95,54,0,0.454,2.199,0.611,0.025,0.173,0.048,35,0,0.093,,1.374
01:26:22:911,1.79112E+14,4.365,7,3100,13.823,60.667,16.852,12.679,55.208,15.336,57,0,0.401,2.243,0.623,0.014,0.175,0.049,35,0,0.297,,1.386
01:26:23:020,1.79113E+14,4.475,8,2800,13.937,62.19,17.275,12.755,56.601,15.723,54,0,0.449,2.292,0.637,0.023,0.177,0.049,35,0,0.046,,1.393
01:26:23:129,1.79113E+14,4.584,7,2100,13.91,63.71,17.697,12.738,57.993,16.109,56,0,0.452,2.341,0.65,0.028,0.18,0.05,35,0,0.317,,1.392
01:26:23:239,1.79113E+14,4.693,10,2100,13.865,65.226,18.118,12.554,59.366,16.491,54,0,0.531,2.399,0.667,0.018,0.182,0.051,35,0,0.066,,1.373
01:26:23:348,1.79113E+14,4.803,8,2300,13.924,66.749,18.541,12.751,60.761,16.878,55,0,0.472,2.451,0.681,0.024,0.185,0.051,35,0,0.314,,1.395
01:26:23:457,1.79114E+14,4.912,12,2400,14.61,68.347,18.985,13.281,62.213,17.281,52,0,0.627,2.52,0.7,0.017,0.187,0.052,35,0,0.024,,1.452
01:26:23:567,1.79114E+14,5.021,10,2300,14.036,69.881,19.412,12.818,63.614,17.671,54,0,0.475,2.571,0.714,0.058,0.193,0.054,35,0,0.567,,1.401
01:26:23:676,1.79114E+14,5.131,8,2800,14.06,71.424,19.84,12.821,65.021,18.061,54,0,0.463,2.622,0.728,0.013,0.195,0.054,35,0,0.027,,1.407
01:26:23:786,1.79114E+14,5.24,7,2300,13.628,72.91,20.253,12.411,66.374,18.437,54,0,0.437,2.67,0.742,0.029,0.198,0.055,35,0,0.759,,1.353
01:26:23:895,1.79114E+14,5.349,8,2300,13.964,74.437,20.677,12.821,67.776,18.827,55,0,0.439,2.718,0.755,0.013,0.199,0.055,35,0,0.017,,1.402
01:26:24:004,1.79115E+14,5.459,7,2300,13.752,75.94,21.094,12.566,69.149,19.208,56,0,0.435,2.766,0.768,0.038,0.203,0.056,35,0,0.458,,1.373
01:26:24:114,1.79115E+14,5.568,8,2100,14.137,77.485,21.524,12.853,70.554,19.598,54,0,0.448,2.815,0.782,0.011,0.205,0.057,35,0,0.038,,1.405
01:26:24:223,1.79115E+14,5.678,8,2800,13.927,79.014,21.948,12.816,71.962,19.989,54,0,0.421,2.861,0.795,0.029,0.208,0.058,35,0,0.62,,1.408
01:26:24:332,1.79115E+14,5.787,9,2000,13.819,80.519,22.366,12.589,73.333,20.37,54,0,0.479,2.913,0.809,0.017,0.21,0.058,35,450,0.079,,1.371
01:26:24:442,1.79116E+14,5.896,8,2300,13.619,82.009,22.78,12.347,74.683,20.745,55,0,0.437,2.961,0.822,0.02,0.212,0.059,35,0,0.965,,1.35
01:26:24:551,1.79116E+14,6.006,6,2200,5.902,82.656,22.96,5.133,75.246,20.902,52,0,0.387,3.003,0.834,0.052,0.218,0.06,35,0,0.216,,0.563
