System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
00:54:17:911,1.74862E+14,0.104,3,3500,6.003,0.625,0.174,4.854,0.505,0.14,45,0,0.454,0.047,0.013,0.063,0.007,0.002,35,0,0.466,,0.505
00:54:18:020,1.74862E+14,0.213,2,3400,5.888,1.268,0.352,4.807,1.031,0.286,45,0,0.41,0.092,0.026,0.032,0.01,0.003,35,0,0.161,,0.526
00:54:18:131,1.74862E+14,0.324,3,3100,6.222,1.957,0.544,5.149,1.601,0.445,45,0,0.48,0.145,0.04,0.056,0.016,0.005,35,0,0.318,,0.57
00:54:18:236,1.74863E+14,0.429,0,3700,3.813,2.358,0.655,2.798,1.895,0.526,45,0,0.401,0.187,0.052,0.019,0.018,0.005,35,0,0.125,,0.294
00:54:18:345,1.74863E+14,0.538,4,3900,6.508,3.065,0.851,5.358,2.477,0.688,44,0,0.49,0.241,0.067,0.079,0.027,0.007,35,0,1.022,,0.582
00:54:18:456,1.74863E+14,0.65,6,2500,12.432,4.454,1.237,11.335,3.743,1.04,50,0,0.415,0.287,0.08,0.01,0.028,0.008,35,0,0,,1.266
00:54:18:565,1.74863E+14,0.758,20,2400,15.271,6.107,1.696,13.885,5.246,1.457,49,0,1.002,0.396,0.11,0.042,0.033,0.009,35,600,0.232,,1.503
00:54:18:672,1.74864E+14,0.866,8,2300,10.795,7.27,2.019,9.644,6.286,1.746,46,0,0.563,0.456,0.127,0.065,0.04,0.011,35,0,0.215,,1.04
00:54:18:784,1.74864E+14,0.977,5,3100,8.491,8.214,2.282,7.194,7.085,1.968,45,0,0.55,0.517,0.144,0.099,0.051,0.014,35,0,0.474,,0.799
00:54:18:891,1.74864E+14,1.085,2,2100,3.194,8.559,2.378,2.268,7.331,2.036,45,0,0.447,0.566,0.157,0.076,0.059,0.016,35,0,0.311,,0.246
00:54:19:002,1.74864E+14,1.195,2,4000,4.614,9.065,2.518,3.477,7.712,2.142,45,0,0.445,0.615,0.171,0.089,0.069,0.019,35,0,0.369,,0.381
00:54:19:113,1.74865E+14,1.306,2,3000,4.204,9.535,2.649,3.231,8.073,2.242,44,0,0.435,0.663,0.184,0.062,0.076,0.021,35,0,0.212,,0.361
00:54:19:222,1.74865E+14,1.415,4,3600,8.443,10.45,2.903,7.292,8.863,2.462,54,0,0.499,0.717,0.199,0.083,0.085,0.023,35,0,0.305,,0.79
00:54:19:331,1.74865E+14,1.524,5,2500,6.318,11.139,3.094,5.143,9.424,2.618,46,0,0.475,0.769,0.214,0.075,0.093,0.026,35,0,0.52,,0.561
00:54:19:438,1.74865E+14,1.631,1,2100,3.857,11.553,3.209,2.734,9.717,2.699,45,0,0.444,0.817,0.227,0.07,0.1,0.028,35,0,0.484,,0.293
00:54:19:547,1.74866E+14,1.741,6,2200,5.448,12.15,3.375,4.407,10.2,2.833,46,0,0.456,0.867,0.241,0.047,0.105,0.029,35,0,0.147,,0.483
00:54:19:660,1.74866E+14,1.853,9,3500,11.363,13.432,3.731,10.096,11.339,3.15,45,0,0.649,0.94,0.261,0.097,0.116,0.032,35,0,1.826,,1.139
00:54:19:770,1.74866E+14,1.963,2,3700,4.924,13.972,3.881,3.919,11.769,3.269,45,0,0.451,0.989,0.275,0.096,0.127,0.035,35,0,0.422,,0.43
00:54:19:880,1.74866E+14,2.073,1,2000,3.33,14.337,3.983,2.354,12.027,3.341,45,0,0.396,1.033,0.287,0.046,0.132,0.037,35,0,0.201,,0.258
00:54:19:988,1.74866E+14,2.181,5,3700,5.754,14.961,4.156,4.812,12.549,3.486,45,0,0.544,1.092,0.303,0.048,0.137,0.038,35,0,0.132,,0.522
00:54:20:098,1.74867E+14,2.291,4,2800,7.541,15.791,4.386,6.553,13.27,3.686,50,0,0.377,1.133,0.315,0.009,0.138,0.038,35,0,0,,0.721
00:54:20:208,1.74867E+14,2.401,10,2800,13.366,17.259,4.794,12.195,14.609,4.058,50,0,0.545,1.193,0.331,0.042,0.143,0.04,35,0,0.108,,1.339
00:54:20:313,1.74867E+14,2.506,9,2900,14.008,18.738,5.205,12.775,15.959,4.433,51,0,0.451,1.241,0.345,0.034,0.146,0.041,35,0,0.654,,1.35
00:54:20:425,1.74867E+14,2.618,4,2300,8.96,19.734,5.482,7.682,16.813,4.67,46,0,0.504,1.297,0.36,0.048,0.152,0.042,35,0,0.64,,0.854
00:54:20:533,1.74868E+14,2.726,3,2800,7.735,20.572,5.714,6.649,17.533,4.87,47,0,0.446,1.345,0.374,0.011,0.153,0.042,35,0,0,,0.72
00:54:20:642,1.74868E+14,2.835,5,2700,9.709,21.633,6.009,8.291,18.439,5.122,45,0,0.564,1.407,0.391,0.088,0.162,0.045,35,0,0.519,,0.906
00:54:20:757,1.74868E+14,2.95,3,3100,8.503,22.612,6.281,7.283,19.277,5.355,45,0,0.47,1.461,0.406,0.032,0.166,0.046,35,0,0.123,,0.838
00:54:20:863,1.74868E+14,3.056,2,3000,5.489,23.191,6.442,4.343,19.735,5.482,45,0,0.448,1.508,0.419,0.078,0.174,0.048,35,0,0.544,,0.458
00:54:20:970,1.74869E+14,3.163,2,4000,4.841,23.71,6.586,3.793,20.142,5.595,45,0,0.445,1.556,0.432,0.072,0.182,0.051,35,0,2.712,,0.407
00:54:21:083,1.74869E+14,3.276,3,3100,6.162,24.407,6.78,5.228,20.733,5.759,50,0,0.394,1.6,0.445,0.032,0.186,0.052,35,0,0.452,,0.591
00:54:21:191,1.74869E+14,3.384,14,3000,14.502,25.972,7.214,13.2,22.158,6.155,51,0,0.759,1.682,0.467,0.033,0.189,0.053,35,0,0.133,,1.425
00:54:21:298,1.74869E+14,3.492,12,2100,14.545,27.542,7.651,13.205,23.583,6.551,50,0,0.636,1.751,0.486,0.074,0.197,0.055,35,750,1.261,,1.425
00:54:21:407,1.7487E+14,3.6,13,3600,14.226,29.082,8.078,12.849,24.974,6.937,46,0,0.859,1.844,0.512,0.08,0.206,0.057,35,0,0.606,,1.391
00:54:21:521,1.7487E+14,3.714,0,4000,4.353,29.577,8.216,3.129,25.33,7.036,45,0,0.378,1.887,0.524,0.1,0.217,0.06,35,0,0.302,,0.356
00:54:21:627,1.7487E+14,3.82,2,3100,5.865,30.196,8.388,4.732,25.829,7.175,45,0,0.481,1.938,0.538,0.099,0.228,0.063,35,0,0.545,,0.499
00:54:21:735,1.7487E+14,3.928,3,3100,7.5,31.012,8.614,6.3,26.515,7.365,46,0,0.47,1.989,0.552,0.098,0.238,0.066,35,0,0.191,,0.686
00:54:21:847,1.74871E+14,4.04,5,3100,7.574,31.858,8.849,6.526,27.244,7.568,52,0,0.498,2.044,0.568,0.088,0.248,0.069,35,0,0.433,,0.729
00:54:21:954,1.74871E+14,4.147,5,3100,9.723,32.899,9.139,8.464,28.15,7.819,45,0,0.509,2.099,0.583,0.084,0.257,0.071,35,0,0.715,,0.906
00:54:22:064,1.74871E+14,4.257,5,2800,7.905,33.764,9.379,6.752,28.889,8.025,49,0,0.576,2.162,0.6,0.092,0.267,0.074,35,0,0.621,,0.739
00:54:22:173,1.74871E+14,4.366,9,2300,13.124,35.198,9.777,11.872,30.186,8.385,49,0,0.545,2.221,0.617,0.063,0.274,0.076,35,0,0.413,,1.297
00:54:22:287,1.74872E+14,4.48,7,3700,8.994,36.22,10.061,7.849,31.078,8.633,49,0,0.475,2.275,0.632,0.049,0.28,0.078,35,0,0.408,,0.892
00:54:22:394,1.74872E+14,4.587,2,3700,3.517,36.598,10.166,2.622,31.359,8.711,45,0,0.405,2.319,0.644,0.039,0.284,0.079,35,0,0.169,,0.281
00:54:22:506,1.74872E+14,4.699,7,2100,5.662,37.232,10.342,4.636,31.879,8.855,47,0,0.485,2.373,0.659,0.054,0.29,0.081,35,0,0.302,,0.52
00:54:22:613,1.74872E+14,4.806,10,3000,15.135,38.853,10.793,13.936,33.371,9.27,59,0,0.413,2.417,0.671,0.039,0.294,0.082,35,0,0.337,,1.492
00:54:22:722,1.74873E+14,4.915,8,3000,15.114,40.506,11.252,13.87,34.888,9.691,61,0,0.367,2.457,0.683,0.015,0.296,0.082,35,0,0.805,,1.517
00:54:22:833,1.74873E+14,5.026,11,2800,14.169,42.081,11.689,13,36.333,10.093,55,0,0.467,2.509,0.697,0.024,0.298,0.083,35,0,0.088,,1.445
00:54:22:945,1.74873E+14,5.138,1,1800,3.431,42.463,11.795,2.712,36.635,10.176,45,0,0.361,2.549,0.708,0.006,0.299,0.083,35,0,0,,0.302
00:54:23:048,1.74873E+14,5.241,3,2100,5.025,42.981,11.939,4.1,37.058,10.294,45,0,0.484,2.599,0.722,0.044,0.304,0.084,35,0,0.127,,0.423
00:54:23:160,1.74874E+14,5.353,1,4000,2.321,43.241,12.011,1.52,37.228,10.341,45,0,0.384,2.642,0.734,0.024,0.306,0.085,35,0,0.067,,0.17
00:54:23:288,1.74874E+14,5.481,8,3900,4.77,43.851,12.181,3.776,37.711,10.475,50,0,0.415,2.695,0.749,0.064,0.314,0.087,35,0,0.314,,0.483
00:54:23:376,1.74874E+14,5.569,2,2000,2.572,44.077,12.244,1.76,37.866,10.518,44,0,0.4,2.731,0.758,0.028,0.317,0.088,35,0,2.158,,0.155
00:54:23:487,1.74874E+14,5.68,1,2000,3.559,44.473,12.354,2.534,38.148,10.597,44,0,0.407,2.776,0.771,0.065,0.324,0.09,35,0,0.265,,0.282
00:54:23:597,1.74874E+14,5.791,2,3500,2.139,44.711,12.42,1.477,38.312,10.642,45,0,0.367,2.817,0.782,0.01,0.325,0.09,35,800,0.028,,0.164
00:54:23:707,1.74875E+14,5.9,6,2400,9.985,45.801,12.723,8.906,39.284,10.912,50,0,0.443,2.865,0.796,0.064,0.332,0.092,35,0,0.457,,0.972
00:54:23:814,1.74875E+14,6.007,8,2700,13.876,47.289,13.136,12.689,40.645,11.29,49,0,0.456,2.914,0.809,0.009,0.333,0.093,35,450,0.043,,1.361
00:54:23:924,1.74875E+14,6.118,7,2500,13.365,48.761,13.545,12.214,41.99,11.664,51,0,0.429,2.961,0.823,0.035,0.337,0.094,35,0,0.977,,1.345
00:54:24:032,1.74875E+14,6.225,3,2700,5.144,49.316,13.699,4.21,42.445,11.79,47,0,0.39,3.003,0.834,0.027,0.34,0.094,35,0,0.071,,0.455
00:54:24:146,1.74876E+14,6.339,1,1600,2.384,49.588,13.774,1.461,42.611,11.836,44,0,0.387,3.047,0.846,0.035,0.344,0.096,35,0,0.378,,0.166
00:54:24:254,1.74876E+14,6.447,5,4000,7.279,50.37,13.992,6.248,43.283,12.023,45,0,0.566,3.108,0.863,0.068,0.351,0.098,35,0,0.166,,0.672
00:54:24:362,1.74876E+14,6.555,1,2000,3.58,50.756,14.099,2.698,43.574,12.104,44,0,0.391,3.15,0.875,0.034,0.355,0.099,35,0,0.81,,0.291
00:54:24:474,1.74876E+14,6.667,2,4000,3.828,51.188,14.219,2.96,43.908,12.197,44,0,0.421,3.198,0.888,0.056,0.361,0.1,35,0,0.241,,0.334
00:54:24:581,1.74877E+14,6.774,0,1600,1.704,51.37,14.269,1.046,44.019,12.228,44,0,0.345,3.234,0.898,0.007,0.362,0.101,35,0,0,,0.111
00:54:24:689,1.74877E+14,6.882,5,3100,7.397,52.168,14.491,6.416,44.712,12.42,50,0,0.436,3.282,0.912,0.053,0.368,0.102,35,0,0.168,,0.693
00:54:24:800,1.74877E+14,6.993,7,2800,13.422,53.656,14.904,12.141,46.058,12.794,50,0,0.462,3.333,0.926,0.024,0.37,0.103,35,0,0.296,,1.346
00:54:24:908,1.74877E+14,7.101,4,2900,7.097,54.425,15.118,5.891,46.696,12.971,45,0,0.451,3.382,0.939,0.051,0.376,0.104,35,0,0.145,,0.638
00:54:25:017,1.74878E+14,7.21,1,1600,1.64,54.604,15.168,1.047,46.81,13.003,45,0,0.34,3.419,0.95,0.009,0.377,0.105,35,0,0,,0.114
00:54:25:128,1.74878E+14,7.321,2,2100,3.623,55.005,15.279,2.715,47.111,13.086,44,0,0.413,3.465,0.962,0.042,0.381,0.106,35,0,0.18,,0.301
00:54:25:235,1.74878E+14,7.428,2,3600,2.464,55.269,15.353,1.791,47.303,13.14,44,0,0.372,3.504,0.973,0.007,0.382,0.106,35,0,0,,0.192
00:54:25:350,1.74878E+14,7.543,2,2100,4.816,55.821,15.506,3.871,47.746,13.263,44,0,0.418,3.552,0.987,0.063,0.389,0.108,35,0,0.351,,0.443
00:54:25:458,1.74879E+14,7.651,3,3100,8.082,56.698,15.749,6.886,48.494,13.47,45,0,0.45,3.601,1,0.008,0.39,0.108,35,0,0,,0.748
00:54:25:565,1.74879E+14,7.758,2,3100,7.765,57.524,15.979,6.501,49.185,13.663,45,0,0.455,3.65,1.014,0.053,0.396,0.11,35,0,0.357,,0.691
00:54:25:674,1.74879E+14,7.867,5,4000,9.538,58.567,16.269,8.319,50.095,13.915,49,0,0.526,3.707,1.03,0.016,0.398,0.11,35,0,0.03,,0.91
00:54:25:787,1.74879E+14,7.98,3,3900,8.71,59.549,16.541,7.407,50.93,14.147,46,0,0.537,3.768,1.047,0.056,0.404,0.112,35,0,0.257,,0.835
00:54:25:893,1.7488E+14,8.086,2,4000,4.005,59.976,16.66,3.029,51.253,14.237,45,0,0.408,3.811,1.059,0.044,0.409,0.114,35,0,0.246,,0.323
00:54:26:004,1.7488E+14,8.197,0,2000,2.412,60.243,16.734,1.557,51.425,14.285,44,0,0.375,3.853,1.07,0.037,0.413,0.115,35,0,0.187,,0.172
00:54:26:111,1.7488E+14,8.304,2,4000,2.859,60.548,16.819,2.095,51.649,14.347,44,0,0.389,3.894,1.082,0.041,0.417,0.116,35,0,0.105,,0.224
00:54:26:225,1.7488E+14,8.418,0,1800,2.95,60.885,16.913,2.102,51.889,14.414,44,0,0.375,3.937,1.094,0.021,0.419,0.117,35,0,0.291,,0.24
00:54:26:330,1.74881E+14,8.523,12,2600,10.314,61.971,17.214,9.24,52.862,14.684,49,0,0.535,3.993,1.109,0.054,0.425,0.118,35,0,0.519,,0.973
00:54:26:439,1.74881E+14,8.632,6,2900,13.329,63.415,17.615,12.212,54.184,15.051,51,0,0.385,4.035,1.121,0.007,0.426,0.118,35,0,0,,1.322
00:54:26:551,1.74881E+14,8.744,7,2600,11.731,64.729,17.98,10.472,55.358,15.377,45,0,0.497,4.091,1.136,0.046,0.431,0.12,35,0,0.249,,1.174
00:54:26:661,1.74881E+14,8.854,1,1800,1.688,64.916,18.032,1.101,55.48,15.411,45,0,0.357,4.13,1.147,0.007,0.432,0.12,35,0,0,,0.122
00:54:26:766,1.74881E+14,8.959,4,2700,5.974,65.543,18.206,4.863,55.99,15.553,45,0,0.486,4.181,1.161,0.096,0.442,0.123,35,0,0.433,,0.51
00:54:26:880,1.74882E+14,9.073,2,2200,2.821,65.864,18.295,1.945,56.211,15.614,44,0,0.395,4.226,1.174,0.039,0.446,0.124,35,0,0.131,,0.221
00:54:26:987,1.74882E+14,9.18,6,2900,9.346,66.867,18.574,8.057,57.076,15.854,44,0,0.631,4.294,1.193,0.061,0.453,0.126,35,0,0.338,,0.865
00:54:27:097,1.74882E+14,9.29,3,4000,4.426,67.354,18.709,3.513,57.462,15.962,45,0,0.467,4.345,1.207,0.024,0.456,0.127,35,0,0.061,,0.386
00:54:27:210,1.74882E+14,9.403,1,2100,4.042,67.807,18.835,3.037,57.803,16.056,44,0,0.412,4.392,1.22,0.044,0.461,0.128,35,0,0.435,,0.341
00:54:27:314,1.74883E+14,9.507,17,2500,7.904,68.631,19.064,6.972,58.53,16.258,48,0,0.521,4.446,1.235,0.041,0.465,0.129,35,550,0.78,,0.727
00:54:27:424,1.74883E+14,9.617,7,2500,13.185,70.081,19.467,11.979,59.847,16.624,51,0,0.459,4.496,1.249,0.043,0.469,0.13,35,0,0.586,,1.317
00:54:27:532,1.74883E+14,9.725,6,2700,10.57,71.223,19.784,9.383,60.86,16.906,47,0,0.412,4.541,1.261,0.03,0.473,0.131,35,0,0.09,,1.013
00:54:27:643,1.74883E+14,9.836,0,2000,2.182,71.466,19.852,1.288,61.004,16.946,44,0,0.371,4.582,1.273,0.033,0.476,0.132,35,0,0.343,,0.144
00:54:27:751,1.74884E+14,9.944,3,3000,4.418,71.943,19.984,3.454,61.377,17.049,44,0,0.441,4.63,1.286,0.062,0.483,0.134,35,0,0.137,,0.373
00:54:27:863,1.74884E+14,10.056,0,2000,2.456,72.217,20.06,1.648,61.561,17.1,44,0,0.366,4.671,1.297,0.021,0.485,0.135,35,0,0.299,,0.184
00:54:27:970,1.74884E+14,10.163,2,3700,3.398,72.58,20.161,2.578,61.836,17.177,44,0,0.395,4.713,1.309,0.041,0.49,0.136,35,0,0.069,,0.275
00:54:28:082,1.74884E+14,10.275,0,2100,2.062,72.812,20.225,1.345,61.987,17.219,44,0,0.359,4.753,1.32,0.019,0.492,0.137,35,0,0.276,,0.151
00:54:28:189,1.74885E+14,10.382,5,3000,5.586,73.41,20.392,4.61,62.481,17.356,44,0,0.499,4.807,1.335,0.046,0.497,0.138,35,0,0.066,,0.494
00:54:28:299,1.74885E+14,10.492,5,2500,4.696,73.925,20.535,3.696,62.886,17.468,44,0,0.452,4.856,1.349,0.067,0.504,0.14,35,700,0.573,,0.405
00:54:28:413,1.74885E+14,10.606,2,2000,4.419,74.428,20.674,3.422,63.276,17.577,44,0,0.439,4.906,1.363,0.055,0.511,0.142,35,0,0.546,,0.39
00:54:28:519,1.74885E+14,10.712,2,1200,1.25,74.561,20.711,0.661,63.346,17.596,44,0,0.357,4.944,1.373,0.006,0.511,0.142,35,0,0,,0.07
00:54:28:627,1.74886E+14,10.82,1,2000,3.503,74.938,20.816,2.632,63.63,17.675,44,0,0.395,4.987,1.385,0.055,0.517,0.144,35,0,0.197,,0.284
00:54:28:738,1.74886E+14,10.931,1,3600,1.803,75.139,20.872,1.273,63.772,17.714,44,0,0.36,5.027,1.396,0.008,0.518,0.144,35,0,0,,0.142
00:54:28:847,1.74886E+14,11.04,1,2100,3.286,75.496,20.971,2.447,64.037,17.788,44,0,0.384,5.069,1.408,0.044,0.523,0.145,35,0,0.155,,0.265
00:54:28:959,1.74886E+14,11.152,6,2500,6.826,76.261,21.184,5.995,64.709,17.975,49,0,0.44,5.118,1.422,0.019,0.525,0.146,35,0,0.043,,0.672
00:54:29:070,1.74887E+14,11.263,7,2800,13.111,77.712,21.587,11.85,66.02,18.339,50,0,0.444,5.167,1.435,0.029,0.528,0.147,35,0,0.784,,1.311
00:54:29:175,1.74887E+14,11.368,9,2800,13.326,79.12,21.978,12.19,67.308,18.697,50,0,0.471,5.217,1.449,0.025,0.531,0.147,35,0,0.122,,1.288
