System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
01:15:38:126,1.77689E+14,0.106,7,2800,13.911,1.468,0.408,12.746,1.345,0.374,52,0,0.473,0.05,0.014,0.05,0.005,0.001,35,0,0.725,,1.345
01:15:38:235,1.77689E+14,0.215,7,2300,12.002,2.786,0.774,10.717,2.522,0.701,50,0,0.481,0.103,0.029,0.034,0.009,0.003,35,0,0.128,,1.177
01:15:38:345,1.77689E+14,0.325,3,2100,7.015,3.552,0.987,6.007,3.178,0.883,48,0,0.46,0.153,0.043,0.067,0.016,0.005,35,0,0.518,,0.656
01:15:38:454,1.77689E+14,0.434,11,2400,4.408,4.035,1.121,3.451,3.556,0.988,48,0,0.481,0.206,0.057,0.056,0.023,0.006,35,650,0.431,,0.378
01:15:38:563,1.7769E+14,0.543,0,1400,1.308,4.178,1.16,0.705,3.633,1.009,47,0,0.373,0.246,0.068,0.035,0.026,0.007,35,0,2.98,,0.077
01:15:38:673,1.7769E+14,0.653,3,4100,3.099,4.517,1.255,2.491,3.906,1.085,47,0,0.402,0.291,0.081,0.048,0.032,0.009,35,0,0.158,,0.273
01:15:38:782,1.7769E+14,0.762,0,1600,1.272,4.656,1.293,0.701,3.982,1.106,47,0,0.355,0.329,0.091,0.011,0.033,0.009,35,0,0,,0.076
01:15:38:891,1.7769E+14,0.872,10,3100,11.216,5.888,1.635,10.242,5.107,1.419,50,0,0.643,0.4,0.111,0.038,0.037,0.01,35,0,0.089,,1.125
01:15:39:001,1.77691E+14,0.98,12,2800,15.052,7.527,2.091,13.778,6.608,1.835,54,0,0.69,0.475,0.132,0.044,0.042,0.012,35,0,0.365,,1.501
01:15:39:110,1.77691E+14,1.09,17,2200,15.319,9.201,2.556,14.027,8.14,2.261,59,0,0.837,0.566,0.157,0.051,0.047,0.013,35,0,0.306,,1.532
01:15:39:220,1.77691E+14,1.199,4,3700,7.761,10.053,2.792,6.634,8.869,2.463,49,0,0.485,0.62,0.172,0.059,0.054,0.015,35,0,0.53,,0.729
01:15:39:329,1.77691E+14,1.309,3,2800,6.153,10.726,2.979,5.089,9.425,2.618,49,0,0.455,0.669,0.186,0.085,0.063,0.018,35,0,0.405,,0.556
01:15:39:438,1.77692E+14,1.418,6,2300,5.91,11.37,3.158,4.918,9.961,2.767,52,0,0.544,0.729,0.202,0.073,0.071,0.02,35,750,0.337,,0.536
01:15:39:547,1.77692E+14,1.527,10,2400,7.836,12.227,3.396,6.751,10.7,2.972,57,0,0.611,0.795,0.221,0.109,0.083,0.023,35,0,1.569,,0.739
01:15:39:657,1.77692E+14,1.636,5,2700,9.524,13.268,3.685,8.407,11.618,3.227,57,0,0.529,0.853,0.237,0.101,0.094,0.026,35,0,0.62,,0.918
01:15:39:766,1.77692E+14,1.746,10,2100,15.286,14.937,4.149,14.076,13.156,3.654,61,0,0.533,0.911,0.253,0.035,0.098,0.027,35,0,0.268,,1.538
01:15:39:875,1.77692E+14,1.855,7,3100,11.064,16.151,4.486,9.684,14.218,3.949,48,0,0.525,0.969,0.269,0.135,0.113,0.031,35,0,1.159,,1.062
01:15:39:985,1.77693E+14,1.965,3,2900,4.957,16.694,4.637,4.042,14.66,4.072,47,0,0.484,1.022,0.284,0.079,0.121,0.034,35,0,0.646,,0.442
01:15:40:094,1.77693E+14,2.074,0,2100,1.886,16.899,4.694,1.277,14.8,4.111,48,0,0.412,1.067,0.296,0.102,0.133,0.037,35,0,0.45,,0.14
01:15:40:204,1.77693E+14,2.183,2,2500,3.824,17.318,4.811,2.974,15.125,4.202,48,0,0.412,1.112,0.309,0.033,0.136,0.038,35,0,0.156,,0.325
01:15:40:313,1.77693E+14,2.293,0,1800,1.194,17.449,4.847,0.685,15.2,4.222,47,0,0.357,1.151,0.32,0.012,0.138,0.038,35,0,30.456,,0.075
01:15:40:422,1.77694E+14,2.414,7,3900,5.722,18.141,5.039,4.933,15.797,4.388,52,0,0.519,1.214,0.337,0.037,0.142,0.039,35,0,0.083,,0.597
01:15:40:532,1.77694E+14,2.512,1,2700,3.098,18.445,5.124,2.206,16.014,4.448,47,0,0.393,1.253,0.348,0.058,0.148,0.041,35,0,0.611,,0.217
01:15:40:656,1.77694E+14,2.636,8,2100,11.315,19.852,5.515,10.185,17.28,4.8,52,0,0.587,1.325,0.368,0.06,0.155,0.043,35,0,0.368,,1.266
01:15:40:766,1.77694E+14,2.746,7,2100,13.704,21.349,5.93,12.403,18.635,5.176,52,0,0.447,1.374,0.382,0.042,0.16,0.044,35,0,0.348,,1.355
01:15:40:875,1.77695E+14,2.855,9,2100,13.601,22.838,6.344,12.394,19.991,5.553,53,0,0.548,1.434,0.398,0.054,0.166,0.046,35,0,0.293,,1.356
01:15:40:969,1.77695E+14,2.949,6,2600,7.456,23.54,6.539,6.226,20.578,5.716,48,0,0.544,1.485,0.413,0.12,0.177,0.049,35,0,2.537,,0.587
01:15:41:094,1.77695E+14,3.074,5,2500,7.899,24.523,6.812,6.86,21.431,5.953,55,0,0.563,1.556,0.432,0.099,0.189,0.053,35,0,0.848,,0.853
01:15:41:203,1.77695E+14,3.183,4,2900,8.645,25.472,7.075,7.443,22.248,6.18,47,0,0.539,1.615,0.449,0.087,0.199,0.055,35,600,0.253,,0.817
01:15:41:313,1.77696E+14,3.293,8,3000,12.085,26.794,7.443,10.808,23.431,6.509,49,0,0.616,1.682,0.467,0.069,0.206,0.057,35,0,0.428,,1.183
01:15:41:437,1.77696E+14,3.429,7,4000,4.936,27.465,7.629,4.044,23.981,6.661,59,0,0.444,1.742,0.484,0.102,0.22,0.061,35,0,0.408,,0.55
01:15:41:547,1.77696E+14,3.527,3,2800,5.467,28.004,7.779,4.342,24.409,6.78,47,0,0.494,1.791,0.498,0.111,0.231,0.064,35,0,1.184,,0.428
01:15:41:672,1.77696E+14,3.652,6,2100,11.437,29.425,8.174,10.239,25.681,7.134,53,0,0.483,1.851,0.514,0.074,0.24,0.067,35,0,0.225,,1.272
01:15:41:781,1.77697E+14,3.761,17,2100,13.935,30.95,8.597,12.486,27.047,7.513,50,0,0.851,1.944,0.54,0.094,0.251,0.07,35,0,1.689,,1.366
01:15:41:891,1.77697E+14,3.871,9,2600,10.91,32.147,8.93,9.733,28.115,7.81,49,0,0.638,2.014,0.56,0.081,0.26,0.072,35,0,0.783,,1.068
01:15:42:000,1.77697E+14,3.98,7,2600,8.562,33.084,9.19,7.518,28.938,8.038,48,0,0.684,2.089,0.58,0.107,0.271,0.075,35,0,1.395,,0.823
01:15:42:109,1.77697E+14,4.089,1,2000,2.053,33.308,9.252,1.253,29.075,8.076,47,0,0.377,2.13,0.592,0.042,0.276,0.077,35,0,0.174,,0.137
01:15:42:219,1.77698E+14,4.199,2,2200,3.862,33.733,9.37,3.087,29.414,8.171,47,0,0.409,2.175,0.604,0.048,0.281,0.078,35,0,0.236,,0.339
01:15:42:328,1.77698E+14,4.308,1,1600,1.573,33.904,9.418,0.974,29.52,8.2,47,0,0.337,2.212,0.614,0.016,0.283,0.079,35,0,0,,0.106
01:15:42:453,1.77698E+14,4.436,8,3900,4.725,34.511,9.586,3.832,30.012,8.337,51,0,0.438,2.268,0.63,0.057,0.29,0.081,35,0,0.214,,0.492
