System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
01:09:42:847,1.76904E+14,0.102,0,2000,2.211,0.226,0.063,1.364,0.14,0.039,45,0,0.375,0.038,0.011,0.059,0.006,0.002,35,0,0.678,,0.14
01:09:42:957,1.76904E+14,0.212,3,2500,3.239,0.583,0.162,2.497,0.414,0.115,47,0,0.427,0.085,0.024,0.043,0.011,0.003,35,0,0.186,,0.274
01:09:43:066,1.76905E+14,0.322,1,3600,2.74,0.882,0.245,1.904,0.622,0.173,46,0,0.4,0.129,0.036,0.051,0.016,0.005,35,0,0.223,,0.208
01:09:43:176,1.76905E+14,0.431,3,2200,5.262,1.456,0.405,4.284,1.09,0.303,46,0,0.451,0.178,0.05,0.04,0.021,0.006,35,0,0.164,,0.468
01:09:43:285,1.76905E+14,0.541,1,2700,3.692,1.862,0.517,2.737,1.391,0.386,46,0,0.418,0.224,0.062,0.047,0.026,0.007,35,0,0.323,,0.301
01:09:43:394,1.76905E+14,0.65,14,2800,6.329,2.552,0.709,5.498,1.99,0.553,50,0,0.481,0.277,0.077,0.04,0.03,0.008,35,0,0.649,,0.599
01:09:43:503,1.76906E+14,0.758,8,2300,14.374,4.114,1.143,13.076,3.411,0.948,52,0,0.513,0.332,0.092,0.051,0.036,0.01,35,0,1.125,,1.421
01:09:43:613,1.76906E+14,0.874,13,2100,13.428,5.661,1.572,12.274,4.825,1.34,49,0,0.488,0.388,0.108,0.01,0.037,0.01,35,0,0.05,,1.414
01:09:43:722,1.76906E+14,0.977,5,2100,8.672,6.562,1.823,7.547,5.609,1.558,46,0,0.667,0.458,0.127,0.115,0.049,0.014,35,0,1.53,,0.784
01:09:43:831,1.76906E+14,1.087,11,2700,12.544,7.938,2.205,11.365,6.856,1.904,53,0,0.719,0.537,0.149,0.059,0.055,0.015,35,0,0.293,,1.247
01:09:43:941,1.76907E+14,1.196,8,2600,14.952,9.572,2.659,13.749,8.358,2.322,53,0,0.485,0.59,0.164,0.061,0.062,0.017,35,0,0.538,,1.502
01:09:44:050,1.76907E+14,1.306,6,3900,5.679,10.192,2.831,4.681,8.869,2.464,47,0,0.539,0.648,0.18,0.116,0.075,0.021,35,0,0.952,,0.511
01:09:44:159,1.76907E+14,1.415,0,2100,1.723,10.38,2.883,1.133,8.993,2.498,46,0,0.399,0.692,0.192,0.102,0.086,0.024,35,0,0.645,,0.124
01:09:44:269,1.76907E+14,1.524,2,2800,3.047,10.714,2.976,2.378,9.254,2.57,46,0,0.438,0.74,0.206,0.067,0.093,0.026,35,0,0.329,,0.261
01:09:44:378,1.76908E+14,1.633,9,2200,3.651,11.111,3.087,2.841,9.563,2.656,51,0,0.381,0.781,0.217,0.064,0.1,0.028,35,0,0.715,,0.309
01:09:44:487,1.76908E+14,1.743,8,2100,13.62,12.602,3.5,12.469,10.927,3.035,51,0,0.471,0.833,0.231,0.032,0.104,0.029,35,0,0.242,,1.364
01:09:44:597,1.76908E+14,1.852,6,2100,13.866,14.118,3.922,12.605,12.305,3.418,53,0,0.393,0.876,0.243,0.018,0.106,0.029,35,0,1.382,,1.378
01:09:44:706,1.76908E+14,1.962,4,2800,8.985,15.11,4.197,8.005,13.189,3.664,48,0,0.392,0.919,0.255,0.042,0.11,0.031,35,0,0.098,,0.884
01:09:44:816,1.76909E+14,2.071,0,1400,1.091,15.228,4.23,0.602,13.254,3.682,45,0,0.327,0.955,0.265,0.022,0.113,0.031,35,0,0.298,,0.065
01:09:44:925,1.76909E+14,2.18,2,2400,2.331,15.483,4.301,1.826,13.454,3.737,45,0,0.353,0.993,0.276,0.018,0.115,0.032,35,0,0.014,,0.2
01:09:45:034,1.76909E+14,2.29,0,1800,2.082,15.711,4.364,1.481,13.616,3.782,47,0,0.366,1.033,0.287,0.035,0.118,0.033,35,0,0.601,,0.162
01:09:45:144,1.76909E+14,2.399,4,2400,4.125,16.163,4.49,3.415,13.99,3.886,47,0,0.44,1.082,0.3,0.018,0.12,0.033,35,0,0.025,,0.374
01:09:45:253,1.76909E+14,2.508,1,1400,2.167,16.399,4.555,1.456,14.149,3.93,45,0,0.373,1.122,0.312,0.028,0.123,0.034,35,0,0.671,,0.159
01:09:45:362,1.7691E+14,2.629,14,4000,4.422,16.936,4.704,3.763,14.606,4.057,52,0,0.45,1.177,0.327,0.032,0.127,0.035,35,0,0.22,,0.457
01:09:45:472,1.7691E+14,2.727,0,2700,3.659,17.293,4.804,2.584,14.858,4.127,46,0,0.405,1.216,0.338,0.058,0.133,0.037,35,0,0.768,,0.252
01:09:45:581,1.7691E+14,2.837,2,3100,2.362,17.552,4.876,1.789,15.054,4.182,45,0,0.373,1.257,0.349,0.017,0.135,0.037,35,0,0.041,,0.196
01:09:45:690,1.7691E+14,2.946,0,1800,2.733,17.849,4.958,1.84,15.254,4.237,45,0,0.388,1.3,0.361,0.049,0.14,0.039,35,0,0.413,,0.2
01:09:45:800,1.76911E+14,3.055,2,3100,2.697,18.145,5.04,2.141,15.489,4.303,45,0,0.379,1.341,0.373,0.019,0.142,0.04,35,0,0.033,,0.235
01:09:45:909,1.76911E+14,3.164,0,2000,2.359,18.402,5.112,1.603,15.664,4.351,45,0,0.358,1.38,0.383,0.035,0.146,0.041,35,0,7.971,,0.175
01:09:46:018,1.76911E+14,3.274,4,2200,3.465,18.781,5.217,2.734,15.963,4.434,45,0,0.425,1.427,0.396,0.023,0.149,0.041,35,450,0.087,,0.299
01:09:46:128,1.76911E+14,3.383,5,2300,10.244,19.9,5.528,9.258,16.974,4.715,51,0,0.4,1.47,0.408,0.027,0.152,0.042,35,0,0.518,,1.011
01:09:46:237,1.76912E+14,3.492,9,3100,13.418,21.368,5.936,12.251,18.314,5.087,51,0,0.478,1.523,0.423,0.036,0.156,0.043,35,0,0.097,,1.34
01:09:46:346,1.76912E+14,3.614,8,3900,13.643,23.028,6.397,12.428,19.827,5.507,56,0,0.429,1.575,0.437,0.032,0.159,0.044,35,0,0.256,,1.513
01:09:46:456,1.76912E+14,3.711,3,3100,3.797,23.398,6.499,2.832,20.103,5.584,47,0,0.434,1.617,0.449,0.051,0.164,0.046,35,0,0.443,,0.276
01:09:46:565,1.76912E+14,3.82,0,2000,2.568,23.678,6.577,1.687,20.286,5.635,46,0,0.366,1.657,0.46,0.047,0.169,0.047,35,0,0.473,,0.183
01:09:46:675,1.76913E+14,3.93,5,3600,5.775,24.311,6.753,4.823,20.815,5.782,49,0,0.55,1.717,0.477,0.027,0.172,0.048,35,0,0.139,,0.529
01:09:46:784,1.76913E+14,4.039,0,2100,2.693,24.605,6.835,1.845,21.017,5.838,46,0,0.369,1.758,0.488,0.046,0.177,0.049,35,0,0.264,,0.202
01:09:46:893,1.76913E+14,4.149,3,2600,3.186,24.955,6.932,2.561,21.298,5.916,45,0,0.396,1.801,0.5,0.031,0.181,0.05,35,0,0.047,,0.281
01:09:47:003,1.76913E+14,4.258,1,2400,3.375,25.323,7.034,2.436,21.564,5.99,45,0,0.39,1.844,0.512,0.039,0.185,0.051,35,0,0.257,,0.266
01:09:47:112,1.76914E+14,4.367,6,2300,6.966,26.083,7.245,6.067,22.225,6.174,50,0,0.436,1.891,0.525,0.022,0.187,0.052,35,0,0.035,,0.661
01:09:47:221,1.76914E+14,4.476,8,2300,13.648,27.577,7.66,12.498,23.594,6.554,51,0,0.52,1.948,0.541,0.034,0.191,0.053,35,0,0.419,,1.369
01:09:47:330,1.76914E+14,4.586,9,2500,13.677,29.077,8.077,12.414,24.955,6.932,52,0,0.511,2.004,0.557,0.016,0.193,0.054,35,0,0.037,,1.361
01:09:47:440,1.76914E+14,4.695,1,2000,5.151,29.638,8.233,4.18,25.41,7.058,46,0,0.419,2.05,0.569,0.062,0.2,0.055,35,0,1.213,,0.455
01:09:47:549,1.76915E+14,4.805,3,2200,1.781,29.833,8.287,1.251,25.547,7.097,46,0,0.354,2.088,0.58,0.019,0.202,0.056,35,0,0.014,,0.137
01:09:47:659,1.76915E+14,4.914,1,2000,2.928,30.154,8.376,2.141,25.782,7.162,45,0,0.358,2.128,0.591,0.044,0.206,0.057,35,0,0.611,,0.235
01:09:47:768,1.76915E+14,5.023,2,2100,2.276,30.402,8.445,1.807,25.979,7.216,45,0,0.352,2.166,0.602,0.02,0.209,0.058,35,1050,0.042,,0.197
01:09:47:877,1.76915E+14,5.133,0,1400,0.872,30.497,8.472,0.354,26.018,7.227,45,0,0.341,2.203,0.612,0.027,0.211,0.059,35,0,0.656,,0.039
01:09:47:987,1.76916E+14,5.242,7,2400,4.935,31.038,8.622,4.179,26.475,7.354,50,0,0.511,2.259,0.628,0.033,0.215,0.06,35,0,0.171,,0.457
01:09:48:096,1.76916E+14,5.351,5,2800,8.593,31.977,8.883,7.443,27.289,7.58,52,0,0.508,2.315,0.643,0.055,0.221,0.061,35,0,0.449,,0.814
01:09:48:205,1.76916E+14,5.461,9,2800,13.819,33.489,9.303,12.663,28.674,7.965,50,0,0.473,2.366,0.657,0.025,0.224,0.062,35,0,0.119,,1.385
01:09:48:315,1.76916E+14,5.57,3,2000,5.241,34.061,9.461,4.234,29.137,8.093,46,0,0.421,2.412,0.67,0.047,0.229,0.064,35,0,0.543,,0.463
