System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
00:26:55:366,1.73228E+14,0.112,4,3000,7.664,0.855,0.237,6.575,0.733,0.204,52,0,0.518,0.058,0.016,0.056,0.006,0.002,35,0,0.233,,0.733
00:26:55:475,1.73228E+14,0.22,11,2300,13.415,2.316,0.643,12.138,2.056,0.571,51,0,0.616,0.125,0.035,0.031,0.01,0.003,35,0,0.131,,1.323
00:26:55:580,1.73228E+14,0.325,9,2800,13.367,3.714,1.032,12.074,3.319,0.922,53,0,0.558,0.183,0.051,0.045,0.014,0.004,35,0,0.669,,1.263
00:26:55:690,1.73229E+14,0.434,3,2400,7.019,4.482,1.245,5.885,3.962,1.101,48,0,0.506,0.239,0.066,0.039,0.019,0.005,35,0,0.086,,0.643
00:26:55:798,1.73229E+14,0.543,1,2100,3.999,4.917,1.366,3.093,4.298,1.194,47,0,0.427,0.285,0.079,0.048,0.024,0.007,35,0,0.384,,0.336
00:26:55:907,1.73229E+14,0.652,6,3900,4.904,5.451,1.514,3.94,4.727,1.313,47,0,0.452,0.334,0.093,0.067,0.031,0.009,35,0,0.399,,0.429
00:26:56:021,1.73229E+14,0.766,0,2100,2.422,5.727,1.591,1.643,4.915,1.365,47,0,0.385,0.378,0.105,0.02,0.033,0.009,35,0,0.698,,0.188
00:26:56:129,1.7323E+14,0.874,2,3100,4.49,6.213,1.726,3.561,5.3,1.472,47,0,0.421,0.424,0.118,0.057,0.039,0.011,35,0,0.168,,0.385
00:26:56:236,1.7323E+14,0.981,3,2000,6.773,6.935,1.926,5.681,5.906,1.64,46,0,0.426,0.469,0.13,0.035,0.043,0.012,35,0,0.1,,0.606
00:26:56:361,1.7323E+14,1.106,7,2200,6.007,7.689,2.136,4.859,6.516,1.81,47,0,0.47,0.528,0.147,0.069,0.052,0.014,35,0,0.293,,0.61
00:26:56:454,1.7323E+14,1.199,10,3500,12.678,8.868,2.463,11.39,7.575,2.104,48,0,0.701,0.593,0.165,0.102,0.061,0.017,35,0,1.692,,1.059
00:26:56:566,1.7323E+14,1.311,3,2100,4.783,9.402,2.612,3.762,7.995,2.221,47,0,0.473,0.646,0.179,0.075,0.07,0.019,35,0,0.458,,0.42
00:26:56:673,1.73231E+14,1.418,1,2600,3.589,9.786,2.718,2.637,8.277,2.299,47,0,0.399,0.689,0.191,0.049,0.075,0.021,35,0,0.213,,0.282
00:26:56:782,1.73231E+14,1.527,8,2100,11.769,11.066,3.074,10.557,9.426,2.618,59,0,0.6,0.754,0.209,0.068,0.082,0.023,35,0,0.439,,1.149
00:26:56:898,1.73231E+14,1.643,14,3000,9.605,12.178,3.383,8.396,10.398,2.888,56,0,0.6,0.824,0.229,0.089,0.093,0.026,35,650,0.619,,0.972
00:26:57:003,1.73231E+14,1.748,4,3900,7.646,12.984,3.607,6.376,11.07,3.075,48,0,0.597,0.886,0.246,0.102,0.103,0.029,35,0,0.823,,0.672
00:26:57:111,1.73232E+14,1.856,10,2300,13.288,14.414,4.004,11.983,12.359,3.433,55,0,0.567,0.947,0.263,0.067,0.111,0.031,35,0,0.362,,1.289
00:26:57:221,1.73232E+14,1.966,10,2500,13.748,15.936,4.427,12.552,13.748,3.819,53,0,0.6,1.014,0.282,0.067,0.118,0.033,35,0,0.391,,1.389
00:26:57:332,1.73232E+14,2.077,9,3300,12.564,17.322,4.812,11.196,14.983,4.162,49,0,0.507,1.07,0.297,0.039,0.122,0.034,35,1100,0.165,,1.235
00:26:57:438,1.73232E+14,2.183,0,2300,3.281,17.67,4.908,2.372,15.235,4.232,48,0,0.401,1.112,0.309,0.089,0.132,0.037,35,0,0.598,,0.252
00:26:57:548,1.73233E+14,2.293,7,3400,11.325,18.916,5.255,10.266,16.365,4.546,60,0,0.543,1.172,0.326,0.052,0.138,0.038,35,800,0.222,,1.13
00:26:57:660,1.73233E+14,2.405,2,3900,7.726,19.786,5.496,6.451,17.091,4.747,47,0,0.49,1.227,0.341,0.105,0.149,0.041,35,0,0.488,,0.726
00:26:57:766,1.73233E+14,2.511,2,3000,5.893,20.411,5.67,4.738,17.593,4.887,48,0,0.464,1.276,0.355,0.098,0.16,0.044,35,800,0.229,,0.502
00:26:57:877,1.73233E+14,2.622,7,3100,5.939,21.07,5.853,4.745,18.119,5.033,50,0,0.461,1.328,0.369,0.111,0.172,0.048,35,0,0.933,,0.526
00:26:57:988,1.73234E+14,2.733,7,2500,11.952,22.396,6.221,10.599,19.296,5.36,53,0,0.623,1.397,0.388,0.086,0.182,0.05,35,0,1.149,,1.177
00:26:58:094,1.73234E+14,2.839,11,2200,13.37,23.813,6.615,12.076,20.576,5.716,52,0,0.676,1.468,0.408,0.06,0.188,0.052,35,0,0.63,,1.28
00:26:58:204,1.73234E+14,2.949,16,2300,13.233,25.269,7.019,11.873,21.882,6.078,51,0,0.865,1.564,0.434,0.047,0.193,0.054,35,0,0.468,,1.306
00:26:58:316,1.73234E+14,3.061,7,2100,10.749,26.471,7.353,9.537,22.949,6.375,49,0,0.567,1.627,0.452,0.043,0.198,0.055,35,0,0.351,,1.067
00:26:58:427,1.73235E+14,3.172,3,3900,6.042,27.139,7.539,4.905,23.49,6.525,47,0,0.528,1.685,0.468,0.102,0.209,0.058,35,0,0.461,,0.541
00:26:58:537,1.73235E+14,3.282,3,2300,5.217,27.713,7.698,4.279,23.962,6.656,56,0,0.451,1.735,0.482,0.046,0.214,0.059,35,0,0.209,,0.472
00:26:58:642,1.73235E+14,3.388,6,3000,9.93,28.764,7.99,8.663,24.878,6.911,48,0,0.555,1.794,0.498,0.093,0.224,0.062,35,0,0.661,,0.916
00:26:58:752,1.73235E+14,3.497,2,2800,4.684,29.278,8.133,3.503,25.263,7.018,47,0,0.439,1.842,0.512,0.078,0.233,0.065,35,0,0.194,,0.385
00:26:58:864,1.73236E+14,3.609,8,3100,4.469,29.775,8.271,3.512,25.653,7.126,52,0,0.428,1.89,0.525,0.063,0.24,0.067,35,0,0.376,,0.39
00:26:58:974,1.73236E+14,3.72,2,3100,4.009,30.22,8.394,3.147,26.002,7.223,47,0,0.4,1.934,0.537,0.036,0.244,0.068,35,0,0.362,,0.349
00:26:59:083,1.73236E+14,3.828,5,2300,9.332,31.234,8.676,8.301,26.904,7.473,53,0,0.389,1.976,0.549,0.022,0.246,0.068,35,0,0.753,,0.902
00:26:59:191,1.73236E+14,3.936,10,2200,13.126,32.643,9.067,11.849,28.177,7.827,51,0,0.471,2.027,0.563,0.011,0.247,0.069,35,0,0.03,,1.273
00:26:59:299,1.73237E+14,4.044,17,2400,10.436,33.779,9.383,9.201,29.178,8.105,50,0,0.437,2.074,0.576,0.035,0.251,0.07,35,0,0.44,,1.001
00:26:59:410,1.73237E+14,4.155,6,2900,5.94,34.438,9.566,4.846,29.716,8.254,48,0,0.406,2.12,0.589,0.052,0.257,0.071,35,0,0.153,,0.538
00:26:59:522,1.73237E+14,4.267,16,2200,9.827,35.533,9.87,8.649,30.68,8.522,50,0,0.352,2.159,0.6,0.027,0.26,0.072,35,0,0.247,,0.964
00:26:59:628,1.73237E+14,4.373,12,3700,10.207,36.616,10.171,9.006,31.635,8.788,49,0,0.555,2.218,0.616,0.051,0.265,0.074,35,0,0.118,,0.955
