System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
22:40:59:105, 57032649307656,    0.114,   12.000,  800,  13.070,   1.494,   0.415,   1.534,   0.175,   0.049, 46,  1,   0.504,   0.058,   0.016,   0.030,   0.003,   0.001,  35.000,    0,   1.025
22:40:59:214, 57032891934244,    0.224,   11.000,  800,  12.890,   2.910,   0.808,   1.410,   0.330,   0.092, 46,  1,   0.496,   0.112,   0.031,   0.026,   0.006,   0.002,  35.000,    0,   1.110
22:40:59:316, 57033115460989,    0.325,    3.000,  800,  11.978,   4.123,   1.145,   0.690,   0.400,   0.111, 46,  1,   0.424,   0.155,   0.043,   0.017,   0.008,   0.002,  35.000,    0,   0.916
22:40:59:426, 57033356925692,    0.435,    4.000,  800,  11.962,   5.431,   1.509,   0.705,   0.477,   0.133, 46,  1,   0.383,   0.197,   0.055,   0.007,   0.009,   0.002,  35.000,    0,   0.158
22:40:59:535, 57033598298214,    0.544,    3.000,  800,  11.996,   6.743,   1.873,   0.698,   0.554,   0.154, 46,  1,   0.407,   0.241,   0.067,   0.017,   0.011,   0.003,  35.000,    0,   0.235
22:40:59:644, 57033839678087,    0.653,    4.000,  800,  11.946,   8.049,   2.236,   0.738,   0.634,   0.176, 46,  1,   0.386,   0.284,   0.079,   0.011,   0.012,   0.003,  35.000,    0,   0.161
22:40:59:754, 57034081476047,    0.763,   13.000,  800,  12.845,   9.455,   2.626,   1.393,   0.787,   0.219, 46,  1,   0.460,   0.334,   0.093,   0.032,   0.015,   0.004,  35.000,    0,   1.291
22:40:59:863, 57034322455327,    0.872,    9.000,  800,  12.586,  10.829,   3.008,   1.177,   0.915,   0.254, 46,  1,   0.508,   0.390,   0.108,   0.030,   0.019,   0.005,  35.000,    0,   0.812
22:40:59:972, 57034564015178,    0.981,   14.000,  800,  12.966,  12.247,   3.402,   1.576,   1.088,   0.302, 46,  1,   0.482,   0.442,   0.123,   0.012,   0.020,   0.006,  35.000,    0,   0.686
22:41:00:082, 57034805475808,    1.091,   17.000,  800,  13.228,  13.694,   3.804,   1.724,   1.276,   0.354, 46,  1,   0.479,   0.495,   0.137,   0.004,   0.020,   0.006,  35.000,    0,   0.000
22:41:00:191, 57035047063115,    1.200,    6.000,  800,  12.613,  15.074,   4.187,   1.207,   1.408,   0.391, 45,  1,   0.462,   0.545,   0.151,   0.024,   0.023,   0.006,  35.000,    0,   0.526
22:41:00:302, 57035291470260,    1.311,    3.000,  800,  11.940,  16.395,   4.554,   0.754,   1.492,   0.414, 45,  1,   0.348,   0.584,   0.162,   0.007,   0.024,   0.007,  35.000,    0,   0.036
22:41:00:411, 57035533036364,    1.420,    3.000,  800,  11.892,  17.697,   4.916,   0.616,   1.559,   0.433, 46,  1,   0.368,   0.624,   0.173,   0.016,   0.025,   0.007,  35.000,    0,   1.164
22:41:00:521, 57035774320293,    1.530,    6.000,  800,  12.192,  19.029,   5.286,   0.896,   1.657,   0.460, 46,  1,   0.362,   0.664,   0.184,   0.012,   0.027,   0.007,  35.000,    0,   0.128
22:41:00:630, 57036015802344,    1.639,    9.000,  800,  12.505,  20.397,   5.666,   1.132,   1.781,   0.495, 46,  1,   0.348,   0.702,   0.195,   0.016,   0.028,   0.008,  35.000,    0,   0.478
22:41:00:739, 57036257337358,    1.748,   13.000,  800,  12.797,  21.796,   6.055,   1.436,   1.938,   0.538, 46,  1,   0.363,   0.741,   0.206,   0.011,   0.030,   0.008,  35.000,    0,   0.175
22:41:00:849, 57036500398016,    1.858,   13.000,  800,  12.862,  23.212,   6.448,   1.423,   2.094,   0.582, 46,  1,   0.437,   0.789,   0.219,   0.034,   0.033,   0.009,  35.000,    0,   0.735
22:41:00:958, 57036740212099,    1.967,   23.000,  800,  13.698,  24.700,   6.861,   2.200,   2.333,   0.648, 47,  1,   0.498,   0.844,   0.234,   0.017,   0.035,   0.010,  35.000,    0,   0.218
22:41:01:067, 57036981591244,    2.076,   12.000,  800,  12.956,  26.116,   7.255,   1.520,   2.500,   0.694, 46,  1,   0.495,   0.898,   0.249,   0.025,   0.038,   0.011,  35.000,    0,   0.507
22:41:01:177, 57037223276950,    2.186,   16.000,  800,  13.041,  27.544,   7.651,   1.541,   2.668,   0.741, 46,  1,   0.491,   0.951,   0.264,   0.032,   0.041,   0.011,  35.000,  350,   1.231
22:41:01:290, 57037473186920,    2.299,    5.000,  800,   9.321,  28.599,   7.944,   0.893,   2.769,   0.769, 46,  1,   0.444,   1.002,   0.278,   0.029,   0.045,   0.012,  35.000,    0,   1.262
22:41:01:389, 57037691274408,    2.398,   10.000,  800,   2.008,  28.797,   7.999,   1.034,   2.872,   0.798, 46,  1,   0.498,   1.051,   0.292,   0.026,   0.047,   0.013,  35.000,    0,   0.451
22:41:01:498, 57037932565276,    2.507,    6.000,  800,   2.003,  29.016,   8.060,   0.942,   2.974,   0.826, 46,  1,   0.464,   1.102,   0.306,   0.022,   0.050,   0.014,  35.000,    0,   0.505
22:41:01:607, 57038173986928,    2.616,    8.000,  800,   1.874,  29.221,   8.117,   0.929,   3.076,   0.854, 47,  1,   0.420,   1.147,   0.319,   0.009,   0.051,   0.014,  35.000,    0,   0.169
22:41:01:717, 57038415478812,    2.726,    5.000,  800,   1.867,  29.425,   8.174,   0.820,   3.166,   0.879, 46,  1,   0.455,   1.197,   0.333,   0.020,   0.053,   0.015,  35.000,    0,   0.396
22:41:01:826, 57038657726272,    2.836,    6.000,  800,   1.859,  29.629,   8.230,   0.875,   3.262,   0.906, 46,  1,   0.442,   1.246,   0.346,   0.012,   0.054,   0.015,  35.000,    0,   0.162
