System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
22:46:14:800,5.77297E+13,1.751,4,2600,6.574,9.473,2.631,5.602,7.89,2.192,47,0,0.524,0.784,0.218,0.08,0.128,0.036,35,0,0.301
22:46:14:909,5.77299E+13,1.86,9,2200,14.184,11.024,3.062,12.914,9.302,2.584,49,0,0.619,0.852,0.237,0.079,0.137,0.038,35,0,0.796
22:46:15:019,5.77302E+13,1.97,9,2800,13.907,12.547,3.485,12.581,10.679,2.966,50,0,0.573,0.915,0.254,0.075,0.145,0.04,35,0,0.542
22:46:15:128,5.77304E+13,2.079,4,2100,8.793,13.512,3.753,7.688,11.523,3.201,46,0,0.432,0.962,0.267,0.073,0.153,0.042,35,0,0.35
22:46:15:238,5.77307E+13,2.189,8,3600,4.704,14.026,3.896,3.773,11.935,3.315,50,0,0.452,1.012,0.281,0.094,0.163,0.045,35,0,0.693
22:46:15:349,5.77309E+13,2.3,2,2300,4.595,14.539,4.038,3.655,12.343,3.429,47,0,0.406,1.057,0.294,0.083,0.172,0.048,35,0,0.6
22:46:15:458,5.77312E+13,2.409,1,3100,3.364,14.904,4.14,2.564,12.622,3.506,47,0,0.402,1.1,0.306,0.054,0.178,0.05,35,0,0.331
22:46:15:567,5.77314E+13,2.518,1,1600,1.528,15.071,4.186,0.982,12.729,3.536,45,0,0.352,1.139,0.316,0.029,0.181,0.05,35,0,0.1
22:46:15:677,5.77316E+13,2.628,2,3700,2.762,15.374,4.271,2.049,12.954,3.598,46,0,0.44,1.187,0.33,0.077,0.19,0.053,35,0,0.497
22:46:15:786,5.77319E+13,2.737,2,2100,2.327,15.628,4.341,1.542,13.122,3.645,46,0,0.411,1.232,0.342,0.087,0.199,0.055,35,0,0.17
22:46:15:895,5.77321E+13,2.846,1,2100,3.103,15.968,4.435,2.157,13.358,3.711,46,0,0.408,1.277,0.355,0.079,0.208,0.058,35,0,0.303
22:46:16:005,5.77324E+13,2.956,2,2900,2.571,16.249,4.514,1.806,13.556,3.766,47,0,0.4,1.32,0.367,0.063,0.215,0.06,35,0,0.154
22:46:16:114,5.77326E+13,3.065,0,2100,2.504,16.522,4.589,1.627,13.733,3.815,47,0,0.396,1.364,0.379,0.077,0.223,0.062,35,0,0.207
22:46:16:223,5.77329E+13,3.188,7,3700,6.888,17.371,4.825,5.931,14.464,4.018,52,0,0.49,1.424,0.396,0.081,0.233,0.065,35,0,0.402
22:46:16:334,5.77331E+13,3.285,0,2000,2.935,17.655,4.904,1.953,14.653,4.07,46,0,0.397,1.462,0.406,0.057,0.239,0.066,35,0,0.279
22:46:16:443,5.77333E+13,3.394,4,3100,5.992,18.311,5.086,5.029,15.204,4.223,46,0,0.514,1.519,0.422,0.096,0.249,0.069,35,0,0.954
22:46:16:552,5.77336E+13,3.503,5,2500,9.914,19.393,5.387,8.769,16.16,4.489,51,0,0.502,1.573,0.437,0.121,0.262,0.073,35,0,0.961
22:46:16:662,5.77338E+13,3.613,8,2100,13.468,20.865,5.796,12.268,17.502,4.862,51,0,0.54,1.632,0.453,0.052,0.268,0.074,35,0,0.531
22:46:16:771,5.77341E+13,3.722,7,2500,13.327,22.322,6.201,12.144,18.829,5.23,51,0,0.472,1.684,0.468,0.052,0.274,0.076,35,0,0.233
22:46:16:881,5.77343E+13,3.832,2,2300,5.461,22.921,6.367,4.49,19.321,5.367,47,0,0.427,1.731,0.481,0.05,0.279,0.078,35,0,0.281
22:46:16:990,5.77345E+13,3.941,0,2900,3.046,23.254,6.459,2.292,19.572,5.437,47,0,0.374,1.772,0.492,0.022,0.282,0.078,35,0,0.236
22:46:17:099,5.77348E+13,4.05,2,2200,3.959,23.687,6.58,3.159,19.917,5.533,47,0,0.406,1.816,0.504,0.057,0.288,0.08,35,0,0.169
22:46:17:209,5.7735E+13,4.16,1,2100,3.524,24.072,6.687,2.653,20.207,5.613,46,0,0.431,1.863,0.518,0.027,0.291,0.081,35,0,1.325
22:46:17:319,5.77353E+13,4.27,3,2500,4.567,24.576,6.827,3.65,20.61,5.725,46,0,0.439,1.912,0.531,0.086,0.301,0.083,35,0,0.508
22:46:17:429,5.77355E+13,4.38,0,1600,1.959,24.791,6.886,1.111,20.732,5.759,46,0,0.357,1.951,0.542,0.037,0.305,0.085,35,0,0.221
22:46:17:538,5.77357E+13,4.489,5,2100,9.062,25.781,7.161,8.044,21.611,6.003,51,0,0.451,2,0.556,0.058,0.311,0.086,35,0,0.129
22:46:17:647,5.7736E+13,4.598,8,2100,13.526,27.262,7.573,12.36,22.964,6.379,51,0,0.447,2.049,0.569,0.049,0.316,0.088,35,0,0.355
22:46:17:757,5.77362E+13,4.708,7,3100,8.828,28.23,7.842,7.662,23.805,6.612,47,0,0.696,2.125,0.59,0.11,0.328,0.091,35,0,0.789
22:46:17:866,5.77365E+13,4.817,1,2500,3.636,28.627,7.952,2.745,24.104,6.696,47,0,0.401,2.169,0.603,0.059,0.335,0.093,35,0,0.141
22:46:17:976,5.77367E+13,4.927,1,4000,3.518,29.012,8.059,2.739,24.404,6.779,47,0,0.44,2.217,0.616,0.092,0.345,0.096,35,0,0.731
22:46:18:087,5.7737E+13,5.038,1,4000,3.136,29.362,8.156,2.303,24.661,6.85,47,0,0.418,2.264,0.629,0.092,0.355,0.099,35,0,0.383
22:46:18:196,5.77372E+13,5.147,1,3100,1.962,29.576,8.215,1.252,24.797,6.888,46,0,0.378,2.305,0.64,0.054,0.361,0.1,35,0,0.292
22:46:18:307,5.77374E+13,5.258,3,3700,5.417,30.178,8.383,4.46,25.294,7.026,47,0,0.46,2.356,0.655,0.16,0.379,0.105,35,0,1.421
22:46:18:416,5.77377E+13,5.368,1,2600,3.7,30.585,8.496,2.99,25.622,7.117,46,0,0.431,2.404,0.668,0.093,0.389,0.108,35,0,0.679
22:46:18:526,5.77379E+13,5.477,1,3100,3.277,30.941,8.595,2.345,25.877,7.188,46,0,0.432,2.451,0.681,0.096,0.399,0.111,35,0,0.573
22:46:18:635,5.77382E+13,5.586,0,1400,1.469,31.101,8.639,0.892,25.974,7.215,45,0,0.362,2.49,0.692,0.036,0.403,0.112,35,0,0.491
22:46:18:745,5.77384E+13,5.695,1,3100,2.406,31.365,8.712,1.811,26.173,7.27,46,0,0.362,2.53,0.703,0.037,0.407,0.113,35,0,0.049
22:46:18:854,5.77387E+13,5.805,0,1200,1.359,31.514,8.754,0.806,26.261,7.295,46,0,0.345,2.568,0.713,0.032,0.411,0.114,35,0,0.41
22:46:18:963,5.77389E+13,5.914,1,1800,1.856,31.717,8.81,1.236,26.396,7.332,46,0,0.363,2.607,0.724,0.043,0.416,0.115,35,0,0.086
22:46:19:076,5.77391E+13,6.027,0,1000,0.632,31.788,8.83,0.255,26.425,7.34,45,0,0.3,2.641,0.734,0.007,0.416,0.116,35,0,0
22:46:19:185,5.77394E+13,6.136,11,2600,13.085,33.217,9.227,11.935,27.728,7.702,51,0,0.553,2.701,0.75,0.037,0.42,0.117,35,0,0.185
22:46:19:299,5.77396E+13,6.25,12,2400,14.469,34.863,9.684,13.215,29.232,8.12,53,0,0.507,2.759,0.766,0.022,0.423,0.117,35,0,0.274
22:46:19:411,5.77399E+13,6.362,6,3000,10.07,35.988,9.997,8.985,30.236,8.399,48,0,0.488,2.814,0.782,0.069,0.431,0.12,35,0,0.437
22:46:19:520,5.77401E+13,6.471,2,2600,2.71,36.284,10.079,1.806,30.433,8.454,46,0,0.397,2.857,0.794,0.054,0.437,0.121,35,0,0.093
22:46:19:630,5.77404E+13,6.581,0,4000,2.496,36.558,10.155,1.681,30.617,8.505,46,0,0.397,2.901,0.806,0.087,0.446,0.124,35,0,0.387
22:46:19:739,5.77406E+13,6.69,2,2600,2.579,36.84,10.233,1.827,30.817,8.56,46,0,0.388,2.943,0.817,0.046,0.451,0.125,35,0,0.127
22:46:19:848,5.77409E+13,6.799,0,1600,2.021,37.06,10.295,1.415,30.972,8.603,47,0,0.365,2.983,0.829,0.019,0.453,0.126,35,0,0.235
22:46:19:958,5.77411E+13,6.909,6,2100,3.608,37.456,10.404,2.888,31.288,8.691,47,0,0.48,3.036,0.843,0.055,0.459,0.128,35,0,0.125
22:46:20:067,5.77413E+13,7.018,0,2100,1.479,37.617,10.449,0.82,31.377,8.716,47,0,0.357,3.074,0.854,0.058,0.466,0.129,35,0,0.228
22:46:20:176,5.77416E+13,7.127,9,2100,13.035,39.043,10.845,11.887,32.678,9.077,51,0,0.546,3.134,0.871,0.064,0.472,0.131,35,0,0.408
22:46:20:287,5.77418E+13,7.238,3,2000,8.996,40.039,11.122,7.863,33.549,9.319,47,0,0.42,3.181,0.884,0.038,0.477,0.132,35,0,0.635
22:46:20:396,5.77421E+13,7.347,3,2500,3.638,40.438,11.233,2.756,33.85,9.403,47,0,0.385,3.223,0.895,0.057,0.483,0.134,35,0,0.255
22:46:20:505,5.77423E+13,7.456,1,1200,1.08,40.555,11.265,0.531,33.908,9.419,46,0,0.352,3.261,0.906,0.023,0.485,0.135,35,0,0.079
22:46:20:615,5.77425E+13,7.566,5,2100,4.573,41.055,11.404,3.784,34.322,9.534,46,0,0.496,3.315,0.921,0.089,0.495,0.138,35,0,0.505
22:46:20:724,5.77428E+13,7.675,2,3100,3.961,41.49,11.525,3.106,34.663,9.629,48,0,0.482,3.368,0.936,0.109,0.507,0.141,35,0,0.838
22:46:20:833,5.7743E+13,7.785,1,2000,4.141,41.944,11.651,3.23,35.017,9.727,46,0,0.419,3.414,0.948,0.082,0.516,0.143,35,0,0.394
22:46:20:943,5.77433E+13,7.894,2,4000,3.145,42.287,11.746,2.311,35.269,9.797,47,0,0.39,3.457,0.96,0.038,0.52,0.145,35,0,0.126
22:46:21:052,5.77435E+13,8.003,0,1800,2.206,42.527,11.813,1.431,35.425,9.84,46,0,0.366,3.497,0.971,0.046,0.525,0.146,35,0,0.161
22:46:21:161,5.77438E+13,8.112,3,1800,1.948,42.74,11.872,1.203,35.556,9.877,46,0,0.411,3.542,0.984,0.045,0.53,0.147,35,0,0.119
22:46:21:272,5.7744E+13,8.223,2,3600,4.721,43.264,12.018,3.744,35.972,9.992,46,0,0.446,3.591,0.998,0.086,0.54,0.15,35,0,0.577
22:46:21:382,5.77442E+13,8.333,2,3100,3.658,43.664,12.129,2.869,36.286,10.079,47,0,0.393,3.634,1.009,0.037,0.544,0.151,35,0,0.229
22:46:21:491,5.77445E+13,8.442,0,2500,3.556,44.052,12.237,2.614,36.571,10.159,47,0,0.391,3.677,1.021,0.045,0.549,0.152,35,0,0.38
22:46:21:600,5.77447E+13,8.551,1,2100,4.464,44.539,12.372,3.579,36.961,10.267,47,0,0.395,3.72,1.033,0.049,0.554,0.154,35,0,0.075
22:46:21:709,5.7745E+13,8.66,5,2200,9.362,45.562,12.656,8.379,37.877,10.521,51,0,0.408,3.764,1.046,0.037,0.558,0.155,35,0,0.086
22:46:21:819,5.77452E+13,8.77,9,2500,13.59,47.05,13.069,12.338,39.228,10.897,50,0,0.554,3.825,1.063,0.075,0.566,0.157,35,0,0.515
22:46:21:928,5.77454E+13,8.879,7,2100,13.754,48.553,13.487,12.452,40.589,11.275,52,0,0.474,3.877,1.077,0.038,0.57,0.158,35,0,0.246
22:46:22:038,5.77457E+13,8.989,4,2100,6.741,49.292,13.692,5.651,41.209,11.447,47,0,0.502,3.932,1.092,0.058,0.577,0.16,35,0,0.13
22:46:22:147,5.77459E+13,9.098,3,3600,3.239,49.648,13.791,2.506,41.484,11.523,48,0,0.432,3.979,1.105,0.009,0.578,0.161,35,0,0
22:46:22:258,5.77462E+13,9.209,5,2200,4.585,50.154,13.932,3.701,41.892,11.637,47,0,0.446,4.029,1.119,0.092,0.588,0.163,35,0,0.302
22:46:22:367,5.77464E+13,9.318,3,2400,4.146,50.606,14.057,3.192,42.24,11.733,47,0,0.421,4.074,1.132,0.059,0.594,0.165,35,600,0.316
22:46:22:476,5.77467E+13,9.428,2,3600,3.542,50.995,14.165,2.783,42.545,11.818,46,0,0.45,4.124,1.145,0.138,0.61,0.169,35,0,1.397
22:46:22:586,5.77469E+13,9.537,2,3100,6.877,51.746,14.374,5.811,43.18,11.994,47,0,0.436,4.171,1.159,0.115,0.622,0.173,35,0,0.312
22:46:22:695,5.77471E+13,9.646,4,2600,6.075,52.408,14.558,5.185,43.746,12.152,50,0,0.42,4.217,1.171,0.032,0.626,0.174,35,0,0.08
22:46:22:804,5.77474E+13,9.755,9,2100,13.616,53.896,14.971,12.279,45.087,12.524,50,0,0.531,4.275,1.188,0.061,0.632,0.176,35,0,0.248
22:46:22:914,5.77476E+13,9.864,7,2100,13.951,55.421,15.395,12.812,46.488,12.913,52,0,0.412,4.32,1.2,0.018,0.634,0.176,35,0,0.273
22:46:23:025,5.77479E+13,9.976,3,4000,5.994,56.09,15.581,5.119,47.06,13.072,47,0,0.382,4.363,1.212,0.04,0.639,0.177,35,0,0.089
22:46:23:134,5.77481E+13,10.085,0,1600,1.53,56.257,15.627,0.782,47.145,13.096,46,0,0.359,4.402,1.223,0.029,0.642,0.178,35,0,0.069
22:46:23:245,5.77484E+13,10.196,5,3100,3.912,56.692,15.748,3.138,47.493,13.193,50,0,0.396,4.446,1.235,0.073,0.65,0.181,35,0,0.313
22:46:23:354,5.77486E+13,10.306,1,2600,2.198,56.932,15.814,1.377,47.644,13.235,46,0,0.381,4.488,1.247,0.076,0.658,0.183,35,0,0.435
22:46:23:464,5.77488E+13,10.415,4,2100,4.633,57.438,15.955,3.777,48.056,13.349,46,0,0.513,4.544,1.262,0.089,0.668,0.186,35,0,0.746
22:46:23:573,5.77491E+13,10.524,2,2100,3.503,57.822,16.062,2.723,48.355,13.432,47,0,0.434,4.591,1.275,0.126,0.682,0.189,35,0,0.632
22:46:23:683,5.77493E+13,10.634,1,1600,2.72,58.119,16.144,1.964,48.57,13.492,46,0,0.423,4.638,1.288,0.039,0.686,0.191,35,0,0.176
22:46:23:792,5.77496E+13,10.743,2,4000,0.782,58.205,16.168,0.382,48.611,13.503,46,0,0.318,4.672,1.298,0.007,0.687,0.191,35,0,0
22:46:23:902,5.77498E+13,10.853,1,2100,3.75,58.617,16.282,2.938,48.934,13.593,46,0,0.411,4.717,1.31,0.102,0.698,0.194,35,0,0.265
22:46:23:998,5.775E+13,10.951,1,3600,1.052,58.719,16.311,0.567,48.989,13.608,46,0,0.334,4.75,1.319,0.007,0.699,0.194,35,0,0
22:46:24:107,5.77503E+13,11.058,1,2100,3.556,59.103,16.417,2.864,49.298,13.694,46,0,0.414,4.795,1.332,0.1,0.709,0.197,35,0,0.395
22:46:24:216,5.77505E+13,11.178,7,4100,3.416,59.51,16.531,2.542,49.602,13.778,56,0,0.4,4.842,1.345,0.045,0.715,0.199,35,0,0.15
22:46:24:338,5.77508E+13,11.289,0,2100,2.555,59.794,16.609,1.702,49.79,13.831,46,0,0.407,4.888,1.358,0.083,0.724,0.201,35,0,0.62
22:46:24:447,5.7751E+13,11.398,7,2800,10.815,60.977,16.938,9.777,50.86,14.128,50,0,0.472,4.939,1.372,0.041,0.729,0.202,35,0,0.258
22:46:24:556,5.77512E+13,11.507,7,2300,13.824,62.487,17.358,12.517,52.228,14.508,51,0,0.443,4.988,1.385,0.032,0.732,0.203,35,0,0.456
22:46:24:666,5.77515E+13,11.617,7,2500,12.042,63.81,17.725,10.934,53.428,14.841,47,0,0.453,5.037,1.399,0.051,0.738,0.205,35,0,0.265
22:46:24:775,5.77517E+13,11.726,0,1600,1.002,63.919,17.755,0.506,53.484,14.857,46,0,0.337,5.074,1.409,0.009,0.739,0.205,35,0,15.092
22:46:24:885,5.7752E+13,11.835,4,2100,4.62,64.424,17.896,3.849,53.904,14.973,47,0,0.476,5.126,1.424,0.047,0.744,0.207,35,0,0.089
22:46:24:994,5.77522E+13,11.945,2,2000,3.282,64.783,17.995,2.375,54.164,15.046,46,0,0.429,5.173,1.437,0.057,0.75,0.208,35,0,0.2
22:46:25:105,5.77525E+13,12.056,1,2100,3.311,65.15,18.097,2.527,54.444,15.123,46,0,0.421,5.22,1.45,0.067,0.757,0.21,35,0,0.247
22:46:25:214,5.77527E+13,12.165,1,1400,1.334,65.296,18.138,0.623,54.512,15.142,46,0,0.368,5.26,1.461,0.024,0.76,0.211,35,0,0.103
22:46:25:310,5.77529E+13,12.261,2,4000,4.591,65.736,18.26,3.784,54.875,15.243,46,0,0.44,5.302,1.473,0.117,0.771,0.214,35,0,0.62
22:46:25:419,5.77532E+13,12.37,7,2100,8.007,66.607,18.502,6.81,55.616,15.449,49,0,0.432,5.349,1.486,0.066,0.778,0.216,35,0,0.405
22:46:25:528,5.77534E+13,12.479,9,2100,13.808,68.118,18.922,12.579,56.992,15.831,51,0,0.574,5.412,1.503,0.09,0.788,0.219,35,0,1.542
22:46:25:637,5.77536E+13,12.588,7,2900,13.407,69.584,19.329,12.091,58.314,16.198,50,0,0.472,5.463,1.518,0.055,0.794,0.221,35,0,0.251
22:46:25:747,5.77539E+13,12.698,1,2100,2.996,69.912,19.42,2.224,58.558,16.266,46,0,0.401,5.507,1.53,0.072,0.802,0.223,35,0,0.459
22:46:25:856,5.77541E+13,12.808,2,2300,3.748,70.323,19.534,2.837,58.869,16.353,48,0,0.431,5.555,1.543,0.095,0.813,0.226,35,0,0.261
22:46:25:966,5.77544E+13,12.917,1,2100,3.18,70.67,19.63,2.274,59.117,16.421,46,0,0.409,5.599,1.555,0.07,0.82,0.228,35,0,0.252
22:46:26:075,5.77546E+13,13.026,2,3000,3.072,71.006,19.724,2.176,59.355,16.488,47,0,0.431,5.646,1.568,0.06,0.827,0.23,35,0,0.17
22:46:26:185,5.77548E+13,13.136,1,2100,3.548,71.394,19.832,2.606,59.64,16.567,46,0,0.409,5.691,1.581,0.064,0.834,0.232,35,0,0.224
22:46:26:295,5.77551E+13,13.246,8,3100,6.674,72.134,20.037,5.774,60.28,16.745,47,0,0.54,5.751,1.597,0.079,0.843,0.234,35,0,0.831
22:46:26:404,5.77553E+13,13.355,5,2200,8.002,73.003,20.279,6.869,61.026,16.952,50,0,0.451,5.8,1.611,0.08,0.851,0.236,35,0,0.4
22:46:26:513,5.77556E+13,13.464,10,2300,13.591,74.489,20.691,12.374,62.379,17.328,50,0,0.577,5.863,1.629,0.064,0.858,0.238,35,0,0.635
22:46:26:623,5.77558E+13,13.574,3,2500,7.651,75.328,20.925,6.587,63.102,17.528,47,0,0.416,5.909,1.641,0.028,0.861,0.239,35,0,0.06
22:46:26:732,5.77561E+13,13.684,2,2300,4.752,75.849,21.069,3.728,63.51,17.642,47,0,0.433,5.956,1.654,0.059,0.868,0.241,35,0,0.256
22:46:26:842,5.77563E+13,13.793,1,2500,3.503,76.232,21.175,2.604,63.795,17.721,47,0,0.398,6,1.667,0.074,0.876,0.243,35,0,0.18
22:46:26:951,5.77565E+13,13.902,2,2200,4.471,76.719,21.311,3.447,64.171,17.825,47,0,0.45,6.049,1.68,0.098,0.887,0.246,35,0,0.337
22:46:27:060,5.77568E+13,14.011,1,2100,2.727,77.017,21.394,1.718,64.358,17.877,46,0,0.406,6.093,1.693,0.064,0.894,0.248,35,0,0.213
22:46:27:170,5.7757E+13,14.121,2,2500,4.095,77.466,21.518,3.157,64.705,17.973,47,0,0.447,6.142,1.706,0.064,0.901,0.25,35,0,0.136
22:46:27:280,5.77573E+13,14.231,4,2100,3.254,77.826,21.618,2.358,64.965,18.046,46,0,0.381,6.184,1.718,0.071,0.909,0.252,35,0,0.512
22:46:27:390,5.77575E+13,14.341,1,2000,2.872,78.14,21.705,1.951,65.178,18.105,46,0,0.418,6.23,1.73,0.097,0.919,0.255,35,0,0.588
22:46:27:499,5.77577E+13,14.45,1,3600,2.192,78.38,21.772,1.422,65.334,18.148,47,0,0.391,6.273,1.742,0.042,0.924,0.257,35,0,0.116
22:46:27:608,5.7758E+13,14.559,1,2100,3.569,78.769,21.88,2.623,65.62,18.228,47,0,0.402,6.316,1.755,0.039,0.928,0.258,35,0,0.237
22:46:27:718,5.77582E+13,14.668,3,3000,3.205,79.119,21.978,2.644,65.909,18.308,51,0,0.407,6.361,1.767,0.017,0.93,0.258,35,0,0.03
22:46:27:827,5.77585E+13,14.778,1,2000,3.543,79.507,22.085,2.764,66.211,18.392,46,0,0.417,6.407,1.78,0.039,0.934,0.259,35,0,0.631
22:46:27:937,5.77587E+13,14.887,1,4100,2.758,79.809,22.169,2.015,66.432,18.453,46,0,0.4,6.45,1.792,0.07,0.942,0.262,35,0,0.156
22:46:28:047,5.7759E+13,14.998,5,2300,10.576,80.976,22.493,9.571,67.488,18.747,51,0,0.411,6.496,1.804,0.053,0.948,0.263,35,0,0.137
22:46:28:156,5.77592E+13,15.108,9,2300,13.273,82.437,22.899,12.022,68.811,19.114,49,0,0.5,6.551,1.82,0.058,0.954,0.265,35,0,0.437
22:46:28:267,5.77594E+13,15.218,9,2000,13.822,83.954,23.32,12.52,70.185,19.496,51,0,0.516,6.607,1.835,0.094,0.964,0.268,35,700,1.197
22:46:28:376,5.77597E+13,15.327,2,2100,3.431,84.329,23.425,2.73,70.484,19.579,47,0,0.463,6.658,1.849,0.103,0.976,0.271,35,0,1.428
22:46:28:485,5.77599E+13,15.437,0,2900,1.025,84.442,23.456,0.559,70.546,19.596,47,0,0.329,6.694,1.859,0.017,0.977,0.272,35,0,0.605
22:46:28:595,5.77602E+13,15.546,1,2100,3.506,84.824,23.562,2.686,70.839,19.677,46,0,0.393,6.737,1.871,0.055,0.983,0.273,35,0,0.184
22:46:28:704,5.77604E+13,15.655,0,1000,0.782,84.91,23.586,0.301,70.872,19.687,45,0,0.315,6.771,1.881,0.021,0.986,0.274,35,0,0.144
22:46:28:814,5.77606E+13,15.764,1,2000,2.589,85.193,23.665,1.838,71.073,19.742,45,0,0.387,6.814,1.893,0.046,0.991,0.275,35,0,0.153
22:46:28:923,5.77609E+13,15.874,0,1100,0.642,85.263,23.684,0.293,71.105,19.751,47,0,0.328,6.85,1.903,0.007,0.992,0.275,35,0,0
22:46:29:034,5.77611E+13,15.985,5,2600,10.02,86.372,23.992,8.988,72.099,20.028,50,0,0.425,6.897,1.916,0.044,0.996,0.277,35,0,0.105
22:46:29:143,5.77614E+13,16.095,8,2300,13.984,87.912,24.42,12.79,73.508,20.419,51,0,0.401,6.941,1.928,0.026,0.999,0.278,35,0,0.104
22:46:29:249,5.77616E+13,16.2,8,2400,13.237,89.31,24.808,12.018,74.776,20.771,47,0,0.605,7.005,1.946,0.057,1.005,0.279,35,0,0.523
22:46:29:364,5.77619E+13,16.315,2,3700,2.394,89.585,24.885,1.665,74.968,20.824,47,0,0.428,7.054,1.959,0.028,1.009,0.28,35,0,1.774
22:46:29:473,5.77621E+13,16.424,0,1800,2.342,89.84,24.955,1.555,75.137,20.871,46,0,0.371,7.094,1.971,0.044,1.013,0.281,35,0,0.149
22:46:29:582,5.77623E+13,16.533,1,2400,1.955,90.053,25.015,1.443,75.295,20.915,46,0,0.357,7.133,1.981,0.015,1.015,0.282,35,0,0.028
22:46:29:692,5.77626E+13,16.643,0,1800,1.285,90.194,25.054,0.746,75.377,20.938,46,0,0.355,7.172,1.992,0.023,1.018,0.283,35,0,0.959
22:46:29:801,5.77628E+13,16.752,2,4000,2.915,90.513,25.143,2.236,75.622,21.006,47,0,0.431,7.219,2.005,0.066,1.025,0.285,35,0,0.132
22:46:29:911,5.77631E+13,16.862,0,1200,0.947,90.617,25.171,0.466,75.672,21.02,46,0,0.321,7.254,2.015,0.008,1.026,0.285,35,0,0
22:46:30:020,5.77633E+13,16.971,7,3100,5.655,91.236,25.343,4.736,76.191,21.164,46,0,0.523,7.312,2.031,0.069,1.033,0.287,35,0,0.332
22:46:30:129,5.77636E+13,17.08,0,2500,2.544,91.514,25.421,1.704,76.377,21.216,46,0,0.374,7.353,2.042,0.07,1.041,0.289,35,0,0.256
22:46:30:240,5.77638E+13,17.192,13,3700,9.736,92.596,25.721,8.622,77.335,21.482,54,0,0.51,7.409,2.058,0.12,1.054,0.293,35,0,0.903
22:46:30:349,5.7764E+13,17.301,4,4000,6.844,93.343,25.929,5.877,77.977,21.66,47,0,0.355,7.448,2.069,0.017,1.056,0.293,35,0,1.593
