System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
23:31:03:595,2.32285E+14,0.106,8,2500,12.487,1.325,0.368,11.263,1.195,0.332,51,0,0.594,0.063,0.018,0.021,0.002,0.001,35,0,1.07,,1.195
23:31:03:709,2.32285E+14,0.22,1,2000,3.277,1.698,0.472,2.4,1.469,0.408,47,0,0.396,0.108,0.03,0.052,0.008,0.002,35,0,0.283,,0.274
23:31:03:822,2.32285E+14,0.333,2,2900,3.468,2.09,0.58,2.625,1.765,0.49,48,0,0.437,0.158,0.044,0.028,0.011,0.003,35,0,0.068,,0.296
23:31:03:926,2.32285E+14,0.437,1,3000,4.857,2.597,0.721,3.593,2.14,0.594,49,0,0.457,0.205,0.057,0.091,0.021,0.006,35,0,0.506,,0.375
23:31:04:034,2.32286E+14,0.545,3,3100,4.707,3.104,0.862,3.763,2.545,0.707,51,0,0.49,0.258,0.072,0.052,0.026,0.007,35,0,0.303,,0.405
23:31:04:144,2.32286E+14,0.655,2,2400,5.907,3.752,1.042,4.721,3.063,0.851,47,0,0.505,0.313,0.087,0.113,0.039,0.011,35,0,1.581,,0.518
23:31:04:254,2.32286E+14,0.766,5,4000,7.302,4.563,1.268,6.316,3.765,1.046,47,0,0.573,0.377,0.105,0.066,0.046,0.013,35,0,0.326,,0.702
23:31:04:364,2.32286E+14,0.875,4,2800,8.688,5.513,1.531,7.536,4.589,1.275,51,0,0.459,0.427,0.119,0.054,0.052,0.014,35,0,3.277,,0.824
23:31:04:472,2.32287E+14,0.984,5,2900,9.122,6.503,1.806,7.981,5.455,1.515,48,0,0.482,0.48,0.133,0.074,0.06,0.017,35,550,0.493,,0.866
23:31:04:579,2.32287E+14,1.09,0,2000,2.557,6.776,1.882,1.644,5.63,1.564,48,0,0.383,0.52,0.145,0.052,0.066,0.018,35,0,0.199,,0.175
23:31:04:689,2.32287E+14,1.201,10,2900,7.547,7.607,2.113,6.502,6.347,1.763,49,0,0.594,0.586,0.163,0.124,0.079,0.022,35,700,1.951,,0.717
