System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
05:01:00:673,1.821E+14,0.098,10,2100,13.615,1.332,0.37,12.337,1.207,0.335,51,0,0.592,0.058,0.016,0.072,0.007,0.002,35,0,0.359,,1.207
05:01:00:783,1.82101E+14,0.208,7,2100,13.438,2.81,0.781,12.236,2.553,0.709,53,0,0.488,0.112,0.031,0.019,0.009,0.003,35,0,0.358,,1.346
05:01:00:892,1.82101E+14,0.317,7,2900,9.203,3.816,1.06,8.114,3.44,0.956,48,0,0.562,0.173,0.048,0.051,0.015,0.004,35,0,0.38,,0.887
05:01:01:002,1.82101E+14,0.426,6,2400,10.445,4.957,1.377,9.323,4.458,1.238,62,0,0.48,0.225,0.063,0.043,0.019,0.005,35,0,0.139,,1.018
05:01:01:111,1.82101E+14,0.536,8,2800,11.948,6.262,1.739,10.735,5.631,1.564,49,0,0.628,0.294,0.082,0.099,0.03,0.008,35,0,0.647,,1.173
05:01:01:220,1.82102E+14,0.645,2,2300,3.839,6.682,1.856,2.962,5.955,1.654,47,0,0.449,0.343,0.095,0.104,0.042,0.012,35,0,0.495,,0.324
05:01:01:330,1.82102E+14,0.754,2,3600,5.199,7.251,2.014,4.221,6.417,1.782,47,0,0.498,0.398,0.11,0.098,0.052,0.015,35,0,0.608,,0.462
05:01:01:439,1.82102E+14,0.865,8,2700,5.865,7.9,2.194,4.777,6.945,1.929,52,0,0.465,0.449,0.125,0.086,0.062,0.017,35,0,0.516,,0.528
05:01:01:548,1.82102E+14,0.973,9,2100,9.557,8.934,2.482,8.468,7.861,2.184,47,0,0.74,0.529,0.147,0.085,0.071,0.02,35,0,1.08,,0.916
05:01:01:657,1.82103E+14,1.082,16,2200,12.287,10.271,2.853,11.016,9.06,2.517,52,0,0.673,0.602,0.167,0.079,0.08,0.022,35,0,1.249,,1.199
