System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
10:01:48:478,1.86436E+14,0.108,4,2600,6.635,0.715,0.199,5.614,0.605,0.168,45,0,0.441,0.048,0.013,0.047,0.005,0.001,35,0,0.276,,0.605
10:01:48:587,1.86436E+14,0.217,2,4000,3.038,1.047,0.291,2.078,0.832,0.231,44,0,0.392,0.09,0.025,0.079,0.014,0.004,35,0,0.709,,0.227
10:01:48:697,1.86437E+14,0.326,3,2200,3.215,1.399,0.389,2.469,1.102,0.306,44,0,0.435,0.138,0.038,0.039,0.018,0.005,35,0,0.356,,0.27
10:01:48:806,1.86437E+14,0.435,2,2500,3.199,1.747,0.485,2.348,1.358,0.377,43,0,0.423,0.184,0.051,0.058,0.024,0.007,35,0,0.222,,0.256
10:01:48:915,1.86437E+14,0.545,6,4000,10.358,2.883,0.801,9.28,2.375,0.66,44,0,0.557,0.245,0.068,0.062,0.031,0.009,35,0,0.423,,1.017
10:01:49:024,1.86437E+14,0.654,1,2000,1.761,3.075,0.854,0.991,2.483,0.69,43,0,0.405,0.289,0.08,0.067,0.038,0.011,35,0,0.234,,0.108
10:01:49:134,1.86438E+14,0.763,5,2100,7.619,3.907,1.085,6.576,3.202,0.889,45,0,0.516,0.346,0.096,0.063,0.045,0.013,35,500,0.411,,0.719
10:01:49:243,1.86438E+14,0.873,7,2100,13.13,5.343,1.484,11.962,4.51,1.253,49,0,0.47,0.397,0.11,0.037,0.049,0.014,35,0,0.297,,1.308
10:01:49:352,1.86438E+14,0.983,13,2800,13.926,6.881,1.911,12.537,5.894,1.637,48,0,0.7,0.474,0.132,0.059,0.056,0.015,35,0,0.36,,1.384
10:01:49:462,1.86438E+14,1.092,10,2400,9.876,7.952,2.209,8.682,6.836,1.899,47,0,0.515,0.53,0.147,0.094,0.066,0.018,35,0,0.916,,0.942
10:01:49:571,1.86438E+14,1.202,5,3000,13.26,9.408,2.613,11.897,8.142,2.262,44,0,0.857,0.624,0.173,0.15,0.082,0.023,35,0,2.032,,1.306
10:01:49:680,1.86439E+14,1.31,1,2000,2.399,9.669,2.686,1.626,8.319,2.311,44,0,0.385,0.666,0.185,0.072,0.09,0.025,35,0,0.245,,0.177
10:01:49:790,1.86439E+14,1.42,3,2900,4.041,10.112,2.809,3.082,8.657,2.405,44,0,0.475,0.718,0.2,0.076,0.099,0.027,35,0,0.383,,0.338
10:01:49:899,1.86439E+14,1.529,0,1600,1.529,10.279,2.855,0.889,8.754,2.432,43,0,0.335,0.755,0.21,0.01,0.1,0.028,35,0,0,,0.097
10:01:50:009,1.86439E+14,1.639,5,2400,5.758,10.91,3.03,4.84,9.284,2.579,44,0,0.489,0.809,0.225,0.073,0.108,0.03,35,0,0.343,,0.53
10:01:50:118,1.8644E+14,1.748,2,2200,3.191,11.258,3.127,2.3,9.535,2.649,43,0,0.375,0.849,0.236,0.037,0.112,0.031,35,0,0.22,,0.251
10:01:50:227,1.8644E+14,1.857,10,2500,13.222,12.706,3.53,12.068,10.857,3.016,48,0,0.578,0.913,0.254,0.043,0.117,0.032,35,0,0.318,,1.322
