System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
09:51:38:466,1.85089E+14,0.103,2,2600,3.456,0.355,0.099,2.575,0.265,0.074,41,0,0.406,0.042,0.012,0.059,0.006,0.002,35,0,0.182,,0.265
09:51:38:575,1.85089E+14,0.212,0,2100,1.721,0.544,0.151,0.987,0.373,0.104,41,0,0.361,0.081,0.023,0.04,0.01,0.003,35,0,0.21,,0.108
09:51:38:684,1.8509E+14,0.322,2,3600,3.539,0.931,0.259,2.707,0.669,0.186,41,0,0.433,0.129,0.036,0.061,0.017,0.005,35,0,0.31,,0.296
09:51:38:794,1.8509E+14,0.431,1,2100,2.812,1.238,0.344,2.005,0.888,0.247,41,0,0.393,0.171,0.048,0.031,0.021,0.006,35,0,0.12,,0.219
09:51:38:903,1.8509E+14,0.54,4,2100,4.858,1.768,0.491,3.949,1.319,0.366,41,0,0.504,0.226,0.063,0.043,0.025,0.007,35,0,0.332,,0.431
09:51:39:012,1.8509E+14,0.649,2,1800,2.057,1.993,0.554,1.377,1.469,0.408,41,0,0.364,0.266,0.074,0.033,0.029,0.008,35,0,0.418,,0.15
09:51:39:122,1.85091E+14,0.759,4,2000,5.012,2.542,0.706,3.997,1.907,0.53,41,0,0.523,0.324,0.09,0.053,0.035,0.01,35,0,0.277,,0.438
09:51:39:231,1.85091E+14,0.868,5,2200,9.33,3.563,0.99,8.322,2.818,0.783,46,0,0.414,0.369,0.102,0.007,0.036,0.01,35,0,0,,0.911
09:51:39:340,1.85091E+14,0.977,12,2600,14.362,5.129,1.425,13.094,4.246,1.179,49,0,0.675,0.443,0.123,0.057,0.042,0.012,35,0,0.186,,1.428
09:51:39:449,1.85091E+14,1.087,10,2100,14.12,6.673,1.854,12.947,5.661,1.573,48,0,0.572,0.505,0.14,0.032,0.045,0.013,35,0,0.177,,1.415
09:51:39:559,1.85092E+14,1.196,13,2300,11.947,7.984,2.218,10.627,6.828,1.897,43,0,0.732,0.585,0.163,0.09,0.055,0.015,35,0,1.086,,1.167
09:51:39:668,1.85092E+14,1.306,2,2000,3.303,8.345,2.318,2.515,7.103,1.973,42,0,0.454,0.635,0.176,0.107,0.067,0.019,35,0,0.763,,0.275
09:51:39:778,1.85092E+14,1.415,3,2200,6.074,9.008,2.502,4.926,7.641,2.122,42,0,0.49,0.688,0.191,0.097,0.077,0.021,35,0,0.419,,0.538
09:51:39:887,1.85092E+14,1.524,2,2300,2.726,9.306,2.585,1.798,7.837,2.177,41,0,0.407,0.733,0.204,0.04,0.082,0.023,35,0,0.081,,0.196
09:51:39:997,1.85093E+14,1.634,2,2700,6.703,10.045,2.79,5.805,8.477,2.355,41,0,0.484,0.786,0.218,0.137,0.097,0.027,35,0,1.753,,0.64
09:51:40:106,1.85093E+14,1.743,2,2800,5.696,10.664,2.962,4.566,8.973,2.493,44,0,0.452,0.835,0.232,0.076,0.105,0.029,35,0,0.257,,0.496
09:51:40:215,1.85093E+14,1.852,4,2600,8.491,11.59,3.22,7.444,9.785,2.718,47,0,0.447,0.884,0.246,0.056,0.111,0.031,35,0,0.914,,0.812
09:51:40:324,1.85093E+14,1.962,10,2300,13.773,13.097,3.638,12.641,11.168,3.102,45,0,0.533,0.942,0.262,0.018,0.113,0.031,35,0,0.018,,1.383
