System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
04:50:30:330,1.80709E+14,0.106,8,2300,12.657,1.345,0.373,11.485,1.22,0.339,46,0,0.515,0.055,0.015,0.044,0.005,0.001,35,0,1.038,,1.22
04:50:30:440,1.80709E+14,0.215,9,2100,12.506,2.709,0.752,11.343,2.457,0.683,46,0,0.479,0.107,0.03,0.024,0.007,0.002,35,0,0.127,,1.237
04:50:30:549,1.80709E+14,0.325,9,2100,12.404,4.066,1.129,11.247,3.688,1.024,46,0,0.591,0.172,0.048,0.047,0.013,0.003,35,0,0.539,,1.231
04:50:30:658,1.80709E+14,0.434,11,2100,12.969,5.483,1.523,11.657,4.962,1.378,46,0,0.608,0.238,0.066,0.021,0.015,0.004,35,0,0.063,,1.274
04:50:30:768,1.8071E+14,0.544,9,2300,13.348,6.945,1.929,12.214,6.3,1.75,47,0,0.565,0.3,0.083,0.035,0.019,0.005,35,0,1.263,,1.338
04:50:30:877,1.8071E+14,0.653,10,2500,13.461,8.418,2.338,12.166,7.631,2.12,44,0,0.592,0.365,0.101,0.031,0.022,0.006,35,0,0.088,,1.331
04:50:30:986,1.8071E+14,0.762,7,2100,12.957,9.831,2.731,11.782,8.915,2.477,46,0,0.466,0.416,0.115,0.036,0.026,0.007,35,0,1.644,,1.284
04:50:31:096,1.8071E+14,0.872,9,2100,13.169,11.274,3.132,12.055,10.236,2.843,44,0,0.509,0.471,0.131,0.03,0.029,0.008,35,0,0.129,,1.321
04:50:31:205,1.8071E+14,0.981,9,2500,13.368,12.736,3.538,12.064,11.556,3.21,46,0,0.533,0.53,0.147,0.058,0.036,0.01,35,0,0.788,,1.32
04:50:31:314,1.80711E+14,1.09,8,2300,13.078,14.165,3.935,11.925,12.859,3.572,45,0,0.506,0.585,0.162,0.026,0.038,0.011,35,0,0.112,,1.303
04:50:31:424,1.80711E+14,1.199,7,2100,13.393,15.629,4.341,12.261,14.199,3.944,47,0,0.425,0.631,0.175,0.035,0.042,0.012,35,0,0.915,,1.34
04:50:31:533,1.80711E+14,1.309,12,2100,12.299,16.975,4.715,11.087,15.412,4.281,46,0,0.632,0.701,0.195,0.078,0.051,0.014,35,0,0.767,,1.213
04:50:31:642,1.80711E+14,1.418,12,2100,14.859,18.598,5.166,13.487,16.885,4.69,52,0,0.64,0.771,0.214,0.062,0.057,0.016,35,0,0.712,,1.473
04:50:31:752,1.80712E+14,1.528,20,2100,14.732,20.215,5.615,13.587,18.377,5.105,44,0,0.694,0.847,0.235,0.032,0.061,0.017,35,0,0.562,,1.492
04:50:31:861,1.80712E+14,1.637,15,2400,14.294,21.773,6.048,12.647,19.755,5.487,48,0,0.943,0.95,0.264,0.366,0.101,0.028,35,0,8.166,,1.378
04:50:31:970,1.80712E+14,1.746,18,2300,14.816,23.392,6.498,13.238,21.202,5.889,46,0,0.939,1.052,0.292,0.192,0.122,0.034,35,0,6.309,,1.447
04:50:32:080,1.80712E+14,1.856,17,3000,15.055,25.039,6.955,13.715,22.702,6.306,50,0,0.856,1.146,0.318,0.13,0.136,0.038,35,0,2.794,,1.5
04:50:32:189,1.80713E+14,1.965,17,2700,14.931,26.674,7.409,13.534,24.184,6.718,45,0,0.805,1.234,0.343,0.089,0.146,0.04,35,0,2.03,,1.482
04:50:32:299,1.80713E+14,2.074,17,2100,14.948,28.305,7.863,13.621,25.671,7.131,47,0,0.901,1.332,0.37,0.064,0.153,0.042,35,0,0.86,,1.487
04:50:32:408,1.80713E+14,2.184,11,2600,12.85,29.714,8.254,11.63,26.946,7.485,47,0,0.568,1.395,0.387,0.068,0.16,0.044,35,550,0.503,,1.275
04:50:32:517,1.80713E+14,2.293,8,2300,13.182,31.151,8.653,11.959,28.25,7.847,47,0,0.565,1.456,0.404,0.062,0.167,0.046,35,0,0.733,,1.304
04:50:32:627,1.80714E+14,2.403,9,2500,13.037,32.586,9.052,11.688,29.536,8.204,46,0,0.559,1.518,0.422,0.064,0.174,0.048,35,0,0.499,,1.286
04:50:32:736,1.80714E+14,2.512,11,2200,14.197,34.128,9.48,12.983,30.946,8.596,47,0,0.661,1.589,0.442,0.08,0.183,0.051,35,0,1.005,,1.41
04:50:32:845,1.80714E+14,2.621,12,2700,13.725,35.633,9.898,12.429,32.309,8.975,46,0,0.657,1.662,0.462,0.061,0.189,0.053,35,0,0.378,,1.363
04:50:32:955,1.80714E+14,2.73,11,2900,14.057,37.168,10.324,12.853,33.713,9.365,46,0,0.598,1.727,0.48,0.046,0.194,0.054,35,0,0.608,,1.404
04:50:33:064,1.80715E+14,2.84,12,2100,12.736,38.568,10.713,11.451,34.971,9.714,44,0,0.576,1.79,0.497,0.059,0.201,0.056,35,0,0.582,,1.258
04:50:33:173,1.80715E+14,2.949,10,2200,14.007,40.09,11.136,12.736,36.355,10.099,46,0,0.5,1.844,0.512,0.066,0.208,0.058,35,0,0.656,,1.384
04:50:33:283,1.80715E+14,3.058,9,2500,13.506,41.567,11.546,12.376,37.709,10.475,45,0,0.486,1.898,0.527,0.022,0.21,0.058,35,0,0.15,,1.354
04:50:33:392,1.80715E+14,3.168,7,2800,13.48,43.045,11.957,12.286,39.055,10.849,46,0,0.4,1.941,0.539,0.028,0.214,0.059,35,0,1.178,,1.346
04:50:33:501,1.80716E+14,3.277,8,2100,13.677,44.537,12.372,12.558,40.426,11.229,46,0,0.414,1.987,0.552,0.012,0.215,0.06,35,0,0.032,,1.371
04:50:33:611,1.80716E+14,3.386,7,2300,13.788,46.044,12.79,12.645,41.808,11.613,48,0,0.439,2.035,0.565,0.046,0.22,0.061,35,0,0.299,,1.382
04:50:33:720,1.80716E+14,3.496,9,2500,14.239,47.604,13.223,13.041,43.236,12.01,45,0,0.48,2.087,0.58,0.008,0.221,0.061,35,0,0,,1.428
04:50:33:829,1.80716E+14,3.605,9,2900,14,49.134,13.648,12.821,44.638,12.399,46,0,0.543,2.147,0.596,0.049,0.226,0.063,35,0,0.199,,1.402
04:50:33:939,1.80717E+14,3.715,8,2100,13.393,50.598,14.055,12.305,45.983,12.773,46,0,0.433,2.194,0.609,0.013,0.228,0.063,35,0,0.032,,1.345
04:50:34:048,1.80717E+14,3.824,7,2900,13.595,52.086,14.468,12.324,47.331,13.148,45,0,0.484,2.247,0.624,0.04,0.232,0.064,35,0,0.531,,1.348
04:50:34:157,1.80717E+14,3.934,13,2200,13.42,53.559,14.877,12.337,48.686,13.524,48,0,0.459,2.297,0.638,0.024,0.235,0.065,35,0,0.207,,1.355
04:50:34:267,1.80717E+14,4.043,7,2500,13.561,55.036,15.288,12.388,50.035,13.899,46,0,0.407,2.341,0.65,0.032,0.238,0.066,35,0,4.111,,1.349
04:50:34:376,1.80717E+14,4.152,8,2400,13.671,56.531,15.703,12.438,51.395,14.276,45,0,0.455,2.391,0.664,0.037,0.242,0.067,35,850,0.153,,1.36
04:50:34:485,1.80718E+14,4.261,7,2100,13.495,58.004,16.112,12.397,52.748,14.652,44,0,0.37,2.432,0.675,0.008,0.243,0.067,35,0,0,,1.353
04:50:34:595,1.80718E+14,4.371,8,2500,13.503,59.481,16.523,12.379,54.103,15.028,46,0,0.496,2.486,0.691,0.033,0.247,0.069,35,0,0.154,,1.355
