System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:40:08:196, 2140866010662,    1.422,    7.000, 2100,  12.992,  19.523,   5.423,  11.852,  17.772,   4.937, 53,  0,   0.364,   0.686,   0.190,   0.012,   0.061,   0.017,  35.000,    0,   0.000
00:40:08:305, 2141107648733,    1.532,    9.000, 2800,  13.515,  21.002,   5.834,  12.321,  19.121,   5.311, 52,  0,   0.512,   0.742,   0.206,   0.036,   0.065,   0.018,  35.000,    0,   0.660
00:40:08:415, 2141349370433,    1.641,    7.000, 2100,  13.899,  22.523,   6.257,  12.666,  20.507,   5.696, 52,  0,   0.391,   0.784,   0.218,   0.009,   0.066,   0.018,  35.000,  600,   0.022
00:40:08:524, 2141590432623,    1.750,    7.000, 2800,  13.644,  24.013,   6.670,  12.457,  21.867,   6.074, 52,  0,   0.445,   0.833,   0.231,   0.032,   0.069,   0.019,  35.000,    0,   0.248
00:40:08:634, 2141831843957,    1.860,   11.000, 2500,  13.870,  25.529,   7.092,  12.678,  23.254,   6.459, 53,  0,   0.562,   0.894,   0.248,   0.026,   0.072,   0.020,  35.000,  600,   0.327
00:40:08:743, 2142073196707,    1.969,    7.000, 2100,  13.522,  27.008,   7.502,  12.212,  24.588,   6.830, 53,  0,   0.455,   0.944,   0.262,   0.036,   0.076,   0.021,  35.000,    0,   0.422
00:40:08:852, 2142314743987,    2.078,    8.000, 2300,  13.427,  28.476,   7.910,  12.283,  25.932,   7.203, 53,  0,   0.435,   0.992,   0.275,   0.025,   0.079,   0.022,  35.000,    0,   0.058
00:40:08:962, 2142556138118,    2.188,    6.000, 2500,  13.751,  29.980,   8.328,  12.485,  27.297,   7.583, 52,  0,   0.399,   1.035,   0.288,   0.022,   0.081,   0.023,  35.000,    0,   8.173
00:40:09:071, 2142797832354,    2.297,    8.000, 2300,  13.401,  31.447,   8.735,  12.206,  28.633,   7.954, 52,  0,   0.496,   1.090,   0.303,   0.058,   0.088,   0.024,  35.000,    0,   0.225
00:40:09:180, 2143038945753,    2.406,   10.000, 2300,  14.663,  33.048,   9.180,  13.452,  30.102,   8.362, 52,  0,   0.454,   1.139,   0.316,   0.013,   0.089,   0.025,  35.000,    0,   0.000
00:40:09:290, 2143280647765,    2.516,    8.000, 2300,  13.440,  34.519,   9.589,  12.085,  31.425,   8.729, 52,  0,   0.500,   1.194,   0.332,   0.060,   0.096,   0.027,  35.000,    0,   0.211
00:40:09:399, 2143522025526,    2.625,    6.000, 2600,  13.536,  35.999,  10.000,  12.375,  32.778,   9.105, 53,  0,   0.382,   1.236,   0.343,   0.008,   0.097,   0.027,  35.000,    0,   0.000
00:40:09:508, 2143763249442,    2.734,   10.000, 2100,  13.974,  37.526,  10.424,  12.767,  34.173,   9.492, 54,  0,   0.573,   1.298,   0.361,   0.042,   0.101,   0.028,  35.000,    0,   0.229
00:40:09:618, 2144004820575,    2.844,   10.000, 2100,  13.880,  39.044,  10.846,  12.574,  35.548,   9.875, 52,  0,   0.490,   1.352,   0.376,   0.036,   0.105,   0.029,  35.000,    0,   1.163
00:40:09:727, 2144246367075,    2.953,    7.000, 2800,  13.356,  40.505,  11.251,  12.146,  36.877,  10.244, 53,  0,   0.470,   1.403,   0.390,   0.050,   0.111,   0.031,  35.000,    0,   0.226
00:40:09:836, 2144487807367,    3.063,    8.000, 2100,  13.602,  41.993,  11.665,  12.451,  38.239,  10.622, 52,  0,   0.443,   1.452,   0.403,   0.039,   0.115,   0.032,  35.000,    0,   0.194
00:40:09:946, 2144729344177,    3.172,    8.000, 2800,  13.990,  43.523,  12.090,  12.667,  39.624,  11.007, 53,  0,   0.490,   1.505,   0.418,   0.043,   0.119,   0.033,  35.000,    0,   0.835
00:40:10:055, 2144970530922,    3.281,    8.000, 2200,  13.326,  44.979,  12.494,  12.145,  40.951,  11.375, 52,  0,   0.445,   1.554,   0.432,   0.054,   0.125,   0.035,  35.000,  500,   0.196
00:40:10:164, 2145213596451,    3.391,    6.000, 2500,  13.308,  46.443,  12.901,  12.062,  42.279,  11.744, 52,  0,   0.435,   1.602,   0.445,   0.051,   0.131,   0.036,  35.000,    0,   0.217
00:40:10:274, 2145453488345,    3.500,    7.000, 2800,  13.447,  47.904,  13.307,  12.213,  43.606,  12.113, 52,  0,   0.433,   1.649,   0.458,   0.031,   0.134,   0.037,  35.000,    0,   0.172
00:40:10:383, 2145694741144,    3.609,    6.000, 2300,  13.852,  49.418,  13.727,  12.718,  44.995,  12.499, 53,  0,   0.391,   1.692,   0.470,   0.021,   0.137,   0.038,  35.000,    0,   0.070
00:40:10:492, 2145936278984,    3.719,    8.000, 2300,  13.840,  50.932,  14.148,  12.680,  46.382,  12.884, 53,  0,   0.442,   1.740,   0.483,   0.022,   0.139,   0.039,  35.000,    0,   0.103
00:40:10:602, 2146177836132,    3.828,    8.000, 2500,  14.152,  52.480,  14.578,  12.895,  47.793,  13.276, 52,  0,   0.400,   1.784,   0.496,   0.023,   0.142,   0.039,  35.000,    0,   0.495
00:40:10:711, 2146419017352,    3.937,    7.000, 2100,  13.825,  53.990,  14.997,  12.629,  49.173,  13.659, 53,  0,   0.436,   1.831,   0.509,   0.043,   0.146,   0.041,  35.000,    0,   0.235
00:40:10:821, 2146660682818,    4.047,    7.000, 2100,  13.705,  55.490,  15.414,  12.571,  50.549,  14.041, 53,  0,   0.394,   1.875,   0.521,   0.024,   0.149,   0.041,  35.000,    0,   0.090
00:40:10:930, 2146902036066,    4.156,   10.000, 2300,  14.196,  57.042,  15.845,  12.801,  51.948,  14.430, 53,  0,   0.638,   1.944,   0.540,   0.072,   0.157,   0.044,  35.000,    0,   0.483
00:40:11:039, 2147143921085,    4.266,    8.000, 2500,  13.398,  58.510,  16.253,  12.193,  53.284,  14.801, 53,  0,   0.479,   1.997,   0.555,   0.077,   0.165,   0.046,  35.000,    0,   0.311
00:40:11:149, 2147384850366,    4.375,    9.000, 2100,  13.812,  60.017,  16.671,  12.551,  54.653,  15.181, 53,  0,   0.560,   2.058,   0.572,   0.065,   0.172,   0.048,  35.000,    0,   0.790
00:40:11:258, 2147626371574,    4.484,    8.000, 2300,  13.988,  61.547,  17.096,  12.674,  56.039,  15.566, 52,  0,   0.465,   2.109,   0.586,   0.073,   0.180,   0.050,  35.000,    0,   0.299
00:40:11:367, 2147867895454,    4.593,    8.000, 2100,  13.654,  63.041,  17.511,  12.436,  57.400,  15.944, 52,  0,   0.517,   2.165,   0.601,   0.054,   0.186,   0.052,  35.000,    0,   0.283
00:40:11:477, 2148109372502,    4.703,    7.000, 2300,  13.405,  64.507,  17.918,  12.040,  58.716,  16.310, 52,  0,   0.503,   2.220,   0.617,   0.068,   0.194,   0.054,  35.000,    0,   0.301
00:40:11:586, 2148351586885,    4.812,    7.000, 2100,  12.133,  65.838,  18.288,  10.869,  59.909,  16.641, 49,  0,   0.497,   2.275,   0.632,   0.073,   0.202,   0.056,  35.000,    0,   0.518
00:40:11:696, 2148593174544,    4.922,    3.000, 4000,   2.840,  66.148,  18.375,   2.026,  60.130,  16.703, 48,  0,   0.382,   2.317,   0.643,   0.035,   0.205,   0.057,  35.000,    0,   0.258
00:40:11:805, 2148833791792,    5.031,    0.000, 1600,   1.535,  66.316,  18.421,   0.860,  60.224,  16.729, 47,  0,   0.310,   2.350,   0.653,   0.025,   0.208,   0.058,  35.000,    0,   0.074
00:40:11:914, 2149076512715,    5.141,    2.000, 4000,   1.240,  66.452,  18.459,   0.811,  60.313,  16.754, 47,  0,   0.379,   2.392,   0.664,   0.030,   0.211,   0.059,  35.000, 1100,   0.099
00:40:12:023, 2149317102880,    5.250,    1.000, 1600,   2.545,  66.729,  18.536,   1.765,  60.506,  16.807, 47,  0,   0.362,   2.431,   0.675,   0.056,   0.218,   0.060,  35.000,    0,   0.219
00:40:12:133, 2149558189812,    5.359,    2.000, 3400,   2.211,  66.971,  18.603,   1.454,  60.664,  16.851, 46,  0,   0.401,   2.475,   0.688,   0.075,   0.226,   0.063,  35.000,    0,   0.187
00:40:12:242, 2149799795275,    5.468,    0.000, 2100,   2.423,  67.236,  18.677,   1.557,  60.835,  16.899, 46,  0,   0.403,   2.519,   0.700,   0.054,   0.232,   0.064,  35.000,    0,   0.186
00:40:12:351, 2150040895184,    5.578,    8.000, 2500,   9.539,  68.277,  18.966,   8.458,  61.758,  17.155, 50,  0,   0.572,   2.582,   0.717,   0.073,   0.240,   0.067,  35.000,    0,   0.308
00:40:12:461, 2150282322172,    5.687,    7.000, 2500,  13.817,  69.788,  19.386,  12.662,  63.143,  17.540, 53,  0,   0.418,   2.628,   0.730,   0.034,   0.243,   0.068,  35.000,    0,   0.368
00:40:12:570, 2150523861087,    5.796,    9.000, 2100,  13.963,  71.316,  19.810,  12.686,  64.531,  17.925, 52,  0,   0.557,   2.688,   0.747,   0.088,   0.253,   0.070,  35.000,    0,   0.618
00:40:12:680, 2150765374138,    5.906,    0.000, 1600,   1.923,  71.526,  19.868,   1.141,  64.655,  17.960, 47,  0,   0.357,   2.728,   0.758,   0.062,   0.260,   0.072,  35.000,    0,   0.463
00:40:12:789, 2151007598862,    6.015,    3.000, 2800,   3.326,  71.891,  19.970,   2.411,  64.920,  18.033, 47,  0,   0.425,   2.774,   0.771,   0.085,   0.269,   0.075,  35.000,    0,   0.361
00:40:12:898, 2151250246500,    6.125,    1.000, 2600,   3.074,  72.229,  20.064,   2.230,  65.165,  18.101, 47,  0,   0.422,   2.820,   0.783,   0.126,   0.283,   0.079,  35.000,    0,   0.727
00:40:13:008, 2151490200427,    6.234,    1.000, 2800,   3.998,  72.663,  20.184,   3.053,  65.497,  18.194, 47,  0,   0.451,   2.870,   0.797,   0.098,   0.294,   0.082,  35.000,    0,   0.518
00:40:13:117, 2151731224417,    6.343,    0.000, 1400,   1.706,  72.849,  20.236,   1.033,  65.610,  18.225, 46,  0,   0.333,   2.906,   0.807,   0.020,   0.296,   0.082,  35.000,    0,   0.000
00:40:13:227, 2151973115839,    6.453,    2.000, 2100,   2.935,  73.171,  20.325,   2.097,  65.839,  18.289, 47,  0,   0.397,   2.949,   0.819,   0.066,   0.303,   0.084,  35.000,    0,   0.151
00:40:13:336, 2152213925377,    6.562,    5.000, 2200,   7.377,  73.975,  20.549,   6.398,  66.537,  18.483, 50,  0,   0.405,   2.994,   0.832,   0.068,   0.310,   0.086,  35.000,    0,   0.159
00:40:13:445, 2152455527768,    6.671,    7.000, 2500,  13.623,  75.466,  20.963,  12.424,  67.896,  18.860, 51,  0,   0.482,   3.046,   0.846,   0.073,   0.318,   0.088,  35.000,    0,   0.512
00:40:13:554, 2152710601823,    6.787,   17.000, 3700,  13.649,  77.043,  21.401,  12.280,  69.315,  19.254, 52,  0,   0.579,   3.113,   0.865,   0.104,   0.330,   0.092,  35.000,    0,   1.483
00:40:13:664, 2152939391067,    6.890,    3.000, 2600,   5.905,  77.655,  21.571,   4.784,  69.811,  19.392, 48,  0,   0.518,   3.167,   0.880,   0.145,   0.345,   0.096,  35.000,    0,   1.665
00:40:13:773, 2153180798322,    7.000,    3.000, 2400,   5.085,  78.211,  21.725,   4.102,  70.259,  19.516, 49,  0,   0.463,   3.217,   0.894,   0.068,   0.353,   0.098,  35.000,    0,   0.285
00:40:13:883, 2153422196605,    7.109,    0.000, 2800,   3.241,  78.565,  21.824,   2.371,  70.518,  19.588, 47,  0,   0.390,   3.260,   0.906,   0.033,   0.356,   0.099,  35.000,    0,   0.182
00:40:13:992, 2153663235801,    7.218,    3.000, 2100,   4.662,  79.074,  21.965,   3.756,  70.929,  19.702, 47,  0,   0.420,   3.306,   0.918,   0.041,   0.361,   0.100,  35.000,    0,   0.111
00:40:14:101, 2153904218780,    7.327,    0.000, 1600,   1.571,  79.245,  22.013,   0.896,  71.026,  19.730, 46,  0,   0.332,   3.342,   0.928,   0.018,   0.363,   0.101,  35.000,    0,   0.000
00:40:14:211, 2154146324609,    7.437,    2.000, 2700,   2.093,  79.475,  22.076,   1.323,  71.171,  19.770, 46,  0,   0.387,   3.385,   0.940,   0.058,   0.369,   0.103,  35.000,    0,   0.161
00:40:14:320, 2154386920564,    7.546,    3.000, 2200,   5.459,  80.070,  22.242,   4.543,  71.666,  19.907, 50,  0,   0.361,   3.424,   0.951,   0.016,   0.371,   0.103,  35.000,    0,   0.000
00:40:14:429, 2154629720626,    7.656,    8.000, 2600,  13.363,  81.539,  22.650,  12.212,  73.009,  20.280, 51,  0,   0.475,   3.476,   0.966,   0.059,   0.377,   0.105,  35.000,    0,   0.460
00:40:14:538, 2154899106447,    7.778,   13.000, 3400,  13.525,  83.189,  23.108,  12.284,  74.508,  20.697, 55,  0,   0.398,   3.525,   0.979,   0.006,   0.378,   0.105,  35.000,    0,   0.000
00:40:14:648, 2155112327917,    7.874,    3.000, 2700,   6.038,  83.772,  23.270,   4.891,  74.980,  20.828, 47,  0,   0.476,   3.571,   0.992,   0.063,   0.384,   0.107,  35.000,    0,   0.570
00:40:14:757, 2155352894766,    7.983,    0.000, 1600,   1.529,  83.939,  23.316,   0.957,  75.084,  20.857, 47,  0,   0.325,   3.606,   1.002,   0.015,   0.386,   0.107,  35.000,    0,   0.000
00:40:14:867, 2155594309493,    8.093,    2.000, 1800,   2.338,  84.195,  23.387,   1.488,  75.247,  20.902, 46,  0,   0.391,   3.649,   1.014,   0.061,   0.393,   0.109,  35.000,    0,   0.224
00:40:14:976, 2155835934026,    8.202,    1.000, 2300,   0.654,  84.266,  23.407,   0.289,  75.279,  20.911, 46,  0,   0.315,   3.683,   1.023,   0.012,   0.394,   0.109,  35.000,    0,   0.000
00:40:15:085, 2156077130045,    8.311,    1.000, 1600,   2.507,  84.540,  23.483,   1.716,  75.466,  20.963, 46,  0,   0.370,   3.724,   1.034,   0.073,   0.402,   0.112,  35.000,    0,   0.246
00:40:15:195, 2156318721586,    8.421,    1.000, 2300,   0.681,  84.615,  23.504,   0.310,  75.500,  20.972, 46,  0,   0.322,   3.759,   1.044,   0.015,   0.403,   0.112,  35.000,    0,   0.000
00:40:15:304, 2156559926650,    8.530,    3.000, 2300,   5.986,  85.269,  23.686,   5.118,  76.059,  21.128, 49,  0,   0.429,   3.806,   1.057,   0.035,   0.407,   0.113,  35.000,    0,   0.654
00:40:15:413, 2156801551637,    8.639,    7.000, 2700,  13.597,  86.757,  24.099,  12.504,  77.428,  21.508, 50,  0,   0.397,   3.849,   1.069,   0.004,   0.408,   0.113,  35.000,    0,   0.000
00:40:15:523, 2157042621979,    8.749,    7.000, 2200,  13.541,  88.235,  24.510,  12.232,  78.763,  21.879, 52,  0,   0.416,   3.895,   1.082,   0.024,   0.410,   0.114,  35.000,    0,   0.099
00:40:15:632, 2157284459856,    8.858,    4.000, 2200,   7.206,  89.024,  24.729,   6.267,  79.450,  22.069, 48,  0,   0.387,   3.937,   1.094,   0.040,   0.415,   0.115,  35.000,    0,   0.216
00:40:15:741, 2157525893682,    8.967,    1.000, 2000,   1.815,  89.223,  24.784,   1.095,  79.569,  22.103, 47,  0,   0.375,   3.978,   1.105,   0.023,   0.417,   0.116,  35.000,    0,   0.102
00:40:15:851, 2157767780582,    9.077,    1.000, 2600,   1.686,  89.407,  24.835,   1.183,  79.699,  22.139, 46,  0,   0.363,   4.018,   1.116,   0.034,   0.421,   0.117,  35.000,    0,   0.130
00:40:15:960, 2158008861688,    9.186,    0.000, 1800,   1.908,  89.616,  24.893,   1.215,  79.832,  22.175, 47,  0,   0.364,   4.058,   1.127,   0.027,   0.424,   0.118,  35.000,    0,   0.049
00:40:16:069, 2158250158148,    9.296,    1.000, 2100,   1.927,  89.826,  24.952,   1.167,  79.959,  22.211, 47,  0,   0.374,   4.099,   1.138,   0.044,   0.429,   0.119,  35.000,    0,   0.204
00:40:16:179, 2158491580789,    9.405,    0.000, 1200,   0.931,  89.928,  24.980,   0.419,  80.005,  22.224, 47,  0,   0.347,   4.136,   1.149,   0.020,   0.431,   0.120,  35.000,    0,   0.035
00:40:16:288, 2158732745302,    9.514,    3.000, 2200,   2.877,  90.242,  25.067,   2.139,  80.239,  22.289, 47,  0,   0.408,   4.181,   1.161,   0.058,   0.437,   0.121,  35.000,    0,   0.165
00:40:16:397, 2158974136826,    9.623,    6.000, 2200,  13.679,  91.738,  25.483,  12.596,  81.616,  22.671, 50,  0,   0.394,   4.224,   1.173,   0.030,   0.440,   0.122,  35.000,    0,   0.193
00:40:16:507, 2159215819469,    9.733,    8.000, 2300,  13.603,  93.227,  25.896,  12.229,  82.954,  23.043, 52,  0,   0.505,   4.279,   1.189,   0.081,   0.449,   0.125,  35.000,    0,   0.302
00:40:16:616, 2159457437451,    9.842,    5.000, 2000,   8.979,  94.209,  26.169,   7.845,  83.813,  23.281, 47,  0,   0.407,   4.324,   1.201,   0.064,   0.456,   0.127,  35.000,    0,   0.414
00:40:16:725, 2159698808634,    9.952,    5.000, 2300,   5.151,  94.772,  26.326,   4.092,  84.260,  23.406, 48,  0,   0.494,   4.378,   1.216,   0.095,   0.467,   0.130,  35.000,    0,   0.388
00:40:16:835, 2159940811833,   10.061,    1.000, 4000,   1.752,  94.964,  26.379,   1.147,  84.386,  23.441, 46,  0,   0.358,   4.417,   1.227,   0.006,   0.467,   0.130,  35.000,    0,   0.000
00:40:16:944, 2160181794310,   10.170,    1.000, 1800,   1.952,  95.177,  26.438,   1.294,  84.527,  23.480, 47,  0,   0.357,   4.456,   1.238,   0.040,   0.472,   0.131,  35.000,    0,   0.057
00:40:17:054, 2160423973505,   10.280,    1.000, 2800,   1.245,  95.314,  26.476,   0.880,  84.624,  23.507, 47,  0,   0.320,   4.491,   1.248,   0.013,   0.473,   0.131,  35.000,    0,   0.000
00:40:17:163, 2160664577001,   10.389,    0.000, 1400,   1.175,  95.442,  26.512,   0.593,  84.688,  23.525, 46,  0,   0.347,   4.529,   1.258,   0.051,   0.479,   0.133,  35.000,    0,   0.170
00:40:17:272, 2160906637811,   10.499,    2.000, 2600,   1.662,  95.624,  26.562,   1.049,  84.803,  23.556, 48,  0,   0.351,   4.568,   1.269,   0.038,   0.483,   0.134,  35.000,  600,   0.123
00:40:17:381, 2161147211629,   10.608,    6.000, 2900,  14.179,  97.169,  26.991,  13.011,  86.221,  23.950, 51,  0,   0.395,   4.611,   1.281,   0.018,   0.485,   0.135,  35.000,    0,   0.335
00:40:17:491, 2161388886007,   10.717,    7.000, 2300,  14.009,  98.703,  27.417,  12.861,  87.628,  24.341, 51,  0,   0.411,   4.656,   1.293,   0.021,   0.487,   0.135,  35.000,    0,   0.050
00:40:17:600, 2161631093071,   10.827,    4.000, 2100,  10.587,  99.864,  27.740,   9.435,  88.663,  24.629, 48,  0,   0.422,   4.702,   1.306,   0.048,   0.492,   0.137,  35.000,    0,   0.514
00:40:17:710, 2161872272107,   10.936,    1.000, 2200,   1.609, 100.040,  27.789,   1.129,  88.787,  24.663, 47,  0,   0.341,   4.739,   1.316,   0.042,   0.497,   0.138,  35.000,    0,   0.112
00:40:17:819, 2162113332613,   11.045,    0.000, 1400,   1.101, 100.160,  27.822,   0.512,  88.843,  24.679, 46,  0,   0.334,   4.776,   1.327,   0.012,   0.498,   0.138,  35.000,    0,   0.000
00:40:17:929, 2162355139483,   11.155,    2.000, 2700,   2.520, 100.436,  27.899,   1.781,  89.038,  24.733, 46,  0,   0.373,   4.816,   1.338,   0.044,   0.503,   0.140,  35.000,    0,   0.169
00:40:18:038, 2162596307936,   11.264,    0.000, 1400,   1.282, 100.576,  27.938,   0.729,  89.117,  24.755, 46,  0,   0.324,   4.852,   1.348,   0.013,   0.505,   0.140,  35.000,    0,   0.015
00:40:18:147, 2162838493640,   11.374,    5.000, 3400,   4.561, 101.076,  28.077,   3.613,  89.514,  24.865, 47,  0,   0.500,   4.907,   1.363,   0.066,   0.512,   0.142,  35.000,    0,   0.242
00:40:18:256, 2163079009830,   11.482,    0.000, 1200,   1.472, 101.237,  28.121,   0.821,  89.603,  24.890, 46,  0,   0.341,   4.944,   1.373,   0.020,   0.514,   0.143,  35.000,    0,   0.000
00:40:18:366, 2163320597585,   11.592,    8.000, 2600,  10.008, 102.331,  28.425,   8.986,  90.586,  25.163, 50,  0,   0.447,   4.993,   1.387,   0.055,   0.520,   0.144,  35.000,    0,   0.215
00:40:18:475, 2163561545410,   11.701,    6.000, 2100,  13.565, 103.812,  28.837,  12.312,  91.930,  25.536, 51,  0,   0.365,   5.033,   1.398,   0.008,   0.521,   0.145,  35.000,    0,   0.000
00:40:18:585, 2163804409373,   11.811,    6.000, 2900,  11.925, 105.123,  29.201,  10.676,  93.104,  25.862, 48,  0,   0.491,   5.087,   1.413,   0.070,   0.529,   0.147,  35.000,    0,   1.283
00:40:18:694, 2164046794295,   11.921,    3.000, 2200,   3.591, 105.518,  29.310,   2.619,  93.392,  25.942, 47,  0,   0.443,   5.135,   1.426,   0.063,   0.536,   0.149,  35.000,    0,   0.247
00:40:18:803, 2164286403588,   12.029,    2.000, 2100,   3.398, 105.886,  29.413,   2.386,  93.651,  26.014, 46,  0,   0.446,   5.184,   1.440,   0.071,   0.543,   0.151,  35.000,    0,   0.427
00:40:18:913, 2164529400822,   12.139,    1.000, 3700,   3.848, 106.310,  29.531,   2.893,  93.969,  26.102, 47,  0,   0.409,   5.229,   1.452,   0.078,   0.552,   0.153,  35.000,    0,   0.256
00:40:19:022, 2164769902611,   12.248,    2.000, 3100,   4.903, 106.844,  29.679,   3.729,  94.375,  26.215, 47,  0,   0.430,   5.275,   1.465,   0.102,   0.563,   0.156,  35.000,    0,   0.419
00:40:19:131, 2165011179255,   12.358,    1.000, 2100,   3.881, 107.268,  29.797,   2.874,  94.689,  26.303, 47,  0,   0.416,   5.321,   1.478,   0.086,   0.573,   0.159,  35.000,    0,   0.337
00:40:19:241, 2165252070790,   12.467,    1.000, 1600,   1.629, 107.446,  29.846,   0.892,  94.786,  26.330, 45,  0,   0.369,   5.361,   1.489,   0.040,   0.577,   0.160,  35.000,    0,   0.086
00:40:19:350, 2165493395876,   12.576,    6.000, 2100,   9.041, 108.434,  30.121,   8.067,  95.668,  26.574, 51,  0,   0.397,   5.405,   1.501,   0.019,   0.579,   0.161,  35.000,    0,   0.000
00:40:19:459, 2165734881534,   12.685,    7.000, 2300,  13.661, 109.928,  30.536,  12.497,  97.035,  26.954, 52,  0,   0.431,   5.452,   1.514,   0.033,   0.583,   0.162,  35.000,    0,   0.230
00:40:19:568, 2165976199706,   12.795,   22.000, 2200,  13.566, 111.411,  30.947,  12.417,  98.392,  27.331, 52,  0,   0.569,   5.514,   1.532,   0.031,   0.586,   0.163,  35.000,    0,   0.488
00:40:19:678, 2166217836490,   12.904,    2.000, 2000,   4.887, 111.946,  31.096,   3.787,  98.806,  27.446, 47,  0,   0.503,   5.569,   1.547,   0.078,   0.595,   0.165,  35.000,    0,   0.658
00:40:19:787, 2166459131442,   13.013,    3.000, 2500,   3.248, 112.301,  31.195,   2.532,  99.083,  27.523, 47,  0,   0.402,   5.613,   1.559,   0.054,   0.600,   0.167,  35.000,    0,   0.199
00:40:19:897, 2166700745244,   13.123,    0.000, 1400,   1.610, 112.477,  31.244,   0.900,  99.182,  27.550, 46,  0,   0.344,   5.650,   1.570,   0.038,   0.605,   0.168,  35.000,    0,   0.125
00:40:20:006, 2166942119436,   13.232,    2.000, 2000,   2.544, 112.755,  31.321,   1.796,  99.378,  27.605, 46,  0,   0.380,   5.692,   1.581,   0.050,   0.610,   0.169,  35.000,    0,   0.119
00:40:20:115, 2167183546618,   13.341,    0.000,  900,   0.428, 112.802,  31.334,   0.152,  99.395,  27.610, 46,  0,   0.291,   5.724,   1.590,   0.015,   0.612,   0.170,  35.000,    0,   0.000
00:40:20:225, 2167425031659,   13.451,    1.000, 1600,   2.452, 113.070,  31.408,   1.632,  99.573,  27.659, 46,  0,   0.369,   5.764,   1.601,   0.078,   0.620,   0.172,  35.000,    0,   0.141
00:40:20:334, 2167666119759,   13.560,    4.000, 2200,   6.622, 113.793,  31.609,   5.865, 100.214,  27.837, 50,  0,   0.323,   5.799,   1.611,   0.015,   0.622,   0.173,  35.000,    0,   0.000
