System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
00:24:07:099,1.22318E+14,0.098,6,2500,7.4,0.728,0.202,6.167,0.606,0.168,47,0,0.496,0.049,0.014,0.049,0.005,0.001,35,0,0.454,,0.606
00:24:07:208,1.22318E+14,0.209,3,3900,4.831,1.261,0.35,3.875,1.034,0.287,46,0,0.463,0.1,0.028,0.085,0.014,0.004,35,0,0.337,,0.428
00:24:07:318,1.22319E+14,0.317,1,2200,3.809,1.673,0.465,2.855,1.343,0.373,45,0,0.424,0.146,0.041,0.039,0.018,0.005,35,0,0.243,,0.309
00:24:07:427,1.22319E+14,0.426,3,2600,4.608,2.177,0.605,3.741,1.752,0.487,45,0,0.449,0.195,0.054,0.069,0.026,0.007,35,0,0.262,,0.409
00:24:07:536,1.22319E+14,0.536,0,4000,3.152,2.522,0.701,2.382,2.013,0.559,45,0,0.366,0.235,0.065,0.016,0.028,0.008,35,0,0,,0.261
00:24:07:646,1.22319E+14,0.645,6,2300,6.564,3.239,0.9,5.458,2.609,0.725,45,0,0.5,0.29,0.08,0.13,0.042,0.012,35,0,0.702,,0.596
00:24:07:755,1.2232E+14,0.754,1,2100,3.343,3.604,1.001,2.508,2.883,0.801,45,0,0.389,0.332,0.092,0.038,0.046,0.013,35,0,1.986,,0.274
00:24:07:864,1.2232E+14,0.864,4,2100,5.014,4.156,1.154,4.24,3.349,0.93,46,0,0.444,0.381,0.106,0.061,0.053,0.015,35,0,0.18,,0.466
00:24:07:974,1.2232E+14,0.973,5,2300,7.645,4.985,1.385,6.503,4.055,1.126,49,0,0.479,0.433,0.12,0.111,0.065,0.018,35,0,0.798,,0.706
00:24:08:083,1.2232E+14,1.082,15,2100,12.474,6.349,1.764,11.181,5.277,1.466,48,0,0.68,0.507,0.141,0.071,0.073,0.02,35,0,1.15,,1.222
00:24:08:192,1.2232E+14,1.191,19,2200,12.752,7.742,2.151,11.406,6.524,1.812,49,0,0.699,0.584,0.162,0.009,0.074,0.02,35,0,0,,1.247
00:24:08:302,1.22321E+14,1.301,17,2300,15.076,9.392,2.609,13.847,8.038,2.233,56,0,0.642,0.654,0.182,0.065,0.081,0.022,35,0,0.215,,1.514
00:24:08:411,1.22321E+14,1.41,6,2400,8.146,10.283,2.856,7.046,8.81,2.447,46,0,0.399,0.698,0.194,0.006,0.081,0.023,35,0,0,,0.772
00:24:08:520,1.22321E+14,1.52,6,2200,9.313,11.302,3.14,8.332,9.722,2.7,56,0,0.476,0.75,0.208,0.032,0.085,0.024,35,0,0.112,,0.912
00:24:08:630,1.22321E+14,1.629,16,2200,9.748,12.366,3.435,8.812,10.683,2.968,53,0,0.528,0.807,0.224,0.041,0.089,0.025,35,0,0.631,,0.961
00:24:08:739,1.22322E+14,1.739,22,2500,14.851,14.001,3.889,13.47,12.166,3.38,50,0,0.696,0.884,0.246,0.041,0.094,0.026,35,0,0.355,,1.483
00:24:08:848,1.22322E+14,1.847,14,2700,15.54,15.689,4.358,14.242,13.713,3.809,50,0,0.459,0.934,0.259,0.007,0.095,0.026,35,0,0,,1.547
00:24:08:958,1.22322E+14,1.957,12,2100,14,17.222,4.784,12.618,15.095,4.193,50,0,0.529,0.992,0.275,0.046,0.1,0.028,35,0,0.151,,1.382
00:24:09:067,1.22322E+14,2.066,22,2300,13.919,18.742,5.206,12.568,16.467,4.574,49,0,0.79,1.078,0.299,0.025,0.102,0.028,35,0,0.085,,1.372
00:24:09:182,1.22323E+14,2.181,32,2500,13.219,20.263,5.629,11.377,17.776,4.938,49,0,1.043,1.198,0.333,0.509,0.161,0.045,35,0,10.284,,1.309
00:24:09:291,1.22323E+14,2.29,10,2100,13.471,21.734,6.037,11.685,19.052,5.292,51,0,0.922,1.299,0.361,0.485,0.214,0.059,35,0,7.505,,1.276
00:24:09:401,1.22323E+14,2.4,11,2700,14.885,23.364,6.49,13.495,20.53,5.703,62,0,0.643,1.369,0.38,0.22,0.238,0.066,35,0,5.087,,1.478
00:24:09:510,1.22323E+14,2.509,9,2300,15.212,25.026,6.952,13.86,22.044,6.123,64,0,0.508,1.425,0.396,0.078,0.246,0.068,35,0,0.347,,1.514
00:24:09:619,1.22324E+14,2.619,3,2100,9.633,26.079,7.244,8.372,22.959,6.378,47,0,0.497,1.479,0.411,0.08,0.255,0.071,35,0,0.697,,0.915
00:24:09:729,1.22324E+14,2.728,3,2700,2.56,26.359,7.322,1.672,23.142,6.428,48,0,0.488,1.532,0.426,0.071,0.263,0.073,35,450,0.413,,0.183
00:24:09:838,1.22324E+14,2.838,6,2200,7.353,27.164,7.546,6.298,23.831,6.62,46,0,0.625,1.601,0.445,0.132,0.277,0.077,35,0,1.779,,0.689
00:24:09:948,1.22324E+14,2.948,3,3700,5.161,27.733,7.704,4.115,24.285,6.746,47,0,0.475,1.653,0.459,0.073,0.285,0.079,35,0,0.274,,0.454
00:24:10:057,1.22325E+14,3.056,3,2100,4.553,28.226,7.841,3.528,24.667,6.852,46,0,0.473,1.704,0.473,0.097,0.296,0.082,35,0,0.545,,0.382
00:24:10:166,1.22325E+14,3.166,3,3400,3.775,28.641,7.956,2.979,24.994,6.943,46,0,0.448,1.754,0.487,0.065,0.303,0.084,35,0,0.397,,0.327
00:24:10:276,1.22325E+14,3.275,1,1800,2.227,28.883,8.023,1.422,25.149,6.986,45,0,0.392,1.796,0.499,0.055,0.309,0.086,35,0,0.131,,0.155
00:24:10:385,1.22325E+14,3.385,2,3100,2.948,29.207,8.113,2.281,25.4,7.055,48,0,0.393,1.839,0.511,0.018,0.311,0.086,35,0,0.043,,0.251
00:24:10:494,1.22326E+14,3.493,0,2000,2.019,29.427,8.174,1.366,25.548,7.097,45,0,0.367,1.879,0.522,0.039,0.315,0.088,35,0,0.713,,0.148
00:24:10:604,1.22326E+14,3.603,15,2100,5.825,30.063,8.351,5.167,26.113,7.254,49,0,0.514,1.936,0.538,0.025,0.318,0.088,35,0,0.068,,0.565
00:24:10:713,1.22326E+14,3.712,8,2100,12.912,31.474,8.743,11.386,27.357,7.599,51,0,0.583,1.999,0.555,0.22,0.342,0.095,35,0,1.307,,1.244
00:24:10:822,1.22326E+14,3.821,11,2100,13.465,32.946,9.152,12.288,28.7,7.972,50,0,0.499,2.054,0.57,0.025,0.345,0.096,35,0,0.234,,1.343
00:24:10:932,1.22327E+14,3.931,6,2100,9.687,34.009,9.447,8.39,29.621,8.228,47,0,0.473,2.106,0.585,0.18,0.364,0.101,35,0,0.917,,0.921
00:24:11:041,1.22327E+14,4.04,6,2400,6.775,34.75,9.653,5.876,30.264,8.407,50,0,0.549,2.166,0.602,0.049,0.37,0.103,35,0,0.236,,0.643
00:24:11:150,1.22327E+14,4.15,1,1800,1.601,34.925,9.701,1.019,30.375,8.438,45,0,0.353,2.204,0.612,0.02,0.372,0.103,35,0,0.314,,0.111
00:24:11:260,1.22327E+14,4.259,4,2400,2.86,35.238,9.788,2.153,30.611,8.503,47,0,0.434,2.252,0.625,0.041,0.376,0.105,35,0,0.065,,0.236
00:24:11:369,1.22328E+14,4.368,2,2000,4.736,35.755,9.932,3.78,31.024,8.618,46,0,0.398,2.295,0.638,0.045,0.381,0.106,35,0,0.145,,0.413
00:24:11:478,1.22328E+14,4.478,8,3100,9.908,36.839,10.233,8.873,31.994,8.887,55,0,0.51,2.351,0.653,0.056,0.387,0.108,35,0,0.301,,0.97
00:24:11:588,1.22328E+14,4.598,20,3400,15.066,38.652,10.737,13.706,33.643,9.345,54,0,0.525,2.414,0.671,0.087,0.398,0.11,35,0,0.684,,1.649
00:24:11:697,1.22328E+14,4.696,17,2200,14.984,40.123,11.145,13.681,34.987,9.719,53,0,0.775,2.49,0.692,0.068,0.404,0.112,35,0,1.184,,1.344
00:24:11:806,1.22328E+14,4.806,15,2300,14.432,41.7,11.583,13.117,36.421,10.117,54,0,0.696,2.566,0.713,0.078,0.413,0.115,35,0,0.85,,1.434
00:24:11:916,1.22329E+14,4.915,16,3600,14.625,43.303,12.029,13.267,37.875,10.521,57,0,0.717,2.645,0.735,0.068,0.42,0.117,35,0,0.762,,1.454
00:24:12:025,1.22329E+14,5.024,9,2500,14.698,44.909,12.475,13.407,39.339,10.928,53,0,0.525,2.702,0.751,0.105,0.432,0.12,35,0,0.784,,1.464
00:24:12:134,1.22329E+14,5.134,12,2400,14.669,46.511,12.92,13.367,40.799,11.333,59,0,0.58,2.766,0.768,0.079,0.44,0.122,35,0,0.729,,1.46
00:24:12:244,1.22329E+14,5.243,9,2500,14.15,48.061,13.35,12.777,42.199,11.722,61,0,0.575,2.829,0.786,0.094,0.451,0.125,35,0,0.699,,1.4
00:24:12:353,1.2233E+14,5.352,10,2000,14.344,49.628,13.786,13.051,43.625,12.118,59,0,0.583,2.892,0.803,0.087,0.46,0.128,35,750,0.61,,1.426
00:24:12:462,1.2233E+14,5.462,9,2700,14.471,51.212,14.226,13.257,45.075,12.521,61,0,0.524,2.95,0.819,0.095,0.471,0.131,35,0,0.739,,1.45
00:24:12:572,1.2233E+14,5.571,12,2400,15.07,52.857,14.682,13.614,46.561,12.934,60,0,0.673,3.023,0.84,0.101,0.482,0.134,35,0,0.723,,1.486
00:24:12:681,1.2233E+14,5.68,9,2300,15.194,54.52,15.144,13.942,48.087,13.358,63,0,0.543,3.083,0.856,0.101,0.493,0.137,35,0,1.373,,1.526
00:24:12:791,1.22331E+14,5.79,11,2600,15.193,56.182,15.606,13.785,49.596,13.777,61,0,0.679,3.157,0.877,0.09,0.503,0.14,35,0,0.569,,1.509
00:24:12:900,1.22331E+14,5.899,9,2300,14.79,57.798,16.055,13.525,51.073,14.187,61,0,0.524,3.214,0.893,0.098,0.513,0.143,35,0,0.759,,1.477
00:24:13:009,1.22331E+14,6.008,10,3000,15.347,59.475,16.521,14.076,52.612,14.614,63,0,0.568,3.276,0.91,0.099,0.524,0.146,35,0,0.527,,1.539
00:24:13:119,1.22331E+14,6.118,9,2400,15.114,61.131,16.981,13.744,54.117,15.033,62,0,0.561,3.338,0.927,0.087,0.534,0.148,35,0,0.679,,1.505
00:24:13:228,1.22332E+14,6.227,12,2500,15.238,62.794,17.443,13.945,55.639,15.455,62,0,0.612,3.405,0.946,0.093,0.544,0.151,35,0,0.811,,1.522
00:24:13:337,1.22332E+14,6.337,11,2900,14.603,64.393,17.887,13.354,57.102,15.862,53,0,0.562,3.466,0.963,0.084,0.553,0.154,35,0,0.578,,1.463
00:24:13:447,1.22332E+14,6.446,16,2100,14.485,65.974,18.326,13.225,58.545,16.263,55,0,0.706,3.543,0.984,0.048,0.558,0.155,35,0,0.606,,1.443
00:24:13:556,1.22332E+14,6.555,14,2300,15.58,67.679,18.8,14.198,60.099,16.694,57,0,0.665,3.616,1.004,0.083,0.567,0.158,35,0,0.738,,1.554
00:24:13:665,1.22333E+14,6.665,12,3900,14.636,69.283,19.245,13.428,61.57,17.103,61,0,0.582,3.68,1.022,0.071,0.575,0.16,35,0,1.169,,1.471
00:24:13:775,1.22333E+14,6.774,8,2600,14.571,70.875,19.687,13.193,63.011,17.503,61,0,0.539,3.739,1.038,0.08,0.584,0.162,35,0,0.655,,1.441
00:24:13:884,1.22333E+14,6.883,11,2500,14.597,72.47,20.131,13.353,64.471,17.909,59,0,0.561,3.8,1.056,0.075,0.592,0.165,35,0,0.635,,1.46
00:24:13:993,1.22333E+14,6.992,9,2200,14.57,74.061,20.573,13.311,65.925,18.312,61,0,0.503,3.855,1.071,0.099,0.603,0.168,35,0,0.718,,1.454
