System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
00:56:26:612,1.26601E+14,0.1,4,2100,6.868,0.689,0.191,5.797,0.582,0.162,43,0,0.483,0.048,0.013,0.056,0.006,0.002,35,0,0.465,,0.582
00:56:26:722,1.26601E+14,0.212,1,2800,3.37,1.064,0.296,2.408,0.85,0.236,43,0,0.427,0.096,0.027,0.049,0.011,0.003,35,0,0.325,,0.268
00:56:26:831,1.26601E+14,0.319,3,2600,5.466,1.653,0.459,4.526,1.337,0.371,43,0,0.459,0.145,0.04,0.049,0.016,0.005,35,0,0.223,,0.487
00:56:26:940,1.26601E+14,0.431,7,4000,5.56,2.272,0.631,4.57,1.846,0.513,48,0,0.435,0.194,0.054,0.073,0.025,0.007,35,0,0.864,,0.509
00:56:27:050,1.26602E+14,0.538,3,3000,5.688,2.882,0.8,4.593,2.338,0.65,43,0,0.496,0.247,0.069,0.124,0.038,0.01,35,0,1.102,,0.492
00:56:27:159,1.26602E+14,0.647,1,3100,4.032,3.323,0.923,3.055,2.672,0.742,42,0,0.442,0.295,0.082,0.095,0.048,0.013,35,0,0.44,,0.334
00:56:27:269,1.26602E+14,0.757,4,2300,6.27,4.009,1.114,5.244,3.246,0.902,42,0,0.492,0.349,0.097,0.109,0.06,0.017,35,0,0.571,,0.574
00:56:27:378,1.26602E+14,0.866,2,2400,4.417,4.491,1.248,3.447,3.623,1.006,43,0,0.475,0.401,0.111,0.101,0.071,0.02,35,0,0.771,,0.377
00:56:27:487,1.26602E+14,0.975,8,2400,8.338,5.402,1.501,7.195,4.408,1.225,43,0,0.646,0.472,0.131,0.082,0.08,0.022,35,0,0.399,,0.785
00:56:27:597,1.26603E+14,1.085,2,3800,5.1,5.962,1.656,4.158,4.865,1.351,42,0,0.502,0.527,0.146,0.097,0.091,0.025,35,0,0.827,,0.457
00:56:27:706,1.26603E+14,1.194,3,2700,5.747,6.589,1.83,4.656,5.373,1.492,43,0,0.514,0.583,0.162,0.112,0.103,0.029,35,0,0.809,,0.508
00:56:27:815,1.26603E+14,1.303,2,2300,4.362,7.066,1.963,3.494,5.755,1.599,43,0,0.466,0.634,0.176,0.118,0.116,0.032,35,0,0.925,,0.382
00:56:27:940,1.26603E+14,1.428,11,2600,6.893,7.925,2.201,5.727,6.469,1.797,53,0,0.514,0.698,0.194,0.265,0.149,0.041,35,0,1.523,,0.714
00:56:28:034,1.26604E+14,1.522,8,2300,12.822,9.127,2.535,11.32,7.53,2.092,48,0,0.56,0.75,0.208,0.246,0.172,0.048,35,0,1.687,,1.061
00:56:28:143,1.26604E+14,1.631,9,2500,13.139,10.562,2.934,11.905,8.83,2.453,47,0,0.592,0.815,0.226,0.058,0.178,0.05,35,0,0.387,,1.3
00:56:28:252,1.26604E+14,1.74,6,2500,11.502,11.82,3.283,10.305,9.958,2.766,43,0,0.504,0.87,0.242,0.075,0.187,0.052,35,0,0.644,,1.128
00:56:28:362,1.26604E+14,1.85,2,3400,3.895,12.25,3.403,3.063,10.295,2.86,44,0,0.431,0.918,0.255,0.063,0.194,0.054,35,0,0.497,,0.337
00:56:28:471,1.26605E+14,1.959,7,2900,7.75,13.093,3.637,6.582,11.011,3.059,43,0,0.554,0.978,0.272,0.167,0.212,0.059,35,0,2.047,,0.716
00:56:28:581,1.26605E+14,2.069,2,2600,3.704,13.498,3.749,2.745,11.312,3.142,43,0,0.45,1.027,0.285,0.08,0.22,0.061,35,0,0.524,,0.301
00:56:28:690,1.26605E+14,2.178,0,1600,1.373,13.648,3.791,0.853,11.405,3.168,42,0,0.329,1.063,0.295,0.022,0.223,0.062,35,0,0.672,,0.093
00:56:28:799,1.26605E+14,2.287,2,2200,2.963,13.972,3.881,2.322,11.658,3.238,42,0,0.395,1.106,0.307,0.052,0.229,0.063,35,0,0.146,,0.253
00:56:28:909,1.26606E+14,2.398,1,3400,2.085,14.201,3.945,1.325,11.804,3.279,42,0,0.394,1.15,0.319,0.029,0.232,0.064,35,0,0.207,,0.146
00:56:29:018,1.26606E+14,2.506,14,2500,12.656,15.57,4.325,11.506,13.049,3.625,48,0,0.667,1.222,0.339,0.074,0.24,0.067,35,0,0.72,,1.245
00:56:29:127,1.26606E+14,2.615,7,2100,13.5,17.049,4.736,12.213,14.386,3.996,48,0,0.482,1.274,0.354,0.064,0.247,0.069,35,0,1.072,,1.337
00:56:29:236,1.26606E+14,2.725,10,3300,11.897,18.35,5.097,10.737,15.561,4.322,44,0,0.648,1.345,0.374,0.067,0.254,0.071,35,900,0.489,,1.175
00:56:29:346,1.26607E+14,2.834,1,3400,3.007,18.68,5.189,2.079,15.789,4.386,43,0,0.426,1.392,0.387,0.091,0.264,0.073,35,0,0.33,,0.228
00:56:29:455,1.26607E+14,2.943,4,2500,5.246,19.252,5.348,4.316,16.26,4.517,43,0,0.515,1.448,0.402,0.115,0.277,0.077,35,0,0.657,,0.471
00:56:29:565,1.26607E+14,3.053,1,3700,4.104,19.703,5.473,2.966,16.586,4.607,43,0,0.44,1.497,0.416,0.308,0.311,0.086,35,0,0.901,,0.326
00:56:29:674,1.26607E+14,3.163,3,2300,5.812,20.341,5.65,4.592,17.089,4.747,43,0,0.48,1.549,0.43,0.289,0.342,0.095,35,0,1.086,,0.503
00:56:29:784,1.26608E+14,3.271,1,2900,3.566,20.728,5.758,2.667,17.379,4.827,42,0,0.427,1.595,0.443,0.076,0.351,0.097,35,0,0.44,,0.29
00:56:29:893,1.26608E+14,3.381,4,3700,5.641,21.347,5.93,4.789,17.905,4.974,42,0,0.474,1.648,0.458,0.091,0.361,0.1,35,0,0.535,,0.526
00:56:30:002,1.26608E+14,3.49,2,2300,5.063,21.898,6.083,4.118,18.353,5.098,42,0,0.45,1.696,0.471,0.099,0.371,0.103,35,0,0.863,,0.448
00:56:30:112,1.26608E+14,3.6,3,3400,4.671,22.411,6.225,3.789,18.769,5.214,42,0,0.442,1.745,0.485,0.058,0.378,0.105,35,0,0.595,,0.416
00:56:30:221,1.26609E+14,3.709,0,1800,2.526,22.686,6.302,1.743,18.959,5.266,42,0,0.376,1.786,0.496,0.038,0.382,0.106,35,0,0.322,,0.19
00:56:30:330,1.26609E+14,3.818,2,4000,3.15,23.031,6.398,2.477,19.23,5.342,42,0,0.4,1.83,0.508,0.036,0.386,0.107,35,0,0.131,,0.271
00:56:30:440,1.26609E+14,3.928,2,2400,3.249,23.386,6.496,2.383,19.49,5.414,42,0,0.396,1.873,0.52,0.07,0.393,0.109,35,0,0.152,,0.26
00:56:30:549,1.26609E+14,4.037,6,3100,5.822,24.025,6.673,4.936,20.032,5.564,43,0,0.532,1.931,0.537,0.069,0.401,0.111,35,0,0.431,,0.542
00:56:30:658,1.26609E+14,4.146,2,2100,5.277,24.598,6.833,4.462,20.516,5.699,48,0,0.381,1.973,0.548,0.039,0.405,0.113,35,0,0.158,,0.484
00:56:30:767,1.2661E+14,4.255,11,2900,14.13,26.145,7.262,12.918,21.931,6.092,48,0,0.628,2.042,0.567,0.054,0.411,0.114,35,0,0.336,,1.415
00:56:30:877,1.2661E+14,4.365,7,2100,13.486,27.618,7.672,12.362,23.281,6.467,48,0,0.403,2.086,0.579,0.024,0.414,0.115,35,0,0.111,,1.35
00:56:30:986,1.2661E+14,4.474,4,2600,9.812,28.692,7.97,8.541,24.216,6.727,43,0,0.528,2.143,0.595,0.08,0.422,0.117,35,1100,0.643,,0.935
00:56:31:096,1.2661E+14,4.584,0,1800,1.29,28.833,8.009,0.76,24.299,6.75,42,0,0.351,2.182,0.606,0.012,0.424,0.118,35,0,25.481,,0.083
00:56:31:205,1.26611E+14,4.693,3,3100,4.589,29.336,8.149,3.574,24.691,6.859,43,0,0.469,2.233,0.62,0.077,0.432,0.12,35,0,0.24,,0.392
00:56:31:314,1.26611E+14,4.802,1,2400,3.113,29.676,8.243,2.323,24.945,6.929,42,0,0.379,2.275,0.632,0.025,0.435,0.121,35,0,0.306,,0.254
00:56:31:424,1.26611E+14,4.912,3,2800,5.412,30.269,8.408,4.483,25.436,7.066,43,0,0.459,2.325,0.646,0.073,0.443,0.123,35,0,0.179,,0.491
00:56:31:533,1.26611E+14,5.021,1,2100,3.704,30.672,8.52,2.932,25.755,7.154,42,0,0.401,2.369,0.658,0.01,0.444,0.123,35,0,0,,0.319
00:56:31:642,1.26612E+14,5.13,5,2700,5.903,31.318,8.699,5.074,26.31,7.308,45,0,0.489,2.422,0.673,0.075,0.452,0.126,35,0,0.263,,0.555
00:56:31:752,1.26612E+14,5.24,9,2600,13.006,32.739,9.094,11.602,27.578,7.661,47,0,0.571,2.484,0.69,0.119,0.465,0.129,35,0,2.471,,1.268
00:56:31:861,1.26612E+14,5.349,10,2100,13.225,34.185,9.496,11.974,28.887,8.024,48,0,0.636,2.554,0.709,0.083,0.474,0.132,35,0,1.476,,1.309
00:56:31:970,1.26612E+14,5.459,4,2600,7.789,35.042,9.734,6.669,29.62,8.228,44,0,0.508,2.61,0.725,0.125,0.488,0.136,35,0,1.296,,0.733
00:56:32:080,1.26613E+14,5.568,6,3100,8.313,35.949,9.986,7.011,30.386,8.44,44,0,0.648,2.681,0.745,0.122,0.501,0.139,35,0,1.068,,0.766
00:56:32:189,1.26613E+14,5.678,1,3900,3.926,36.38,10.106,2.91,30.705,8.529,43,0,0.401,2.725,0.757,0.07,0.509,0.141,35,0,0.21,,0.319
00:56:32:299,1.26613E+14,5.787,3,2200,5.08,36.933,10.259,4.141,31.156,8.654,42,0,0.455,2.774,0.771,0.063,0.516,0.143,35,0,0.478,,0.451
00:56:32:408,1.26613E+14,5.896,0,2100,3.273,37.291,10.359,2.369,31.415,8.726,42,0,0.395,2.817,0.783,0.047,0.521,0.145,35,0,0.136,,0.259
00:56:32:517,1.26614E+14,6.005,5,2800,6.845,38.039,10.566,5.829,32.052,8.903,42,0,0.47,2.869,0.797,0.072,0.529,0.147,35,0,0.296,,0.637
00:56:32:626,1.26614E+14,6.114,6,2100,9.028,39.024,10.84,7.439,32.863,9.129,44,0,0.571,2.931,0.814,0.364,0.569,0.158,35,600,3.236,,0.811
00:56:32:736,1.26614E+14,6.224,7,2400,8.527,39.957,11.099,6.507,33.576,9.327,44,0,0.582,2.995,0.832,0.856,0.662,0.184,35,0,5.044,,0.713
00:56:32:845,1.26614E+14,6.333,1,2100,6.598,40.679,11.3,3.726,33.983,9.44,43,0,0.418,3.04,0.845,1.784,0.857,0.238,35,800,1.217,,0.407
00:56:32:955,1.26615E+14,6.442,6,2000,8.615,41.621,11.562,5.023,34.533,9.592,43,0,0.456,3.09,0.858,2.455,1.126,0.313,35,500,1.066,,0.55
00:56:33:064,1.26615E+14,6.552,1,2100,7.084,42.396,11.777,2.936,34.854,9.682,43,0,0.385,3.132,0.87,3.016,1.456,0.404,35,650,0.883,,0.321
00:56:33:173,1.26615E+14,6.661,3,2000,8.062,43.277,12.021,4.162,35.309,9.808,43,0,0.442,3.181,0.884,2.708,1.752,0.487,35,600,0.505,,0.455
00:56:33:282,1.26615E+14,6.77,1,1800,6.697,44.009,12.225,2.437,35.575,9.882,43,0,0.358,3.22,0.894,3.138,2.094,0.582,35,1050,0.414,,0.266
00:56:33:392,1.26616E+14,6.88,13,2100,11.101,45.224,12.562,8.049,36.456,10.127,44,0,0.713,3.298,0.916,1.87,2.299,0.639,35,700,0.338,,0.881
00:56:33:501,1.26616E+14,6.989,8,2500,11.387,46.468,12.908,8.307,37.363,10.379,45,0,0.464,3.349,0.93,1.953,2.512,0.698,35,700,0.459,,0.907
00:56:33:611,1.26616E+14,7.099,9,2400,10.456,47.615,13.226,7.355,38.17,10.603,43,0,0.536,3.407,0.947,1.861,2.717,0.755,35,850,0.569,,0.807
00:56:33:720,1.26616E+14,7.208,0,2800,6.505,48.326,13.424,2.163,38.407,10.669,43,0,0.345,3.445,0.957,3.219,3.068,0.852,35,950,0.284,,0.237
00:56:33:829,1.26616E+14,7.317,3,2400,7.658,49.162,13.656,3.516,38.791,10.775,43,0,0.407,3.49,0.969,2.932,3.388,0.941,35,850,0.309,,0.384
00:56:33:939,1.26617E+14,7.431,9,3300,6.994,49.961,13.878,2.654,39.094,10.859,47,0,0.327,3.527,0.98,3.268,3.762,1.045,35,850,0.273,,0.303
00:56:34:048,1.26617E+14,7.536,3,2200,7.705,50.767,14.102,3.423,39.452,10.959,43,0,0.424,3.571,0.992,3.117,4.088,1.135,35,900,0.657,,0.358
00:56:34:157,1.26617E+14,7.645,0,1700,6.514,51.478,14.299,2.16,39.688,11.024,43,0,0.349,3.609,1.003,3.173,4.434,1.232,35,1050,0.339,,0.236
00:56:34:267,1.26617E+14,7.755,2,1800,7.215,52.267,14.519,3.052,40.022,11.117,43,0,0.365,3.649,1.014,3.061,4.769,1.325,35,1050,0.192,,0.334
00:56:34:376,1.26618E+14,7.864,6,2000,9.239,53.277,14.799,5.706,40.645,11.29,45,0,0.416,3.695,1.026,2.434,5.035,1.399,35,500,0.203,,0.623
00:56:34:485,1.26618E+14,7.973,10,2000,11.376,54.523,15.145,8.437,41.569,11.547,45,0,0.574,3.758,1.044,1.705,5.222,1.45,35,700,0.344,,0.924
00:56:34:595,1.26618E+14,8.082,7,2000,10.947,55.717,15.477,7.937,42.435,11.787,45,0,0.408,3.802,1.056,1.849,5.423,1.507,35,700,0.033,,0.866
00:56:34:704,1.26618E+14,8.192,3,2100,7.428,56.534,15.704,3.499,42.82,11.894,44,0,0.413,3.848,1.069,2.786,5.73,1.592,35,650,1.134,,0.385
00:56:34:813,1.26619E+14,8.301,1,2100,6.737,57.268,15.908,2.558,43.099,11.972,43,0,0.399,3.891,1.081,3.017,6.059,1.683,35,850,1.572,,0.279
00:56:34:938,1.26619E+14,8.43,8,3700,9.214,58.448,16.236,5.602,43.816,12.171,48,0,0.546,3.961,1.1,2.471,6.375,1.771,35,950,1.729,,0.717
00:56:35:032,1.26619E+14,8.52,2,2200,7.526,59.13,16.425,3.255,44.111,12.253,43,0,0.425,4,1.111,3.013,6.648,1.847,35,1050,0.963,,0.295
00:56:35:141,1.26619E+14,8.63,4,2900,8.624,60.075,16.687,4.778,44.634,12.398,43,0,0.483,4.052,1.126,2.728,6.947,1.93,35,1000,0.36,,0.523
00:56:35:251,1.2662E+14,8.739,0,1600,6.302,60.762,16.878,1.907,44.842,12.456,43,0,0.306,4.086,1.135,3.262,7.302,2.028,35,1050,0,,0.208
00:56:35:360,1.2662E+14,8.848,7,2000,9.371,61.788,17.163,5.88,45.486,12.635,45,0,0.46,4.136,1.149,2.297,7.554,2.098,35,650,0.184,,0.644
00:56:35:470,1.2662E+14,8.958,6,2800,10.368,62.923,17.479,7.219,46.277,12.855,43,0,0.416,4.182,1.162,2.041,7.777,2.16,35,650,0.299,,0.791
00:56:35:579,1.2662E+14,9.067,3,2300,7.78,63.772,17.715,3.61,46.671,12.964,43,0,0.412,4.227,1.174,3.016,8.107,2.252,35,950,0.271,,0.394
00:56:35:688,1.26621E+14,9.176,5,2200,8.233,64.671,17.964,4.734,47.188,13.108,44,0,0.456,4.276,1.188,2.362,8.364,2.323,35,600,3.495,,0.517
00:56:35:798,1.26621E+14,9.286,6,2600,8.631,65.617,18.227,5.111,47.748,13.263,43,0,0.533,4.335,1.204,2.282,8.614,2.393,35,1000,5.57,,0.56
00:56:35:907,1.26621E+14,9.395,1,2000,7.063,66.389,18.441,2.824,48.056,13.349,43,0,0.306,4.368,1.213,3.139,8.957,2.488,35,850,0,,0.308
00:56:36:016,1.26621E+14,9.504,8,2000,8.72,67.343,18.706,4.902,48.593,13.498,43,0,0.495,4.422,1.228,2.607,9.243,2.567,35,600,0.904,,0.537
00:56:36:126,1.26622E+14,9.614,1,2100,7.021,68.11,18.92,2.868,48.906,13.585,43,0,0.386,4.465,1.24,3.026,9.573,2.659,35,700,0.906,,0.313
00:56:36:235,1.26622E+14,9.723,5,2300,8.872,69.081,19.189,5.279,49.484,13.745,43,0,0.504,4.52,1.256,2.433,9.84,2.733,35,700,1.062,,0.578
00:56:36:344,1.26622E+14,9.832,1,2500,7.066,69.854,19.404,2.856,49.796,13.832,43,0,0.388,4.562,1.267,3.025,10.171,2.825,35,600,0.522,,0.312
00:56:36:454,1.26622E+14,9.942,7,2200,9.601,70.902,19.695,5.889,50.439,14.011,43,0,0.634,4.631,1.287,2.491,10.443,2.901,35,600,0.685,,0.643
00:56:36:563,1.26623E+14,10.051,2,2100,7.583,71.732,19.925,3.547,50.827,14.119,43,0,0.449,4.681,1.3,2.896,10.759,2.989,35,550,0.431,,0.388
00:56:36:672,1.26623E+14,10.161,3,2100,7.912,72.599,20.166,3.993,51.265,14.24,43,0,0.456,4.731,1.314,2.739,11.059,3.072,35,850,0.905,,0.438
00:56:36:782,1.26623E+14,10.269,1,2000,7.034,73.365,20.379,2.924,51.583,14.329,43,0,0.392,4.773,1.326,2.957,11.382,3.162,35,550,0.407,,0.318
00:56:36:891,1.26623E+14,10.379,6,2100,9.134,74.368,20.658,5.672,52.206,14.502,44,0,0.546,4.833,1.343,2.259,11.63,3.23,35,500,0.914,,0.623
00:56:37:000,1.26623E+14,10.488,10,2000,11.021,75.569,20.991,8.076,53.086,14.746,44,0,0.574,4.896,1.36,1.729,11.818,3.283,35,550,1.476,,0.88
00:56:37:125,1.26624E+14,10.614,10,2100,11.128,76.964,21.379,8.211,54.116,15.032,45,0,0.62,4.973,1.381,1.725,12.034,3.343,35,550,1.092,,1.03
00:56:37:250,1.26624E+14,10.738,5,2100,8.505,78.025,21.674,4.747,54.708,15.197,44,0,0.466,5.031,1.398,2.57,12.355,3.432,35,600,0.537,,0.592
00:56:37:344,1.26624E+14,10.832,3,2100,7.957,78.771,21.881,4.061,55.088,15.302,43,0,0.448,5.073,1.409,2.683,12.606,3.502,35,700,0.652,,0.38
00:56:37:453,1.26624E+14,10.947,5,2600,8.335,79.728,22.147,4.795,55.639,15.455,43,0,0.459,5.126,1.424,2.4,12.882,3.578,35,850,1.909,,0.551
00:56:37:563,1.26625E+14,11.051,4,2100,8.353,80.601,22.389,4.399,56.099,15.583,43,0,0.499,5.178,1.438,2.703,13.164,3.657,35,700,1.662,,0.46
00:56:37:672,1.26625E+14,11.16,2,2200,8.047,81.477,22.632,3.991,56.533,15.704,43,0,0.503,5.233,1.454,2.868,13.476,3.743,35,550,0.978,,0.434
00:56:37:797,1.26625E+14,11.285,2,2100,7.687,82.437,22.899,3.658,56.99,15.831,42,0,0.412,5.284,1.468,2.864,13.834,3.843,35,600,0.391,,0.457
00:56:37:906,1.26625E+14,11.395,3,2000,7.457,83.256,23.127,3.548,57.379,15.939,44,0,0.406,5.329,1.48,2.86,14.148,3.93,35,550,0,,0.389
00:56:38:016,1.26626E+14,11.504,9,2000,11.622,84.518,23.477,8.684,58.323,16.201,45,0,0.619,5.396,1.499,1.689,14.332,3.981,35,550,0.612,,0.944
00:56:38:125,1.26626E+14,11.613,8,2200,11.078,85.731,23.814,8.036,59.203,16.445,46,0,0.472,5.448,1.513,1.825,14.532,4.037,35,550,0,,0.88
00:56:38:235,1.26626E+14,11.722,2,2100,7.551,86.557,24.044,3.566,59.593,16.554,43,0,0.407,5.493,1.526,2.858,14.844,4.123,35,600,0.237,,0.39
00:56:38:344,1.26626E+14,11.832,2,2800,7.06,87.331,24.259,2.705,59.889,16.636,44,0,0.361,5.532,1.537,3.199,15.195,4.221,35,800,0.241,,0.296
00:56:38:453,1.26627E+14,11.941,1,1500,6.639,88.054,24.459,2.386,60.149,16.708,43,0,0.378,5.573,1.548,3.157,15.539,4.316,35,1050,0.388,,0.26
00:56:38:563,1.26627E+14,12.051,6,2900,8.004,88.932,24.703,4.267,60.617,16.838,43,0,0.48,5.626,1.563,2.564,15.82,4.394,35,750,2.397,,0.468
00:56:38:672,1.26627E+14,12.16,1,1800,6.937,89.688,24.913,2.724,60.914,16.921,43,0,0.418,5.672,1.575,3.048,16.152,4.487,35,1050,1.242,,0.297
00:56:38:781,1.26627E+14,12.269,2,3200,6.581,90.41,25.114,2.097,61.144,16.985,43,0,0.344,5.709,1.586,3.348,16.52,4.589,35,950,0,,0.23
00:56:38:890,1.26628E+14,12.378,2,2000,7.14,91.189,25.33,3.05,61.477,17.077,43,0,0.372,5.75,1.597,2.937,16.84,4.678,35,1050,0.231,,0.333
