System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
21:51:31:518,3.64055E+13,10.504,0,3900,8.229,155.494,43.193,3.572,122.968,34.158,40,0,0.386,5.975,1.66,3.446,21.447,5.958,65,1050,1.91
21:51:31:629,3.64058E+13,10.615,2,4100,10.4,156.651,43.514,5.866,123.621,34.339,40,0,0.421,6.022,1.673,3.457,21.832,6.065,65,1050,1.511
21:51:31:737,3.6406E+13,10.723,0,4000,8.206,157.536,43.76,3.731,124.023,34.451,40,0,0.367,6.061,1.684,3.392,22.198,6.166,65,1050,0.151
21:51:31:846,3.64062E+13,10.832,1,4000,9.799,158.602,44.056,5.316,124.602,34.612,39,0,0.387,6.103,1.695,3.392,22.567,6.269,65,1050,0.121
21:51:31:956,3.64065E+13,10.942,0,4100,7.877,159.473,44.298,3.393,124.977,34.716,39,0,0.339,6.141,1.706,3.396,22.943,6.373,65,1050,0.132
21:51:32:063,3.64067E+13,11.049,1,4000,10.207,160.566,44.602,5.725,125.59,34.886,40,0,0.408,6.184,1.718,3.387,23.305,6.474,65,1050,0.293
21:51:32:171,3.6407E+13,11.157,9,3900,21.709,162.91,45.253,16.742,127.398,35.388,41,0,0.688,6.259,1.739,3.781,23.713,6.587,65,1050,8.645
21:51:32:280,3.64072E+13,11.266,3,3900,12.613,164.279,45.633,7.531,128.215,35.615,40,0,0.617,6.326,1.757,3.951,24.142,6.706,65,1050,11.041
21:51:32:391,3.64074E+13,11.376,2,4000,11.512,165.553,45.987,6.341,128.917,35.81,43,0,0.632,6.396,1.777,4.003,24.585,6.829,65,1050,12.057
21:51:32:499,3.64077E+13,11.485,1,4000,8.915,166.52,46.255,4.293,129.382,35.94,40,0,0.431,6.442,1.79,3.534,24.969,6.936,65,1050,3.148
21:51:32:609,3.64079E+13,11.595,2,4000,10.485,167.677,46.577,5.95,130.039,36.122,41,0,0.439,6.491,1.803,3.409,25.345,7.04,65,1050,0.2
21:51:32:721,3.64082E+13,11.707,1,4000,9.163,168.698,46.86,4.601,130.552,36.264,40,0,0.426,6.538,1.816,3.474,25.732,7.148,65,1050,1.776
21:51:32:826,3.64084E+13,11.812,4,4000,13.201,170.094,47.248,8.626,131.464,36.518,41,0,0.546,6.596,1.832,3.421,26.094,7.248,65,1050,0.224
21:51:32:940,3.64086E+13,11.926,1,4000,8.631,171.073,47.52,4.157,131.935,36.649,40,0,0.393,6.641,1.845,3.41,26.48,7.356,65,1050,0.31
21:51:33:047,3.64089E+13,12.033,2,4000,10.703,172.216,47.838,6.186,132.596,36.832,40,0,0.43,6.686,1.857,3.413,26.845,7.457,65,1050,0.267
21:51:33:157,3.64091E+13,12.143,0,4000,7.706,173.068,48.074,3.245,132.955,36.932,40,0,0.362,6.727,1.868,3.404,27.221,7.561,65,1050,0.225
21:51:33:270,3.64094E+13,12.256,3,4000,9.736,174.165,48.379,5.225,133.543,37.095,40,0,0.389,6.77,1.881,3.412,27.606,7.668,65,1050,0.376
21:51:33:378,3.64096E+13,12.364,1,4000,7.916,175.022,48.617,3.572,133.93,37.203,40,0,0.357,6.809,1.891,3.411,27.975,7.771,65,1050,0.314
21:51:33:485,3.64099E+13,12.471,1,4000,9.771,176.066,48.907,5.144,134.48,37.356,39,0,0.414,6.853,1.904,3.411,28.34,7.872,65,1050,0.67
21:51:33:593,3.64101E+13,12.579,2,4000,10.846,177.241,49.234,6.307,135.163,37.545,40,0,0.457,6.903,1.917,3.385,28.706,7.974,65,1050,0
21:51:33:703,3.64103E+13,12.689,1,4000,8.668,178.195,49.498,4.204,135.626,37.674,40,0,0.368,6.943,1.929,3.399,29.08,8.078,65,1050,0.087
21:51:33:815,3.64106E+13,12.801,1,4000,9.061,179.208,49.78,4.603,136.14,37.817,41,0,0.355,6.983,1.94,3.377,29.458,8.183,65,1050,0
21:51:33:923,3.64108E+13,12.909,0,4000,7.819,180.052,50.014,3.408,136.508,37.919,40,0,0.352,7.021,1.95,3.402,29.825,8.285,65,1050,0.084
21:51:34:031,3.64111E+13,13.017,2,4000,10.479,181.185,50.329,5.919,137.148,38.097,40,0,0.365,7.06,1.961,3.389,30.191,8.386,65,1050,0.087
21:51:34:139,3.64113E+13,13.125,0,4100,7.707,182.018,50.561,3.23,137.497,38.194,40,0,0.373,7.101,1.972,3.413,30.56,8.489,65,1050,0.211
21:51:34:255,3.64116E+13,13.242,7,4000,12.486,183.47,50.964,8.023,138.43,38.453,44,0,0.469,7.155,1.988,3.404,30.956,8.599,65,1050,0.18
21:51:34:361,3.64118E+13,13.347,0,4000,7.106,184.22,51.172,2.571,138.701,38.528,40,0,0.333,7.19,1.997,3.396,31.315,8.699,65,1050,0.245
21:51:34:469,3.6412E+13,13.454,2,4000,11.047,185.405,51.501,6.552,139.404,38.723,39,0,0.418,7.235,2.01,3.414,31.681,8.8,65,1050,0.463
21:51:34:581,3.64123E+13,13.567,0,4000,7.335,186.228,51.73,2.908,139.731,38.814,39,0,0.309,7.27,2.019,3.384,32.061,8.906,65,1050,0
21:51:34:689,3.64125E+13,13.675,1,4000,8.902,187.194,51.998,4.379,140.206,38.946,40,0,0.378,7.311,2.031,3.409,32.431,9.009,65,1050,0.084
21:51:34:798,3.64128E+13,13.784,0,4100,6.981,187.955,52.21,2.544,140.483,39.023,39,0,0.303,7.344,2.04,3.385,32.8,9.111,65,1050,0
21:51:34:909,3.6413E+13,13.895,1,4000,9.198,188.978,52.494,4.736,141.01,39.169,40,0,0.373,7.385,2.051,3.412,33.179,9.216,65,1050,0.065
21:51:35:015,3.64132E+13,14.001,0,4000,7.052,189.719,52.7,2.588,141.281,39.245,40,0,0.318,7.419,2.061,3.394,33.536,9.315,65,1050,0.08
21:51:35:124,3.64135E+13,14.11,1,4000,9.011,190.708,52.974,4.528,141.779,39.383,40,0,0.376,7.46,2.072,3.393,33.908,9.419,65,1050,0.2
21:51:35:234,3.64137E+13,14.22,0,4000,7.431,191.524,53.201,3.072,142.116,39.477,40,0,0.327,7.496,2.082,3.388,34.28,9.522,65,1050,0.044
21:51:35:344,3.6414E+13,14.33,0,4000,9.395,192.558,53.488,4.859,142.651,39.625,40,0,0.377,7.537,2.094,3.409,34.655,9.626,65,1050,0.533
21:51:35:458,3.64142E+13,14.444,1,4000,8.959,193.58,53.772,4.456,143.159,39.766,40,0,0.345,7.577,2.105,3.394,35.043,9.734,65,1050,0.017
21:51:35:561,3.64144E+13,14.547,0,4000,6.944,194.294,53.971,2.518,143.418,39.838,40,0,0.333,7.611,2.114,3.4,35.392,9.831,65,1050,0.255
21:51:35:675,3.64147E+13,14.661,3,4000,11.564,195.608,54.336,7.065,144.221,40.061,45,0,0.449,7.662,2.128,3.398,35.778,9.938,65,1050,0.108
21:51:35:782,3.64149E+13,14.768,0,4000,7.355,196.395,54.554,2.89,144.53,40.147,40,0,0.355,7.7,2.139,3.392,36.141,10.039,65,1050,0.162
21:51:35:891,3.64152E+13,14.877,2,4000,11.864,197.686,54.913,7.337,145.329,40.369,40,0,0.458,7.75,2.153,3.409,36.512,10.142,65,1050,0.177
21:51:35:999,3.64154E+13,14.985,2,4000,12.953,199.087,55.302,8.429,146.24,40.622,40,0,0.449,7.798,2.166,3.409,36.881,10.245,65,1050,0.057
21:51:36:109,3.64156E+13,15.095,3,4000,15.031,200.747,55.763,10.496,147.4,40.944,41,0,0.493,7.853,2.181,3.43,37.26,10.35,65,1050,0.137
21:51:36:222,3.64159E+13,15.207,1,3900,12.03,202.099,56.139,7.452,148.237,41.177,41,0,0.427,7.901,2.195,3.437,37.646,10.457,65,1050,0.058
21:51:36:330,3.64161E+13,15.316,2,4000,11.718,203.37,56.492,7.196,149.018,41.394,40,0,0.47,7.952,2.209,3.427,38.018,10.56,65,1050,0.529
21:51:36:442,3.64164E+13,15.428,0,4000,8.016,204.266,56.74,3.542,149.413,41.504,41,0,0.311,7.987,2.218,3.408,38.398,10.666,65,1050,0.02
21:51:36:549,3.64166E+13,15.535,1,4000,9.004,205.232,57.009,4.51,149.897,41.638,40,0,0.398,8.029,2.23,3.416,38.765,10.768,65,1050,0.254
21:51:36:655,3.64169E+13,15.641,1,4000,10.026,206.295,57.304,5.519,150.482,41.801,40,0,0.452,8.077,2.244,3.518,39.138,10.872,65,1050,2.647
21:51:36:765,3.64171E+13,15.751,1,4000,9.074,207.293,57.581,4.444,150.971,41.936,40,0,0.42,8.123,2.256,3.421,39.514,10.976,65,1050,0.753
21:51:36:878,3.64173E+13,15.864,14,3600,22.812,209.87,58.297,18.834,153.099,42.527,47,0,0.445,8.174,2.27,2.948,39.847,11.069,65,1000,0.524
21:51:36:985,3.64176E+13,15.971,9,3900,17.591,211.761,58.822,13.671,154.569,42.936,41,0,0.373,8.214,2.282,2.719,40.14,11.15,65,1050,0.198
21:51:37:097,3.64178E+13,16.083,2,4000,10.626,212.942,59.151,6.135,155.251,43.125,44,0,0.416,8.26,2.294,3.397,40.517,11.255,65,1050,0.043
21:51:37:208,3.64181E+13,16.194,13,3600,20.64,215.234,59.787,16.779,157.113,43.643,56,0,0.328,8.296,2.305,2.827,40.831,11.342,65,950,0.124
21:51:37:314,3.64183E+13,16.301,10,4100,21.847,217.574,60.437,17.723,159.012,44.17,43,0,0.445,8.344,2.318,2.984,41.151,11.431,65,1050,0.262
21:51:37:426,3.64186E+13,16.412,0,3900,7.152,218.369,60.658,2.661,159.308,44.252,40,0,0.33,8.381,2.328,3.422,41.531,11.537,65,1050,0.276
21:51:37:530,3.64188E+13,16.516,2,4000,10.536,219.464,60.962,6.144,159.946,44.43,43,0,0.361,8.418,2.338,3.413,41.886,11.635,65,900,0.243
21:51:37:645,3.6419E+13,16.63,16,3600,23.442,222.15,61.708,19.632,162.195,45.054,56,0,0.355,8.459,2.35,2.63,42.187,11.719,65,950,0.079
21:51:37:753,3.64193E+13,16.739,6,3900,15.537,223.839,62.177,11.271,163.421,45.395,41,0,0.386,8.501,2.361,3.184,42.533,11.815,65,1050,0.139
21:51:37:859,3.64195E+13,16.845,13,3800,23.168,226.298,62.861,18.934,165.431,45.953,49,0,0.315,8.534,2.371,3.137,42.866,11.907,65,1000,0
21:51:37:969,3.64198E+13,16.954,12,3900,20.424,228.527,63.48,16.33,167.212,46.448,42,0,0.422,8.58,2.383,2.964,43.19,11.997,65,1050,0.096
21:51:38:078,3.642E+13,17.064,0,4000,7.043,229.296,63.693,2.565,167.493,46.526,41,0,0.335,8.617,2.394,3.425,43.564,12.101,65,1050,0.184
21:51:38:187,3.64202E+13,17.174,17,3300,20.998,231.617,64.338,17.14,169.387,47.052,50,0,0.493,8.672,2.409,2.709,43.864,12.184,65,850,1.631
21:51:38:299,3.64205E+13,17.285,7,3900,22.413,234.097,65.027,17.65,171.34,47.594,42,0,0.722,8.751,2.431,3.597,44.261,12.295,65,1050,15.348
21:51:38:406,3.64207E+13,17.392,1,3900,11.048,235.275,65.354,5.89,171.968,47.769,41,0,0.602,8.816,2.449,3.979,44.686,12.413,65,1050,11.964
21:51:38:514,3.6421E+13,17.5,2,3900,10.701,236.438,65.677,6.192,172.641,47.956,50,0,0.434,8.863,2.462,3.401,45.056,12.515,65,1050,0
21:51:38:629,3.64212E+13,17.615,18,3500,24.611,239.253,66.459,20.866,175.028,48.619,54,0,0.564,8.927,2.48,2.657,45.36,12.6,65,900,1.074
