System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
16:16:47:031,2.35243E+13,0.098,2,3100,2.668,0.262,0.073,1.821,0.179,0.05,44,0,0.431,0.042,0.012,0.035,0.003,0.001,35,0,0.154
16:16:47:140,2.35246E+13,0.207,2,2100,3.443,0.638,0.177,2.654,0.469,0.13,44,0,0.44,0.09,0.025,0.066,0.011,0.003,35,0,0.374
16:16:47:250,2.35248E+13,0.317,11,2100,9.428,1.67,0.464,8.241,1.371,0.381,49,0,0.548,0.15,0.042,0.057,0.017,0.005,35,0,0.717
16:16:47:359,2.35251E+13,0.426,7,2800,13.717,3.169,0.88,12.538,2.741,0.761,50,0,0.473,0.202,0.056,0.045,0.022,0.006,35,0,0.357
16:16:47:468,2.35253E+13,0.535,8,2300,13.866,4.685,1.301,12.711,4.131,1.147,51,0,0.47,0.253,0.07,0.017,0.024,0.007,35,0,0.136
16:16:47:578,2.35255E+13,0.645,1,2000,3.078,5.022,1.395,2.191,4.371,1.214,45,0,0.405,0.298,0.083,0.055,0.03,0.008,35,0,0.202
16:16:47:687,2.35258E+13,0.755,2,2600,1.624,5.2,1.445,1.159,4.498,1.249,45,0,0.37,0.338,0.094,0.007,0.03,0.008,35,0,0
16:16:47:796,2.3526E+13,0.864,8,2500,14.767,6.808,1.891,13.511,5.969,1.658,51,0,0.604,0.404,0.112,0.048,0.036,0.01,35,0,0.286
16:16:47:906,2.35263E+13,0.974,8,2200,6.838,7.56,2.1,5.937,6.621,1.839,50,0,0.507,0.46,0.128,0.009,0.037,0.01,35,0,0.003
16:16:48:016,2.35265E+13,1.083,4,3000,6.809,8.306,2.307,5.692,7.245,2.013,45,0,0.545,0.52,0.144,0.199,0.058,0.016,35,0,4.543
16:16:48:125,2.35268E+13,1.192,2,2700,5.108,8.863,2.462,4.141,7.697,2.138,46,0,0.444,0.568,0.158,0.058,0.065,0.018,35,0,0.118
16:16:48:234,2.3527E+13,1.302,8,2100,9.463,9.898,2.749,8.436,8.619,2.394,50,0,0.468,0.619,0.172,0.06,0.071,0.02,35,0,1.056
16:16:48:344,2.35272E+13,1.411,11,2200,13.832,11.409,3.169,12.663,10.003,2.779,50,0,0.582,0.683,0.19,0.016,0.073,0.02,35,0,0.02
16:16:48:453,2.35275E+13,1.52,7,2800,13.712,12.909,3.586,12.52,11.372,3.159,52,0,0.478,0.735,0.204,0.039,0.077,0.021,35,0,0.973
16:16:48:563,2.35277E+13,1.63,4,2200,6.891,13.666,3.796,5.944,12.026,3.34,46,0,0.468,0.787,0.219,0.006,0.078,0.022,35,0,0
