System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
16:22:18:945,2.42572E+13,1.86,1,2400,2.552,11.109,3.086,1.785,9.259,2.572,44,0,0.369,0.844,0.234,0.023,0.11,0.031,35,0,0.05
16:22:19:054,2.42574E+13,1.969,6,2200,8.14,11.999,3.333,6.983,10.022,2.784,48,0,0.577,0.907,0.252,0.07,0.118,0.033,35,0,0.804
16:22:19:163,2.42577E+13,2.079,1,2100,3.296,12.362,3.434,2.415,10.288,2.858,44,0,0.406,0.951,0.264,0.053,0.123,0.034,35,0,0.551
16:22:19:273,2.42579E+13,2.188,2,2600,4.124,12.811,3.559,3.126,10.629,2.952,44,0,0.449,1,0.278,0.068,0.131,0.036,35,0,0.188
16:22:19:382,2.42582E+13,2.297,1,2100,3.427,13.185,3.663,2.559,10.908,3.03,44,0,0.384,1.042,0.29,0.046,0.136,0.038,35,0,0.142
16:22:19:491,2.42584E+13,2.406,3,2100,4.348,13.659,3.794,3.435,11.282,3.134,45,0,0.432,1.089,0.303,0.058,0.142,0.039,35,0,0.21
16:22:19:601,2.42587E+13,2.515,9,2200,14.129,15.205,4.223,13.045,12.709,3.53,50,0,0.439,1.137,0.316,0.032,0.146,0.04,35,0,0.092
16:22:19:710,2.42589E+13,2.625,17,2300,11.612,16.476,4.577,9.643,13.764,3.823,47,0,0.853,1.231,0.342,0.54,0.205,0.057,35,650,9.325
16:22:19:820,2.42591E+13,2.735,9,3900,10.117,17.587,4.885,7.688,14.609,4.058,45,0,0.825,1.321,0.367,1.183,0.335,0.093,35,0,17.228
16:22:19:929,2.42594E+13,2.844,2,2300,5.7,18.21,5.058,4.075,15.055,4.182,45,0,0.623,1.39,0.386,0.843,0.427,0.119,35,0,12.57
16:22:20:054,2.42597E+13,2.97,13,4000,4.621,18.794,5.221,3.533,15.501,4.306,52,0,0.502,1.453,0.404,0.3,0.465,0.129,35,0,4.637
16:22:20:148,2.42599E+13,3.063,1,3000,3.3,19.099,5.305,2.255,15.709,4.364,44,0,0.434,1.493,0.415,0.128,0.477,0.132,35,0,0.619
16:22:20:257,2.42601E+13,3.172,3,3100,4.408,19.582,5.439,3.329,16.074,4.465,47,0,0.499,1.548,0.43,0.075,0.485,0.135,35,0,0.206
16:22:20:366,2.42603E+13,3.281,3,2200,5.522,20.184,5.607,4.447,16.559,4.6,44,0,0.548,1.607,0.447,0.127,0.499,0.138,35,0,0.885
16:22:20:476,2.42606E+13,3.391,3,3100,3.22,20.535,5.704,2.14,16.792,4.665,44,0,0.452,1.657,0.46,0.097,0.509,0.141,35,0,0.444
16:22:20:585,2.42608E+13,3.5,7,2500,13.713,22.034,6.12,12.551,18.163,5.045,50,0,0.507,1.712,0.476,0.078,0.518,0.144,35,0,0.479
16:22:20:694,2.42611E+13,3.609,10,2900,13.659,23.525,6.535,12.293,19.506,5.418,47,0,0.572,1.775,0.493,0.053,0.523,0.145,35,0,0.258
16:22:20:804,2.42613E+13,3.719,4,2100,7.66,24.364,6.768,6.569,20.226,5.618,45,0,0.513,1.831,0.509,0.079,0.532,0.148,35,0,0.793
16:22:20:913,2.42615E+13,3.828,3,2400,2.433,24.63,6.842,1.865,20.429,5.675,45,0,0.382,1.872,0.52,0.017,0.534,0.148,35,0,0.095
16:22:21:022,2.42618E+13,3.937,1,2000,2.726,24.928,6.925,1.843,20.631,5.731,44,0,0.413,1.918,0.533,0.054,0.54,0.15,35,0,0.442
16:22:21:132,2.4262E+13,4.047,4,2800,2.925,25.249,7.013,2.036,20.854,5.793,45,0,0.4,1.961,0.545,0.048,0.545,0.151,35,0,0.357
16:22:21:241,2.42623E+13,4.156,2,1800,2.488,25.521,7.089,1.83,21.054,5.848,44,0,0.424,2.008,0.558,0.035,0.549,0.152,35,0,0.732
16:22:21:351,2.42625E+13,4.266,2,2400,2.701,25.817,7.171,2.093,21.283,5.912,44,0,0.377,2.049,0.569,0.037,0.553,0.154,35,0,0.163
16:22:21:460,2.42628E+13,4.375,0,2100,2.405,26.079,7.244,1.68,21.467,5.963,44,0,0.39,2.092,0.581,0.057,0.559,0.155,35,0,1.368
16:22:21:570,2.4263E+13,4.485,5,4100,5.107,26.639,7.4,4.34,21.943,6.095,46,0,0.542,2.151,0.598,0.034,0.563,0.156,35,0,0.164
16:22:21:679,2.42632E+13,4.594,1,2000,2.47,26.909,7.475,1.672,22.125,6.146,44,0,0.414,2.196,0.61,0.049,0.568,0.158,35,0,0.35
16:22:21:788,2.42635E+13,4.703,4,4000,3.311,27.272,7.575,2.66,22.417,6.227,45,0,0.386,2.239,0.622,0.019,0.57,0.158,35,0,0.025
16:22:21:897,2.42637E+13,4.812,0,1600,1.535,27.439,7.622,0.933,22.519,6.255,44,0,0.376,2.28,0.633,0.04,0.575,0.16,35,0,0.572
16:22:22:007,2.4264E+13,4.922,2,2500,2.134,27.673,7.687,1.599,22.694,6.304,44,0,0.38,2.321,0.645,0.025,0.577,0.16,35,0,0.01
16:22:22:116,2.42642E+13,5.031,1,2000,3.742,28.082,7.8,2.87,23.007,6.391,44,0,0.423,2.367,0.658,0.071,0.585,0.163,35,0,1.258
16:22:22:225,2.42644E+13,5.14,7,2400,8.499,29.009,8.058,7.571,23.834,6.62,50,0,0.466,2.418,0.672,0.036,0.589,0.164,35,0,0.181
16:22:22:335,2.42647E+13,5.25,6,2300,13.309,30.466,8.463,12.029,25.15,6.986,50,0,0.468,2.469,0.686,0.056,0.595,0.165,35,0,0.312
16:22:22:444,2.42649E+13,5.359,8,2300,13.585,31.95,8.875,12.455,26.51,7.364,51,0,0.444,2.518,0.699,0.018,0.597,0.166,35,0,0.041
16:22:22:554,2.42652E+13,5.468,1,2000,2.375,32.21,8.947,1.478,26.672,7.409,45,0,0.381,2.56,0.711,0.057,0.603,0.168,35,0,0.43
16:22:22:663,2.42654E+13,5.578,2,2700,2.074,32.436,9.01,1.591,26.846,7.457,43,0,0.36,2.599,0.722,0.017,0.605,0.168,35,0,0.028
16:22:22:772,2.42657E+13,5.687,0,1200,0.984,32.544,9.04,0.458,26.896,7.471,44,0,0.348,2.637,0.733,0.03,0.608,0.169,35,0,1.303
16:22:22:882,2.42659E+13,5.797,2,2700,2.754,32.846,9.124,1.97,27.112,7.531,44,0,0.399,2.681,0.745,0.042,0.613,0.17,35,0,0.078
16:22:22:991,2.42661E+13,5.906,0,1400,1.555,33.016,9.171,0.878,27.208,7.558,44,0,0.352,2.719,0.755,0.021,0.615,0.171,35,0,0.27
16:22:23:100,2.42664E+13,6.016,11,3800,5.217,33.588,9.33,4.287,27.678,7.688,44,0,0.533,2.778,0.772,0.103,0.627,0.174,35,0,0.669
16:22:23:209,2.42666E+13,6.124,4,2300,7.824,34.44,9.567,6.807,28.419,7.894,50,0,0.385,2.82,0.783,0.01,0.628,0.174,35,0,0
16:22:23:319,2.42669E+13,6.234,9,2500,13.899,35.959,9.989,12.694,29.806,8.28,50,0,0.547,2.879,0.8,0.03,0.631,0.175,35,0,0.092
16:22:23:428,2.42671E+13,6.343,7,2500,13.483,37.435,10.399,12.38,31.162,8.656,51,0,0.435,2.927,0.813,0.017,0.633,0.176,35,0,0.66
16:22:23:538,2.42673E+13,6.453,3,2100,4.828,37.964,10.546,3.876,31.587,8.774,45,0,0.395,2.97,0.825,0.039,0.637,0.177,35,0,0.079
16:22:23:647,2.42676E+13,6.562,0,1600,1.804,38.161,10.6,0.929,31.688,8.802,44,0,0.388,3.013,0.837,0.035,0.641,0.178,35,0,0.223
16:22:23:757,2.42678E+13,6.672,3,2800,3.018,38.493,10.692,2.32,31.943,8.873,44,0,0.406,3.057,0.849,0.037,0.645,0.179,35,0,0.081
16:22:23:866,2.42681E+13,6.781,1,1400,2.356,38.749,10.764,1.462,32.102,8.917,43,0,0.385,3.099,0.861,0.04,0.65,0.18,35,0,0.275
16:22:23:975,2.42683E+13,6.89,2,2300,2.842,39.061,10.85,2.207,32.344,8.984,44,0,0.393,3.142,0.873,0.025,0.652,0.181,35,0,0.07
16:22:24:085,2.42686E+13,7,3,2600,3.098,39.4,10.944,2.077,32.571,9.048,44,0,0.408,3.187,0.885,0.064,0.659,0.183,35,0,0.515
16:22:24:194,2.42688E+13,7.109,5,2800,7.834,40.254,11.182,6.695,33.301,9.25,48,0,0.471,3.238,0.899,0.062,0.666,0.185,35,0,0.344
16:22:24:303,2.4269E+13,7.218,6,2800,13.459,41.725,11.59,12.338,34.65,9.625,51,0,0.405,3.282,0.912,0.016,0.668,0.185,35,0,0.532
16:22:24:412,2.42693E+13,7.327,3,2900,5.863,42.366,11.768,4.936,35.19,9.775,44,0,0.416,3.328,0.924,0.055,0.674,0.187,35,0,0.16
16:22:24:522,2.42695E+13,7.437,0,1600,2.037,42.589,11.83,1.338,35.336,9.816,43,0,0.337,3.365,0.935,0.009,0.675,0.187,35,0,0
16:22:24:631,2.42698E+13,7.546,4,2200,5.246,43.163,11.99,4.288,35.806,9.946,44,0,0.482,3.418,0.949,0.057,0.681,0.189,35,0,0.097
16:22:24:741,2.427E+13,7.656,0,2100,1.863,43.367,12.046,1.17,35.934,9.982,44,0,0.343,3.455,0.96,0.006,0.682,0.189,35,0,0
16:22:24:850,2.42702E+13,7.765,3,2100,3.604,43.76,12.156,2.805,36.24,10.067,44,0,0.463,3.506,0.974,0.041,0.686,0.191,35,0,0.1
16:22:24:959,2.42705E+13,7.874,0,1200,1.142,43.885,12.19,0.516,36.296,10.082,43,0,0.362,3.545,0.985,0.023,0.689,0.191,35,0,0.079
16:22:25:069,2.42707E+13,7.984,3,2900,3.786,44.302,12.306,3.202,36.649,10.18,43,0,0.386,3.588,0.997,0.059,0.695,0.193,35,0,0.394
16:22:25:178,2.4271E+13,8.093,0,1200,0.975,44.408,12.336,0.452,36.698,10.194,43,0,0.318,3.622,1.006,0.01,0.696,0.193,35,0,0
16:22:25:287,2.42712E+13,8.202,3,2100,2.085,44.637,12.399,1.49,36.861,10.239,44,0,0.376,3.663,1.018,0.05,0.702,0.195,35,0,0.15
16:22:25:397,2.42714E+13,8.311,0,1800,1.642,44.816,12.449,0.921,36.962,10.267,43,0,0.377,3.705,1.029,0.034,0.706,0.196,35,0,0.254
16:22:25:506,2.42717E+13,8.421,2,2100,2.12,45.047,12.513,1.496,37.125,10.313,43,0,0.384,3.746,1.041,0.035,0.709,0.197,35,0,0.075
16:22:25:615,2.42719E+13,8.53,0,900,0.76,45.131,12.536,0.283,37.156,10.321,42,0,0.325,3.782,1.051,0.015,0.711,0.197,35,0,0.306
16:22:25:725,2.42722E+13,8.64,2,2100,2.478,45.402,12.612,1.885,37.363,10.379,43,0,0.371,3.823,1.062,0.049,0.716,0.199,35,0,0.098
16:22:25:834,2.42724E+13,8.749,6,2800,12.932,46.812,13.003,11.83,38.652,10.737,49,0,0.371,3.863,1.073,0.016,0.718,0.199,35,0,0.026
16:22:25:943,2.42727E+13,8.858,9,3500,13.552,48.294,13.415,12.339,40.002,11.112,49,0,0.563,3.925,1.09,0.055,0.724,0.201,35,0,0.603
16:22:26:053,2.42729E+13,8.968,6,3400,12.151,49.626,13.785,10.935,41.201,11.445,51,0,0.412,3.97,1.103,0.027,0.727,0.202,35,0,0.313
16:22:26:162,2.42731E+13,9.077,4,2100,4.88,50.159,13.933,3.987,41.636,11.566,44,0,0.517,4.026,1.118,0.067,0.734,0.204,35,0,0.417
16:22:26:272,2.42734E+13,9.186,2,2100,3.03,50.491,14.025,2.164,41.873,11.631,44,0,0.457,4.076,1.132,0.047,0.74,0.205,35,0,0.193
16:22:26:381,2.42736E+13,9.296,3,1800,3.589,50.882,14.134,2.737,42.172,11.714,43,0,0.466,4.127,1.146,0.036,0.743,0.207,35,0,0.14
16:22:26:490,2.42739E+13,9.405,1,1400,1.032,50.995,14.165,0.478,42.224,11.729,43,0,0.362,4.167,1.157,0.024,0.746,0.207,35,0,0.097
16:22:26:599,2.42741E+13,9.514,3,2000,3.024,51.326,14.257,2.206,42.465,11.796,43,0,0.438,4.215,1.171,0.068,0.753,0.209,35,0,0.253
16:22:26:709,2.42743E+13,9.624,1,2100,0.872,51.422,14.284,0.452,42.515,11.81,43,0,0.334,4.251,1.181,0.007,0.754,0.21,35,0,0
16:22:26:818,2.42746E+13,9.733,10,2900,10.63,52.581,14.606,9.528,43.554,12.098,48,0,0.501,4.306,1.196,0.048,0.759,0.211,35,0,0.149
16:22:26:927,2.42748E+13,9.842,6,2100,12.104,53.904,14.973,11.057,44.763,12.434,46,0,0.398,4.349,1.208,0.018,0.761,0.212,35,0,0.344
16:22:27:037,2.42751E+13,9.964,8,3900,7.843,54.858,15.238,6.646,45.571,12.659,53,0,0.585,4.421,1.228,0.208,0.787,0.219,35,0,2.229
16:22:27:146,2.42753E+13,10.061,1,1800,1.667,55.02,15.283,1.048,45.673,12.687,44,0,0.394,4.459,1.239,0.09,0.795,0.221,35,0,0.748
16:22:27:256,2.42756E+13,10.171,3,3900,4.4,55.504,15.418,3.626,46.071,12.798,43,0,0.511,4.515,1.254,0.116,0.808,0.224,35,0,1.42
16:22:27:365,2.42758E+13,10.28,1,1400,1.503,55.667,15.463,0.911,46.171,12.825,44,0,0.368,4.555,1.265,0.022,0.811,0.225,35,0,0.478
16:22:27:474,2.4276E+13,10.389,2,2000,3.38,56.037,15.566,2.544,46.449,12.903,44,0,0.432,4.602,1.278,0.056,0.817,0.227,35,0,0.219
16:22:27:583,2.42763E+13,10.498,0,1800,1.236,56.172,15.603,0.749,46.531,12.925,43,0,0.349,4.641,1.289,0.023,0.819,0.228,35,0,0.064
16:22:27:693,2.42765E+13,10.608,3,1800,4.437,56.657,15.738,3.53,46.917,13.032,43,0,0.492,4.694,1.304,0.057,0.825,0.229,35,0,0.326
16:22:27:802,2.42768E+13,10.717,1,900,1.117,56.78,15.772,0.425,46.964,13.045,43,0,0.352,4.733,1.315,0.047,0.831,0.231,35,0,0.11
16:22:27:912,2.4277E+13,10.827,5,2300,5.106,57.339,15.927,4.184,47.422,13.173,43,0,0.532,4.791,1.331,0.077,0.839,0.233,35,0,0.373
16:22:28:021,2.42772E+13,10.936,8,2200,7.318,58.139,16.15,5.69,48.044,13.345,44,0,0.598,4.857,1.349,0.487,0.892,0.248,35,0,9.902
16:22:28:130,2.42775E+13,11.046,3,3100,7.674,58.979,16.383,5.564,48.653,13.515,45,0,0.696,4.933,1.37,1.053,1.008,0.28,35,800,13.757
16:22:28:240,2.42777E+13,11.155,1,2500,3.787,59.393,16.498,2.701,48.948,13.597,44,0,0.456,4.982,1.384,0.247,1.035,0.287,35,0,15.039
16:22:28:349,2.4278E+13,11.264,4,2200,7.496,60.211,16.725,6.519,49.659,13.794,49,0,0.47,5.034,1.398,0.136,1.049,0.292,35,0,0.992
16:22:28:458,2.42782E+13,11.373,7,2100,14.1,61.752,17.153,12.851,51.064,14.184,50,0,0.43,5.081,1.411,0.004,1.05,0.292,35,0,0
16:22:28:568,2.42785E+13,11.483,9,2500,13.197,63.196,17.554,12.006,52.377,14.549,50,0,0.552,5.141,1.428,0.042,1.055,0.293,35,0,0.158
16:22:28:677,2.42787E+13,11.592,3,2100,7.179,63.981,17.772,6.209,53.056,14.738,45,0,0.387,5.183,1.44,0.009,1.055,0.293,35,0,0
16:22:28:786,2.42789E+13,11.701,2,1800,3.985,64.417,17.894,2.99,53.384,14.829,44,0,0.458,5.234,1.454,0.072,1.063,0.295,35,0,0.093
16:22:28:896,2.42792E+13,11.811,0,2200,2.839,64.728,17.98,2.091,53.613,14.892,44,0,0.357,5.273,1.465,0.009,1.064,0.296,35,0,0
16:22:29:005,2.42794E+13,11.92,2,2200,4.831,65.256,18.127,3.799,54.028,15.008,44,0,0.462,5.323,1.479,0.05,1.07,0.297,35,0,0.108
16:22:29:114,2.42797E+13,12.029,5,2400,7.218,66.043,18.345,6.161,54.7,15.194,50,0,0.51,5.379,1.494,0.116,1.083,0.301,35,0,0.603
16:22:29:224,2.42799E+13,12.139,2,2700,5.212,66.615,18.504,4.22,55.163,15.323,43,0,0.468,5.43,1.508,0.045,1.088,0.302,35,0,0.797
16:22:29:333,2.42801E+13,12.249,4,2500,4.497,67.108,18.641,3.568,55.554,15.432,46,0,0.48,5.483,1.523,0.064,1.094,0.304,35,0,0.137
16:22:29:442,2.42804E+13,12.357,8,2500,13.478,68.572,19.048,12.215,56.881,15.8,50,0,0.566,5.544,1.54,0.043,1.099,0.305,35,0,0.637
16:22:29:552,2.42806E+13,12.467,7,2600,13.7,70.071,19.464,12.577,58.257,16.182,49,0,0.412,5.589,1.553,0.01,1.1,0.306,35,0,0
16:22:29:661,2.42809E+13,12.577,5,2600,8.907,71.05,19.736,7.702,59.103,16.418,45,0,0.496,5.644,1.568,0.048,1.106,0.307,35,0,0.255
16:22:29:771,2.42811E+13,12.686,2,2900,2.902,71.367,19.824,2.058,59.328,16.48,44,0,0.384,5.686,1.579,0.038,1.11,0.308,35,0,0.064
16:22:29:880,2.42813E+13,12.795,3,2400,7.193,72.149,20.041,6.115,59.993,16.665,46,0,0.464,5.736,1.593,0.071,1.117,0.31,35,0,0.322
16:22:29:989,2.42816E+13,12.904,10,3100,10.474,73.298,20.361,7.771,60.845,16.901,47,0,0.749,5.818,1.616,1.414,1.273,0.353,35,0,17.265
16:22:30:098,2.42818E+13,13.014,2,3800,7.06,74.07,20.575,5.199,61.414,17.059,45,0,0.649,5.889,1.636,1.001,1.382,0.384,35,0,13.101
16:22:30:208,2.42821E+13,13.123,2,2500,3.812,74.488,20.691,2.387,61.676,17.132,44,0,0.569,5.952,1.653,0.761,1.465,0.407,35,0,11.826
16:22:30:317,2.42823E+13,13.232,2,2100,4.105,74.935,20.815,2.933,61.995,17.221,43,0,0.48,6.004,1.668,0.185,1.486,0.413,35,0,2.326
16:22:30:427,2.42826E+13,13.342,9,2500,12.561,76.307,21.196,11.317,63.231,17.564,49,0,0.551,6.064,1.684,0.059,1.492,0.414,35,0,0.212
16:22:30:536,2.42828E+13,13.451,5,2900,8.775,77.267,21.463,7.752,64.08,17.8,45,0,0.53,6.122,1.701,0.08,1.501,0.417,35,0,0.602
16:22:30:645,2.4283E+13,13.56,3,2200,4.419,77.75,21.597,3.612,64.474,17.909,50,0,0.473,6.174,1.715,0.1,1.512,0.42,35,0,0.302
16:22:30:755,2.42833E+13,13.67,1,2700,4.82,78.278,21.744,3.688,64.878,18.022,44,0,0.482,6.227,1.73,0.1,1.523,0.423,35,0,0.429
16:22:30:864,2.42835E+13,13.779,3,2300,2.456,78.546,21.818,1.514,65.043,18.068,44,0,0.443,6.275,1.743,0.068,1.53,0.425,35,0,0.169
16:22:30:973,2.42838E+13,13.888,6,2400,9.623,79.598,22.111,7.231,65.834,18.287,44,0,0.605,6.341,1.761,1.18,1.659,0.461,35,0,5.262
16:22:31:083,2.4284E+13,13.998,9,3100,10.479,80.745,22.429,7.934,66.702,18.528,45,0,0.621,6.409,1.78,1.276,1.799,0.5,35,850,10.815
16:22:31:192,2.42842E+13,14.107,9,3100,10.339,81.874,22.743,7.015,67.468,18.741,45,0,0.644,6.479,1.8,2.106,2.029,0.564,35,600,13.735
16:22:31:301,2.42845E+13,14.216,13,2400,10.662,83.042,23.067,7.277,68.265,18.963,45,0,0.742,6.561,1.822,2.17,2.266,0.63,35,650,14.078
16:22:31:411,2.42847E+13,14.326,4,2300,9.541,84.085,23.357,5.937,68.914,19.143,45,0,0.589,6.625,1.84,2.308,2.519,0.7,35,1000,9.94
16:22:31:520,2.4285E+13,14.435,1,2000,7.197,84.871,23.575,2.766,69.217,19.227,44,0,0.337,6.662,1.851,3.307,2.88,0.8,35,550,0
16:22:31:629,2.42852E+13,14.544,1,1800,7.104,85.648,23.791,2.631,69.504,19.307,44,0,0.423,6.708,1.863,3.324,3.244,0.901,35,1050,1.728
16:22:31:739,2.42855E+13,14.654,1,2200,6.45,86.353,23.987,1.878,69.71,19.364,44,0,0.332,6.745,1.873,3.395,3.615,1.004,35,700,0
16:22:31:848,2.42857E+13,14.763,2,1700,7.823,87.209,24.225,3.554,70.098,19.472,44,0,0.388,6.787,1.885,3.07,3.951,1.097,35,1050,0.842
16:22:31:957,2.42859E+13,14.872,5,2000,8.687,88.158,24.488,4.854,70.629,19.619,47,0,0.385,6.829,1.897,2.726,4.248,1.18,35,700,0
16:22:32:067,2.42862E+13,14.982,11,2400,11.527,89.419,24.839,8.457,71.554,19.876,47,0,0.527,6.887,1.913,1.826,4.448,1.236,35,700,0.385
16:22:32:176,2.42864E+13,15.091,9,2500,11.416,90.668,25.186,8.374,72.47,20.131,47,0,0.498,6.941,1.928,1.896,4.656,1.293,35,500,1.247
16:22:32:286,2.42867E+13,15.2,4,1800,8.545,91.602,25.445,4.432,72.955,20.265,45,0,0.548,7.001,1.945,2.905,4.973,1.381,35,1050,1.841
16:22:32:395,2.42869E+13,15.31,1,3100,4.704,92.118,25.588,1.45,73.113,20.309,44,0,0.33,7.037,1.955,2.306,5.226,1.452,35,0,0
16:22:32:504,2.42871E+13,15.419,1,1600,2.592,92.401,25.667,1.936,73.325,20.368,43,0,0.375,7.078,1.966,0.044,5.231,1.453,35,0,0.279
16:22:32:614,2.42874E+13,15.529,2,2400,0.893,92.499,25.694,0.413,73.37,20.381,43,0,0.331,7.114,1.976,0.009,5.232,1.453,35,0,0
16:22:32:723,2.42876E+13,15.638,0,2000,3.132,92.841,25.789,2.313,73.623,20.451,43,0,0.41,7.159,1.989,0.142,5.247,1.458,35,0,0.804
16:22:32:832,2.42879E+13,15.748,2,3100,1.035,92.955,25.821,0.537,73.682,20.467,43,0,0.347,7.197,1.999,0.009,5.248,1.458,35,0,0
16:22:32:942,2.42881E+13,15.856,4,2300,7.54,93.776,26.049,6.573,74.398,20.666,49,0,0.431,7.244,2.012,0.145,5.264,1.462,35,0,1.502
16:22:33:067,2.42884E+13,15.987,21,2300,13.108,95.482,26.523,11.599,75.907,21.085,46,0,0.624,7.326,2.035,0.189,5.289,1.469,35,0,2.645
16:22:33:160,2.42886E+13,16.075,12,2100,11.262,96.479,26.8,9.345,76.735,21.315,47,0,0.763,7.393,2.054,0.714,5.352,1.487,35,550,8.074
16:22:33:270,2.42888E+13,16.185,8,2200,10.028,97.576,27.104,6.739,77.472,21.52,45,0,0.622,7.461,2.073,1.994,5.57,1.547,35,550,11.278
16:22:33:379,2.42891E+13,16.294,4,1900,9.526,98.62,27.394,5.565,78.082,21.689,45,0,0.612,7.528,2.091,2.78,5.875,1.632,35,1050,10.642
16:22:33:488,2.42893E+13,16.403,4,2400,7.13,99.398,27.611,2.862,78.394,21.776,44,0,0.415,7.573,2.104,3.144,6.218,1.727,35,600,3.178
16:22:33:598,2.42896E+13,16.513,8,2200,10.598,100.564,27.935,6.965,79.161,21.989,45,0,0.795,7.661,2.128,2.33,6.474,1.798,35,800,12.767
16:22:33:707,2.42898E+13,16.622,0,2800,7.856,101.419,28.172,3.658,79.559,22.1,45,0,0.365,7.701,2.139,3.027,6.804,1.89,35,700,0
16:22:33:816,2.429E+13,16.731,2,1800,7.628,102.252,28.403,3.394,79.929,22.203,44,0,0.439,7.748,2.152,3.084,7.14,1.983,35,1050,1.236
16:22:33:926,2.42903E+13,16.841,1,2300,6.658,102.982,28.606,2.132,80.163,22.267,45,0,0.341,7.786,2.163,3.364,7.509,2.086,35,750,0
16:22:34:035,2.42905E+13,16.962,8,3700,5.426,103.638,28.788,4.488,80.705,22.418,49,0,0.439,7.839,2.177,0.053,7.515,2.088,35,1000,0.241
16:22:34:144,2.42908E+13,17.06,2,2200,2.49,103.881,28.856,1.606,80.862,22.462,44,0,0.401,7.878,2.188,0.036,7.519,2.089,35,0,2.793
16:22:34:254,2.4291E+13,17.169,6,2600,10.118,104.985,29.162,7.552,81.686,22.691,44,0,0.583,7.942,2.206,1.339,7.665,2.129,35,0,5.223
16:22:34:363,2.42912E+13,17.278,4,1800,8.209,105.883,29.412,3.985,82.122,22.812,44,0,0.449,7.991,2.22,3.08,8.002,2.223,35,1050,3.704
