System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
18:41:40:455,1.81149E+13,0.102,9,2100,13.752,1.397,0.388,12.568,1.277,0.355,48,0,0.561,0.057,0.016,0.05,0.005,0.001,35,0,0.405,,1.277
18:41:40:565,1.81152E+13,0.211,7,2800,14.371,2.97,0.825,13.165,2.718,0.755,49,0,0.393,0.1,0.028,0.027,0.008,0.002,35,0,0.129,,1.441
18:41:40:674,1.81154E+13,0.321,9,3900,9.606,4.025,1.118,8.413,3.641,1.012,44,0,0.678,0.174,0.048,0.045,0.013,0.004,35,0,0.326,,0.923
18:41:40:783,1.81157E+13,0.43,0,1400,1.037,4.138,1.149,0.486,3.694,1.026,43,0,0.323,0.21,0.058,0.016,0.015,0.004,35,0,0.065,,0.053
18:41:40:893,1.81159E+13,0.539,3,2000,4.241,4.602,1.278,3.356,4.062,1.128,43,0,0.447,0.259,0.072,0.086,0.024,0.007,35,0,0.993,,0.368
18:41:41:002,1.81161E+13,0.648,0,1600,1.006,4.712,1.309,0.523,4.119,1.144,43,0,0.337,0.295,0.082,0.01,0.025,0.007,35,0,0,,0.057
18:41:41:111,1.81164E+13,0.758,2,2700,3.355,5.079,1.411,2.61,4.405,1.224,42,0,0.422,0.342,0.095,0.045,0.03,0.008,35,0,0.14,,0.286
18:41:41:221,1.81166E+13,0.867,1,1800,1.347,5.227,1.452,0.896,4.503,1.251,42,0,0.344,0.379,0.105,0.011,0.031,0.009,35,0,0,,0.098
18:41:41:330,1.81169E+13,0.977,4,2100,3.272,5.584,1.551,2.465,4.772,1.326,43,0,0.428,0.426,0.118,0.039,0.036,0.01,35,0,0.11,,0.269
18:41:41:439,1.81171E+13,1.086,7,2400,12.767,6.978,1.938,11.668,6.046,1.679,49,0,0.387,0.468,0.13,0.008,0.037,0.01,35,0,0,,1.274
18:41:41:549,1.81173E+13,1.195,8,2100,13.452,8.45,2.347,12.27,7.389,2.052,49,0,0.486,0.521,0.145,0.034,0.04,0.011,35,0,0.12,,1.343
18:41:41:658,1.81176E+13,1.305,2,2300,5.527,9.057,2.516,4.72,7.907,2.196,44,0,0.373,0.562,0.156,0.01,0.041,0.011,35,0,0,,0.518
18:41:41:767,1.81178E+13,1.414,2,2900,4.56,9.555,2.654,3.721,8.314,2.309,44,0,0.419,0.608,0.169,0.052,0.047,0.013,35,0,0.114,,0.407
18:41:41:877,1.81181E+13,1.524,2,2100,3.078,9.891,2.748,2.219,8.556,2.377,43,0,0.376,0.649,0.18,0.042,0.052,0.014,35,0,0.312,,0.242
18:41:41:986,1.81183E+13,1.633,9,2200,7.666,10.73,2.981,6.469,9.264,2.573,43,0,0.58,0.713,0.198,0.128,0.066,0.018,35,0,0.873,,0.708
18:41:42:096,1.81186E+13,1.742,0,2200,2.957,11.053,3.07,2.049,9.487,2.635,43,0,0.382,0.754,0.21,0.058,0.072,0.02,35,0,0.439,,0.223
18:41:42:205,1.81188E+13,1.852,5,2100,8.031,11.934,3.315,6.967,10.252,2.848,43,0,0.613,0.822,0.228,0.043,0.077,0.021,35,0,0.182,,0.765
18:41:42:314,1.8119E+13,1.961,0,1400,1.213,12.066,3.352,0.608,10.318,2.866,43,0,0.328,0.857,0.238,0.008,0.078,0.022,35,0,0,,0.066
18:41:42:424,1.81193E+13,2.07,3,3500,3.586,12.46,3.461,2.713,10.616,2.949,43,0,0.432,0.905,0.251,0.053,0.083,0.023,35,0,0.08,,0.298
18:41:42:533,1.81195E+13,2.18,1,1200,1.5,12.624,3.507,0.879,10.712,2.976,43,0,0.331,0.941,0.261,0.013,0.085,0.024,35,0,0,,0.096
18:41:42:642,1.81198E+13,2.289,5,2500,5.982,13.277,3.688,5.04,11.262,3.128,43,0,0.5,0.995,0.277,0.077,0.093,0.026,35,0,0.247,,0.55
18:41:42:752,1.812E+13,2.398,0,1600,2.209,13.518,3.755,1.419,11.417,3.172,43,0,0.347,1.033,0.287,0.036,0.097,0.027,35,0,0.214,,0.155
18:41:42:861,1.81202E+13,2.508,3,3100,6.578,14.239,3.955,5.577,12.028,3.341,43,0,0.477,1.086,0.302,0.069,0.105,0.029,35,0,0.398,,0.611
18:41:42:982,1.81205E+13,2.628,3,2600,5.204,14.867,4.13,4.17,12.531,3.481,43,0,0.431,1.138,0.316,0.065,0.113,0.031,35,0,0.826,,0.503
18:41:43:101,1.81208E+13,2.747,10,2200,13.103,16.427,4.563,12.008,13.962,3.878,49,0,0.509,1.198,0.333,0.032,0.116,0.032,35,0,3.216,,1.431
18:41:43:211,1.8121E+13,2.864,9,2900,13.36,17.979,4.994,12.177,15.376,4.271,50,0,0.48,1.254,0.348,0.014,0.118,0.033,35,750,0,,1.414
18:41:43:322,1.81213E+13,2.968,5,2100,9.363,18.956,5.266,8.267,16.239,4.511,45,0,0.422,1.298,0.361,0.029,0.121,0.034,35,0,0.741,,0.863
18:41:43:421,1.81215E+13,3.068,2,2200,1.786,19.134,5.315,1.289,16.367,4.546,45,0,0.367,1.334,0.371,0.01,0.122,0.034,35,0,0,,0.128
18:41:43:541,1.81217E+13,3.188,1,2000,3.005,19.495,5.415,2.211,16.633,4.62,43,0,0.374,1.379,0.383,0.045,0.127,0.035,35,0,0.125,,0.266
18:41:43:641,1.8122E+13,3.288,5,1200,1.529,19.648,5.458,0.946,16.727,4.647,43,0,0.408,1.42,0.394,0.018,0.129,0.036,35,0,0,,0.094
18:41:43:763,1.81222E+13,3.41,3,2900,6.109,20.394,5.665,5.181,17.361,4.822,43,0,0.453,1.475,0.41,0.047,0.135,0.037,35,0,0.177,,0.634
18:41:43:864,1.81225E+13,3.51,11,3700,4.414,20.838,5.788,3.396,17.702,4.917,43,0,0.512,1.527,0.424,0.074,0.142,0.04,35,0,0.814,,0.341
18:41:43:983,1.81227E+13,3.63,1,1800,2.972,21.194,5.887,2.066,17.949,4.986,42,0,0.397,1.575,0.437,0.045,0.148,0.041,35,0,0.523,,0.247
