System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
19:04:34:380,2.11486E+13,0.109,1,1400,2.863,0.312,0.087,2.025,0.22,0.061,48,0,0.394,0.043,0.012,0.068,0.007,0.002,35,0,0.457,,0.22
19:04:34:489,2.11488E+13,0.218,1,2400,1.885,0.518,0.144,1.137,0.345,0.096,47,0,0.369,0.083,0.023,0.032,0.011,0.003,35,0,0.076,,0.125
19:04:34:599,2.1149E+13,0.327,1,1600,2.529,0.794,0.221,1.894,0.552,0.153,47,0,0.366,0.123,0.034,0.049,0.016,0.005,35,0,0.378,,0.207
19:04:34:708,2.11493E+13,0.437,7,2200,10.544,1.947,0.541,9.528,1.593,0.443,53,0,0.365,0.163,0.045,0.007,0.017,0.005,35,0,0,,1.041
19:04:34:817,2.11495E+13,0.546,8,2100,13.56,3.428,0.952,12.385,2.947,0.818,54,0,0.447,0.212,0.059,0.036,0.021,0.006,35,0,0.163,,1.354
19:04:34:927,2.11498E+13,0.656,6,2900,13.334,4.891,1.359,12.152,4.279,1.189,56,0,0.41,0.257,0.071,0.006,0.022,0.006,35,0,0,,1.332
19:04:35:036,2.115E+13,0.765,2,1800,4.331,5.364,1.49,3.389,4.649,1.292,48,0,0.458,0.307,0.085,0.042,0.026,0.007,35,0,0.138,,0.37
19:04:35:146,2.11503E+13,0.875,5,3600,2.594,5.649,1.569,2.053,4.875,1.354,49,0,0.34,0.344,0.096,0.045,0.031,0.009,35,0,0.364,,0.226
19:04:35:255,2.11505E+13,0.984,1,3100,4.245,6.111,1.698,3.258,5.23,1.453,47,0,0.429,0.391,0.109,0.072,0.039,0.011,35,0,0.557,,0.355
19:04:35:364,2.11507E+13,1.093,2,2600,1.697,6.297,1.749,0.998,5.339,1.483,47,0,0.374,0.432,0.12,0.018,0.041,0.011,35,0,0.08,,0.109
19:04:35:474,2.1151E+13,1.203,3,3600,6.362,6.994,1.943,5.328,5.923,1.645,47,0,0.487,0.485,0.135,0.087,0.051,0.014,35,0,0.389,,0.584
19:04:35:583,2.11512E+13,1.312,6,2200,2.34,7.249,2.014,1.689,6.107,1.696,49,0,0.415,0.531,0.147,0.03,0.054,0.015,35,0,0.115,,0.184
19:04:35:692,2.11515E+13,1.421,11,2300,13.761,8.75,2.431,12.429,7.463,2.073,53,0,0.632,0.599,0.167,0.109,0.066,0.018,35,0,2.255,,1.356
