System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
19:24:19:171,2.37646E+13,0.102,4,2100,6.302,0.64,0.178,5.32,0.54,0.15,46,0,0.458,0.047,0.013,0.069,0.007,0.002,35,0,0.839,,0.54
19:24:19:280,2.37648E+13,0.21,2,2400,4.603,1.141,0.317,3.724,0.946,0.263,50,0,0.42,0.092,0.026,0.065,0.014,0.004,35,0,0.16,,0.406
19:24:19:390,2.37651E+13,0.32,3,3900,4.875,1.677,0.466,3.986,1.384,0.384,46,0,0.438,0.14,0.039,0.017,0.016,0.004,35,0,0.281,,0.438
19:24:19:499,2.37653E+13,0.429,0,1800,1.755,1.869,0.519,1.003,1.493,0.415,46,0,0.39,0.183,0.051,0.031,0.019,0.005,35,0,0.067,,0.109
19:24:19:608,2.37656E+13,0.539,2,2100,3.03,2.2,0.611,2.422,1.758,0.488,46,0,0.397,0.226,0.063,0.007,0.02,0.006,35,0,0,,0.265
19:24:19:717,2.37658E+13,0.648,1,1800,0.846,2.293,0.637,0.456,1.808,0.502,46,0,0.332,0.263,0.073,0.009,0.021,0.006,35,0,0,,0.05
19:24:19:827,2.3766E+13,0.758,3,2100,3.972,2.728,0.758,3.38,2.179,0.605,45,0,0.455,0.313,0.087,0.007,0.022,0.006,35,0,0,,0.371
19:24:19:936,2.37663E+13,0.867,4,1800,3.038,3.059,0.85,2.084,2.406,0.668,46,0,0.441,0.361,0.1,0.108,0.033,0.009,35,0,0.431,,0.227
19:24:20:046,2.37665E+13,0.976,5,2100,5.074,3.615,1.004,4.043,2.849,0.791,46,0,0.503,0.416,0.115,0.032,0.037,0.01,35,0,0.149,,0.443
19:24:20:155,2.37668E+13,1.086,2,2000,1.785,3.81,1.058,1.134,2.973,0.826,45,0,0.356,0.455,0.126,0.044,0.042,0.012,35,0,0.319,,0.124
19:24:20:264,2.3767E+13,1.195,2,2000,2.214,4.052,1.126,1.696,3.158,0.877,45,0,0.364,0.494,0.137,0.007,0.042,0.012,35,0,0,,0.185
