System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
19:29:51:190,2.44977E+13,0.106,0,1600,2.26,0.24,0.067,1.486,0.158,0.044,45,0,0.386,0.041,0.011,0.033,0.004,0.001,35,0,0.139,,0.158
19:29:51:299,2.44979E+13,0.216,3,3100,2.071,0.468,0.13,1.366,0.308,0.086,45,0,0.397,0.085,0.024,0.025,0.006,0.002,35,0,0.108,,0.15
19:29:51:408,2.44982E+13,0.325,0,1600,1.894,0.674,0.187,1.25,0.444,0.123,45,0,0.37,0.125,0.035,0.017,0.008,0.002,35,0,0.066,,0.136
19:29:51:518,2.44984E+13,0.435,9,2400,3.427,1.049,0.291,2.792,0.75,0.208,47,0,0.394,0.168,0.047,0.036,0.012,0.003,35,0,0.553,,0.306
19:29:51:627,2.44987E+13,0.544,0,1600,1.615,1.225,0.34,0.959,0.855,0.237,45,0,0.351,0.206,0.057,0.01,0.013,0.004,35,0,0,,0.105
19:29:51:737,2.44989E+13,0.654,3,3100,3.07,1.563,0.434,2.415,1.12,0.311,50,0,0.393,0.25,0.069,0.021,0.015,0.004,35,0,0,,0.265
19:29:51:846,2.44991E+13,0.762,0,1200,1.448,1.72,0.478,0.883,1.216,0.338,45,0,0.334,0.286,0.079,0.015,0.017,0.005,35,0,0,,0.096
19:29:51:955,2.44994E+13,0.872,4,2600,3.862,2.142,0.595,3.12,1.557,0.432,52,0,0.457,0.336,0.093,0.016,0.019,0.005,35,0,0,,0.341
19:29:52:065,2.44996E+13,0.981,0,1400,1.953,2.356,0.655,1.362,1.706,0.474,45,0,0.34,0.373,0.104,0.012,0.02,0.006,35,0,0,,0.149
19:29:52:174,2.44999E+13,1.09,3,2500,2.976,2.681,0.745,2.36,1.964,0.546,49,0,0.388,0.416,0.115,0.012,0.021,0.006,35,0,0,,0.258
19:29:52:283,2.45001E+13,1.2,9,2600,13.783,4.19,1.164,12.638,3.347,0.93,50,0,0.524,0.473,0.131,0.009,0.022,0.006,35,0,0,,1.383
19:29:52:393,2.45003E+13,1.309,11,2100,13.858,5.704,1.584,12.708,4.735,1.315,52,0,0.555,0.533,0.148,0.011,0.024,0.007,35,0,0,,1.388
19:29:52:502,2.45006E+13,1.419,4,2500,11.917,7.011,1.947,10.755,5.915,1.643,47,0,0.601,0.599,0.167,0.025,0.026,0.007,35,0,0.253,,1.18
19:29:52:612,2.45008E+13,1.528,1,2900,2.762,7.313,2.031,2.004,6.135,1.704,45,0,0.384,0.641,0.178,0.014,0.028,0.008,35,0,0,,0.22
19:29:52:721,2.45011E+13,1.637,1,1600,2.827,7.621,2.117,2.155,6.369,1.769,45,0,0.369,0.682,0.189,0.01,0.029,0.008,35,0,0,,0.234
19:29:52:830,2.45013E+13,1.747,2,2400,1.871,7.826,2.174,1.222,6.503,1.806,45,0,0.378,0.723,0.201,0.009,0.03,0.008,35,0,0,,0.134
19:29:52:939,2.45016E+13,1.856,1,1400,2.03,8.048,2.235,1.452,6.662,1.85,45,0,0.355,0.762,0.212,0.01,0.031,0.009,35,0,0,,0.159
19:29:53:049,2.45018E+13,1.965,2,2600,1.691,8.233,2.287,1.08,6.78,1.883,44,0,0.37,0.802,0.223,0.015,0.033,0.009,35,0,0,,0.118
19:29:53:158,2.4502E+13,2.074,1,1600,2.332,8.487,2.358,1.741,6.97,1.936,45,0,0.351,0.841,0.233,0.01,0.034,0.009,35,0,0,,0.19
19:29:53:267,2.45023E+13,2.184,8,2500,12.111,9.811,2.725,10.942,8.166,2.268,49,0,0.458,0.891,0.247,0.016,0.035,0.01,35,0,0,,1.196
19:29:53:377,2.45025E+13,2.293,7,2200,13.176,11.252,3.126,12.078,9.487,2.635,51,0,0.415,0.936,0.26,0.007,0.036,0.01,35,0,0,,1.321
19:29:53:486,2.45028E+13,2.412,22,3100,14.005,12.91,3.586,12.698,10.99,3.053,50,0,0.564,1.003,0.279,0.029,0.04,0.011,35,0,0.262,,1.503
19:29:53:595,2.4503E+13,2.512,4,3600,8.077,13.721,3.811,7.124,11.706,3.252,52,0,0.424,1.045,0.29,0.052,0.045,0.012,35,0,0.706,,0.716
19:29:53:705,2.45032E+13,2.621,6,3100,9.886,14.804,4.112,8.716,12.66,3.517,49,0,0.535,1.104,0.307,0.038,0.049,0.014,35,0,0.104,,0.954
19:29:53:814,2.45035E+13,2.731,2,4000,4.298,15.274,4.243,3.602,13.054,3.626,45,0,0.369,1.144,0.318,0.009,0.05,0.014,35,0,0,,0.394
19:29:53:924,2.45037E+13,2.84,4,3100,8.414,16.196,4.499,7.376,13.863,3.851,49,0,0.454,1.194,0.332,0.066,0.057,0.016,35,0,0.09,,0.809
19:29:54:033,2.4504E+13,2.95,3,4000,6.486,16.906,4.696,5.758,14.492,4.026,46,0,0.352,1.232,0.342,0.008,0.058,0.016,35,0,0,,0.629
19:29:54:143,2.45042E+13,3.059,4,2500,8.01,17.781,4.939,7.211,15.281,4.245,49,0,0.389,1.275,0.354,0.007,0.059,0.016,35,0,0,,0.789
19:29:54:252,2.45045E+13,3.168,9,3100,14.142,19.326,5.368,13.028,16.704,4.64,50,0,0.416,1.32,0.367,0.007,0.06,0.017,35,0,0,,1.423
19:29:54:361,2.45047E+13,3.278,10,2800,13.962,20.851,5.792,12.808,18.103,5.029,51,0,0.461,1.371,0.381,0.006,0.06,0.017,35,0,0,,1.399
19:29:54:486,2.4505E+13,3.408,9,4100,3.813,21.349,5.93,3.184,18.518,5.144,53,0,0.438,1.428,0.397,0.017,0.062,0.017,35,0,0.108,,0.415
19:29:54:580,2.45052E+13,3.497,3,4000,3.407,21.65,6.014,2.546,18.744,5.207,47,0,0.444,1.467,0.408,0.037,0.066,0.018,35,0,1.135,,0.226
19:29:54:689,2.45054E+13,3.607,2,1800,2.102,21.882,6.078,1.626,18.923,5.256,45,0,0.361,1.507,0.419,0.007,0.066,0.018,35,0,0,,0.179
19:29:54:799,2.45057E+13,3.716,6,2900,6.911,22.634,6.287,6.034,19.579,5.439,45,0,0.493,1.561,0.434,0.056,0.073,0.02,35,0,0.522,,0.656
19:29:54:908,2.45059E+13,3.825,2,2000,3.959,23.066,6.407,3.098,19.917,5.533,45,0,0.46,1.611,0.447,0.057,0.079,0.022,35,0,0.904,,0.338
19:29:55:017,2.45061E+13,3.934,4,2600,3.268,23.424,6.507,2.752,20.219,5.616,53,0,0.427,1.658,0.46,0.007,0.08,0.022,35,0,0,,0.302
19:29:55:127,2.45064E+13,4.043,0,1200,1.454,23.582,6.551,1.056,20.334,5.648,46,0,0.324,1.693,0.47,0.006,0.08,0.022,35,0,0,,0.115
19:29:55:236,2.45066E+13,4.153,4,4100,2.93,23.904,6.64,2.265,20.583,5.717,46,0,0.418,1.739,0.483,0.009,0.081,0.023,35,0,0,,0.249
19:29:55:345,2.45069E+13,4.262,0,1200,2.009,24.123,6.701,1.567,20.753,5.765,45,0,0.336,1.775,0.493,0.008,0.082,0.023,35,0,0,,0.17
19:29:55:467,2.45071E+13,4.383,4,4000,4.016,24.609,6.836,3.135,21.133,5.87,45,0,0.428,1.827,0.508,0.032,0.086,0.024,35,0,0.15,,0.38
19:29:55:566,2.45074E+13,4.483,2,1600,2.956,24.903,6.918,2.089,21.341,5.928,45,0,0.397,1.867,0.519,0.052,0.091,0.025,35,0,0.444,,0.208
19:29:55:679,2.45076E+13,4.601,3,2100,4.404,25.423,7.062,3.558,21.761,6.045,45,0,0.414,1.916,0.532,0.039,0.096,0.027,35,0,0.253,,0.42
19:29:55:788,2.45078E+13,4.705,3,2200,2.099,25.642,7.123,1.493,21.917,6.088,45,0,0.363,1.954,0.543,0.01,0.097,0.027,35,0,0,,0.156
19:29:55:898,2.45081E+13,4.817,8,2900,13.892,27.2,7.556,12.662,23.337,6.482,50,0,0.48,2.007,0.558,0.006,0.098,0.027,35,0,0,,1.42
19:29:56:014,2.45083E+13,4.931,8,2500,13.692,28.755,7.988,12.56,24.763,6.879,51,0,0.458,2.059,0.572,0.026,0.1,0.028,35,0,0.17,,1.426
19:29:56:136,2.45086E+13,5.052,4,2100,8.194,29.748,8.263,7.261,25.643,7.123,46,0,0.394,2.107,0.585,0.007,0.101,0.028,35,0,0,,0.88
19:29:56:235,2.45088E+13,5.151,0,1200,0.612,29.809,8.28,0.256,25.668,7.13,45,0,0.324,2.139,0.594,0.009,0.102,0.028,35,0,0,,0.025
19:29:56:345,2.45091E+13,5.268,2,3000,2.337,30.081,8.356,1.754,25.872,7.187,45,0,0.369,2.182,0.606,0.008,0.103,0.029,35,0,0,,0.204
19:29:56:457,2.45093E+13,5.373,2,1800,4.963,30.603,8.501,4.118,26.306,7.307,45,0,0.406,2.225,0.618,0.034,0.107,0.03,35,0,0.148,,0.434
19:29:56:567,2.45096E+13,5.484,9,3700,7.053,31.385,8.718,6.134,26.986,7.496,49,0,0.566,2.288,0.636,0.04,0.111,0.031,35,0,0.612,,0.68
19:29:56:677,2.45098E+13,5.593,0,1800,1.5,31.549,8.764,0.931,27.087,7.524,45,0,0.344,2.325,0.646,0.007,0.112,0.031,35,0,0,,0.101
19:29:56:796,2.45101E+13,5.713,3,2200,4.517,32.089,8.914,3.871,27.55,7.653,51,0,0.404,2.374,0.659,0.009,0.113,0.031,35,0,0,,0.463
19:29:56:916,2.45103E+13,5.832,7,2300,13.771,33.74,9.372,12.592,29.06,8.072,51,0,0.396,2.421,0.673,0.01,0.114,0.032,35,0,0,,1.51
19:29:57:019,2.45106E+13,5.936,16,2300,13.86,35.171,9.77,12.609,30.362,8.434,50,0,0.635,2.487,0.691,0.027,0.117,0.032,35,0,0.172,,1.302
19:29:57:130,2.45108E+13,6.046,2,2100,5.237,35.748,9.93,4.236,30.829,8.564,46,0,0.383,2.529,0.702,0.011,0.118,0.033,35,0,0,,0.467
19:29:57:242,2.45111E+13,6.159,4,2100,5.785,36.401,10.112,4.819,31.373,8.715,46,0,0.453,2.58,0.717,0.03,0.122,0.034,35,0,0.255,,0.544
19:29:57:363,2.45113E+13,6.279,0,1400,1.09,36.532,10.148,0.563,31.441,8.734,45,0,0.342,2.621,0.728,0.007,0.122,0.034,35,0,0,,0.068
19:29:57:473,2.45116E+13,6.389,3,2100,4.153,36.991,10.275,3.404,31.816,8.838,45,0,0.428,2.668,0.741,0.015,0.124,0.034,35,0,0,,0.375
19:29:57:590,2.45118E+13,6.506,4,2100,5.247,37.602,10.445,4.304,32.318,8.977,45,0,0.436,2.719,0.755,0.079,0.133,0.037,35,0,0.424,,0.502
19:29:57:689,2.4512E+13,6.606,3,2200,3.001,37.903,10.529,2.31,32.549,9.041,45,0,0.407,2.76,0.767,0.01,0.134,0.037,35,0,0,,0.231
19:29:57:814,2.45123E+13,6.73,2,2100,3.693,38.362,10.656,2.808,32.899,9.139,45,0,0.398,2.809,0.78,0.025,0.137,0.038,35,0,0.075,,0.35
19:29:57:933,2.45126E+13,6.85,4,2000,5.937,39.071,10.853,5.087,33.506,9.307,45,0,0.526,2.872,0.798,0.009,0.138,0.038,35,0,0,,0.607
