System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
22:56:44:550,2.28E+14,0.101,2,2100,4.034,0.406,0.113,3.001,0.302,0.084,45,0,0.426,0.043,0.012,0.073,0.007,0.002,35,0,0.595,,0.302
22:56:44:657,2.28E+14,0.207,3,2700,3.974,0.829,0.23,3.036,0.625,0.174,48,0,0.471,0.093,0.026,0.029,0.01,0.003,35,0,0.123,,0.323
22:56:44:767,2.28E+14,0.317,13,2800,13.132,2.274,0.632,11.752,1.918,0.533,51,0,0.749,0.175,0.049,0.114,0.023,0.006,35,0,1.645,,1.293
22:56:44:876,2.28E+14,0.427,9,2600,13.191,3.72,1.033,12.072,3.242,0.9,49,0,0.527,0.233,0.065,0.035,0.027,0.007,35,0,0.226,,1.324
22:56:44:990,2.28E+14,0.541,4,3700,8.361,4.677,1.299,7.279,4.075,1.132,45,0,0.473,0.287,0.08,0.036,0.031,0.009,35,0,0.9,,0.833
22:56:45:097,2.28E+14,0.647,7,3100,4.006,5.1,1.417,3.148,4.408,1.224,45,0,0.428,0.333,0.092,0.046,0.036,0.01,35,0,0.563,,0.333
22:56:45:207,2.28E+14,0.757,1,2100,2.839,5.414,1.504,1.837,4.611,1.281,45,0,0.454,0.383,0.106,0.111,0.048,0.013,35,0,1.615,,0.203
22:56:45:315,2.28E+14,0.865,2,2500,4.261,5.873,1.631,3.467,4.984,1.384,44,0,0.418,0.428,0.119,0.045,0.053,0.015,35,0,0.339,,0.373
22:56:45:426,2.28E+14,0.977,0,1600,1.56,6.047,1.68,0.969,5.092,1.414,44,0,0.356,0.468,0.13,0.018,0.055,0.015,35,0,0.684,,0.108
22:56:45:534,2.28E+14,1.084,3,2100,3.328,6.404,1.779,2.475,5.357,1.488,44,0,0.426,0.513,0.143,0.057,0.061,0.017,35,0,0.103,,0.265
22:56:45:643,2.28E+14,1.194,0,1800,1.312,6.548,1.819,0.67,5.431,1.509,44,0,0.363,0.553,0.154,0.007,0.062,0.017,35,0,0,,0.074
22:56:45:756,2.28E+14,1.306,8,2500,12.547,7.962,2.212,11.391,6.715,1.865,50,0,0.508,0.61,0.169,0.042,0.067,0.018,35,0,0.149,,1.284
22:56:45:861,2.28E+14,1.411,10,2600,13.099,9.339,2.594,11.909,7.967,2.213,49,0,0.497,0.662,0.184,0.019,0.069,0.019,35,0,0.206,,1.252
22:56:45:973,2.28E+14,1.523,9,2100,11.914,10.671,2.964,10.064,9.091,2.525,46,0,0.698,0.74,0.206,0.572,0.133,0.037,35,0,3.911,,1.124
22:56:46:084,2.28E+14,1.634,5,2800,4.43,11.161,3.1,3.355,9.463,2.629,45,0,0.427,0.788,0.219,0.231,0.158,0.044,35,0,1.93,,0.372
22:56:46:195,2.28E+14,1.745,4,3500,6.918,11.929,3.314,5.634,10.088,2.802,45,0,0.553,0.849,0.236,0.08,0.167,0.046,35,0,1.01,,0.625
22:56:46:300,2.28E+14,1.85,1,2000,2.027,12.143,3.373,1.432,10.239,2.844,45,0,0.366,0.888,0.247,0.008,0.168,0.047,35,0,0,,0.151
22:56:46:408,2.28E+14,1.958,2,2000,3.268,12.496,3.471,2.454,10.505,2.918,44,0,0.419,0.933,0.259,0.047,0.173,0.048,35,0,0.123,,0.266
22:56:46:519,2.28E+14,2.069,2,4000,2.961,12.823,3.562,2.251,10.753,2.987,50,0,0.399,0.977,0.271,0.039,0.177,0.049,35,0,0.062,,0.248
22:56:46:627,2.28E+14,2.178,7,2600,8.555,13.753,3.82,7.346,11.552,3.209,48,0,0.441,1.025,0.285,0.06,0.184,0.051,35,0,0.549,,0.799
22:56:46:735,2.28E+14,2.286,21,2300,12.556,15.12,4.2,11.261,12.778,3.549,49,0,0.71,1.102,0.306,0.029,0.187,0.052,35,0,0.567,,1.226
22:56:46:849,2.28E+14,2.399,18,2300,13.849,16.677,4.632,12.331,14.164,3.934,52,0,0.845,1.197,0.333,0.272,0.217,0.06,35,0,7.935,,1.386
22:56:46:956,2.28E+14,2.507,3,3800,6.767,17.406,4.835,5.272,14.732,4.092,45,0,0.598,1.262,0.35,0.441,0.265,0.074,35,0,7.634,,0.568
22:56:47:077,2.28E+14,2.628,9,2000,2.917,17.761,4.934,1.998,14.975,4.16,46,0,0.432,1.314,0.365,0.133,0.281,0.078,35,0,1.489,,0.243
22:56:47:172,2.28E+14,2.723,3,2900,4.786,18.214,5.059,3.726,15.328,4.258,45,0,0.487,1.36,0.378,0.101,0.291,0.081,35,0,0.955,,0.353
22:56:47:288,2.28E+14,2.838,1,4000,3.606,18.629,5.175,2.599,15.627,4.341,44,0,0.392,1.405,0.39,0.05,0.296,0.082,35,0,0.256,,0.299
22:56:47:395,2.28E+14,2.945,8,2500,10.587,19.762,5.49,9.485,16.642,4.623,48,0,0.575,1.467,0.407,0.055,0.302,0.084,35,0,0.397,,1.015
22:56:47:501,2.28E+14,3.052,19,2500,12.147,21.057,5.849,10.623,17.774,4.937,48,0,0.838,1.556,0.432,0.187,0.322,0.089,35,700,6.816,,1.132
22:56:47:615,2.28E+14,3.166,11,2800,13.284,22.573,6.27,11.934,19.136,5.316,50,0,0.723,1.639,0.455,0.092,0.333,0.092,35,0,2.797,,1.362
22:56:47:720,2.28E+14,3.27,2,2900,4.601,23.054,6.404,3.726,19.526,5.424,46,0,0.406,1.681,0.467,0.037,0.336,0.093,35,0,0.148,,0.39
22:56:47:833,2.28E+14,3.384,3,3000,6.844,23.829,6.619,5.78,20.181,5.606,46,0,0.503,1.738,0.483,0.046,0.342,0.095,35,700,0.135,,0.655
22:56:47:944,2.28E+14,3.495,2,4000,4.528,24.333,6.759,3.48,20.568,5.713,45,0,0.472,1.791,0.497,0.093,0.352,0.098,35,0,0.332,,0.387
22:56:48:050,2.28E+14,3.6,2,3500,4.83,24.842,6.9,3.746,20.962,5.823,44,0,0.457,1.839,0.511,0.117,0.364,0.101,35,0,0.415,,0.394
22:56:48:159,2.28E+14,3.709,2,2400,4.641,25.348,7.041,3.616,21.357,5.932,45,0,0.425,1.885,0.524,0.115,0.377,0.105,35,0,0.618,,0.395
22:56:48:266,2.28E+14,3.816,3,3600,8.158,26.223,7.284,6.899,22.097,6.138,45,0,0.527,1.942,0.539,0.087,0.386,0.107,35,0,0.647,,0.74
