System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
22:45:45:017,2.26282E+14,0.115,3,2600,8.275,0.95,0.264,4.346,0.499,0.139,47,0,0.463,0.053,0.015,2.811,0.323,0.09,35,850,2.028,,0.499
22:45:45:125,2.26282E+14,0.224,9,2600,11.349,2.188,0.608,8.172,1.391,0.386,49,0,0.581,0.117,0.032,1.984,0.539,0.15,35,550,1.937,,0.892
22:45:45:236,2.26283E+14,0.334,18,2900,11.577,3.467,0.963,8.508,2.33,0.647,50,0,0.586,0.181,0.05,1.775,0.735,0.204,35,700,1.971,,0.939
22:45:45:349,2.26283E+14,0.447,8,2900,10.541,4.658,1.294,7.317,3.157,0.877,48,0,0.623,0.252,0.07,1.973,0.958,0.266,35,850,2.473,,0.827
22:45:45:454,2.26283E+14,0.552,3,2500,8.059,5.498,1.527,3.864,3.56,0.989,50,0,0.412,0.295,0.082,3.035,1.275,0.354,35,950,0.53,,0.403
22:45:45:565,2.26283E+14,0.662,1,2900,7.274,6.304,1.751,3.039,3.896,1.082,48,0,0.366,0.335,0.093,3.052,1.613,0.448,35,950,0.418,,0.336
22:45:45:673,2.26283E+14,0.771,3,2600,8.239,7.198,1.999,4.335,4.367,1.213,50,0,0.403,0.379,0.105,2.763,1.913,0.531,35,700,0.316,,0.471
22:45:45:786,2.26284E+14,0.884,4,2600,8.047,8.108,2.252,4.094,4.83,1.342,47,0,0.428,0.427,0.119,2.717,2.22,0.617,35,700,1.061,,0.463
22:45:45:892,2.26284E+14,0.991,8,2500,10.356,9.213,2.559,7.047,5.582,1.551,48,0,0.631,0.495,0.137,2.141,2.449,0.68,35,700,5.547,,0.752
22:45:46:000,2.26284E+14,1.098,1,2800,7.746,10.047,2.791,3.525,5.961,1.656,48,0,0.434,0.541,0.15,2.991,2.771,0.77,35,800,1.455,,0.379
22:45:46:114,2.26284E+14,1.212,11,2300,10.397,11.231,3.12,7.04,6.763,1.878,49,0,0.673,0.618,0.172,2.093,3.009,0.836,35,700,1.905,,0.802
22:45:46:229,2.26285E+14,1.327,15,2200,11.191,12.513,3.476,8.26,7.709,2.141,50,0,0.584,0.685,0.19,1.774,3.212,0.892,35,700,2.569,,0.946
22:45:46:329,2.26285E+14,1.427,7,2700,10.199,13.534,3.759,6.737,8.383,2.329,48,0,0.628,0.748,0.208,2.219,3.434,0.954,35,850,2.176,,0.674
22:45:46:442,2.26285E+14,1.54,5,2200,8.977,14.546,4.041,5.527,9.007,2.502,48,0,0.484,0.802,0.223,2.233,3.686,1.024,35,550,5.727,,0.624
22:45:46:549,2.26285E+14,1.647,9,2100,9.939,15.616,4.338,6.975,9.757,2.71,48,0,0.582,0.865,0.24,1.703,3.869,1.075,35,600,8.794,,0.75
22:45:46:659,2.26286E+14,1.758,12,2700,10.063,16.728,4.647,7.148,10.547,2.93,48,0,0.594,0.931,0.259,1.679,4.055,1.126,35,600,8.784,,0.79
22:45:46:769,2.26286E+14,1.867,9,2200,10.139,17.835,4.954,7.036,11.315,3.143,48,0,0.599,0.996,0.277,1.786,4.25,1.181,35,700,9.806,,0.768
22:45:46:877,2.26286E+14,1.974,8,2000,9.752,18.882,5.245,6.67,12.032,3.342,48,0,0.506,1.05,0.292,1.918,4.456,1.238,35,500,9.223,,0.717
22:45:46:985,2.26286E+14,2.083,8,2400,9.765,19.946,5.541,6.851,12.778,3.549,48,0,0.552,1.11,0.308,1.674,4.638,1.288,35,850,8.746,,0.746
22:45:47:096,2.26287E+14,2.194,8,2200,9.884,21.045,5.846,6.818,13.536,3.76,48,0,0.556,1.172,0.326,1.864,4.846,1.346,35,700,9.587,,0.758
22:45:47:244,2.26287E+14,2.342,10,2400,9.591,22.463,6.24,6.682,14.524,4.034,49,0,0.55,1.254,0.348,1.68,5.094,1.415,35,600,10.216,,0.988
22:45:47:313,2.26287E+14,2.412,9,2100,9.604,23.13,6.425,6.722,14.991,4.164,48,0,0.522,1.29,0.358,1.719,5.213,1.448,35,850,10.094,,0.467
22:45:47:422,2.26287E+14,2.52,7,2900,10.025,24.219,6.728,6.852,15.735,4.371,48,0,0.575,1.352,0.376,1.9,5.42,1.505,35,650,8.861,,0.744
22:45:47:532,2.26288E+14,2.63,11,2300,9.54,25.269,7.019,6.552,16.456,4.571,47,0,0.51,1.408,0.391,1.798,5.618,1.56,35,500,7.771,,0.721
22:45:47:645,2.26288E+14,2.743,8,2300,10.301,26.428,7.341,7.307,17.278,4.8,48,0,0.658,1.482,0.412,1.702,5.809,1.614,35,550,7.807,,0.822
22:45:47:751,2.26288E+14,2.849,15,2000,10.289,27.517,7.644,7.493,18.071,5.02,48,0,0.636,1.55,0.431,1.623,5.981,1.661,35,500,7.94,,0.793
22:45:47:865,2.26288E+14,2.963,13,2000,10.586,28.725,7.979,7.88,18.97,5.27,49,0,0.702,1.63,0.453,1.445,6.146,1.707,35,700,9.188,,0.899
22:45:47:972,2.26289E+14,3.07,14,2300,10.483,29.85,8.292,7.718,19.799,5.5,48,0,0.689,1.704,0.473,1.447,6.301,1.75,35,550,8.966,,0.829
22:45:48:079,2.26289E+14,3.176,7,2400,9.98,30.91,8.586,6.973,20.54,5.705,48,0,0.58,1.765,0.49,1.8,6.492,1.803,35,600,9.56,,0.741
22:45:48:189,2.26289E+14,3.287,10,2300,9.78,31.99,8.886,6.804,21.291,5.914,48,0,0.547,1.826,0.507,1.802,6.691,1.859,35,700,8.803,,0.751
