System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
10:47:13:142,2.42968E+14,0.11,7,2000,9.831,1.085,0.301,6.179,0.682,0.189,50,0,0.499,0.055,0.015,2.498,0.276,0.077,35,650,0.573,,0.682
10:47:13:256,2.42969E+14,0.224,9,2400,11.001,2.34,0.65,8.067,1.602,0.445,49,0,0.555,0.118,0.033,1.744,0.475,0.132,35,500,0.88,,0.92
10:47:13:390,2.42969E+14,0.359,16,2700,11.085,3.828,1.063,8.221,2.706,0.752,49,0,0.576,0.196,0.054,1.615,0.691,0.192,35,700,0.888,,1.104
10:47:13:470,2.42969E+14,0.438,3,2600,7.949,4.459,1.239,4.148,3.035,0.843,47,0,0.452,0.232,0.064,2.653,0.902,0.251,35,1000,1.106,,0.329
10:47:13:580,2.42969E+14,0.549,3,2100,7.702,5.31,1.475,3.5,3.422,0.951,47,0,0.389,0.275,0.076,3.013,1.235,0.343,35,1000,0.479,,0.387
10:47:13:693,2.4297E+14,0.662,2,3700,7.747,6.188,1.719,3.405,3.808,1.058,47,0,0.442,0.325,0.09,3.193,1.597,0.444,35,950,0.148,,0.386
10:47:13:800,2.4297E+14,0.769,3,3200,8.354,7.08,1.967,4.358,4.273,1.187,47,0,0.377,0.365,0.101,2.832,1.899,0.528,35,800,0.306,,0.465
10:47:13:907,2.4297E+14,0.876,0,2300,7.171,7.848,2.18,2.809,4.574,1.27,47,0,0.309,0.398,0.111,3.235,2.246,0.624,35,950,0,,0.301
10:47:14:016,2.4297E+14,0.985,2,2100,7.279,8.644,2.401,2.888,4.89,1.358,46,0,0.363,0.438,0.122,3.263,2.603,0.723,35,1050,0.125,,0.316
10:47:14:130,2.42971E+14,1.099,2,2300,7.715,9.52,2.644,3.533,5.291,1.47,47,0,0.399,0.483,0.134,2.995,2.943,0.817,35,600,0.031,,0.401
10:47:14:238,2.42971E+14,1.206,15,2500,10.911,10.695,2.971,8.269,6.181,1.717,48,0,0.844,0.574,0.159,1.424,3.096,0.86,35,700,0.395,,0.89
10:47:14:349,2.42971E+14,1.318,16,2400,10.55,11.873,3.298,7.874,7.061,1.961,50,0,0.73,0.655,0.182,1.389,3.251,0.903,35,700,2.567,,0.88
10:47:14:453,2.42971E+14,1.422,14,2000,10.165,12.932,3.592,7.536,7.846,2.179,47,0,0.683,0.727,0.202,1.38,3.395,0.943,35,450,2.031,,0.785
10:47:14:563,2.42972E+14,1.532,17,2000,9.84,14.009,3.891,7.098,8.623,2.395,48,0,0.567,0.789,0.219,1.494,3.558,0.988,35,500,0,,0.777
10:47:14:710,2.42972E+14,1.679,97,2100,12.633,15.869,4.408,10.12,10.113,2.809,49,0,0.887,0.919,0.255,1.229,3.739,1.039,35,500,3.368,,1.49
10:47:14:784,2.42972E+14,1.753,11,2600,10.629,16.652,4.625,7.426,10.659,2.961,48,0,0.727,0.973,0.27,1.872,3.877,1.077,35,700,9.422,,0.546
10:47:14:893,2.42972E+14,1.862,1,2100,7.534,17.473,4.854,3.237,11.012,3.059,47,0,0.481,1.025,0.285,3.161,4.222,1.173,35,1050,4.036,,0.353
10:47:15:001,2.42973E+14,1.969,3,2000,7.437,18.275,5.076,2.91,11.326,3.146,49,0,0.373,1.065,0.296,3.378,4.586,1.274,35,1050,0.384,,0.314
10:47:15:110,2.42973E+14,2.079,2,2500,7.451,19.09,5.303,3.046,11.659,3.239,47,0,0.388,1.108,0.308,3.191,4.935,1.371,35,950,0.84,,0.333
10:47:15:219,2.42973E+14,2.188,3,2700,8.254,19.991,5.553,4.591,12.16,3.378,47,0,0.442,1.156,0.321,2.516,5.21,1.447,35,850,0.92,,0.501
10:47:15:332,2.42973E+14,2.3,1,2000,6.855,20.76,5.767,2.414,12.431,3.453,47,0,0.353,1.196,0.332,3.301,5.58,1.55,35,1050,0.433,,0.271
10:47:15:439,2.42974E+14,2.408,10,2700,9.591,21.797,6.055,6.105,13.091,3.636,47,0,0.509,1.251,0.347,2.309,5.829,1.619,35,850,0.785,,0.66
10:47:15:548,2.42974E+14,2.517,11,2900,9.864,22.868,6.352,6.917,13.843,3.845,46,0,0.632,1.319,0.366,1.688,6.013,1.67,35,850,7.802,,0.752
10:47:15:660,2.42974E+14,2.628,4,3100,8.949,23.865,6.629,4.966,14.396,3.999,47,0,0.507,1.376,0.382,2.811,6.326,1.757,35,900,0.86,,0.553
10:47:15:769,2.42974E+14,2.738,2,2500,8.426,24.786,6.885,4.436,14.881,4.134,48,0,0.379,1.417,0.394,2.803,6.632,1.842,35,700,0.17,,0.485
10:47:15:876,2.42975E+14,2.845,11,2400,11.22,25.988,7.219,8.352,15.775,4.382,48,0,0.637,1.486,0.413,1.644,6.808,1.891,35,650,0.329,,0.894
10:47:15:990,2.42975E+14,2.959,8,2200,10.673,27.209,7.558,7.716,16.658,4.627,49,0,0.468,1.539,0.428,1.829,7.018,1.949,35,500,0.48,,0.883
10:47:16:099,2.42975E+14,3.067,4,2900,8.487,28.127,7.813,4.863,17.184,4.773,47,0,0.493,1.593,0.442,2.425,7.28,2.022,35,850,0.474,,0.526
10:47:16:205,2.42975E+14,3.173,2,2600,7.301,28.901,8.028,3.005,17.503,4.862,47,0,0.349,1.63,0.453,3.159,7.615,2.115,35,950,0.274,,0.319
10:47:16:314,2.42975E+14,3.283,2,2100,7.702,29.749,8.264,3.606,17.899,4.972,47,0,0.404,1.674,0.465,2.933,7.938,2.205,35,1050,0.694,,0.396
10:47:16:428,2.42976E+14,3.396,13,2500,9.785,30.856,8.571,6.642,18.651,5.181,48,0,0.57,1.739,0.483,1.965,8.16,2.267,35,700,1.459,,0.752
10:47:16:536,2.42976E+14,3.505,9,2400,8.723,31.802,8.834,5.144,19.209,5.336,47,0,0.495,1.792,0.498,2.311,8.411,2.336,35,600,3.414,,0.558
10:47:16:647,2.42976E+14,3.615,17,2400,10.213,32.928,9.147,7.557,20.042,5.567,47,0,0.723,1.872,0.52,1.406,8.566,2.379,35,550,9.258,,0.833
10:47:16:757,2.42976E+14,3.725,8,2400,9.986,34.026,9.452,6.804,20.79,5.775,47,0,0.585,1.936,0.538,1.961,8.781,2.439,35,700,10.58,,0.748
10:47:16:860,2.42977E+14,3.829,16,2300,10.753,35.142,9.762,7.984,21.619,6.005,48,0,0.702,2.009,0.558,1.444,8.931,2.481,35,700,7.724,,0.829
10:47:16:970,2.42977E+14,3.938,11,2400,10.265,36.264,10.073,7.498,22.438,6.233,47,0,0.646,2.08,0.578,1.56,9.102,2.528,35,600,7.939,,0.819
10:47:17:079,2.42977E+14,4.048,11,2700,10.379,37.401,10.389,7.463,23.256,6.46,48,0,0.673,2.154,0.598,1.635,9.281,2.578,35,700,7.965,,0.818
10:47:17:194,2.42977E+14,4.162,6,3100,9.649,38.508,10.697,6.503,24.002,6.667,47,0,0.493,2.21,0.614,1.995,9.51,2.642,35,700,7.904,,0.746
10:47:17:301,2.42978E+14,4.27,10,2600,10.119,39.592,10.998,7.193,24.772,6.881,48,0,0.615,2.276,0.632,1.712,9.693,2.692,35,850,8.085,,0.77
10:47:17:407,2.42978E+14,4.376,9,2200,9.817,40.634,11.287,6.658,25.479,7.078,50,0,0.49,2.328,0.647,1.888,9.893,2.748,35,700,9.258,,0.707
10:47:17:517,2.42978E+14,4.486,8,2600,9.911,41.727,11.591,6.93,26.243,7.29,48,0,0.561,2.39,0.664,1.805,10.092,2.803,35,800,9.255,,0.764
10:47:17:631,2.42978E+14,4.599,6,2900,9.567,42.812,11.892,6.481,26.979,7.494,47,0,0.467,2.443,0.679,1.95,10.314,2.865,35,800,7.747,,0.736
10:47:17:741,2.42979E+14,4.71,7,2500,10.005,43.916,12.199,6.895,27.739,7.705,48,0,0.553,2.504,0.696,1.829,10.516,2.921,35,850,8.328,,0.76
10:47:17:850,2.42979E+14,4.818,6,2200,9.492,44.946,12.485,6.378,28.432,7.898,48,0,0.476,2.556,0.71,1.965,10.729,2.98,35,600,8.302,,0.693
10:47:17:959,2.42979E+14,4.927,7,2500,9.789,46.013,12.781,6.759,29.168,8.102,47,0,0.515,2.612,0.726,1.835,10.929,3.036,35,700,8.297,,0.736
10:47:18:066,2.42979E+14,5.035,6,2500,9.642,47.053,13.07,6.426,29.861,8.295,47,0,0.478,2.663,0.74,2.022,11.147,3.096,35,550,8.132,,0.693
10:47:18:174,2.4298E+14,5.143,7,2300,9.62,48.09,13.358,6.628,30.575,8.493,47,0,0.525,2.72,0.756,1.771,11.338,3.149,35,700,8.307,,0.714
10:47:18:282,2.4298E+14,5.251,7,2200,9.473,49.114,13.643,6.298,31.256,8.682,47,0,0.475,2.771,0.77,1.989,11.553,3.209,35,600,8.559,,0.681
10:47:18:396,2.4298E+14,5.365,12,2400,9.881,50.24,13.956,7.031,32.058,8.905,49,0,0.535,2.832,0.787,1.659,11.742,3.262,35,600,8.454,,0.802
10:47:18:506,2.4298E+14,5.475,17,2000,10.283,51.372,14.27,7.527,32.886,9.135,49,0,0.676,2.907,0.807,1.518,11.909,3.308,35,550,8.858,,0.828
10:47:18:610,2.42981E+14,5.578,12,2200,10.886,52.498,14.583,8.209,33.735,9.371,48,0,0.76,2.985,0.829,1.443,12.058,3.349,35,600,8.374,,0.849
10:47:18:725,2.42981E+14,5.693,15,2200,10.433,53.696,14.916,7.68,34.617,9.616,48,0,0.801,3.077,0.855,1.448,12.224,3.396,35,700,8.202,,0.882
10:47:18:834,2.42981E+14,5.803,6,2500,9.42,54.729,15.202,6.497,35.329,9.814,48,0,0.531,3.135,0.871,1.695,12.41,3.447,35,850,9.243,,0.712
10:47:18:942,2.42981E+14,5.91,8,2100,9.732,55.775,15.493,6.68,36.048,10.013,47,0,0.485,3.188,0.885,1.909,12.616,3.504,35,500,7.612,,0.719
10:47:19:051,2.42982E+14,6.019,5,2900,9.727,56.832,15.787,6.557,36.76,10.211,47,0,0.513,3.243,0.901,1.939,12.826,3.563,35,700,8.864,,0.712
10:47:19:159,2.42982E+14,6.128,10,2100,9.744,57.893,16.081,6.884,37.509,10.419,49,0,0.611,3.31,0.919,1.609,13.001,3.611,35,550,8.268,,0.749
10:47:19:268,2.42982E+14,6.236,9,2100,9.91,58.965,16.379,7.052,38.272,10.631,47,0,0.645,3.379,0.939,1.634,13.178,3.661,35,550,8.303,,0.763
10:47:19:419,2.42982E+14,6.387,19,2100,9.745,60.438,16.788,7.012,39.332,10.926,48,0,0.698,3.485,0.968,1.485,13.403,3.723,35,500,9.499,,1.06
10:47:19:489,2.42983E+14,6.457,13,2100,10.63,61.181,16.995,7.966,39.889,11.08,48,0,0.761,3.538,0.983,1.351,13.497,3.749,35,500,9.771,,0.557
10:47:19:595,2.42983E+14,6.565,15,2100,10.181,62.277,17.299,7.506,40.697,11.305,49,0,0.75,3.619,1.005,1.375,13.645,3.79,35,600,7.89,,0.808
10:47:19:708,2.42983E+14,6.677,9,2300,9.428,63.33,17.592,6.664,41.441,11.511,47,0,0.588,3.685,1.024,1.52,13.815,3.837,35,700,8.523,,0.744
10:47:19:820,2.42983E+14,6.789,8,2400,9.709,64.419,17.894,6.691,42.192,11.72,48,0,0.515,3.742,1.04,1.819,14.019,3.894,35,500,8.024,,0.751
10:47:19:926,2.42983E+14,6.895,7,2400,9.334,65.409,18.169,6.31,42.861,11.906,47,0,0.468,3.792,1.053,1.842,14.214,3.948,35,650,7.607,,0.669
10:47:20:033,2.42984E+14,7.001,9,2500,10.218,66.499,18.472,7.382,43.649,12.125,47,0,0.618,3.858,1.072,1.674,14.393,3.998,35,600,8.178,,0.788
10:47:20:143,2.42984E+14,7.112,7,2500,8.973,67.487,18.746,5.968,44.306,12.307,48,0,0.449,3.908,1.085,1.835,14.595,4.054,35,550,8.832,,0.657
10:47:20:255,2.42984E+14,7.224,8,2800,10.363,68.654,19.071,7.318,45.13,12.536,47,0,0.63,3.978,1.105,1.782,14.796,4.11,35,700,7.371,,0.824
10:47:20:401,2.42985E+14,7.371,13,2500,9.745,70.081,19.467,6.698,46.111,12.809,49,0,0.518,4.054,1.126,1.816,15.061,4.184,35,500,8.471,,0.981
