System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
23:01:55:848,2.28E+14,0.107,2,2100,4.538,0.486,0.135,3.48,0.373,0.104,46,0,0.428,0.046,0.013,0.062,0.007,0.002,35,0,0.621,,0.373
23:01:55:958,2.28E+14,0.217,2,3600,2.134,0.721,0.2,1.326,0.519,0.144,47,0,0.406,0.09,0.025,0.031,0.01,0.003,35,0,0.108,,0.146
23:01:56:079,2.28E+14,0.339,8,4000,5.39,1.376,0.382,4.27,1.037,0.288,57,0,0.429,0.143,0.04,0.064,0.018,0.005,35,0,0.507,,0.518
23:01:56:173,2.28E+14,0.433,3,2600,5.148,1.859,0.517,4.22,1.434,0.398,49,0,0.457,0.186,0.052,0.045,0.022,0.006,35,700,0.475,,0.397
23:01:56:287,2.28E+14,0.546,1,3100,4.148,2.329,0.647,3.078,1.782,0.495,47,0,0.414,0.232,0.065,0.085,0.032,0.009,35,0,0.415,,0.348
23:01:56:396,2.28E+14,0.655,6,4000,7.083,3.104,0.862,5.984,2.437,0.677,48,0,0.629,0.301,0.084,0.099,0.042,0.012,35,0,0.672,,0.655
23:01:56:503,2.28E+14,0.762,5,2600,8.031,3.966,1.102,6.947,3.183,0.884,52,0,0.459,0.35,0.097,0.067,0.05,0.014,35,0,0.482,,0.746
23:01:56:614,2.28E+14,0.873,10,2600,13.194,5.429,1.508,11.901,4.503,1.251,52,0,0.552,0.412,0.114,0.05,0.055,0.015,35,0,0.384,,1.32
23:01:56:741,2.28E+14,1,9,2100,13.035,7.08,1.967,11.881,6.007,1.669,50,0,0.481,0.473,0.131,0.049,0.061,0.017,35,0,0.284,,1.504
23:01:56:833,2.28E+14,1.092,8,3500,9.298,7.936,2.204,8.122,6.755,1.876,48,0,0.615,0.529,0.147,0.095,0.07,0.019,35,0,1.25,,0.748
23:01:56:943,2.28E+14,1.202,2,3100,6.398,8.64,2.4,4.529,7.253,2.015,48,0,0.472,0.581,0.161,0.837,0.162,0.045,35,0,4.011,,0.498
23:01:57:051,2.28E+14,1.31,2,3000,5.662,9.251,2.57,4.621,7.752,2.153,47,0,0.426,0.627,0.174,0.05,0.167,0.047,35,0,0.354,,0.499
23:01:57:161,2.28E+14,1.42,2,4000,4.517,9.746,2.707,3.486,8.134,2.259,47,0,0.419,0.673,0.187,0.091,0.177,0.049,35,0,0.737,,0.382
23:01:57:272,2.28E+14,1.531,2,3700,5.21,10.327,2.869,4.289,8.613,2.392,46,0,0.449,0.723,0.201,0.06,0.184,0.051,35,0,0.514,,0.479
