System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
22:26:27:283,1.63092E+14,0.112,1,2100,5.444,0.611,0.17,4.337,0.487,0.135,42,0,0.501,0.056,0.016,0.077,0.009,0.002,35,0,1.067,,0.487
22:26:27:396,1.63092E+14,0.225,3,3900,3.41,0.994,0.276,2.498,0.768,0.213,42,0,0.441,0.106,0.029,0.037,0.013,0.004,35,0,0.149,,0.281
22:26:27:506,1.63092E+14,0.335,1,4000,3.809,1.416,0.393,2.835,1.081,0.3,42,0,0.414,0.152,0.042,0.054,0.019,0.005,35,0,0.315,,0.313
22:26:27:611,1.63092E+14,0.441,2,2700,5.732,2.02,0.561,4.652,1.571,0.436,42,0,0.471,0.201,0.056,0.054,0.025,0.007,35,0,0.211,,0.49
22:26:27:724,1.63093E+14,0.553,0,2100,3.279,2.387,0.663,2.334,1.833,0.509,42,0,0.407,0.247,0.069,0.034,0.028,0.008,35,0,0.255,,0.262
22:26:27:832,1.63093E+14,0.661,2,4000,4.537,2.876,0.799,3.63,2.224,0.618,41,0,0.433,0.294,0.082,0.049,0.034,0.009,35,0,0.177,,0.391
22:26:27:940,1.63093E+14,0.769,1,2600,3.41,3.244,0.901,2.431,2.487,0.691,41,0,0.407,0.338,0.094,0.044,0.038,0.011,35,0,0.668,,0.263
22:26:28:048,1.63093E+14,0.877,2,2500,5.136,3.799,1.055,4.094,2.929,0.814,40,0,0.432,0.384,0.107,0.064,0.045,0.013,35,0,0.45,,0.442
22:26:28:161,1.63094E+14,0.99,0,1600,1.117,3.926,1.09,0.613,2.998,0.833,41,0,0.348,0.424,0.118,0.008,0.046,0.013,35,0,0,,0.069
22:26:28:272,1.63094E+14,1.101,8,2900,12.466,5.313,1.476,11.288,4.255,1.182,46,0,0.536,0.483,0.134,0.053,0.052,0.014,35,0,0.344,,1.257
22:26:28:375,1.63094E+14,1.205,12,2900,12.496,6.606,1.835,11.26,5.42,1.506,44,0,0.576,0.543,0.151,0.065,0.059,0.016,35,0,1.186,,1.165
22:26:28:489,1.63094E+14,1.318,11,3000,14.472,8.24,2.289,13.213,6.912,1.92,53,0,0.708,0.623,0.173,0.06,0.066,0.018,35,0,0.703,,1.492
22:26:28:599,1.63095E+14,1.428,21,3900,13.435,9.721,2.7,12.081,8.244,2.29,44,0,0.657,0.695,0.193,0.042,0.07,0.019,35,0,0.964,,1.332
22:26:28:710,1.63095E+14,1.539,9,3700,13.673,11.245,3.123,11.934,9.573,2.659,53,0,0.711,0.774,0.215,0.532,0.129,0.036,35,0,8.093,,1.329
22:26:28:814,1.63095E+14,1.643,12,2400,14.284,12.722,3.534,12.816,10.899,3.027,47,0,0.743,0.851,0.236,0.312,0.162,0.045,35,0,6.857,,1.326
22:26:28:923,1.63095E+14,1.752,8,3800,11.895,14.025,3.896,10.413,12.039,3.344,43,0,0.625,0.92,0.255,0.167,0.18,0.05,35,0,3.656,,1.14
22:26:29:033,1.63096E+14,1.862,3,2900,5.847,14.669,4.075,4.768,12.564,3.49,42,0,0.492,0.974,0.271,0.095,0.19,0.053,35,0,0.82,,0.525
22:26:29:147,1.63096E+14,1.976,4,3100,7.695,15.543,4.317,6.518,13.305,3.696,42,0,0.501,1.031,0.286,0.09,0.201,0.056,35,0,0.598,,0.741
22:26:29:253,1.63096E+14,2.082,14,2800,11.149,16.723,4.645,9.953,14.358,3.988,45,0,0.591,1.093,0.304,0.082,0.209,0.058,35,0,0.587,,1.053
22:26:29:361,1.63096E+14,2.19,8,2300,13.103,18.138,5.038,11.741,15.626,4.341,47,0,0.538,1.151,0.32,0.072,0.217,0.06,35,0,1.014,,1.268
22:26:29:470,1.63096E+14,2.299,13,2900,12.593,19.509,5.419,11.349,16.862,4.684,44,0,0.749,1.233,0.343,0.055,0.223,0.062,35,600,0.519,,1.236
