System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
22:55:48:220,1.6698E+14,0.108,1,2100,4.231,0.457,0.127,3.121,0.337,0.094,44,0,0.435,0.047,0.013,0.062,0.007,0.002,35,0,0.443,,0.337
22:55:48:334,1.6698E+14,0.223,12,2500,7.752,1.351,0.375,6.761,1.117,0.31,50,0,0.512,0.106,0.029,0.048,0.012,0.003,35,0,0.564,,0.78
22:55:48:439,1.6698E+14,0.327,7,2600,13.199,2.724,0.757,12.02,2.367,0.658,48,0,0.508,0.159,0.044,0.026,0.015,0.004,35,0,0.835,,1.25
22:55:48:552,1.66981E+14,0.441,9,2500,13.142,4.216,1.171,11.825,3.71,1.03,50,0,0.553,0.222,0.062,0.048,0.02,0.006,35,0,0.404,,1.343
22:55:48:658,1.66981E+14,0.547,2,3500,5.523,4.802,1.334,4.632,4.201,1.167,45,0,0.387,0.263,0.073,0.007,0.021,0.006,35,0,0,,0.491
22:55:48:767,1.66981E+14,0.656,4,3400,6.487,5.508,1.53,5.428,4.792,1.331,45,0,0.525,0.32,0.089,0.046,0.026,0.007,35,0,0.142,,0.591
22:55:48:875,1.66981E+14,0.764,1,2500,4.543,6.001,1.667,3.668,5.19,1.442,45,0,0.365,0.359,0.1,0.01,0.027,0.008,35,0,0,,0.398
22:55:48:987,1.66982E+14,0.875,6,3100,10.425,7.156,1.988,9.218,6.211,1.725,47,0,0.566,0.422,0.117,0.058,0.034,0.009,35,0,0.086,,1.021
22:55:49:098,1.66982E+14,0.986,1,2100,2.642,7.45,2.07,1.775,6.409,1.78,45,0,0.402,0.467,0.13,0.039,0.038,0.011,35,0,0.186,,0.198
22:55:49:208,1.66982E+14,1.097,2,3800,4.833,7.984,2.218,3.808,6.83,1.897,44,0,0.447,0.516,0.143,0.082,0.047,0.013,35,0,0.321,,0.421
22:55:49:335,1.66982E+14,1.223,18,2100,13.027,9.632,2.676,11.722,8.313,2.309,48,0,0.746,0.611,0.17,0.093,0.059,0.016,35,0,1.918,,1.483
22:55:49:428,1.66982E+14,1.317,8,2500,12.193,10.768,2.991,10.914,9.329,2.591,50,0,0.553,0.662,0.184,0.098,0.068,0.019,35,0,2.46,,1.016
