System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
22:39:46:673,1.64857E+14,0.101,7,2600,13.078,1.32,0.367,11.796,1.19,0.331,50,0,0.486,0.049,0.014,0.07,0.007,0.002,35,0,0.591,,1.19
22:39:46:784,1.64857E+14,0.213,9,2100,13.005,2.771,0.77,11.814,2.509,0.697,50,0,0.553,0.111,0.031,0.057,0.013,0.004,35,0,0.391,,1.319
22:39:46:894,1.64857E+14,0.322,2,2900,6.121,3.442,0.956,5.002,3.057,0.849,45,0,0.443,0.159,0.044,0.032,0.017,0.005,35,0,0.545,,0.548
22:39:47:005,1.64857E+14,0.434,3,3900,6.179,4.131,1.148,5.061,3.621,1.006,45,0,0.452,0.21,0.058,0.054,0.023,0.006,35,0,0.171,,0.564
22:39:47:114,1.64858E+14,0.542,5,2600,8.924,5.099,1.416,7.917,4.48,1.244,58,0,0.478,0.262,0.073,0.034,0.026,0.007,35,0,0.172,,0.859
22:39:47:221,1.64858E+14,0.649,3,3100,7.424,5.89,1.636,6.066,5.127,1.424,45,0,0.496,0.314,0.087,0.096,0.037,0.01,35,0,0.407,,0.647
22:39:47:332,1.64858E+14,0.761,3,4000,5.345,6.489,1.802,4.217,5.599,1.555,45,0,0.422,0.362,0.1,0.098,0.048,0.013,35,0,0.567,,0.472
22:39:47:440,1.64858E+14,0.868,2,3600,5.66,7.094,1.971,4.527,6.083,1.69,45,0,0.476,0.413,0.115,0.07,0.055,0.015,35,0,0.506,,0.484
22:39:47:547,1.64859E+14,0.976,4,2400,5.641,7.706,2.141,4.695,6.592,1.831,50,0,0.461,0.463,0.128,0.061,0.062,0.017,35,0,0.115,,0.509
22:39:47:661,1.64859E+14,1.089,16,2600,15.717,9.486,2.635,14.311,8.213,2.281,54,0,0.834,0.557,0.155,0.037,0.066,0.018,35,0,0.336,,1.621
22:39:47:767,1.64859E+14,1.195,16,2400,15.71,11.151,3.098,14.373,9.736,2.705,53,0,0.852,0.647,0.18,0.037,0.07,0.019,35,550,0.306,,1.523
22:39:47:876,1.64859E+14,1.304,10,3100,8.865,12.118,3.366,7.679,10.574,2.937,45,0,0.688,0.722,0.201,0.083,0.079,0.022,35,0,0.728,,0.838
22:39:47:987,1.6486E+14,1.415,3,4000,7.101,12.906,3.585,5.876,11.226,3.118,47,0,0.546,0.783,0.217,0.102,0.09,0.025,35,0,0.42,,0.652
22:39:48:095,1.6486E+14,1.523,4,2700,8.097,13.776,3.827,7.113,11.991,3.331,60,0,0.484,0.835,0.232,0.069,0.098,0.027,35,0,0.869,,0.765
22:39:48:205,1.6486E+14,1.633,2,3700,5.321,14.361,3.989,4.074,12.438,3.455,45,0,0.448,0.884,0.246,0.102,0.109,0.03,35,0,0.336,,0.447
22:39:48:326,1.6486E+14,1.755,8,3900,11.967,15.823,4.395,10.726,13.749,3.819,55,0,0.657,0.964,0.268,0.126,0.124,0.035,35,0,2.319,,1.311
22:39:48:423,1.64861E+14,1.851,7,3100,8.675,16.655,4.626,7.239,14.443,4.012,46,0,0.52,1.014,0.282,0.173,0.141,0.039,35,0,1.816,,0.694
22:39:48:534,1.64861E+14,1.962,2,2100,4.106,17.113,4.754,2.969,14.774,4.104,45,0,0.438,1.063,0.295,0.099,0.152,0.042,35,0,0.429,,0.331
22:39:48:646,1.64861E+14,2.074,9,3000,12.95,18.556,5.154,11.77,16.086,4.468,50,0,0.506,1.12,0.311,0.046,0.157,0.044,35,0,0.275,,1.312
22:39:48:751,1.64861E+14,2.179,7,2800,13.502,19.976,5.549,12.361,17.385,4.829,51,0,0.399,1.161,0.323,0.006,0.158,0.044,35,0,0,,1.299
22:39:48:860,1.64862E+14,2.289,5,2800,9.445,21.012,5.837,8.277,18.294,5.082,46,0,0.446,1.21,0.336,0.029,0.161,0.045,35,0,0.095,,0.909
22:39:48:974,1.64862E+14,2.402,0,1800,1.658,21.201,5.889,0.96,18.403,5.112,45,0,0.35,1.25,0.347,0.016,0.163,0.045,35,0,0.339,,0.109
22:39:49:081,1.64862E+14,2.509,4,2000,4.798,21.712,6.031,3.786,18.806,5.224,45,0,0.442,1.297,0.36,0.044,0.167,0.046,35,0,0.125,,0.403
22:39:49:189,1.64862E+14,2.618,1,2600,1.797,21.907,6.085,1.145,18.931,5.258,45,0,0.374,1.338,0.372,0.02,0.17,0.047,35,0,0.158,,0.125
22:39:49:313,1.64863E+14,2.741,7,3900,7.108,22.787,6.33,5.938,19.665,5.463,54,0,0.523,1.403,0.39,0.046,0.175,0.049,35,0,0.173,,0.734
22:39:49:407,1.64863E+14,2.835,2,3100,2.829,23.052,6.403,1.95,19.848,5.513,44,0,0.41,1.441,0.4,0.027,0.178,0.049,35,0,1.4,,0.183
22:39:49:520,1.64863E+14,2.948,3,2800,6.832,23.823,6.617,5.676,20.489,5.691,45,0,0.493,1.497,0.416,0.058,0.184,0.051,35,0,0.418,,0.641
22:39:49:632,1.64863E+14,3.06,11,2500,13.124,25.292,7.025,11.967,21.828,6.063,53,0,0.539,1.557,0.433,0.016,0.186,0.052,35,0,0.021,,1.339
22:39:49:735,1.64863E+14,3.163,12,2300,14.642,26.806,7.446,13.408,23.215,6.449,55,0,0.686,1.628,0.452,0.043,0.191,0.053,35,0,0.619,,1.387
22:39:49:846,1.64864E+14,3.274,10,3900,12.594,28.196,7.832,11.22,24.453,6.793,46,0,0.582,1.692,0.47,0.045,0.196,0.054,35,0,0.202,,1.238
22:39:49:957,1.64864E+14,3.385,4,3600,6.295,28.898,8.027,5.193,25.032,6.953,55,0,0.472,1.745,0.485,0.091,0.206,0.057,35,0,0.518,,0.579
22:39:50:064,1.64864E+14,3.492,7,3700,11.183,30.096,8.36,9.891,26.092,7.248,46,0,0.556,1.804,0.501,0.076,0.214,0.059,35,0,0.656,,1.06
22:39:50:173,1.64864E+14,3.601,1,2100,3.705,30.498,8.472,2.582,26.372,7.326,45,0,0.433,1.851,0.514,0.111,0.226,0.063,35,0,0.613,,0.28
22:39:50:284,1.64865E+14,3.712,2,3100,4.923,31.045,8.624,3.791,26.793,7.443,45,0,0.441,1.9,0.528,0.089,0.236,0.065,35,0,0.362,,0.421
22:39:50:393,1.64865E+14,3.822,3,2500,6.758,31.79,8.831,5.643,27.415,7.615,45,0,0.456,1.951,0.542,0.058,0.242,0.067,35,0,0.696,,0.622
22:39:50:506,1.64865E+14,3.934,13,3100,12.412,33.184,9.218,11.087,28.661,7.961,54,0,0.809,2.041,0.567,0.08,0.251,0.07,35,0,0.857,,1.246
22:39:50:610,1.64865E+14,4.038,10,2100,12.324,34.466,9.574,11.014,29.807,8.28,49,0,0.685,2.113,0.587,0.069,0.258,0.072,35,0,0.82,,1.146
22:39:50:723,1.64866E+14,4.152,12,3000,12.268,35.854,9.959,10.837,31.032,8.62,49,0,0.749,2.197,0.61,0.053,0.264,0.073,35,0,0.715,,1.225
22:39:50:832,1.64866E+14,4.261,6,2900,10.995,37.054,10.293,9.724,32.093,8.915,46,0,0.558,2.258,0.627,0.056,0.271,0.075,35,0,0.586,,1.061
22:39:50:945,1.64866E+14,4.373,8,3800,11.335,38.327,10.646,10.147,33.233,9.231,46,0,0.581,2.324,0.645,0.078,0.279,0.078,35,0,0.552,,1.14
22:39:51:050,1.64866E+14,4.478,3,2700,6.156,38.975,10.826,5.046,33.764,9.379,46,0,0.517,2.378,0.661,0.074,0.287,0.08,35,0,0.223,,0.531
22:39:51:158,1.64867E+14,4.587,3,2100,5.277,39.547,10.985,4.083,34.207,9.502,45,0,0.465,2.428,0.675,0.077,0.295,0.082,35,0,0.579,,0.443
22:39:51:266,1.64867E+14,4.695,3,2700,5.49,40.14,11.15,4.377,34.68,9.633,47,0,0.476,2.48,0.689,0.045,0.3,0.083,35,0,0.105,,0.473
22:39:51:379,1.64867E+14,4.807,7,3400,12.572,41.553,11.542,11.292,35.948,9.986,47,0,0.598,2.547,0.707,0.079,0.309,0.086,35,0,1.352,,1.268
22:39:51:487,1.64867E+14,4.916,3,3100,3.348,41.917,11.644,2.415,36.211,10.059,46,0,0.426,2.593,0.72,0.067,0.316,0.088,35,0,0.257,,0.263
22:39:51:594,1.64868E+14,5.023,7,2600,10.34,43.02,11.95,9.229,37.196,10.332,53,0,0.509,2.648,0.735,0.067,0.323,0.09,35,0,0.466,,0.985
22:39:51:708,1.64868E+14,5.136,10,2200,13.695,44.575,12.382,12.336,38.596,10.721,49,0,0.586,2.714,0.754,0.047,0.329,0.091,35,0,0.193,,1.4
22:39:51:813,1.64868E+14,5.242,8,3500,13.415,45.99,12.775,12.239,39.887,11.08,51,0,0.566,2.774,0.77,0.065,0.336,0.093,35,0,0.529,,1.291
22:39:51:925,1.64868E+14,5.353,5,3500,6.736,46.742,12.984,5.525,40.504,11.251,47,0,0.538,2.834,0.787,0.08,0.345,0.096,35,0,0.23,,0.617
22:39:52:036,1.64869E+14,5.465,5,2100,10.6,47.922,13.312,9.387,41.549,11.541,46,0,0.512,2.891,0.803,0.078,0.353,0.098,35,0,0.371,,1.045
22:39:52:144,1.64869E+14,5.572,3,4000,5.793,48.547,13.485,4.679,42.054,11.682,45,0,0.48,2.943,0.817,0.087,0.363,0.101,35,0,0.566,,0.505
22:39:52:255,1.64869E+14,5.683,1,2100,2.828,48.86,13.572,1.919,42.266,11.741,45,0,0.405,2.987,0.83,0.07,0.371,0.103,35,0,0.39,,0.212
22:39:52:360,1.64869E+14,5.788,4,3100,5.139,49.4,13.722,4.136,42.7,11.861,45,0,0.455,3.035,0.843,0.089,0.38,0.106,35,0,1.02,,0.434
22:39:52:470,1.6487E+14,5.898,2,3800,5.53,50.007,13.891,4.461,43.191,11.997,45,0,0.427,3.082,0.856,0.048,0.385,0.107,35,0,0.158,,0.491
22:39:52:581,1.6487E+14,6.009,8,3700,11.72,51.306,14.252,10.504,44.355,12.321,47,0,0.585,3.147,0.874,0.058,0.392,0.109,35,0,0.454,,1.164
22:39:52:689,1.6487E+14,6.118,0,3700,3.452,51.682,14.356,2.461,44.622,12.395,45,0,0.394,3.19,0.886,0.07,0.399,0.111,35,0,0.245,,0.267
22:39:52:800,1.6487E+14,6.228,2,2100,5.003,52.234,14.509,3.921,45.055,12.515,45,0,0.45,3.24,0.9,0.095,0.41,0.114,35,0,0.463,,0.433
22:39:52:907,1.6487E+14,6.336,4,2700,5.175,52.79,14.664,4.175,45.504,12.64,53,0,0.451,3.288,0.913,0.047,0.415,0.115,35,0,0.158,,0.449
22:39:53:019,1.64871E+14,6.448,2,3800,6.139,53.478,14.855,5.063,46.071,12.798,45,0,0.456,3.339,0.928,0.083,0.424,0.118,35,0,0.326,,0.567
22:39:53:127,1.64871E+14,6.555,9,3100,12.725,54.85,15.236,11.582,47.32,13.144,52,0,0.627,3.407,0.946,0.052,0.43,0.119,35,0,0.319,,1.249
22:39:53:235,1.64871E+14,6.663,3,3100,6.02,55.498,15.416,4.814,47.838,13.288,45,0,0.545,3.465,0.963,0.097,0.44,0.122,35,0,0.787,,0.518
22:39:53:347,1.64871E+14,6.775,5,4000,6.482,56.224,15.618,5.417,48.445,13.457,49,0,0.471,3.518,0.977,0.094,0.451,0.125,35,0,0.834,,0.607
22:39:53:456,1.64872E+14,6.884,1,2600,3.374,56.593,15.72,2.406,48.708,13.53,45,0,0.398,3.561,0.989,0.064,0.457,0.127,35,0,0.569,,0.263
22:39:53:563,1.64872E+14,6.991,2,4000,6.396,57.278,15.911,5.371,49.283,13.69,45,0,0.432,3.608,1.002,0.05,0.463,0.129,35,0,0.096,,0.575
22:39:53:675,1.64872E+14,7.103,1,3700,4.285,57.757,16.044,3.271,49.649,13.791,45,0,0.434,3.656,1.016,0.043,0.468,0.13,35,0,0.308,,0.366
22:39:53:782,1.64872E+14,7.211,4,2900,7.02,58.512,16.253,6.112,50.306,13.974,46,0,0.446,3.704,1.029,0.026,0.47,0.131,35,0,0.048,,0.657
22:39:53:895,1.64873E+14,7.323,4,3600,8.705,59.491,16.525,7.559,51.157,14.21,47,0,0.462,3.756,1.043,0.056,0.477,0.132,35,0,0.436,,0.851
22:39:54:006,1.64873E+14,7.434,9,3000,12.996,60.932,16.926,11.8,52.465,14.574,50,0,0.579,3.82,1.061,0.061,0.483,0.134,35,0,0.298,,1.308
22:39:54:113,1.64873E+14,7.541,7,2800,13.184,62.346,17.318,12.006,53.752,14.931,50,0,0.475,3.871,1.075,0.027,0.486,0.135,35,0,0.637,,1.287
22:39:54:222,1.64873E+14,7.65,11,3500,13.617,63.83,17.731,12.273,55.09,15.303,49,0,0.617,3.939,1.094,0.042,0.491,0.136,35,0,0.188,,1.338
