System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
23:06:56:148,1.68455E+14,0.106,5,3100,8.277,0.876,0.243,7.119,0.753,0.209,41,0,0.634,0.067,0.019,0.075,0.008,0.002,35,0,0.478,,0.753
23:06:56:257,1.68455E+14,0.215,0,2400,3.363,1.243,0.345,2.462,1.022,0.284,40,0,0.397,0.11,0.031,0.03,0.011,0.003,35,0,0.207,,0.269
23:06:56:366,1.68455E+14,0.325,2,2900,4.788,1.768,0.491,3.837,1.442,0.401,41,0,0.45,0.16,0.044,0.064,0.018,0.005,35,0,0.282,,0.42
23:06:56:475,1.68455E+14,0.434,4,2200,5.123,2.329,0.647,4.187,1.901,0.528,41,0,0.44,0.208,0.058,0.05,0.024,0.007,35,0,0.494,,0.459
23:06:56:585,1.68456E+14,0.543,3,2600,5.494,2.929,0.814,4.463,2.388,0.663,41,0,0.492,0.262,0.073,0.056,0.03,0.008,35,0,0.56,,0.487
23:06:56:694,1.68456E+14,0.653,1,2900,3.734,3.336,0.927,2.819,2.696,0.749,41,0,0.411,0.307,0.085,0.031,0.033,0.009,35,0,0.241,,0.308
23:06:56:803,1.68456E+14,0.762,6,2400,9.731,4.397,1.221,8.725,3.647,1.013,56,0,0.52,0.363,0.101,0.048,0.039,0.011,35,0,0.305,,0.951
23:06:56:913,1.68456E+14,0.871,2,2200,5.589,5.008,1.391,4.517,4.141,1.15,44,0,0.471,0.415,0.115,0.082,0.048,0.013,35,0,0.192,,0.494
23:06:57:022,1.68457E+14,0.98,12,2100,13.812,6.52,1.811,12.458,5.505,1.529,47,0,0.672,0.488,0.136,0.048,0.053,0.015,35,0,0.351,,1.364
23:06:57:131,1.68457E+14,1.09,10,2300,14.371,8.091,2.247,13.17,6.945,1.929,47,0,0.596,0.553,0.154,0.048,0.058,0.016,35,0,0.215,,1.44
23:06:57:241,1.68457E+14,1.199,18,2300,13.819,9.603,2.667,12.578,8.321,2.311,51,0,0.803,0.641,0.178,0.081,0.067,0.019,35,0,1.726,,1.376
23:06:57:350,1.68457E+14,1.309,2,3800,3.856,10.027,2.785,2.958,8.646,2.402,42,0,0.471,0.693,0.193,0.101,0.078,0.022,35,0,0.624,,0.325
23:06:57:460,1.68458E+14,1.419,4,2700,6.461,10.736,2.982,5.411,9.24,2.567,42,0,0.486,0.746,0.207,0.116,0.091,0.025,35,500,0.941,,0.594
23:06:57:569,1.68458E+14,1.527,2,2300,4.713,11.246,3.124,3.79,9.65,2.681,42,0,0.458,0.796,0.221,0.1,0.102,0.028,35,0,0.527,,0.41
23:06:57:678,1.68458E+14,1.636,5,2100,7.043,12.017,3.338,5.926,10.299,2.861,42,0,0.585,0.86,0.239,0.081,0.11,0.031,35,0,0.417,,0.649
23:06:57:787,1.68458E+14,1.746,1,2700,1.411,12.171,3.381,0.697,10.375,2.882,40,0,0.378,0.901,0.25,0.032,0.114,0.032,35,0,0.095,,0.076
23:06:57:897,1.68458E+14,1.855,2,2000,5.851,12.812,3.559,4.88,10.909,3.03,41,0,0.454,0.951,0.264,0.076,0.122,0.034,35,0,0.287,,0.534
23:06:58:006,1.68459E+14,1.964,5,2100,8.329,13.721,3.811,7.422,11.72,3.255,47,0,0.386,0.993,0.276,0.007,0.123,0.034,35,0,0,,0.811
23:06:58:116,1.68459E+14,2.074,8,2300,13.342,15.18,4.217,12.039,13.036,3.621,47,0,0.495,1.047,0.291,0.039,0.127,0.035,35,0,0.103,,1.316
23:06:58:225,1.68459E+14,2.183,0,1200,2.293,15.432,4.287,1.905,13.245,3.679,41,0,0.316,1.082,0.3,0.007,0.128,0.036,35,0,0,,0.209
23:06:58:334,1.68459E+14,2.293,2,2000,2.893,15.748,4.374,2.171,13.482,3.745,41,0,0.393,1.125,0.312,0.051,0.134,0.037,35,0,0.106,,0.237
23:06:58:444,1.6846E+14,2.406,8,4100,1.803,15.953,4.431,1.193,13.618,3.783,48,0,0.348,1.164,0.323,0.033,0.137,0.038,35,0,0.319,,0.136
23:06:58:553,1.6846E+14,2.511,2,2100,3.744,16.346,4.541,3.009,13.934,3.87,41,0,0.432,1.21,0.336,0.077,0.145,0.04,35,0,0.827,,0.316
23:06:58:662,1.6846E+14,2.621,0,4000,0.837,16.437,4.566,0.367,13.974,3.882,40,0,0.325,1.245,0.346,0.009,0.146,0.041,35,0,0,,0.04
23:06:58:772,1.6846E+14,2.73,2,2000,3.284,16.796,4.666,2.58,14.256,3.96,41,0,0.387,1.287,0.358,0.047,0.152,0.042,35,0,0.118,,0.282
23:06:58:881,1.68461E+14,2.839,0,900,0.526,16.854,4.682,0.22,14.28,3.967,40,0,0.305,1.321,0.367,0.008,0.152,0.042,35,0,0,,0.024
23:06:58:991,1.68461E+14,2.949,2,2100,2.796,17.16,4.767,2.09,14.509,4.03,40,0,0.387,1.363,0.379,0.051,0.158,0.044,35,0,0.101,,0.229
23:06:59:100,1.68461E+14,3.058,1,1800,1.242,17.295,4.804,0.682,14.583,4.051,40,0,0.35,1.401,0.389,0.027,0.161,0.045,35,0,0.066,,0.074
23:06:59:209,1.68461E+14,3.168,4,2000,4.423,17.781,4.939,3.624,14.981,4.161,41,0,0.474,1.453,0.404,0.053,0.167,0.046,35,0,0.154,,0.398
23:06:59:318,1.68462E+14,3.277,0,900,0.481,17.833,4.954,0.188,15.001,4.167,41,0,0.301,1.486,0.413,0.007,0.168,0.047,35,0,0,,0.02
23:06:59:443,1.68462E+14,3.412,12,3100,10.53,19.255,5.349,9.477,16.281,4.522,50,0,0.581,1.565,0.435,0.074,0.178,0.049,35,0,0.632,,1.28
23:06:59:537,1.68462E+14,3.496,7,2400,8.578,19.974,5.548,7.198,16.884,4.69,45,0,0.568,1.612,0.448,0.079,0.184,0.051,35,0,1.571,,0.603
23:06:59:646,1.68462E+14,3.605,19,3000,15.644,21.681,6.023,14.325,18.447,5.124,51,0,0.841,1.704,0.473,0.066,0.191,0.053,35,0,0.61,,1.563
23:06:59:756,1.68463E+14,3.714,10,3000,13.709,23.178,6.438,12.435,19.805,5.501,48,0,0.563,1.766,0.49,0.05,0.197,0.055,35,0,0.494,,1.358
23:06:59:865,1.68463E+14,3.823,7,3900,10.129,24.288,6.747,8.826,20.772,5.77,42,0,0.549,1.826,0.507,0.071,0.205,0.057,35,0,0.654,,0.967
23:06:59:975,1.68463E+14,3.933,3,2000,4.9,24.825,6.896,4.092,21.22,5.895,42,0,0.397,1.869,0.519,0.033,0.208,0.058,35,0,0.071,,0.448
23:07:00:084,1.68463E+14,4.043,12,2100,11.587,26.097,7.249,10.382,22.36,6.211,43,0,0.71,1.947,0.541,0.089,0.218,0.061,35,0,0.556,,1.14
23:07:00:193,1.68464E+14,4.151,1,2100,2.124,26.328,7.313,1.248,22.496,6.249,41,0,0.442,1.995,0.554,0.061,0.225,0.062,35,0,0.233,,0.136
