System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%),,
23:12:40:905,1.69216E+14,0.102,2,2100,5.507,0.56,0.156,4.438,0.452,0.125,45,0,0.427,0.043,0.012,0.044,0.005,0.001,35,0,0.46,,0.452
23:12:41:014,1.69216E+14,0.211,3,3000,4.291,1.031,0.286,3.39,0.823,0.229,43,0,0.453,0.093,0.026,0.075,0.013,0.004,35,0,0.308,,0.371
23:12:41:124,1.69216E+14,0.321,1,2500,4.335,1.504,0.418,3.312,1.185,0.329,44,0,0.44,0.141,0.039,0.032,0.016,0.005,35,0,0.125,,0.362
23:12:41:233,1.69217E+14,0.43,3,2200,6.38,2.2,0.611,5.226,1.755,0.488,44,0,0.496,0.195,0.054,0.072,0.024,0.007,35,0,0.299,,0.57
23:12:41:342,1.69217E+14,0.539,1,2200,4.258,2.667,0.741,3.356,2.122,0.59,43,0,0.414,0.241,0.067,0.023,0.027,0.007,35,0,0.168,,0.367
23:12:41:452,1.69217E+14,0.649,7,2100,6.725,3.402,0.945,5.717,2.747,0.763,50,0,0.499,0.295,0.082,0.073,0.035,0.01,35,0,0.367,,0.625
23:12:41:561,1.69217E+14,0.758,4,2100,7.963,4.27,1.186,6.99,3.509,0.975,47,0,0.494,0.349,0.097,0.03,0.038,0.01,35,0,0.789,,0.762
23:12:41:670,1.69218E+14,0.867,12,2500,13.876,5.788,1.608,12.644,4.893,1.359,49,0,0.705,0.426,0.118,0.043,0.042,0.012,35,0,0.25,,1.384
23:12:41:779,1.69218E+14,0.976,9,2100,13.695,7.285,2.024,12.419,6.25,1.736,54,0,0.471,0.477,0.133,0.012,0.044,0.012,35,0,0,,1.357
23:12:41:889,1.69218E+14,1.086,13,2200,13.728,8.787,2.441,12.476,7.615,2.115,59,0,0.703,0.554,0.154,0.05,0.049,0.014,35,0,0.178,,1.365
23:12:41:998,1.69218E+14,1.195,4,2300,8.186,9.685,2.69,6.904,8.373,2.326,53,0,0.463,0.605,0.168,0.075,0.057,0.016,35,0,0.201,,0.758
23:12:42:108,1.69218E+14,1.305,4,2100,6.821,10.43,2.897,5.67,8.992,2.498,44,0,0.492,0.659,0.183,0.076,0.066,0.018,35,0,0.408,,0.619
23:12:42:217,1.69219E+14,1.414,1,2500,3.52,10.815,3.004,2.616,9.279,2.577,43,0,0.418,0.705,0.196,0.089,0.076,0.021,35,0,0.402,,0.287
23:12:42:326,1.69219E+14,1.524,2,2600,4.602,11.319,3.144,3.718,9.686,2.691,43,0,0.462,0.755,0.21,0.074,0.084,0.023,35,0,0.397,,0.407
23:12:42:451,1.69219E+14,1.658,30,2900,6.84,12.237,3.399,5.72,10.453,2.904,50,0,0.564,0.831,0.231,0.086,0.095,0.026,35,0,1.319,,0.767
23:12:42:545,1.69219E+14,1.742,12,2500,11.209,13.178,3.661,10.138,11.305,3.14,52,0,0.704,0.89,0.247,0.121,0.105,0.029,35,0,2.059,,0.852
23:12:42:654,1.6922E+14,1.851,16,2700,16.779,15.013,4.17,15.558,13.006,3.613,55,0,0.738,0.971,0.27,0.025,0.108,0.03,35,0,0.398,,1.701
23:12:42:764,1.6922E+14,1.961,14,2100,14.045,16.552,4.598,12.727,14.4,4,47,0,0.524,1.028,0.286,0.03,0.111,0.031,35,0,0.21,,1.394
23:12:42:873,1.6922E+14,2.07,10,3100,10.325,17.678,4.911,9.045,15.387,4.274,51,0,0.666,1.101,0.306,0.083,0.12,0.033,35,0,0.97,,0.987
23:12:42:982,1.6922E+14,2.18,3,4000,4.58,18.181,5.05,3.792,15.803,4.39,44,0,0.52,1.158,0.322,0.117,0.133,0.037,35,0,0.797,,0.416
23:12:43:092,1.69221E+14,2.289,1,3700,1.818,18.379,5.105,1.14,15.927,4.424,43,0,0.428,1.205,0.335,0.054,0.139,0.039,35,0,0.401,,0.124
23:12:43:201,1.69221E+14,2.398,1,1800,2.764,18.681,5.189,2.112,16.158,4.488,43,0,0.372,1.245,0.346,0.047,0.144,0.04,35,0,0.379,,0.231
23:12:43:310,1.69221E+14,2.507,2,900,0.811,18.77,5.214,0.402,16.202,4.501,42,0,0.336,1.282,0.356,0.008,0.145,0.04,35,0,0,,0.044
23:12:43:420,1.69221E+14,2.617,4,2300,6.309,19.461,5.406,5.364,16.79,4.664,43,0,0.488,1.336,0.371,0.087,0.155,0.043,35,0,0.297,,0.588
23:12:43:529,1.69222E+14,2.726,3,2600,3.859,19.883,5.523,3.097,17.129,4.758,43,0,0.388,1.378,0.383,0.021,0.157,0.044,35,0,0.712,,0.339
23:12:43:638,1.69222E+14,2.835,9,2500,13.652,21.371,5.936,12.426,18.483,5.134,47,0,0.526,1.435,0.399,0.056,0.163,0.045,35,0,0.264,,1.354
23:12:43:748,1.69222E+14,2.945,8,2400,13.716,22.872,6.353,12.611,19.863,5.517,47,0,0.416,1.481,0.411,0.017,0.165,0.046,35,0,0.467,,1.38
23:12:43:857,1.69222E+14,3.054,5,2300,10.385,24.01,6.669,9.176,20.868,5.797,44,0,0.453,1.531,0.425,0.033,0.168,0.047,35,0,0.196,,1.005
23:12:43:966,1.69223E+14,3.164,1,2500,1.703,24.197,6.721,0.923,20.97,5.825,43,0,0.347,1.569,0.436,0.012,0.17,0.047,35,0,0,,0.102
23:12:44:076,1.69223E+14,3.273,1,1600,2.379,24.456,6.793,1.749,21.16,5.878,42,0,0.36,1.608,0.447,0.041,0.174,0.048,35,0,0.155,,0.19
23:12:44:185,1.69223E+14,3.382,2,4000,0.799,24.544,6.818,0.378,21.202,5.889,43,0,0.328,1.644,0.457,0.008,0.175,0.049,35,0,0,,0.042
23:12:44:295,1.69223E+14,3.491,1,1800,2.646,24.832,6.898,2.003,21.42,5.95,43,0,0.372,1.684,0.468,0.045,0.18,0.05,35,0,0.143,,0.218
23:12:44:404,1.69224E+14,3.601,3,2700,1.217,24.965,6.935,0.771,21.505,5.973,42,0,0.357,1.723,0.479,0.007,0.181,0.05,35,0,0,,0.085
23:12:44:513,1.69224E+14,3.71,1,2000,6.065,25.627,7.119,5.197,22.071,6.131,42,0,0.475,1.775,0.493,0.065,0.188,0.052,35,0,0.27,,0.566
23:12:44:622,1.69224E+14,3.819,11,2300,10.888,26.817,7.449,9.946,23.159,6.433,46,0,0.439,1.823,0.506,0.009,0.189,0.053,35,0,0,,1.088
23:12:44:732,1.69224E+14,3.929,8,2100,13.934,28.34,7.872,12.606,24.537,6.816,49,0,0.543,1.883,0.523,0.04,0.193,0.054,35,0,0.217,,1.378
23:12:44:841,1.69225E+14,4.039,7,3700,12.563,29.724,8.257,11.396,25.792,7.164,45,0,0.369,1.923,0.534,0.006,0.194,0.054,35,0,0,,1.255
23:12:44:951,1.69225E+14,4.148,0,2000,2.637,30.011,8.336,1.98,26.007,7.224,44,0,0.366,1.963,0.545,0.041,0.198,0.055,35,0,0.134,,0.215
23:12:45:060,1.69225E+14,4.257,1,3600,0.854,30.104,8.362,0.435,26.055,7.237,43,0,0.323,1.998,0.555,0.008,0.199,0.055,35,0,0,,0.048
