System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
19:42:06:773, 43191538990592,    4.496,    0.000, 1100,   1.276,  21.975,   6.104,   0.480,  18.095,   5.026, 45,  0,   0.345,   1.849,   0.514,   0.041,   0.234,   0.065,  35.000,    0,   0.169
19:42:06:883, 43191780349038,    4.606,    1.000, 2000,   2.360,  22.233,   6.176,   1.672,  18.277,   5.077, 45,  0,   0.365,   1.889,   0.525,   0.057,   0.240,   0.067,  35.000,    0,   0.096
19:42:06:992, 43192021678694,    4.715,    1.000, 1200,   1.116,  22.355,   6.210,   0.453,  18.327,   5.091, 45,  0,   0.344,   1.927,   0.535,   0.029,   0.243,   0.068,  35.000,    0,   0.108
19:42:07:101, 43192263153854,    4.824,    1.000, 2100,   2.982,  22.681,   6.300,   2.237,  18.572,   5.159, 45,  0,   0.385,   1.969,   0.547,   0.050,   0.249,   0.069,  35.000,    0,   0.182
19:42:07:211, 43192504725127,    4.934,    4.000, 2500,   5.118,  23.241,   6.456,   4.418,  19.055,   5.293, 50,  0,   0.374,   2.010,   0.558,   0.009,   0.250,   0.069,  35.000,    0,   0.000
19:42:07:322, 43192749553068,    5.045,    7.000, 2500,  13.628,  24.752,   6.876,  12.409,  20.431,   5.675, 50,  0,   0.468,   2.062,   0.573,   0.035,   0.254,   0.070,  35.000,    0,   0.132
19:42:07:431, 43192990853591,    5.154,    9.000, 2100,  13.800,  26.260,   7.294,  12.530,  21.800,   6.056, 51,  0,   0.488,   2.115,   0.588,   0.014,   0.255,   0.071,  35.000,    0,   0.019
19:42:07:540, 43193232507836,    5.263,    5.000, 2500,   6.523,  26.974,   7.493,   5.577,  22.411,   6.225, 45,  0,   0.434,   2.163,   0.601,   0.043,   0.260,   0.072,  35.000,    0,   0.654
19:42:07:650, 43193475369059,    5.373,    2.000, 3100,   3.393,  27.347,   7.596,   2.656,  22.703,   6.306, 46,  0,   0.413,   2.208,   0.613,   0.034,   0.264,   0.073,  35.000,    0,   0.213
19:42:07:759, 43193715917560,    5.482,    0.000, 1800,   2.912,  27.664,   7.685,   1.943,  22.914,   6.365, 45,  0,   0.388,   2.250,   0.625,   0.069,   0.271,   0.075,  35.000,    0,   0.536
19:42:07:869, 43193958058433,    5.592,    2.000, 3600,   2.569,  27.946,   7.763,   1.962,  23.130,   6.425, 45,  0,   0.373,   2.291,   0.636,   0.031,   0.275,   0.076,  35.000,    0,   0.114
19:42:07:978, 43194198691090,    5.701,    1.000, 2000,   3.154,  28.290,   7.858,   2.331,  23.384,   6.495, 46,  0,   0.389,   2.334,   0.648,   0.038,   0.279,   0.077,  35.000,    0,   0.413
19:42:08:088, 43194440577245,    5.811,    2.000, 2400,   3.220,  28.643,   7.956,   2.351,  23.641,   6.567, 45,  0,   0.412,   2.379,   0.661,   0.051,   0.284,   0.079,  35.000,    0,   0.144
19:42:08:197, 43194681509912,    5.920,    2.000, 2600,   6.189,  29.318,   8.144,   5.290,  24.219,   6.727, 48,  0,   0.404,   2.423,   0.673,   0.025,   0.287,   0.080,  35.000,    0,   0.440
19:42:08:307, 43194925414246,    6.030,    8.000, 2100,  13.409,  30.799,   8.555,  12.244,  25.571,   7.103, 50,  0,   0.493,   2.477,   0.688,   0.035,   0.291,   0.081,  35.000,    0,   0.102
19:42:08:416, 43195166943876,    6.140,    7.000, 2100,  13.661,  32.293,   8.970,  12.389,  26.926,   7.480, 51,  0,   0.418,   2.523,   0.701,   0.021,   0.293,   0.081,  35.000,    0,   0.046
19:42:08:526, 43195409622686,    6.249,    6.000, 2900,   7.007,  33.064,   9.184,   5.927,  27.578,   7.660, 48,  0,   0.448,   2.572,   0.715,   0.083,   0.303,   0.084,  35.000,    0,   0.442
19:42:08:621, 43195639327555,    6.354,    0.000, 2000,   2.432,  33.317,   9.255,   1.600,  27.744,   7.707, 45,  0,   0.359,   2.610,   0.725,   0.041,   0.307,   0.085,  35.000,    0,   0.664
19:42:08:731, 43195861204277,    6.454,    3.000, 2100,   4.591,  33.778,   9.383,   3.521,  28.098,   7.805, 46,  0,   0.426,   2.653,   0.737,   0.086,   0.315,   0.088,  35.000,    0,   0.266
19:42:08:840, 43196101748147,    6.563,    1.000, 2000,   2.772,  34.080,   9.467,   1.856,  28.300,   7.861, 45,  0,   0.373,   2.693,   0.748,   0.111,   0.328,   0.091,  35.000,    0,   0.159
19:42:08:949, 43196344097933,    6.673,    3.000, 2100,   5.106,  34.640,   9.622,   4.124,  28.753,   7.987, 45,  0,   0.509,   2.749,   0.764,   0.056,   0.334,   0.093,  35.000,    0,   0.226
19:42:09:061, 43196590630345,    6.784,    1.000, 4000,   0.895,  34.740,   9.650,   0.477,  28.806,   8.002, 45,  0,   0.327,   2.786,   0.774,   0.009,   0.335,   0.093,  35.000,    0,   0.000
19:42:09:170, 43196831937390,    6.894,    0.000, 1400,   1.776,  34.934,   9.704,   1.222,  28.940,   8.039, 45,  0,   0.344,   2.823,   0.784,   0.047,   0.340,   0.094,  35.000,    0,   0.104
19:42:09:277, 43197066775053,    7.000,    2.000, 4100,   1.840,  35.130,   9.758,   1.327,  29.081,   8.078, 46,  0,   0.360,   2.862,   0.795,   0.017,   0.342,   0.095,  35.000,    0,   0.040
19:42:09:395, 43197327154964,    7.118,    0.000, 1400,   1.305,  35.284,   9.801,   0.704,  29.164,   8.101, 45,  0,   0.329,   2.900,   0.806,   0.044,   0.347,   0.096,  35.000,    0,   0.408
19:42:09:504, 43197593786637,    7.239,    7.000, 4000,   2.731,  35.614,   9.893,   2.296,  29.441,   8.178, 55,  0,   0.337,   2.941,   0.817,   0.028,   0.350,   0.097,  35.000,    0,   0.171
19:42:09:613, 43197809863148,    7.337,    0.000, 1400,   1.351,  35.746,   9.929,   0.746,  29.514,   8.198, 45,  0,   0.329,   2.973,   0.826,   0.032,   0.353,   0.098,  35.000,    0,   1.442
19:42:09:723, 43198051867169,    7.446,    1.000, 2100,   1.506,  35.911,   9.975,   1.078,  29.632,   8.231, 45,  0,   0.329,   3.009,   0.836,   0.020,   0.356,   0.099,  35.000,    0,   0.011
19:42:09:832, 43198292851974,    7.555,    0.000,  900,   0.745,  35.992,   9.998,   0.273,  29.662,   8.239, 45,  0,   0.325,   3.045,   0.846,   0.029,   0.359,   0.100,  35.000,    0,   1.269
19:42:09:941, 43198533917330,    7.664,    7.000, 2100,  11.891,  37.291,  10.358,  10.872,  30.849,   8.569, 50,  0,   0.415,   3.090,   0.858,   0.030,   0.362,   0.101,  35.000,    0,   0.075
19:42:10:051, 43198775271848,    7.774,    8.000, 2100,  13.695,  38.787,  10.774,  12.511,  32.217,   8.949, 51,  0,   0.375,   3.131,   0.870,   0.015,   0.364,   0.101,  35.000,    0,   0.279
19:42:10:160, 43199017732964,    7.884,    8.000, 2800,  12.689,  40.181,  11.161,  11.478,  33.477,   9.299, 46,  0,   0.512,   3.187,   0.885,   0.037,   0.368,   0.102,  35.000,    0,   0.096
19:42:10:271, 43199261916038,    7.994,    0.000, 1200,   0.883,  40.279,  11.188,   0.440,  33.526,   9.313, 46,  0,   0.311,   3.222,   0.895,   0.009,   0.369,   0.102,  35.000,    0,   0.000
19:42:10:381, 43199504389858,    8.104,    4.000, 3100,   4.098,  40.729,  11.313,   3.423,  33.902,   9.417, 45,  0,   0.437,   3.270,   0.908,   0.047,   0.374,   0.104,  35.000,    0,   0.133
19:42:10:490, 43199744700388,    8.213,    0.000, 1400,   1.293,  40.869,  11.353,   0.624,  33.969,   9.436, 45,  0,   0.334,   3.306,   0.918,   0.034,   0.378,   0.105,  35.000,    0,   0.283
19:42:10:599, 43199986561563,    8.322,    5.000, 2600,   4.324,  41.343,  11.484,   3.450,  34.347,   9.541, 46,  0,   0.439,   3.354,   0.932,   0.082,   0.387,   0.107,  35.000,    0,   0.579
19:42:10:708, 43200227741056,    8.432,    0.000, 1200,   0.992,  41.451,  11.514,   0.518,  34.404,   9.557, 45,  0,   0.323,   3.389,   0.941,   0.022,   0.389,   0.108,  35.000,    0,   0.354
19:42:10:818, 43200469099329,    8.541,    1.000, 2000,   2.193,  41.691,  11.581,   1.541,  34.572,   9.603, 45,  0,   0.359,   3.428,   0.952,   0.044,   0.394,   0.109,  35.000,    0,   0.095
19:42:10:927, 43200710155226,    8.650,    5.000, 2100,   8.510,  42.620,  11.839,   7.588,  35.401,   9.834, 49,  0,   0.340,   3.466,   0.963,   0.008,   0.395,   0.110,  35.000,    0,   0.000
19:42:11:036, 43200951806600,    8.760,    8.000, 2800,  13.730,  44.123,  12.256,  12.584,  36.778,  10.216, 50,  0,   0.471,   3.517,   0.977,   0.036,   0.398,   0.111,  35.000,    0,   0.106
19:42:11:146, 43201193449467,    8.869,    6.000, 2000,  10.445,  45.266,  12.574,   9.446,  37.812,  10.503, 46,  0,   0.439,   3.565,   0.990,   0.007,   0.399,   0.111,  35.000,    0,   0.000
19:42:11:257, 43201438890588,    8.980,    1.000, 2100,   2.204,  45.511,  12.642,   1.545,  37.983,  10.551, 45,  0,   0.358,   3.605,   1.001,   0.048,   0.405,   0.112,  35.000,    0,   0.099
19:42:11:366, 43201679673562,    9.089,    1.000, 2400,   0.665,  45.583,  12.662,   0.311,  38.017,  10.560, 45,  0,   0.312,   3.639,   1.011,   0.008,   0.405,   0.113,  35.000,    0,   0.000
19:42:11:475, 43201921071427,    9.199,    0.000, 1400,   1.877,  45.788,  12.719,   1.284,  38.158,  10.599, 45,  0,   0.344,   3.677,   1.021,   0.054,   0.411,   0.114,  35.000,    0,   0.099
19:42:11:585, 43202162992158,    9.308,    6.000, 2200,   3.689,  46.193,  12.831,   2.953,  38.481,  10.689, 46,  0,   0.435,   3.724,   1.035,   0.036,   0.415,   0.115,  35.000,    0,   0.297
19:42:11:697, 43202410346750,    9.420,    1.000, 2100,   2.401,  46.462,  12.906,   1.783,  38.681,  10.745, 45,  0,   0.384,   3.767,   1.047,   0.052,   0.421,   0.117,  35.000,    0,   0.369
19:42:11:806, 43202651457987,    9.529,    1.000, 2100,   1.629,  46.640,  12.955,   1.192,  38.811,  10.781, 45,  0,   0.333,   3.804,   1.057,   0.022,   0.423,   0.118,  35.000,    0,   0.020
19:42:11:915, 43202892641854,    9.639,    0.000, 1200,   0.896,  46.737,  12.983,   0.394,  38.854,  10.793, 45,  0,   0.336,   3.840,   1.067,   0.023,   0.426,   0.118,  35.000,    0,   0.706
19:42:12:025, 43203134460611,    9.748,    2.000, 2500,   2.484,  47.010,  13.058,   1.887,  39.061,  10.850, 46,  0,   0.368,   3.881,   1.078,   0.043,   0.431,   0.120,  35.000,    0,   0.073
19:42:12:134, 43203375609788,    9.857,    0.000, 1600,   1.541,  47.178,  13.105,   0.940,  39.164,  10.879, 45,  0,   0.340,   3.918,   1.088,   0.008,   0.432,   0.120,  35.000,    0,   0.000
19:42:12:245, 43203621054922,    9.968,    1.000, 3400,   2.457,  47.451,  13.181,   1.829,  39.367,  10.935, 45,  0,   0.367,   3.959,   1.100,   0.051,   0.437,   0.121,  35.000,    0,   0.071
19:42:12:354, 43203861720264,   10.077,    0.000, 1400,   1.491,  47.613,  13.226,   0.899,  39.465,  10.962, 45,  0,   0.336,   3.995,   1.110,   0.010,   0.438,   0.122,  35.000,    0,   0.000
19:42:12:464, 43204103709752,   10.187,    3.000, 2500,   2.264,  47.862,  13.295,   1.538,  39.633,  11.009, 45,  0,   0.376,   4.037,   1.121,   0.050,   0.444,   0.123,  35.000,    0,   0.083
19:42:12:573, 43204344256378,   10.296,    8.000, 2200,   7.740,  48.705,  13.529,   6.730,  40.367,  11.213, 49,  0,   0.411,   4.081,   1.134,   0.042,   0.448,   0.125,  35.000,    0,   0.462
19:42:12:668, 43204554103346,   10.391,    8.000, 2800,  13.754,  50.012,  13.892,  12.533,  41.558,  11.544, 50,  0,   0.473,   4.126,   1.146,   0.046,   0.453,   0.126,  35.000,    0,   0.196
19:42:12:777, 43204795579687,   10.500,    7.000, 2800,  13.477,  51.486,  14.302,  12.333,  42.907,  11.918, 51,  0,   0.392,   4.169,   1.158,   0.022,   0.455,   0.126,  35.000,    0,   0.472
19:42:12:887, 43205038266001,   10.610,    3.000, 3800,   6.443,  52.194,  14.498,   5.461,  43.507,  12.085, 46,  0,   0.417,   4.215,   1.171,   0.046,   0.460,   0.128,  35.000,    0,   0.121
19:42:12:996, 43205279713609,   10.720,    1.000, 1800,   2.632,  52.482,  14.578,   1.960,  43.721,  12.145, 46,  0,   0.351,   4.253,   1.182,   0.015,   0.462,   0.128,  35.000,    0,   0.000
19:42:13:106, 43205521368208,   10.829,    3.000, 2000,   4.933,  53.022,  14.728,   3.966,  44.155,  12.265, 46,  0,   0.499,   4.308,   1.197,   0.049,   0.467,   0.130,  35.000,    0,   0.131
19:42:13:215, 43205762823893,   10.938,    1.000, 4000,   1.376,  53.172,  14.770,   0.759,  44.238,  12.288, 46,  0,   0.345,   4.346,   1.207,   0.007,   0.468,   0.130,  35.000,    0,   0.000
19:42:13:326, 43206007127080,   11.049,    0.000, 1800,   3.036,  53.508,  14.863,   2.227,  44.485,  12.357, 45,  0,   0.376,   4.387,   1.219,   0.045,   0.473,   0.131,  35.000,    0,   0.119
19:42:13:436, 43206249135979,   11.159,    2.000, 3600,   1.543,  53.677,  14.910,   1.040,  44.599,  12.389, 45,  0,   0.345,   4.425,   1.229,   0.010,   0.474,   0.132,  35.000,    0,   0.000
19:42:13:545, 43206489842483,   11.268,    8.000, 2300,   6.546,  54.391,  15.109,   5.626,  45.212,  12.559, 48,  0,   0.428,   4.472,   1.242,   0.069,   0.482,   0.134,  35.000,    0,   0.281
19:42:13:654, 43206731298858,   11.377,    7.000, 2300,  13.595,  55.877,  15.521,  12.324,  46.560,  12.933, 50,  0,   0.437,   4.520,   1.255,   0.016,   0.483,   0.134,  35.000,    0,   0.021
19:42:13:763, 43206973181496,   11.487,    7.000, 2800,  13.425,  57.348,  15.930,  12.273,  47.904,  13.307, 50,  0,   0.412,   4.565,   1.268,   0.028,   0.486,   0.135,  35.000,    0,   0.953
19:42:13:873, 43207214560312,   11.596,    4.000, 2400,   7.825,  58.203,  16.168,   6.874,  48.656,  13.515, 46,  0,   0.378,   4.606,   1.279,   0.020,   0.489,   0.136,  35.000,  600,   0.059
19:42:13:985, 43207461472536,   11.708,    0.000, 1800,   1.846,  58.410,  16.225,   1.187,  48.788,  13.552, 45,  0,   0.350,   4.645,   1.290,   0.025,   0.491,   0.137,  35.000,    0,   1.618
19:42:14:094, 43207703291152,   11.817,    1.000, 2400,   2.293,  58.661,  16.295,   1.697,  48.974,  13.604, 45,  0,   0.363,   4.685,   1.301,   0.046,   0.496,   0.138,  35.000,    0,   0.091
19:42:14:203, 43207944336161,   11.926,    0.000, 1200,   0.734,  58.741,  16.317,   0.292,  49.006,  13.613, 45,  0,   0.319,   4.720,   1.311,   0.008,   0.497,   0.138,  35.000,    0,   0.000
19:42:14:317, 43208195991452,   12.040,    1.000, 2000,   2.321,  59.006,  16.390,   1.665,  49.196,  13.666, 45,  0,   0.357,   4.760,   1.322,   0.028,   0.500,   0.139,  35.000,    0,   0.051
19:42:14:427, 43208437478118,   12.150,    0.000,  900,   0.459,  59.056,  16.404,   0.166,  49.214,  13.671, 45,  0,   0.297,   4.793,   1.331,   0.009,   0.501,   0.139,  35.000,    0,   0.000
19:42:14:536, 43208678589733,   12.259,    8.000, 2100,   5.905,  59.701,  16.584,   5.027,  49.763,  13.823, 47,  0,   0.464,   4.844,   1.345,   0.059,   0.508,   0.141,  35.000,    0,   0.364
19:42:14:645, 43208919960570,   12.368,    7.000, 2800,  14.067,  61.238,  17.011,  12.962,  51.180,  14.217, 50,  0,   0.408,   4.888,   1.358,   0.006,   0.509,   0.141,  35.000,    0,   0.000
19:42:14:755, 43209162352764,   12.478,    6.000, 2100,  10.580,  62.400,  17.333,   9.363,  52.208,  14.502, 47,  0,   0.436,   4.936,   1.371,   0.039,   0.513,   0.142,  35.000,    0,   0.198
19:42:14:864, 43209403487706,   12.587,    0.000, 1000,   0.419,  62.446,  17.346,   0.148,  52.224,  14.507, 45,  0,   0.291,   4.968,   1.380,   0.007,   0.514,   0.143,  35.000,    0,   0.000
19:42:14:973, 43209644613676,   12.696,    1.000, 1600,   2.261,  62.693,  17.415,   1.580,  52.396,  14.555, 45,  0,   0.372,   5.008,   1.391,   0.049,   0.519,   0.144,  35.000,    0,   0.103
19:42:15:083, 43209886114225,   12.806,    1.000, 1600,   1.328,  62.838,  17.455,   0.819,  52.486,  14.579, 45,  0,   0.295,   5.041,   1.400,   0.008,   0.520,   0.144,  35.000,    0,   0.000
19:42:15:192, 43210127438893,   12.915,    1.000, 1600,   2.164,  63.074,  17.521,   1.520,  52.652,  14.626, 45,  0,   0.365,   5.081,   1.411,   0.054,   0.526,   0.146,  35.000,    0,   0.081
19:42:15:303, 43210372329317,   13.026,    1.000, 1000,   0.586,  63.139,  17.539,   0.248,  52.680,  14.633, 45,  0,   0.305,   5.114,   1.421,   0.008,   0.527,   0.146,  35.000,    0,   0.000
19:42:15:412, 43210614026265,   13.136,    1.000, 1600,   1.907,  63.348,  17.597,   1.279,  52.820,  14.672, 45,  0,   0.359,   5.154,   1.432,   0.047,   0.532,   0.148,  35.000,    0,   0.097
19:42:15:522, 43210871100461,   13.252,   12.000, 4100,   1.667,  63.542,  17.651,   1.321,  52.973,  14.715, 51,  0,   0.324,   5.191,   1.442,   0.024,   0.534,   0.148,  35.000,    0,   0.188
19:42:15:631, 43211096642711,   13.354,    0.000, 1600,   2.329,  63.780,  17.717,   1.422,  53.119,  14.755, 45,  0,   0.381,   5.230,   1.453,   0.071,   0.542,   0.150,  35.000,    0,   0.748
19:42:15:740, 43211338333035,   13.464,    1.000, 3100,   0.630,  63.849,  17.736,   0.289,  53.150,  14.764, 45,  0,   0.309,   5.264,   1.462,   0.009,   0.543,   0.151,  35.000,    0,   0.000
19:42:15:850, 43211579504162,   13.573,    0.000, 1600,   1.930,  64.060,  17.794,   1.348,  53.297,  14.805, 45,  0,   0.351,   5.302,   1.473,   0.044,   0.547,   0.152,  35.000,    0,   0.161
