System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
20:07:04:567, 46498669543728,    1.989,   13.000, 2100,  12.903,  26.849,   7.458,  11.486,  24.309,   6.753, 54,  0,   0.666,   1.072,   0.298,   0.079,   0.129,   0.036,  35.000,    0,   0.868
20:07:04:676, 46498910885433,    2.099,   13.000, 2300,  13.799,  28.357,   7.877,  12.494,  25.675,   7.132, 53,  0,   0.618,   1.140,   0.317,   0.097,   0.139,   0.039,  35.000,    0,   1.431
20:07:04:785, 46499152312843,    2.208,   10.000, 2500,  13.290,  29.810,   8.281,  12.029,  26.990,   7.497, 53,  0,   0.629,   1.208,   0.336,   0.097,   0.150,   0.042,  35.000,    0,   1.509
20:07:04:895, 46499393769867,    2.317,    9.000, 2800,  13.949,  31.335,   8.704,  12.649,  28.373,   7.881, 54,  0,   0.553,   1.269,   0.352,   0.025,   0.152,   0.042,  35.000,    0,   0.181
20:07:05:004, 46499636732693,    2.427,   16.000, 2300,  12.758,  32.739,   9.094,  11.487,  29.637,   8.233, 52,  0,   0.586,   1.333,   0.370,   0.053,   0.158,   0.044,  35.000,    0,   0.485
20:07:05:113, 46499876737520,    2.536,   23.000, 2200,  11.532,  33.993,   9.442,  10.355,  30.763,   8.545, 52,  0,   0.492,   1.387,   0.385,   0.017,   0.160,   0.044,  35.000,  600,   0.095
20:07:05:223, 46500118265176,    2.645,    9.000, 2100,  13.649,  35.486,   9.857,  12.407,  32.120,   8.922, 52,  0,   0.401,   1.431,   0.397,   0.021,   0.162,   0.045,  35.000,    0,   0.509
20:07:05:333, 46500362336982,    2.756,   21.000, 2800,  11.467,  36.753,  10.209,  10.287,  33.257,   9.238, 52,  0,   0.515,   1.487,   0.413,   0.041,   0.167,   0.046,  35.000,    0,   0.135
20:07:05:443, 46500603543070,    2.865,   13.000, 2800,  12.383,  38.106,  10.585,  11.223,  34.483,   9.579, 53,  0,   0.475,   1.539,   0.428,   0.019,   0.169,   0.047,  35.000,    0,   0.248
20:07:05:552, 46500845398634,    2.975,    8.000, 2500,  13.337,  39.567,  10.991,  11.999,  35.797,   9.944, 53,  0,   0.518,   1.596,   0.443,   0.070,   0.177,   0.049,  35.000,    0,   0.394
20:07:05:661, 46501086401673,    3.084,   24.000, 2100,  11.365,  40.807,  11.335,  10.188,  36.909,  10.253, 54,  0,   0.495,   1.650,   0.458,   0.040,   0.181,   0.050,  35.000,    0,   0.674
20:07:05:771, 46501327835357,    3.193,   15.000, 2300,  11.940,  42.113,  11.698,  10.607,  38.069,  10.575, 53,  0,   0.533,   1.708,   0.475,   0.052,   0.187,   0.052,  35.000,    0,   0.823
20:07:05:880, 46501569625106,    3.303,    7.000, 2200,  13.377,  43.578,  12.105,  12.277,  39.414,  10.948, 53,  0,   0.400,   1.752,   0.487,   0.008,   0.188,   0.052,  35.000,  600,   0.028
20:07:05:989, 46501810843588,    3.412,   10.000, 2100,  13.143,  45.014,  12.504,  11.918,  40.716,  11.310, 54,  0,   0.501,   1.807,   0.502,   0.047,   0.193,   0.054,  35.000,    0,   0.425
20:07:06:099, 46502052388026,    3.521,   21.000, 2100,  11.387,  46.259,  12.850,  10.076,  41.818,  11.616, 50,  0,   0.568,   1.869,   0.519,   0.042,   0.197,   0.055,  35.000,    0,   0.387
20:07:06:208, 46502294233100,    3.631,   13.000, 2800,  12.691,  47.649,  13.236,  11.492,  43.077,  11.966, 54,  0,   0.531,   1.927,   0.535,   0.066,   0.205,   0.057,  35.000,    0,   0.512
20:07:06:319, 46502537792191,    3.741,   19.000, 2300,  12.089,  48.983,  13.606,  10.893,  44.278,  12.300, 51,  0,   0.553,   1.988,   0.552,   0.024,   0.207,   0.058,  35.000,    0,   0.118
20:07:06:428, 46502779175500,    3.850,   19.000, 2100,  12.008,  50.296,  13.971,  10.671,  45.445,  12.624, 53,  0,   0.587,   2.052,   0.570,   0.038,   0.211,   0.059,  35.000,    0,   0.604
20:07:06:537, 46503020624626,    3.960,   11.000, 2600,  13.588,  51.781,  14.384,  12.322,  46.792,  12.998, 53,  0,   0.589,   2.117,   0.588,   0.059,   0.218,   0.061,  35.000,    0,   0.566
20:07:06:647, 46503278186422,    4.076,   25.000, 2800,  12.587,  53.250,  14.792,  11.246,  48.104,  13.362, 53,  0,   0.551,   2.181,   0.606,   0.091,   0.229,   0.063,  35.000,    0,   1.397
20:07:06:756, 46503503434169,    4.178,   21.000, 2500,  11.222,  54.395,  15.110,   9.953,  49.120,  13.644, 53,  0,   0.556,   2.238,   0.622,   0.048,   0.233,   0.065,  35.000,    0,   0.798
20:07:06:865, 46503745002792,    4.288,    7.000, 3400,  13.588,  55.881,  15.523,  12.416,  50.478,  14.022, 54,  0,   0.430,   2.285,   0.635,   0.050,   0.239,   0.066,  35.000,    0,   0.261
20:07:06:975, 46503986529804,    4.397,    8.000, 2200,  14.155,  57.430,  15.953,  12.860,  51.885,  14.412, 53,  0,   0.474,   2.337,   0.649,   0.057,   0.245,   0.068,  35.000,    0,   0.342
20:07:07:084, 46504227810410,    4.507,   16.000, 2300,  12.037,  58.745,  16.318,  10.846,  53.070,  14.742, 53,  0,   0.495,   2.391,   0.664,   0.025,   0.248,   0.069,  35.000,    0,   0.222
20:07:07:193, 46504469394466,    4.616,   19.000, 2300,  11.349,  59.987,  16.663,  10.172,  54.183,  15.051, 52,  0,   0.541,   2.450,   0.681,   0.033,   0.252,   0.070,  35.000,    0,   0.274
20:07:07:304, 46504713325622,    4.726,    7.000, 2100,  13.616,  61.491,  17.081,  12.375,  55.550,  15.431, 53,  0,   0.410,   2.495,   0.693,   0.018,   0.253,   0.070,  35.000,    0,   0.030
20:07:07:413, 46504955071178,    4.836,    8.000, 2300,  13.413,  62.959,  17.489,  12.215,  56.887,  15.802, 53,  0,   0.518,   2.552,   0.709,   0.057,   0.260,   0.072,  35.000,    0,   0.689
20:07:07:523, 46505196538711,    4.945,   20.000, 2100,  11.840,  64.254,  17.848,  10.555,  58.042,  16.123, 53,  0,   0.479,   2.604,   0.723,   0.027,   0.263,   0.073,  35.000,    0,   0.083
20:07:07:632, 46505467635634,    5.068,   14.000, 3500,  11.912,  65.717,  18.255,  10.780,  59.365,  16.490, 56,  0,   0.538,   2.670,   0.742,   0.043,   0.268,   0.074,  35.000,    0,   0.219
20:07:07:741, 46505679228979,    5.164,   11.000, 2200,  13.641,  67.024,  18.618,  12.340,  60.548,  16.819, 52,  0,   0.639,   2.732,   0.759,   0.042,   0.272,   0.076,  35.000,    0,   0.757
20:07:07:851, 46505920616104,    5.273,   10.000, 2100,  14.048,  68.560,  19.044,  12.644,  61.930,  17.203, 54,  0,   0.649,   2.803,   0.779,   0.060,   0.279,   0.077,  35.000,    0,   0.627
20:07:07:960, 46506162067356,    5.383,   11.000, 2100,  13.243,  70.008,  19.447,  12.050,  63.248,  17.569, 52,  0,   0.511,   2.858,   0.794,   0.042,   0.283,   0.079,  35.000,    0,   0.243
20:07:08:069, 46506403399816,    5.492,   21.000, 2100,  11.428,  71.257,  19.794,  10.190,  64.361,  17.878, 52,  0,   0.559,   2.920,   0.811,   0.057,   0.289,   0.080,  35.000,    0,   0.432
20:07:08:179, 46506645188052,    5.601,   14.000, 2600,  11.930,  72.563,  20.156,  10.631,  65.526,  18.202, 52,  0,   0.546,   2.979,   0.828,   0.042,   0.294,   0.082,  35.000,    0,   0.279
20:07:08:289, 46506888944602,    5.712,    7.000, 2100,  13.355,  74.038,  20.566,  12.168,  66.869,  18.575, 53,  0,   0.503,   3.035,   0.843,   0.057,   0.300,   0.083,  35.000,    0,   0.372
20:07:08:401, 46507135972914,    5.824,    6.000, 2100,  10.537,  75.217,  20.893,   9.331,  67.913,  18.865, 50,  0,   0.487,   3.089,   0.858,   0.057,   0.307,   0.085,  35.000,    0,   0.214
20:07:08:511, 46507377661418,    5.933,    1.000, 2500,   3.455,  75.595,  20.999,   2.582,  68.196,  18.943, 49,  0,   0.397,   3.133,   0.870,   0.071,   0.315,   0.087,  35.000,    0,   0.216
20:07:08:620, 46507618090320,    6.042,   13.000, 2200,   8.324,  76.501,  21.250,   7.177,  68.977,  19.160, 52,  0,   0.430,   3.180,   0.883,   0.087,   0.324,   0.090,  35.000,    0,   0.438
20:07:08:729, 46507859916152,    6.152,   15.000, 2300,   9.799,  77.574,  21.548,   8.524,  69.911,  19.420, 51,  0,   0.399,   3.223,   0.895,   0.064,   0.331,   0.092,  35.000,    0,   0.895
20:07:08:839, 46508102401675,    6.261,    2.000, 3600,   4.483,  78.067,  21.685,   3.469,  70.292,  19.525, 49,  0,   0.461,   3.274,   0.909,   0.133,   0.346,   0.096,  35.000,    0,   1.143
20:07:08:948, 46508344156804,    6.371,    1.000, 3100,   3.858,  78.489,  21.803,   3.008,  70.621,  19.617, 47,  0,   0.433,   3.321,   0.923,   0.115,   0.358,   0.100,  35.000,    0,   0.846
20:07:09:050, 46508568465222,    6.472,    2.000, 2100,   4.781,  78.975,  21.937,   3.850,  71.012,  19.726, 48,  0,   0.461,   3.368,   0.936,   0.079,   0.366,   0.102,  35.000,    0,   0.798
20:07:09:159, 46508808980335,    6.581,   10.000, 2100,  10.159,  80.081,  22.245,   9.056,  71.999,  20.000, 53,  0,   0.449,   3.417,   0.949,   0.049,   0.372,   0.103,  35.000,    0,   0.206
20:07:09:264, 46509041235805,    6.687,   25.000, 2700,  11.998,  81.344,  22.595,  10.681,  73.122,  20.312, 52,  0,   0.763,   3.497,   0.971,   0.053,   0.377,   0.105,  35.000,  700,   0.559
20:07:09:378, 46509293229204,    6.801,   12.000, 2800,  12.830,  82.808,  23.002,  11.590,  74.445,  20.679, 50,  0,   0.522,   3.557,   0.988,   0.050,   0.383,   0.106,  35.000,    0,   0.308
20:07:09:487, 46509534623623,    6.910,    1.000, 2800,   3.115,  83.148,  23.097,   2.273,  74.693,  20.748, 48,  0,   0.414,   3.602,   1.001,   0.084,   0.392,   0.109,  35.000,    0,   0.304
20:07:09:597, 46509775875473,    7.019,    2.000, 2200,   2.453,  83.416,  23.171,   1.647,  74.873,  20.798, 48,  0,   0.417,   3.648,   1.013,   0.045,   0.397,   0.110,  35.000,  600,   0.103
20:07:09:706, 46510017503337,    7.129,    1.000, 1800,   2.962,  83.741,  23.261,   2.246,  75.119,  20.866, 48,  0,   0.389,   3.690,   1.025,   0.098,   0.408,   0.113,  35.000,    0,   0.917
20:07:09:815, 46510258996628,    7.238,    5.000, 2600,   4.794,  84.265,  23.407,   3.947,  75.551,  20.986, 51,  0,   0.415,   3.736,   1.038,   0.103,   0.419,   0.116,  35.000,    0,   0.338
20:07:09:925, 46510499814539,    7.347,   15.000, 2600,  10.787,  85.441,  23.734,   9.475,  76.584,  21.273, 50,  0,   0.370,   3.776,   1.049,   0.072,   0.427,   0.119,  35.000,    0,   0.511
20:07:10:034, 46510742711400,    7.457,    6.000, 3100,   8.663,  86.394,  23.998,   7.464,  77.405,  21.501, 50,  0,   0.418,   3.822,   1.062,   0.083,   0.436,   0.121,  35.000,    0,   0.418
20:07:10:143, 46510982846814,    7.566,    5.000, 2500,  11.027,  87.594,  24.332,   9.926,  78.485,  21.801, 52,  0,   0.405,   3.866,   1.074,   0.021,   0.438,   0.122,  35.000,    0,   0.258
20:07:10:254, 46511227132922,    7.677,    8.000, 2300,  13.312,  89.066,  24.741,  12.188,  79.833,  22.176, 52,  0,   0.450,   3.916,   1.088,   0.040,   0.443,   0.123,  35.000,    0,   0.110
20:07:10:363, 46511468599499,    7.786,    6.000, 2400,  13.672,  90.561,  25.156,  12.386,  81.188,  22.552, 52,  0,   0.401,   3.960,   1.100,   0.040,   0.447,   0.124,  35.000,  700,   0.084
20:07:10:473, 46511710846446,    7.896,    2.000, 4000,   3.993,  91.000,  25.278,   3.182,  81.537,  22.649, 48,  0,   0.439,   4.008,   1.113,   0.076,   0.455,   0.126,  35.000,    0,   0.663
20:07:10:582, 46511952828570,    8.005,    1.000, 2800,   2.560,  91.280,  25.356,   1.948,  81.750,  22.708, 48,  0,   0.417,   4.053,   1.126,   0.117,   0.468,   0.130,  35.000,    0,   0.600
20:07:10:692, 46512193126641,    8.114,    1.000, 1800,   6.871,  92.028,  25.563,   5.863,  82.388,  22.886, 47,  0,   0.506,   4.109,   1.141,   0.077,   0.477,   0.132,  35.000,    0,   1.216
20:07:10:801, 46512434592856,    8.223,    5.000, 2300,   1.967,  92.243,  25.623,   1.325,  82.533,  22.926, 49,  0,   0.383,   4.150,   1.153,   0.035,   0.480,   0.133,  35.000,    0,   0.220
20:07:10:910, 46512676328212,    8.333,    1.000, 2000,   5.200,  92.812,  25.781,   4.357,  83.010,  23.058, 47,  0,   0.441,   4.199,   1.166,   0.067,   0.488,   0.135,  35.000,    0,   0.253
20:07:11:020, 46512918300818,    8.442,    2.000, 2800,   2.051,  93.037,  25.844,   1.429,  83.167,  23.102, 48,  0,   0.370,   4.239,   1.178,   0.019,   0.490,   0.136,  35.000,    0,   0.089
20:07:11:129, 46513158791645,    8.551,    5.000, 2300,   9.344,  94.055,  26.126,   8.378,  84.079,  23.355, 52,  0,   0.447,   4.288,   1.191,   0.078,   0.498,   0.138,  35.000,    0,   0.583
20:07:11:238, 46513400364685,    8.661,    8.000, 2300,  13.874,  95.573,  26.548,  12.554,  85.453,  23.737, 52,  0,   0.483,   4.341,   1.206,   0.056,   0.504,   0.140,  35.000,    0,   0.229
20:07:11:349, 46513644379091,    8.771,    7.000, 2800,  13.546,  97.070,  26.964,  12.380,  86.821,  24.117, 52,  0,   0.453,   4.391,   1.220,   0.065,   0.512,   0.142,  35.000,    0,   0.308
20:07:11:458, 46513886924316,    8.881,    2.000, 3100,   3.847,  97.492,  27.081,   3.089,  87.160,  24.211, 48,  0,   0.381,   4.433,   1.231,   0.030,   0.515,   0.143,  35.000,    0,   0.067
20:07:11:568, 46514127204764,    8.990,    1.000, 1400,   1.547,  97.661,  27.128,   0.823,  87.250,  24.236, 47,  0,   0.348,   4.471,   1.242,   0.044,   0.520,   0.144,  35.000,    0,   0.081
20:07:11:677, 46514369813369,    9.100,    2.000, 4000,   4.200,  98.122,  27.256,   3.336,  87.616,  24.338, 47,  0,   0.405,   4.515,   1.254,   0.092,   0.530,   0.147,  35.000,    0,   0.581
20:07:11:786, 46514610500691,    9.209,    0.000, 1800,   2.274,  98.370,  27.325,   1.344,  87.763,  24.379, 47,  0,   0.392,   4.558,   1.266,   0.074,   0.538,   0.149,  35.000,    0,   0.300
20:07:11:896, 46514852322334,    9.318,    2.000, 2100,   2.843,  98.681,  27.411,   2.051,  87.987,  24.441, 47,  0,   0.410,   4.603,   1.279,   0.069,   0.545,   0.152,  35.000,    0,   0.187
20:07:12:005, 46515093255316,    9.427,    1.000, 1400,   1.392,  98.833,  27.454,   0.683,  88.062,  24.462, 47,  0,   0.333,   4.639,   1.289,   0.029,   0.549,   0.152,  35.000,    0,   0.109
20:07:12:114, 46515335199689,    9.537,    8.000, 2300,   9.914,  99.920,  27.755,   8.708,  89.016,  24.727, 50,  0,   0.646,   4.710,   1.308,   0.104,   0.560,   0.156,  35.000,    0,   0.739
20:07:12:224, 46515576157191,    9.646,    9.000, 2300,  13.120, 101.351,  28.153,  11.869,  90.311,  25.086, 51,  0,   0.553,   4.770,   1.325,   0.084,   0.569,   0.158,  35.000,    0,   0.840
20:07:12:334, 46515820058702,    9.757,    8.000, 2100,  12.965, 102.784,  28.551,  11.590,  91.592,  25.442, 52,  0,   0.567,   4.833,   1.342,   0.072,   0.577,   0.160,  35.000,    0,   1.132
20:07:12:444, 46516062017248,    9.866,    3.000, 2100,   5.348, 103.370,  28.714,   4.535,  92.089,  25.580, 47,  0,   0.372,   4.873,   1.354,   0.009,   0.578,   0.161,  35.000,    0,   0.000
20:07:12:553, 46516303866636,    9.976,    0.000, 2400,   3.117, 103.711,  28.809,   2.264,  92.336,  25.649, 47,  0,   0.400,   4.917,   1.366,   0.063,   0.585,   0.162,  35.000,    0,   0.219
20:07:12:662, 46516545060092,   10.085,    7.000, 3100,   3.050, 104.044,  28.901,   2.369,  92.595,  25.721, 47,  0,   0.371,   4.958,   1.377,   0.044,   0.590,   0.164,  35.000,    0,   0.335
20:07:12:772, 46516786079852,   10.194,    1.000, 2700,   4.499, 104.535,  29.038,   3.698,  92.999,  25.833, 51,  0,   0.437,   5.005,   1.390,   0.035,   0.594,   0.165,  35.000,    0,   3.665
20:07:12:881, 46517027867805,   10.304,    2.000, 2700,   3.910, 104.963,  29.157,   2.883,  93.315,  25.921, 48,  0,   0.414,   5.051,   1.403,   0.102,   0.605,   0.168,  35.000,    0,   0.260
20:07:12:991, 46517269795758,   10.413,    1.000, 2600,   3.449, 105.341,  29.261,   2.491,  93.588,  25.997, 48,  0,   0.403,   5.095,   1.415,   0.054,   0.611,   0.170,  35.000,    0,   0.265
20:07:13:100, 46517510398093,   10.522,    4.000, 2200,   7.628, 106.173,  29.492,   6.605,  94.307,  26.196, 51,  0,   0.457,   5.145,   1.429,   0.064,   0.618,   0.172,  35.000,    0,   0.195
20:07:13:209, 46517751973797,   10.632,    6.000, 2100,  13.383, 107.637,  29.899,  12.116,  95.633,  26.565, 52,  0,   0.433,   5.192,   1.442,   0.032,   0.621,   0.173,  35.000,    0,   0.145
20:07:13:320, 46517996159588,   10.742,    8.000, 2800,  13.174, 109.094,  30.304,  12.032,  96.964,  26.934, 51,  0,   0.501,   5.247,   1.458,   0.043,   0.626,   0.174,  35.000,    0,   0.132
20:07:13:430, 46518240593996,   10.853,    3.000, 2500,   7.616, 109.937,  30.538,   6.455,  97.678,  27.133, 48,  0,   0.422,   5.294,   1.471,   0.047,   0.631,   0.175,  35.000,    0,   0.148
20:07:13:540, 46518483764294,   10.963,    4.000, 3000,   6.920, 110.699,  30.750,   5.851,  98.323,  27.312, 48,  0,   0.530,   5.352,   1.487,   0.062,   0.638,   0.177,  35.000,    0,   0.277
20:07:13:649, 46518723454333,   11.072,    8.000, 2600,   4.818, 111.222,  30.895,   3.821,  98.737,  27.427, 51,  0,   0.406,   5.397,   1.499,   0.114,   0.650,   0.181,  35.000,    0,   0.568
20:07:13:758, 46518965267087,   11.181,    2.000, 2800,   4.562, 111.722,  31.034,   3.546,  99.126,  27.535, 47,  0,   0.453,   5.446,   1.513,   0.074,   0.658,   0.183,  35.000,    0,   0.823
20:07:13:868, 46519207003831,   11.291,    1.000, 2600,   3.678, 112.124,  31.146,   2.865,  99.439,  27.622, 47,  0,   0.372,   5.487,   1.524,   0.040,   0.663,   0.184,  35.000,    0,   0.044
20:07:13:977, 46519447338080,   11.399,    1.000, 2100,   3.654, 112.522,  31.256,   2.739,  99.737,  27.705, 48,  0,   0.395,   5.530,   1.536,   0.064,   0.670,   0.186,  35.000,    0,   0.208
20:07:14:075, 46519663622961,   11.497,    3.000, 2100,   2.920, 112.808,  31.336,   1.932,  99.927,  27.757, 47,  0,   0.404,   5.569,   1.547,   0.079,   0.677,   0.188,  35.000,    0,   0.436
20:07:14:184, 46519903740030,   11.606,    8.000, 2500,  12.477, 114.165,  31.712,  11.155, 101.140,  28.094, 51,  0,   0.558,   5.630,   1.564,   0.116,   0.690,   0.192,  35.000,    0,   0.793
20:07:14:295, 46520150820704,   11.718,    9.000, 2400,  13.187, 115.641,  32.122,  11.907, 102.472,  28.465, 52,  0,   0.569,   5.694,   1.582,   0.062,   0.697,   0.194,  35.000,  550,   0.620
20:07:14:411, 46520404870624,   11.833,    4.000, 2000,   8.345, 116.601,  32.389,   7.453, 103.330,  28.703, 49,  0,   0.401,   5.740,   1.594,   0.042,   0.702,   0.195,  35.000,    0,   1.433
20:07:14:520, 46520647360339,   11.943,    2.000, 2900,   1.989, 116.819,  32.450,   1.437, 103.488,  28.747, 47,  0,   0.360,   5.779,   1.605,   0.040,   0.706,   0.196,  35.000,    0,   0.099
20:07:14:645, 46520931514586,   12.072,    8.000, 4000,   2.382, 117.126,  32.535,   1.621, 103.696,  28.804, 50,  0,   0.361,   5.826,   1.618,   0.058,   0.714,   0.198,  35.000,    0,   0.294
20:07:14:739, 46521129652341,   12.161,    1.000, 2300,   3.466, 117.437,  32.621,   2.669, 103.936,  28.871, 47,  0,   0.388,   5.861,   1.628,   0.064,   0.719,   0.200,  35.000,    0,   0.396
20:07:14:848, 46521370521701,   12.270,    0.000, 1600,   1.757, 117.628,  32.675,   1.008, 104.046,  28.902, 46,  0,   0.361,   5.900,   1.639,   0.046,   0.724,   0.201,  35.000,    0,   0.390
20:07:14:958, 46521612928009,   12.380,    4.000, 4000,   4.156, 118.085,  32.801,   3.372, 104.416,  29.004, 46,  0,   0.462,   5.951,   1.653,   0.044,   0.729,   0.203,  35.000,    0,   0.055
20:07:15:067, 46521854227508,   12.490,    5.000, 2400,   4.589, 118.586,  32.941,   3.609, 104.810,  29.114, 47,  0,   0.441,   5.999,   1.666,   0.046,   0.734,   0.204,  35.000,    0,   0.158
20:07:15:176, 46522094543459,   12.598,    8.000, 2100,  13.869, 120.096,  33.360,  12.624, 106.184,  29.496, 52,  0,   0.525,   6.056,   1.682,   0.049,   0.740,   0.205,  35.000,    0,   0.602
20:07:15:287, 46522338699388,   12.709,    7.000, 2300,  13.542, 121.593,  33.776,  12.407, 107.556,  29.877, 52,  0,   0.428,   6.104,   1.695,   0.049,   0.745,   0.207,  35.000,    0,   0.243
20:07:15:396, 46522580316949,   12.818,    6.000, 2200,  10.383, 122.729,  34.091,   9.179, 108.561,  30.156, 48,  0,   0.487,   6.157,   1.710,   0.070,   0.753,   0.209,  35.000,    0,   0.323
20:07:15:505, 46522822514706,   12.928,    1.000, 4000,   1.829, 122.930,  34.147,   1.018, 108.672,  30.187, 48,  0,   0.383,   6.199,   1.722,   0.029,   0.756,   0.210,  35.000,    0,   0.113
20:07:15:615, 46523063577158,   13.037,    0.000, 1600,   2.937, 123.251,  34.236,   2.181, 108.910,  30.253, 46,  0,   0.351,   6.237,   1.733,   0.039,   0.760,   0.211,  35.000,    0,   0.178
20:07:15:724, 46523305205528,   13.147,    3.000, 3700,   3.258, 123.607,  34.335,   2.458, 109.179,  30.328, 47,  0,   0.390,   6.280,   1.744,   0.078,   0.769,   0.214,  35.000,    0,   0.257
20:07:15:833, 46523546272518,   13.256,    0.000, 1800,   2.154, 123.842,  34.401,   1.409, 109.333,  30.370, 46,  0,   0.376,   6.321,   1.756,   0.045,   0.774,   0.215,  35.000,    0,   0.492
20:07:15:943, 46523788308884,   13.365,    3.000, 2400,   2.485, 124.115,  34.476,   1.704, 109.520,  30.422, 46,  0,   0.383,   6.363,   1.767,   0.058,   0.780,   0.217,  35.000,    0,   0.166
20:07:16:052, 46524030152474,   13.475,    1.000, 2700,   2.811, 124.423,  34.562,   2.033, 109.743,  30.484, 46,  0,   0.404,   6.407,   1.780,   0.072,   0.788,   0.219,  35.000,    0,   0.294
20:07:16:161, 46524270710316,   13.584,   10.000, 3700,  12.789, 125.816,  34.949,  11.636, 111.010,  30.836, 52,  0,   0.613,   6.474,   1.798,   0.057,   0.794,   0.221,  35.000,    0,   0.285
