System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
12:53:01:949,1.10E+13,2.402,0,1600,1.58,14.877,4.133,0.864,12.533,3.481,45,0,0.366,1.132,0.314,0.026,0.141,0.039,35,0,0.113
12:53:02:058,1.10E+13,2.511,10,2000,8.994,15.863,4.406,7.74,13.381,3.717,47,0,0.576,1.195,0.332,0.168,0.159,0.044,35,0,2.77
12:53:02:168,1.10E+13,2.621,5,2400,9.506,16.904,4.696,6.724,14.117,3.921,45,0,0.723,1.274,0.354,1.562,0.33,0.092,35,700,18.258
12:53:02:277,1.10E+13,2.73,6,2100,9.561,17.945,4.985,7.715,14.958,4.155,50,0,0.678,1.348,0.374,0.815,0.419,0.116,35,0,12.955
12:53:02:386,1.10E+13,2.839,8,2100,13.27,19.395,5.388,11.456,16.209,4.503,51,0,0.685,1.423,0.395,0.597,0.484,0.134,35,0,8.804
12:53:02:495,1.10E+13,2.948,12,2100,14.163,20.944,5.818,12.694,17.597,4.888,51,0,0.73,1.503,0.417,0.114,0.496,0.138,35,0,1.704
12:53:02:605,1.10E+13,3.058,5,2300,8.966,21.925,6.09,7.979,18.47,5.131,49,0,0.524,1.56,0.433,0.084,0.506,0.14,35,550,0.374
12:53:02:714,1.10E+13,3.168,2,2100,7.053,22.698,6.305,5.917,19.119,5.311,45,0,0.562,1.622,0.45,0.155,0.523,0.145,35,0,1.242
12:53:02:824,1.10E+13,3.277,0,2000,1.911,22.907,6.363,1.005,19.228,5.341,45,0,0.396,1.665,0.462,0.07,0.53,0.147,35,0,0.143
12:53:02:933,1.10E+13,3.387,2,3700,3.807,23.325,6.479,2.937,19.551,5.431,45,0,0.47,1.716,0.477,0.142,0.546,0.152,35,0,0.656
12:53:03:042,1.10E+13,3.495,0,2000,2.152,23.559,6.544,1.223,19.684,5.468,45,0,0.384,1.758,0.488,0.073,0.554,0.154,35,1050,0.152
12:53:03:152,1.10E+13,3.605,2,2100,3.066,23.895,6.638,2.07,19.911,5.531,45,0,0.432,1.806,0.502,0.077,0.562,0.156,35,0,0.323
12:53:03:261,1.10E+13,3.714,1,2400,1.228,24.029,6.675,0.699,19.987,5.552,45,0,0.321,1.841,0.511,0.061,0.569,0.158,35,0,0
12:53:03:370,1.10E+13,3.823,8,2500,13.82,25.539,7.094,12.681,21.373,5.937,51,0,0.492,1.894,0.526,0.037,0.573,0.159,35,0,0.173
12:53:03:480,1.10E+13,3.933,7,3500,13.886,27.059,7.516,12.604,22.752,6.32,53,0,0.426,1.941,0.539,0.055,0.579,0.161,35,0,0.515
12:53:03:589,1.10E+13,4.042,5,2000,8.625,28.003,7.778,7.458,23.569,6.547,45,0,0.464,1.992,0.553,0.05,0.585,0.162,35,0,0.496
12:53:03:699,1.10E+13,4.152,6,2800,1.936,28.215,7.837,1.35,23.716,6.588,46,0,0.359,2.031,0.564,0.047,0.59,0.164,35,0,0.364
12:53:03:808,1.10E+13,4.261,2,2000,4.163,28.669,7.964,3.237,24.07,6.686,45,0,0.449,2.08,0.578,0.101,0.601,0.167,35,0,1.566
12:53:03:917,1.10E+13,4.37,0,1400,0.784,28.755,7.987,0.411,24.115,6.698,45,0,0.344,2.118,0.588,0.013,0.602,0.167,35,0,0
12:53:04:026,1.10E+13,4.479,5,1800,4.552,29.252,8.126,3.655,24.514,6.809,45,0,0.504,2.173,0.604,0.082,0.611,0.17,35,0,0.547
12:53:04:136,1.10E+13,4.589,1,1600,1.808,29.45,8.181,1.118,24.636,6.843,44,0,0.407,2.217,0.616,0.037,0.615,0.171,35,0,0.439
12:53:04:245,1.10E+13,4.698,4,2100,3.945,29.88,8.3,2.972,24.961,6.933,45,0,0.435,2.265,0.629,0.083,0.624,0.173,35,0,0.35
12:53:04:354,1.10E+13,4.807,7,2100,13.894,31.399,8.722,12.726,26.352,7.32,51,0,0.39,2.307,0.641,0.009,0.625,0.174,35,0,0
12:53:04:464,1.10E+13,4.917,5,2000,7.242,32.193,8.942,6.197,27.031,7.509,45,0,0.465,2.358,0.655,0.057,0.631,0.175,35,0,0.291
12:53:04:573,1.10E+13,5.026,0,1800,0.759,32.276,8.965,0.368,27.071,7.52,45,0,0.31,2.392,0.665,0.009,0.632,0.176,35,0,0
12:53:04:682,1.10E+13,5.136,8,4100,3.132,32.62,9.061,2.399,27.334,7.593,48,0,0.409,2.437,0.677,0.073,0.64,0.178,35,0,0.221
12:53:04:792,1.10E+13,5.245,0,1200,1.146,32.744,9.096,0.606,27.4,7.611,44,0,0.328,2.473,0.687,0.026,0.643,0.179,35,0,1.171
12:53:04:901,1.10E+13,5.355,3,2100,3.231,33.098,9.194,2.385,27.662,7.684,44,0,0.411,2.518,0.699,0.055,0.649,0.18,35,0,0.176
12:53:05:011,1.10E+13,5.464,0,1100,0.962,33.204,9.223,0.376,27.703,7.695,44,0,0.336,2.555,0.71,0.026,0.652,0.181,35,0,0.174
12:53:05:120,1.10E+13,5.573,3,2100,3.075,33.54,9.317,2.157,27.939,7.761,45,0,0.428,2.601,0.723,0.069,0.66,0.183,35,0,0.141
12:53:05:229,1.10E+13,5.683,0,900,0.558,33.601,9.334,0.235,27.965,7.768,45,0,0.309,2.635,0.732,0.008,0.661,0.183,35,0,0
12:53:05:339,1.10E+13,5.792,3,2100,3.278,33.96,9.433,2.437,28.232,7.842,44,0,0.416,2.681,0.745,0.052,0.666,0.185,35,0,0.115
12:53:05:448,1.10E+13,5.901,0,1100,0.825,34.05,9.458,0.363,28.271,7.853,44,0,0.315,2.715,0.754,0.01,0.667,0.185,35,0,0
12:53:05:557,1.10E+13,6.011,5,1800,4.524,34.545,9.596,3.657,28.671,7.964,44,0,0.484,2.768,0.769,0.046,0.672,0.187,35,0,0.285
12:53:05:682,1.10E+13,6.143,12,4000,2.177,34.833,9.676,1.61,28.884,8.023,49,0,0.359,2.816,0.782,0.023,0.675,0.188,35,0,0.145
12:53:05:776,1.10E+13,6.229,3,1800,5.322,35.292,9.803,4.192,29.246,8.124,44,0,0.531,2.861,0.795,0.105,0.684,0.19,35,0,2.061
12:53:05:885,1.10E+13,6.339,6,2600,10.857,36.48,10.133,9.878,30.327,8.424,52,0,0.381,2.903,0.806,0.009,0.685,0.19,35,0,0
12:53:05:995,1.10E+13,6.448,9,2200,13.761,37.991,10.553,12.471,31.696,8.804,52,0,0.539,2.962,0.823,0.048,0.691,0.192,35,0,0.304
12:53:06:104,1.10E+13,6.558,5,3400,11.803,39.281,10.911,10.698,32.865,9.129,46,0,0.367,3.002,0.834,0.007,0.691,0.192,35,0,0
12:53:06:214,1.10E+13,6.667,5,2300,6.364,39.975,11.104,5.299,33.443,9.29,45,0,0.513,3.058,0.85,0.11,0.703,0.195,35,0,0.423
12:53:06:323,1.10E+13,6.776,0,1600,2.032,40.197,11.166,1.34,33.589,9.33,44,0,0.346,3.096,0.86,0.015,0.705,0.196,35,0,0
12:53:06:432,1.10E+13,6.886,4,2500,5.173,40.765,11.324,4.246,34.056,9.46,45,0,0.472,3.148,0.874,0.058,0.711,0.198,35,0,0.179
12:53:06:542,1.10E+13,6.995,0,2000,2.931,41.084,11.412,1.923,34.265,9.518,45,0,0.392,3.191,0.886,0.073,0.719,0.2,35,0,0.414
12:53:06:651,1.10E+13,7.104,2,3100,3.674,41.487,11.524,2.764,34.568,9.602,45,0,0.432,3.238,0.899,0.053,0.725,0.201,35,0,0.119
12:53:06:760,1.10E+13,7.213,1,1800,3.631,41.883,11.634,2.765,34.869,9.686,44,0,0.376,3.279,0.911,0.042,0.73,0.203,35,0,0.632
12:53:06:870,1.10E+13,7.323,8,2100,9.133,42.881,11.911,8.068,35.751,9.931,50,0,0.522,3.336,0.927,0.047,0.735,0.204,35,0,0.241
12:53:06:979,1.10E+13,7.432,7,2100,13.36,44.341,12.317,12.187,37.083,10.301,52,0,0.467,3.387,0.941,0.042,0.74,0.205,35,0,0.251
12:53:07:089,1.10E+13,7.542,9,2300,9.266,45.357,12.599,7.982,37.958,10.544,45,0,0.719,3.466,0.963,0.044,0.745,0.207,35,0,0.732
12:53:07:198,1.10E+13,7.651,1,2100,2.088,45.585,12.662,1.428,38.114,10.587,45,0,0.371,3.506,0.974,0.008,0.745,0.207,35,0,0
12:53:07:307,1.10E+13,7.76,2,2200,4.588,46.087,12.802,3.642,38.513,10.698,45,0,0.443,3.555,0.987,0.061,0.752,0.209,35,0,0.148
12:53:07:416,1.10E+13,7.87,0,2100,2.631,46.375,12.882,1.843,38.714,10.754,45,0,0.369,3.595,0.999,0.036,0.756,0.21,35,0,0.109
12:53:07:526,1.10E+13,7.979,2,3100,4.169,46.832,13.009,3.285,39.075,10.854,45,0,0.442,3.644,1.012,0.085,0.765,0.213,35,0,0.231
12:53:07:635,1.10E+13,8.088,1,2400,1.792,47.027,13.063,1.163,39.201,10.889,45,0,0.36,3.683,1.023,0.011,0.766,0.213,35,0,0
12:53:07:744,1.10E+13,8.198,1,1800,6.005,47.684,13.246,5.06,39.755,11.043,44,0,0.468,3.734,1.037,0.092,0.777,0.216,35,0,0.784
12:53:07:854,1.10E+13,8.307,0,1800,1.271,47.823,13.284,0.711,39.832,11.065,44,0,0.337,3.771,1.047,0.047,0.782,0.217,35,0,0.249
12:53:07:963,1.10E+13,8.416,2,1600,2.984,48.149,13.375,2.164,40.069,11.13,44,0,0.4,3.815,1.06,0.054,0.788,0.219,35,0,0.321
12:53:08:072,1.10E+13,8.526,0,900,0.455,48.199,13.389,0.172,40.088,11.136,44,0,0.306,3.848,1.069,0.008,0.789,0.219,35,0,0
12:53:08:182,1.10E+13,8.635,2,2000,2.991,48.526,13.479,2.252,40.334,11.204,44,0,0.396,3.891,1.081,0.053,0.794,0.221,35,0,0.104
12:53:08:291,1.10E+13,8.744,0,900,0.4,48.57,13.492,0.142,40.35,11.208,44,0,0.296,3.924,1.09,0.009,0.795,0.221,35,0,0
12:53:08:401,1.10E+13,8.854,2,1800,3.108,48.909,13.586,2.218,40.592,11.276,44,0,0.411,3.969,1.102,0.058,0.802,0.223,35,0,0.134
12:53:08:510,1.10E+13,8.963,5,2200,8.469,49.833,13.843,7.541,41.415,11.504,51,0,0.341,4.006,1.113,0.008,0.802,0.223,35,0,0.002
12:53:08:619,1.10E+13,9.072,11,2300,14.526,51.422,14.284,13.266,42.865,11.907,51,0,0.698,4.082,1.134,0.055,0.808,0.225,35,0,0.656
12:53:08:729,1.10E+13,9.182,8,2300,13.498,52.898,14.694,12.372,44.219,12.283,52,0,0.425,4.129,1.147,0.046,0.813,0.226,35,0,0.595
12:53:08:838,1.10E+13,9.291,2,1600,3.559,53.288,14.802,2.564,44.5,12.361,45,0,0.406,4.173,1.159,0.048,0.819,0.227,35,0,0.471
12:53:08:947,1.10E+13,9.4,0,900,0.957,53.393,14.831,0.432,44.547,12.374,44,0,0.326,4.209,1.169,0.03,0.822,0.228,35,0,0.089
12:53:09:057,1.10E+13,9.51,2,1600,2.761,53.695,14.915,1.996,44.765,12.435,45,0,0.403,4.253,1.181,0.056,0.828,0.23,35,0,0.366
12:53:09:166,1.10E+13,9.619,0,900,0.421,53.741,14.928,0.149,44.782,12.439,45,0,0.298,4.286,1.19,0.009,0.829,0.23,35,0,0
12:53:09:276,1.10E+13,9.729,3,2100,3.316,54.103,15.029,2.488,45.054,12.515,45,0,0.389,4.328,1.202,0.056,0.835,0.232,35,0,0.138
12:53:09:385,1.10E+13,9.838,0,900,0.799,54.191,15.053,0.308,45.087,12.524,44,0,0.326,4.364,1.212,0.029,0.838,0.233,35,0,0.082
12:53:09:494,1.10E+13,9.947,6,2900,10.308,55.315,15.365,9.328,46.105,12.807,51,0,0.417,4.409,1.225,0.041,0.843,0.234,35,0,0.144
12:53:09:603,1.10E+13,10.056,7,2300,13.892,56.834,15.787,12.76,47.5,13.194,51,0,0.392,4.452,1.237,0.006,0.844,0.234,35,0,0
12:53:09:713,1.10E+13,10.166,9,2800,13.754,58.339,16.205,12.435,48.861,13.572,52,0,0.541,4.511,1.253,0.061,0.85,0.236,35,0,0.434
12:53:09:822,1.10E+13,10.275,1,1200,2.6,58.624,16.284,2.144,49.095,13.638,45,0,0.332,4.548,1.263,0.007,0.851,0.236,35,0,0
12:53:09:932,1.10E+13,10.385,5,2100,5.727,59.251,16.459,4.616,49.601,13.778,45,0,0.564,4.609,1.28,0.082,0.86,0.239,35,0,0.319
12:53:10:041,1.10E+13,10.494,0,1800,1.318,59.395,16.499,0.729,49.68,13.8,45,0,0.364,4.649,1.291,0.04,0.864,0.24,35,0,0.155
12:53:10:150,1.10E+13,10.603,2,2000,4.162,59.849,16.625,3.212,50.031,13.898,45,0,0.462,4.7,1.305,0.056,0.871,0.242,35,0,0.134
12:53:10:259,1.10E+13,10.713,0,1200,0.728,59.929,16.647,0.325,50.067,13.907,45,0,0.32,4.735,1.315,0.008,0.871,0.242,35,0,0
12:53:10:369,1.10E+13,10.822,2,2100,3.36,60.298,16.749,2.612,50.353,13.987,44,0,0.412,4.78,1.328,0.055,0.877,0.244,35,0,0.13
12:53:10:478,1.10E+13,10.931,3,2400,5.277,60.872,16.909,4.477,50.841,14.123,50,0,0.393,4.823,1.34,0.029,0.881,0.245,35,0,0.052
12:53:10:587,1.10E+13,11.041,9,2300,13.374,62.334,17.315,12.161,52.17,14.492,52,0,0.567,4.885,1.357,0.056,0.887,0.246,35,0,0.949
12:53:10:697,1.10E+13,11.15,9,2100,6.429,63.04,17.511,5.298,52.752,14.653,46,0,0.433,4.932,1.37,0.151,0.903,0.251,35,0,2.341
12:53:10:806,1.10E+13,11.26,2,2700,4.712,63.555,17.654,3.753,53.162,14.767,45,0,0.476,4.984,1.384,0.175,0.922,0.256,35,0,2.417
12:53:10:916,1.10E+13,11.369,1,2300,3.584,63.947,17.763,2.735,53.461,14.85,45,0,0.442,5.033,1.398,0.117,0.935,0.26,35,0,0.64
12:53:11:025,1.10E+13,11.478,2,2700,5.002,64.494,17.915,4.014,53.9,14.972,45,0,0.495,5.087,1.413,0.099,0.946,0.263,35,0,0.969
12:53:11:134,1.10E+13,11.587,0,2200,1.794,64.69,17.969,1.22,54.033,15.009,45,0,0.349,5.125,1.424,0.019,0.948,0.263,35,0,0
12:53:11:244,1.10E+13,11.697,5,2500,7.767,65.542,18.206,6.591,54.757,15.21,45,0,0.596,5.19,1.442,0.053,0.954,0.265,35,0,0.167
12:53:11:353,1.10E+13,11.806,0,2300,3.059,65.875,18.299,2.352,55.013,15.281,45,0,0.352,5.228,1.452,0.04,0.958,0.266,35,0,0.065
12:53:11:463,1.10E+13,11.916,2,2100,5.18,66.444,18.457,4.042,55.456,15.405,45,0,0.465,5.279,1.467,0.054,0.964,0.268,35,0,0.285
12:53:11:572,1.10E+13,12.025,1,1800,1.946,66.656,18.516,1.095,55.576,15.438,44,0,0.376,5.32,1.478,0.045,0.969,0.269,35,0,0.12
12:53:11:681,1.10E+13,12.135,6,2600,5.353,67.244,18.679,4.255,56.043,15.567,48,0,0.469,5.372,1.492,0.099,0.98,0.272,35,0,0.494
12:53:11:791,1.10E+13,12.244,8,2100,6.567,67.96,18.878,5.236,56.614,15.726,45,0,0.592,5.437,1.51,0.436,1.028,0.285,35,0,8.718
12:53:11:900,1.10E+13,12.353,3,3100,6.418,68.662,19.073,4.32,57.087,15.857,45,0,0.692,5.512,1.531,1.126,1.151,0.32,35,0,14.921
12:53:12:009,1.10E+13,12.462,1,2100,3.357,69.029,19.175,2.327,57.341,15.928,45,0,0.417,5.558,1.544,0.225,1.175,0.326,35,0,7.748
12:53:12:118,1.10E+13,12.572,9,2100,12.622,70.409,19.558,11.372,58.584,16.273,50,0,0.577,5.621,1.561,0.093,1.186,0.329,35,0,1.278
12:53:12:228,1.10E+13,12.681,7,2300,13.796,71.916,19.977,12.661,59.967,16.658,50,0,0.417,5.666,1.574,0.004,1.186,0.329,35,0,0
12:53:12:337,1.10E+13,12.791,9,2800,11.077,73.132,20.314,9.754,61.038,16.955,46,0,0.652,5.738,1.594,0.083,1.195,0.332,35,0,0.553
12:53:12:447,1.10E+13,12.9,1,2500,3.615,73.527,20.424,2.76,61.34,17.039,46,0,0.392,5.781,1.606,0.058,1.202,0.334,35,0,0.148
12:53:12:556,1.10E+13,13.009,3,2700,6.049,74.189,20.608,5.005,61.888,17.191,45,0,0.479,5.833,1.62,0.089,1.211,0.336,35,0,0.618
12:53:12:681,1.10E+13,13.135,19,2400,5.028,74.822,20.784,4.008,62.392,17.331,51,0,0.503,5.897,1.638,0.062,1.219,0.339,35,0,0.406
12:53:12:775,1.10E+13,13.228,3,1800,4.741,75.26,20.906,3.805,62.744,17.429,45,0,0.489,5.942,1.65,0.088,1.227,0.341,35,0,1.351
12:53:12:884,1.10E+13,13.337,4,2400,3.646,75.659,21.016,2.808,63.051,17.514,45,0,0.471,5.993,1.665,0.056,1.233,0.343,35,0,0.156
12:53:12:993,1.10E+13,13.446,1,1600,2.904,75.976,21.105,2.171,63.288,17.58,45,0,0.43,6.04,1.678,0.043,1.238,0.344,35,0,0.198
12:53:13:102,1.10E+13,13.556,7,2800,10.532,77.129,21.425,9.436,64.321,17.867,51,0,0.431,6.088,1.691,0.025,1.241,0.345,35,0,0.048
12:53:13:212,1.10E+13,13.665,10,2100,13.643,78.618,21.838,12.386,65.673,18.242,48,0,0.577,6.151,1.708,0.062,1.247,0.347,35,0,0.711
12:53:13:321,1.10E+13,13.775,12,3000,10.421,79.763,22.156,7.968,66.548,18.486,47,0,0.72,6.23,1.73,1.17,1.376,0.382,35,0,11.063
12:53:13:431,1.10E+13,13.884,2,2900,7.553,80.587,22.385,4.915,67.085,18.635,46,0,0.712,6.307,1.752,1.616,1.553,0.431,35,700,16.263
12:53:13:540,1.10E+13,13.993,2,2400,8.119,81.475,22.632,2.895,67.401,18.723,46,0,0.569,6.369,1.769,4.014,1.991,0.553,35,850,11.897
12:53:13:649,1.10E+13,14.102,2,1900,7.793,82.325,22.868,2.991,67.728,18.813,46,0,0.448,6.418,1.783,3.628,2.387,0.663,35,1050,3.932
12:53:13:759,1.10E+13,14.212,3,1800,8.29,83.232,23.12,3.277,68.086,18.913,46,0,0.404,6.463,1.795,3.81,2.804,0.779,35,1050,0.641
12:53:13:868,1.10E+13,14.321,1,2300,7.977,84.105,23.363,3.236,68.44,19.011,46,0,0.418,6.508,1.808,3.606,3.199,0.889,35,700,0.475
12:53:13:977,1.10E+13,14.431,2,3200,7.847,84.965,23.601,3.018,68.771,19.103,46,0,0.398,6.552,1.82,3.639,3.597,0.999,35,950,0.585
12:53:14:087,1.10E+13,14.54,1,2100,7.702,85.804,23.834,2.81,69.077,19.188,46,0,0.409,6.596,1.832,3.708,4.001,1.111,35,1050,0.375
12:53:14:196,1.10E+13,14.649,4,2100,7.235,86.596,24.054,2.034,69.3,19.25,46,0,0.385,6.639,1.844,4.086,4.448,1.236,35,950,0.228
12:53:14:305,1.10E+13,14.759,3,2000,9.519,87.636,24.343,4.952,69.841,19.4,46,0,0.487,6.692,1.859,3.326,4.812,1.337,35,1050,0.478
12:53:14:415,1.10E+13,14.868,3,2200,7.175,88.42,24.561,1.958,70.055,19.46,46,0,0.343,6.729,1.869,4.023,5.251,1.459,35,750,0
12:53:14:524,1.10E+13,14.977,0,1600,2.907,88.738,24.649,2.275,70.304,19.529,45,0,0.404,6.774,1.882,0.056,5.257,1.46,35,0,0.459
12:53:14:633,1.10E+13,15.087,2,2700,0.734,88.818,24.672,0.307,70.337,19.538,45,0,0.318,6.808,1.891,0.007,5.258,1.461,35,0,0
12:53:14:743,1.10E+13,15.196,7,2600,13.936,90.338,25.094,12.7,71.722,19.923,51,0,0.478,6.861,1.906,0.084,5.267,1.463,35,0,0.872
12:53:14:852,1.10E+13,15.305,7,2300,13.19,91.781,25.495,12.055,73.041,20.289,51,0,0.45,6.91,1.919,0.036,5.271,1.464,35,0,0.295
12:53:14:962,1.10E+13,15.415,7,3900,12.01,93.098,25.861,10.792,74.224,20.618,47,0,0.503,6.965,1.935,0.039,5.276,1.465,35,0,2.026
12:53:15:071,1.10E+13,15.524,1,2100,1.237,93.233,25.898,0.806,74.312,20.642,45,0,0.352,7.003,1.945,0.01,5.277,1.466,35,0,0
12:53:15:180,1.10E+13,15.633,1,2000,3.5,93.616,26.004,2.732,74.611,20.725,45,0,0.425,7.05,1.958,0.055,5.283,1.467,35,0,0.162
12:53:15:290,1.10E+13,15.743,1,2300,0.873,93.711,26.031,0.436,74.659,20.739,45,0,0.347,7.088,1.969,0.008,5.284,1.468,35,0,0
12:53:15:399,1.10E+13,15.852,1,1600,2.78,94.016,26.115,1.985,74.876,20.799,45,0,0.4,7.131,1.981,0.056,5.29,1.469,35,0,0.147
12:53:15:508,1.10E+13,15.961,1,2100,1.7,94.201,26.167,1.044,74.99,20.831,45,0,0.377,7.173,1.992,0.035,5.294,1.47,35,0,0.083
12:53:15:618,1.10E+13,16.071,1,2100,3.525,94.587,26.274,2.694,75.285,20.913,45,0,0.403,7.217,2.005,0.067,5.301,1.472,35,0,0.213
12:53:15:727,1.10E+13,16.18,12,2100,9.369,95.61,26.558,8.313,76.193,21.165,50,0,0.512,7.273,2.02,0.036,5.305,1.474,35,0,0.485
12:53:15:836,1.10E+13,16.289,9,2200,13.858,97.123,26.979,12.609,77.569,21.547,51,0,0.583,7.336,2.038,0.046,5.31,1.475,35,0,1.378
12:53:15:946,1.10E+13,16.399,10,2200,13.336,98.584,27.384,12.186,78.904,21.918,51,0,0.543,7.396,2.054,0.027,5.313,1.476,35,500,0.101
12:53:16:055,1.10E+13,16.508,2,1800,3.364,98.952,27.487,2.353,79.162,21.989,45,0,0.424,7.442,2.067,0.052,5.319,1.477,35,0,0.564
12:53:16:164,1.10E+13,16.618,2,2700,1.356,99.1,27.528,0.776,79.247,22.013,45,0,0.369,7.483,2.079,0.009,5.32,1.478,35,0,0.022
12:53:16:274,1.10E+13,16.727,0,2000,3.304,99.461,27.628,2.485,79.518,22.088,45,0,0.4,7.526,2.091,0.045,5.324,1.479,35,0,0.613
12:53:16:383,1.10E+13,16.836,2,2700,1.582,99.634,27.676,0.924,79.619,22.116,45,0,0.389,7.569,2.102,0.011,5.326,1.479,35,0,0.002
12:53:16:493,1.10E+13,16.946,2,2300,4.565,100.134,27.815,3.613,80.015,22.226,45,0,0.42,7.615,2.115,0.044,5.33,1.481,35,0,0.487
12:53:16:602,1.10E+13,17.055,2,2800,2.711,100.43,27.897,1.965,80.229,22.286,45,0,0.378,7.656,2.127,0.013,5.332,1.481,35,0,0.092
12:53:16:711,1.10E+13,17.164,2,2100,5.428,101.023,28.062,4.327,80.702,22.417,45,0,0.44,7.704,2.14,0.081,5.341,1.484,35,0,0.758
12:53:16:821,1.10E+13,17.274,1,3100,2.522,101.3,28.139,1.852,80.905,22.474,45,0,0.366,7.744,2.151,0.011,5.342,1.484,35,0,0
12:53:16:930,1.10E+13,17.383,1,2500,4.26,101.766,28.268,3.26,81.262,22.573,45,0,0.421,7.79,2.164,0.074,5.35,1.486,35,0,0.201
12:53:17:039,1.10E+13,17.493,1,2400,1.645,101.945,28.318,1.078,81.38,22.605,45,0,0.343,7.828,2.174,0.017,5.352,1.487,35,0,0
